timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 3.59072791  4.17808141],-0.343538509815,-3.11765,[ 3.10598612  3.11785579],"[ 1.26892458  2.37289713 -0.27806758 -0.58942799 -1.1557214   0.11983193
 -0.3932622  -0.39022705  2.48052161 -0.21961102  0.        ]","[[-0.02926043  0.05806645 -0.13332401  0.01466652]
 [ 0.00324986  0.00447526  0.          0.        ]]",[-0.67857081 -0.1049215 ]
1,[ 3.55818028  3.02502053],-0.342678283775,-3.18114,[ 3.02568483  3.00370431],"[ 1.26944771  2.3683938  -0.21941826 -0.44161413 -1.15572035  0.11983189
 -0.31602254  0.15605419  2.47624771 -0.11905602  0.        ]","[[ 0.01047906  0.09786747 -0.13332401  0.01466652]
 [ 3.95754221  3.9624407   0.          0.        ]]",[-0.67857081 -0.1049215 ]
2,[ 3.54615184  2.33220864],-0.337884433817,-3.23038,[ 2.89870405  2.82132483],"[ 1.25793295  2.34160418 -0.04570976 -0.00703452 -1.1557193   0.11983184
 -0.2403082   0.69152204  2.42580515  0.1742615   0.        ]","[[ 0.12852062  0.21604179 -0.13332401  0.01466652]
 [ 7.8337454   7.84206103  0.          0.        ]]",[-0.67857081 -0.1049215 ]
3,[ 2.55877643  2.67752357],-0.322830374941,-3.24796,[ 2.62659407  2.55020642],"[ 1.19670423  2.25448232  0.23406668  0.68288903 -1.15571826  0.11983179
 -0.16608294  1.2163817   2.22643825  0.61396629  0.        ]","[[  0.32332058   0.41103757  -0.13332401   0.01466652]
 [ 11.63371538  11.64482678   0.           0.        ]]",[-0.67857081 -0.1049215 ]
4,[ 2.11867043  1.92122733],-0.28830281301,-3.10619,[ 2.20810604  2.20151901],"[ 1.02928515  2.05140562  0.5904421   1.54072054 -1.15571721  0.11983175
 -0.09330399  1.73082378  1.75947382  1.05474669  0.        ]","[[  5.93375538e-01   6.81331777e-01  -1.33324013e-01   1.46665235e-02]
 [  1.53596418e+01   1.53721259e+01   0.00000000e+00   0.00000000e+00]]",[-0.67857081 -0.1049215 ]
5,[ 2.1246936   2.75660917],-0.22526021683,-3.09723,[ 1.73900366  1.87999535],"[ 0.69616388  1.67709285  0.95465812  2.37932835 -1.15571616  0.1198317
 -0.02192259  2.23502657  1.01638792  1.22209213  0.        ]","[[  9.37229263e-01   1.02542817e+00  -1.33324013e-01   1.46665235e-02]
 [  1.90140202e+01   1.90252594e+01   0.00000000e+00   0.00000000e+00]]",[-0.67857081 -0.1049215 ]
6,[ 0.30410784  1.31990464],-0.130842055024,-2.64785,[ 1.3537159   1.70433259],"[ 0.16717022  1.11106063  1.2064015   2.88880869 -1.15571511  0.11983165
  0.04810864  2.72917029  0.26346652  0.84765449  0.        ]","[[  1.35347573e+00   1.44185645e+00  -1.33324013e-01   1.46665235e-02]
 [  2.25992767e+01   2.26055447e+01   0.00000000e+00   0.00000000e+00]]",[-0.67857081 -0.1049215 ]
7,[ 1.25446346  3.06579238],-0.0274773087749,-2.04361,[ 1.46577072  1.7852788 ],"[-0.4730715   0.41562489  1.19799514  2.68303306 -1.15571407  0.1198316
  0.06301559  3.21356252  0.01403222  0.05494883  0.        ]","[[  1.81311547e+00   1.92918101e+00  -1.33324013e-01   1.46665235e-02]
 [  2.33624404e+01   2.61152239e+01   0.00000000e+00   0.00000000e+00]]",[-0.67857081 -0.1049215 ]
8,[ 2.29038088  2.00721191],-0.0908086998951,-1.31463,[ 1.77366304  2.49811554],"[-1.08835672 -0.2255228   0.85038592  1.4654494  -1.15571302  0.11983156
  0.13144932  3.68836233  0.44519302 -0.50696591  0.        ]","[[  2.31551601e+00   2.48600147e+00  -1.33324013e-01   1.46665235e-02]
 [  2.68659114e+01   2.95554644e+01   0.00000000e+00   0.00000000e+00]]",[-0.67857081 -0.1049215 ]
9,[ 2.37473196  3.02641156],-0.14356550175,-0.671546,[ 1.82056737  3.49630761],"[-1.49600818 -0.52561143  0.1364572  -0.69150634 -1.15571197  0.11983151
  0.19846833  3.29616892  0.95244517 -0.26720624  0.        ]","[[  2.88727136e+00   3.11095394e+00  -1.33324013e-01   1.46665235e-02]
 [  3.02969558e+01   2.67139833e+01   0.00000000e+00   0.00000000e+00]]",[-0.67857081 -0.1049215 ]
10,[ 3.66990004  3.74532548],-0.135342119414,0.596643,[ 2.00129485  4.13846397],"[-1.43817381 -0.51273909 -0.78963706 -1.31364463 -1.15571093  0.11983146
  0.26406323 -0.65570672  0.90066063 -0.07504603  0.        ]","[[  3.52689983e+00   3.27838655e+00  -1.33324013e-01   1.46665235e-02]
 [  3.36550937e+01  -1.91897721e+00   0.00000000e+00   0.00000000e+00]]",[-0.67857081 -0.1049215 ]
11,[ 2.89394838  5.5092542 ],-0.132750445566,0.961935,[ 2.32099342  4.21313286],"[-0.78399962 -0.52448104 -1.54454196 -0.99169628 -1.15570988  0.11983142
  0.32838628 -1.08516401  0.88107918 -0.13110909  0.        ]","[[  4.23304093e+00   3.19156037e+00  -1.33324013e-01   1.46665235e-02]
 [  3.69481190e+01  -5.03057715e+00   0.00000000e+00   0.00000000e+00]]",[-0.67857081 -0.1049215 ]
12,[ 3.42346616  5.26966358],-0.134345847262,0.606701,[ 2.5743649   4.16844177],"[ 0.26871965 -0.52531784 -1.64841186 -0.66915987 -1.15570883  0.11983137
  0.391438   -0.86624163  0.89304668 -0.13713298  0.        ]","[[  5.00439040e+00   3.10495268e+00  -1.33324013e-01   1.46665235e-02]
 [  4.01760596e+01  -3.44439930e+00   0.00000000e+00   0.00000000e+00]]",[-0.67857081 -0.1049215 ]
13,[ 2.23220433  4.49991382],-0.128879696726,-0.529335,[ 2.72844505  4.10407162],"[ 1.13354531 -0.5205935  -0.8682826  -0.47578458 -1.15570779  0.11983132
  0.45324017 -0.64688255  0.85188259 -0.11924572  0.        ]","[[  5.83965682e+00   3.05293692e+00  -1.33324013e-01   1.46665235e-02]
 [  4.33400301e+01  -1.85505592e+00   0.00000000e+00   0.00000000e+00]]",[-0.67857081 -0.1049215 ]
14,[ 2.42607479  4.89642131],-0.119664717534,-0.846684,[ 2.68791509  4.00421572],"[ 1.12692005 -0.51666995  0.41295254 -0.37730505 -1.15570674  0.11983127
  0.5138183  -0.51500362  0.78024373 -0.16364051  0.        ]","[[  6.73757386e+00   3.02636327e+00  -1.33324013e-01   1.46665235e-02]
 [  4.64413371e+01  -8.99541288e-01   0.00000000e+00   0.00000000e+00]]",[-0.67857081 -0.1049215 ]
15,[ 2.1946892   2.79838343],-0.119984128435,-0.742215,[ 2.1548562   3.78553128],"[ 0.0840046  -0.5144677   1.22294698 -0.33099379 -1.15570569  0.11983123
  0.5731971  -0.44759965  0.76968724 -0.27536873  0.        ]","[[  7.69690099e+00   3.01383955e+00  -1.33324013e-01   1.46665235e-02]
 [  4.94812460e+01  -4.11173824e-01   0.00000000e+00   0.00000000e+00]]",[-0.67857081 -0.1049215 ]
16,[ 2.99606271  4.27866393],-0.134434427175,0.68194,[ 1.75516295  3.83916235],"[-1.20312688 -0.51340526  0.72538129 -0.31022289 -1.15570464  0.11983118
  0.63140042 -0.41582542  0.86546595 -0.35605179  0.        ]","[[  8.71642253e+00   3.00821616e+00  -1.33324013e-01   1.46665235e-02]
 [  5.24609778e+01  -1.80958104e-01   0.00000000e+00   0.00000000e+00]]",[-0.67857081 -0.1049215 ]
17,[ 1.96393831  4.89837105],-0.149251575061,1.15593,[ 2.23949075  4.27494144],"[-1.44601978 -0.51292901 -0.7688659  -0.30119692 -1.1557036   0.11983113
  0.68845152 -0.40155608  0.99032794 -0.30578826  0.        ]","[[  9.79494687e+00   3.00577123e+00  -1.33324013e-01   1.46665235e-02]
 [  5.53817237e+01  -7.75723426e-02   0.00000000e+00   0.00000000e+00]]",[-0.67857081 -0.1049215 ]
18,[ 2.4328909   3.13295615],-0.149027681168,0.509047,[ 2.6029129   4.36733627],"[-0.22610107 -0.5127239  -1.70784344 -0.29736245 -1.15570255  0.11983109
  0.74437319 -0.39535157  1.00390306 -0.15825692  0.        ]","[[  1.09313060e+01   3.00473234e+00  -1.33324013e-01   1.46665235e-02]
 [  5.82446506e+01  -3.26195278e-02   0.00000000e+00   0.00000000e+00]]",[-0.67857081 -0.1049215 ]
19,[ 3.39905532  2.99810669],-0.131690399387,-0.518554,[ 2.69944239  4.22593403],"[ 1.13445663 -0.51263761 -0.86626393 -0.29576073 -1.1557015   0.11983104
  0.79918776 -0.39271514  0.87310078 -0.08336686  0.        ]","[[  1.21243551e+01   3.00429835e+00  -1.33324013e-01   1.46665235e-02]
 [  6.10509023e+01  -1.35188262e-02   0.00000000e+00   0.00000000e+00]]",[-0.67857081 -0.1049215 ]
