timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 2.56635966  2.1802606 ],-0.179501285465,-0.636567,[ 1.84083724  1.72048378],"[ 1.21219535  2.19275966 -0.29969846 -0.98530805  0.95588865  1.06226654
 -0.47363821 -0.38958851  0.59738532 -1.29069502  0.        ]","[[-0.0920586  -0.06091063  0.10958893  0.12397404]
 [-0.00194471  0.00271556  0.          0.        ]]",[-0.55767137 -0.03795606]
1,[ 1.93263922  1.64141199],-0.169845787391,-0.394551,[ 1.63073087  1.52226281],"[ 1.21617436  2.19501209 -0.24115026 -0.85010237  0.95588748  1.06226509
 -0.38994185  0.17155268  0.60692534 -1.19183497  0.        ]","[[-0.05242203 -0.02114444  0.10958893  0.12397404]
 [ 3.95243859  3.9607173   0.          0.        ]]",[-0.55767137 -0.03795606]
2,[ 1.1420703   2.07408801],-0.140278639337,-0.00856078,[ 1.21074343  1.2771318 ],"[ 1.21509838  2.18879862 -0.06657659 -0.44858381  0.9558863   1.06226364
 -0.30789986  0.72158735  0.59771895 -0.89683754  0.        ]","[[ 0.06551782  0.09699583  0.10958893  0.12397404]
 [ 7.82865988  7.84038122  0.          0.        ]]",[-0.55767137 -0.03795606]
3,[ 0.45915562  0.93715957],-0.0903144797936,-0.121539,[ 0.5050354   0.98807001],"[ 1.17123334  2.1366499   0.21752094  0.2013526   0.95588513  1.06226218
 -0.22747421  1.26072676  0.46241632 -0.43414764  0.        ]","[[  0.26021517   0.29195856   0.10958893   0.12397404]
 [ 11.62851479  11.64320422   0.           0.        ]]",[-0.55767137 -0.03795606]
4,[-0.80271502  0.54261547],-0.0372865558341,-0.167913,[-0.50877017  0.67344701],"[ 1.04187533  1.98377992  0.55780128  1.02874795  0.95588395  1.06226073
 -0.19390433  1.75400955  0.0877164   0.04893323  0.        ]","[[  0.50869704   0.55973285   0.10958893   0.12397404]
 [ 13.21457986  15.12259747   0.           0.        ]]",[-0.55767137 -0.03795606]
5,[-1.39650752  0.51357183],-0.0671622070441,-0.129412,[-1.12950039  0.62557483],"[ 0.85552483  1.69156204  0.83350355  1.84634739  0.95588278  1.06225928
 -0.26662932  2.01627226 -0.4497052   0.30015024  0.        ]","[[  0.73851319   0.88074575   0.10958893   0.12397404]
 [  9.7785458   16.97251131   0.           0.        ]]",[-0.55767137 -0.03795606]
6,[-0.92629437  1.98002092],-0.115255468656,-0.146698,[-1.49552679  0.66028506],"[ 0.69970161  1.26302993  0.98965244  2.43734664  0.9558816   1.06225783
 -0.35443323  2.25705703 -0.93096446  0.25264434  0.        ]","[[  0.89246165   1.23723715   0.10958893   0.12397404]
 [  5.63007965  18.67095009   0.           0.        ]]",[-0.55767137 -0.03795606]
7,[-1.67700121 -1.09473598],-0.148501032665,-0.1743,[-1.64666271  0.67449456],"[ 0.61637562  0.70413443  1.0558137   2.61510636  0.95588043  1.06225638
 -0.43434032  2.76609689 -1.25101857 -0.00892913  0.        ]","[[  0.967184     1.64668254   0.10958893   0.12397404]
 [  1.85471128  22.26158286   0.           0.        ]]",[-0.55767137 -0.03795606]
8,[-1.15691414  1.36329023],-0.164001854723,-0.232194,[-1.49319148  0.86798251],"[ 0.61976354  0.1728815   1.05331799  2.24507198  0.95587925  1.06225492
 -0.51884558  2.14230666 -1.35446535 -0.33273445  0.        ]","[[  0.96422342   2.0477693    0.10958893   0.12397404]
 [ -2.13790798  17.86169957   0.           0.        ]]",[-0.55767137 -0.03795606]
9,[-1.74031608  0.21830719],-0.168014241866,-0.115141,[-1.44553733  1.01054084],"[ 0.71079529 -0.25054649  0.98003095  1.41520581  0.95587808  1.06225347
 -0.60172285  2.65353094 -1.29874965 -0.63850195  0.        ]","[[  0.88217884   2.44118459   0.10958893   0.12397404]
 [ -6.05361324  21.46775213   0.           0.        ]]",[-0.55767137 -0.03795606]
10,[-0.85312047  2.32818459],-0.17051321947,0.0834031,[-1.18892956  1.37064672],"[ 0.87030753 -0.5278733   0.81593252  0.11853623  0.9558769   1.06225202
 -0.68297623  2.71578167 -1.14215875 -0.94884686  0.        ]","[[  0.72259018   2.87494652   0.10958893   0.12397404]
 [ -9.89259877  21.90694678   0.           0.        ]]",[-0.55767137 -0.03795606]
