timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 2.37638325  0.98095313],-0.201897384915,-0.625242,[ 1.60751534  1.52442884],"[ 1.18542928  1.94044702 -0.13357976 -1.00620183  0.17716463 -0.66353157
 -0.59247228 -0.37364175  1.21933245  0.38056616  0.        ]","[[-0.00247725 -0.09654741  0.01852273 -0.07673668]
 [ 0.0043279  -0.00303211  0.          0.        ]]",[-0.38920107  0.00062655]
1,[ 1.99235369  0.07526613],-0.206751916474,-0.619481,[ 1.56797326  1.49163222],"[ 1.18446854  1.94434909 -0.07429039 -0.89148042  0.17716442 -0.66353044
 -0.48992689  0.18562616  1.22258988  0.47721999  0.        ]","[[ 0.03728388 -0.0576517   0.01852273 -0.07673668]
 [ 3.95861995  3.87966856  0.          0.        ]]",[-0.38920107  0.00062655]
2,[ 3.10634634  0.43109267],-0.219113017999,-0.692127,[ 1.46289313  1.44063807],"[ 1.16876178  1.9461879   0.10089786 -0.65550635  0.1771642  -0.6635293
 -0.38937325  0.21727338  1.20186167  0.73342474  0.        ]","[[ 0.15536026  0.02214607  0.01852273 -0.07673668]
 [ 7.8361105   4.09937993  0.          0.        ]]",[-0.38920107  0.00062655]
3,[ 1.79243276  1.86386518],-0.236602968387,-0.614786,[ 1.19000649  1.32035398],"[ 1.10143558  1.93703609  0.38183069 -0.36559678  0.17716398 -0.66352816
 -0.29082142  0.45123719  1.09169713  1.11141049  0.        ]","[[  0.35021182   0.12043072   0.01852273  -0.07673668]
 [ 11.63641013   5.7236668    0.           0.        ]]",[-0.38920107  0.00062655]
4,[ 1.34197323  1.22950681],-0.256955551582,-0.790806,[ 0.72343737  1.12817001],"[ 0.9276442   1.897943    0.73708054  0.07799416  0.17716376 -0.66352703
 -0.19423514  1.00502892  0.78747611  1.56902868  0.        ]","[[  0.62030833   0.2734793    0.01852273  -0.07673668]
 [ 15.36091657   9.5683519    0.           0.        ]]",[-0.38920107  0.00062655]
5,[ 0.64297977 -0.05098806],-0.272901196287,-1.03423,[ 0.23161262  0.90158594],"[ 0.59059056  1.78490435  1.09545586  0.70420062  0.17716355 -0.66352589
 -0.09953845  1.54781527  0.19014802  1.93476881  0.        ]","[[  9.64162627e-01   5.02655643e-01   1.85227253e-02  -7.67366799e-02]
 [  1.90125578e+01   1.33366595e+01   0.00000000e+00   0.00000000e+00]]",[-0.38920107  0.00062655]
6,[-0.57212949  0.71656562],-0.273767407015,-0.926902,[-0.33753002  0.7331956 ],"[ 0.08290359  1.5828049   1.33045793  1.32712815  0.17716333 -0.66352475
 -0.04327421  1.48043834 -0.58740954  1.93127334  0.        ]","[[  1.36618092e+00   7.64696872e-01   1.85227253e-02  -7.67366799e-02]
 [  2.11821864e+01   1.28689372e+01   0.00000000e+00   0.00000000e+00]]",[-0.38920107  0.00062655]
7,[-1.70194987  1.99714526],-0.253820549193,-0.468521,[-0.73125231  0.63964373],"[-0.46245376  1.29246226  1.33412366  1.84217238  0.17716311 -0.66352362
 -0.11279665  1.85234471 -1.20784108  1.49240728  0.        ]","[[  1.76292515   1.04798196   0.01852273  -0.07673668]
 [ 18.50129815  15.45095228   0.           0.        ]]",[-0.38920107  0.00062655]
8,[-0.65051576  0.96916417],-0.213438780683,-0.187966,[-0.80629098  0.63859051],"[-0.88432434  0.87040602  1.16530482  2.19105431  0.17716289 -0.66352248
 -0.2248375   2.37860378 -1.42743025  0.84910846  0.        ]","[[  2.08960179e+00   1.39365937e+00   1.85227253e-02  -7.67366799e-02]
 [  1.41808401e+01   1.91046294e+01   0.00000000e+00   0.00000000e+00]]",[-0.38920107  0.00062655]
9,[-1.77422571  1.25351439],-0.156536906852,-0.0145603,[-0.65505111  0.71397179],"[-1.16523812  0.33016707  0.93687036  2.15277701  0.17716268 -0.66352134
 -0.29878535  2.87680991 -1.24382685  0.29843649  0.        ]","[[  2.34460778e+00   1.81045743e+00   1.85227253e-02  -7.67366799e-02]
 [  1.13292990e+01   2.25636581e+01   0.00000000e+00   0.00000000e+00]]",[-0.38920107  0.00062655]
10,[ 0.25329988  0.70288361],-0.0913249001047,-0.194333,[-0.23504156  0.90528119],"[-1.33050947 -0.22712999  0.72734725  1.49098022  0.17716246 -0.66352021
 -0.40715509  3.3827445  -0.8152113   0.06852677  0.        ]","[[  2.52926780e+00   2.29697611e+00   1.85227253e-02  -7.67366799e-02]
 [  7.15040227e+00   2.60764994e+01   0.00000000e+00   0.00000000e+00]]",[-0.38920107  0.00062655]
11,[ 0.25774598 -0.02476054],-0.053513369546,-0.304283,[ 0.30835289  1.12014008],"[-1.43767141 -0.60752644  0.53309121  0.1541936   0.17716224 -0.66351907
 -0.38475     3.70917379 -0.38162586  0.22498557  0.        ]","[[  2.68094671e+00   2.84124885e+00   1.85227253e-02  -7.67366799e-02]
 [  8.01434988e+00   2.83432427e+01   0.00000000e+00   0.00000000e+00]]",[-0.38920107  0.00062655]
12,[ 1.59187724  2.1259749 ],-0.088085457427,0.0106571,[ 0.61496228  1.392169  ],"[-1.52343515 -0.65832811  0.29902855 -1.04117407  0.17716202 -0.66351793
 -0.36241651  0.36268699 -0.21575989  0.55142953  0.        ]","[[ 2.8498806   3.25002151  0.01852273 -0.07673668]
 [ 8.87553728  5.10933672  0.          0.        ]]",[-0.38920107  0.00062655]
13,[ 0.79611475  0.89354318],-0.0858370560853,-0.171387,[ 0.56776446  1.42401147],"[-1.57786446 -0.66175357 -0.01629906 -0.95932301  0.17716181 -0.6635168
 -0.26430758 -1.02140623 -0.23417133  0.53257258  0.        ]","[[  3.06534757   3.22222955   0.01852273  -0.07673668]
 [ 12.65871776  -4.50012017   0.           0.        ]]",[-0.38920107  0.00062655]
14,[-0.28411053  1.24619709],-0.0782451969594,-0.228559,[ 0.60594374  1.48425579],"[-1.55261167 -0.66592724 -0.43503908 -0.69047195  0.17716159 -0.66351566
 -0.18906315 -0.9512919  -0.23630137  0.47381867  0.        ]","[[  3.34763341   3.13126401   0.01852273  -0.07673668]
 [ 15.56021752  -4.01334755   0.           0.        ]]",[-0.38920107  0.00062655]
15,[-0.29090925  1.51579611],-0.0745879803109,-0.279934,[ 0.67994612  1.55858433],"[-1.41058101 -0.66246986 -0.8487043  -0.5038076   0.17716137 -0.66351452
 -0.22622101 -0.70998612 -0.21877787  0.44741564  0.        ]","[[  3.64446147   3.06810111   0.01852273  -0.07673668]
 [ 14.12736003  -2.33802613   0.           0.        ]]",[-0.38920107  0.00062655]
16,[ 0.63453434  3.039155  ],-0.0748609527171,0.0478709,[ 0.74807012  1.62636924],"[-1.19053877 -0.65843663 -1.16929314 -0.4032433   0.17716115 -0.66351339
 -0.26334194 -0.54291868 -0.20006279  0.4507911   0.        ]","[[  3.91264666   3.03396658   0.01852273  -0.07673668]
 [ 12.69592616  -1.17812202   0.           0.        ]]",[-0.38920107  0.00062655]
17,[ 0.85622372 -0.76967148],-0.0778792038949,-0.601607,[ 0.83201879  1.69662094],"[-0.88948767 -0.65593047 -1.42188921 -0.35451848  0.17716094 -0.66351225
 -0.20470754 -0.45257539 -0.18964536  0.47436102  0.        ]","[[  4.18925046   3.0173851    0.01852273  -0.07673668]
 [ 14.9569162   -0.55089487   0.           0.        ]]",[-0.38920107  0.00062655]
18,[ 0.70040603  1.91906786],-0.0815986604509,-0.380349,[ 0.92608178  1.76034868],"[-0.46354599 -0.64810245 -1.59367817 -0.23308306  0.17716072 -0.66351111
 -0.12447669 -0.88996599 -0.16740746  0.50306749  0.        ]","[[  4.51942972   2.97589912   0.01852273  -0.07673668]
 [ 18.05068712  -3.58760257   0.           0.        ]]",[-0.38920107  0.00062655]
19,[ 1.30412959 -0.46814727],-0.0885853442722,-0.681991,[ 1.03120077  1.8242476 ],"[ 0.06622171 -0.64072453 -1.59386148 -0.14196906  0.1771605  -0.66350998
 -0.0618254  -0.30944454 -0.16596431  0.55662773  0.        ]","[[  4.90468270e+00   2.94458574e+00   1.85227253e-02  -7.67366799e-02]
 [  2.04665742e+01   4.42810222e-01   0.00000000e+00   0.00000000e+00]]",[-0.38920107  0.00062655]
20,[ 0.89399388  1.45821673],-0.0964561488266,-0.573778,[ 1.04749191  1.83674324],"[ 0.62508594 -0.63814756 -1.32859508 -0.11347103  0.17716029 -0.66350884
  0.03034091 -0.57774043 -0.20997442  0.61607133  0.        ]","[[  5.34967286e+00   2.93475297e+00   1.85227253e-02  -7.67366799e-02]
 [  2.40205862e+01  -1.41990555e+00   0.00000000e+00   0.00000000e+00]]",[-0.38920107  0.00062655]
21,[ 1.45349122  1.69146921],-0.100885676382,-0.483949,[ 1.00259256  1.79976249],"[ 1.0638569  -0.64117409 -0.74125063 -0.14711805  0.17716007 -0.6635077
  0.10980578 -0.00343675 -0.29803787  0.63995206  0.        ]","[[  5.86082873e+00   2.94636032e+00   1.85227253e-02  -7.67366799e-02]
 [  2.70848204e+01   2.56733415e+00   0.00000000e+00   0.00000000e+00]]",[-0.38920107  0.00062655]
22,[-0.2282638   1.79435754],-0.0954968615268,-0.269214,[ 0.8719629   1.68150067],"[ 1.16913332 -0.65603343  0.09843361 -0.35648895  0.17715985 -0.66350657
  0.19858114  0.0170091  -0.39075038  0.5733771   0.        ]","[[  6.43687261e+00   3.01805642e+00   1.85227253e-02  -7.67366799e-02]
 [  3.05080748e+01   2.70928423e+00   0.00000000e+00   0.00000000e+00]]",[-0.38920107  0.00062655]
23,[ 0.35021114  2.90388311],-0.0856302771261,-0.124297,[ 0.68425548  1.51223087],"[ 0.8153955  -0.65845973  0.88535601 -0.40388698  0.17715963 -0.66350543
  0.15947842 -0.40972944 -0.41722906  0.4822604   0.        ]","[[  7.03190543e+00   3.03418578e+00   1.85227253e-02  -7.67366799e-02]
 [  2.90002536e+01  -2.53446324e-01   0.00000000e+00   0.00000000e+00]]",[-0.38920107  0.00062655]
24,[  9.10004568e-04   1.04557984e+00],-0.078102202176,-0.238475,[ 0.51963383  1.35047626],"[ 0.12250186 -0.65701443  1.32095415 -0.37489341  0.17715942 -0.66350429
  0.18054783 -0.45294838 -0.41600411  0.4196497   0.        ]","[[  7.62006211e+00   3.02432329e+00   1.85227253e-02  -7.67366799e-02]
 [  2.98127129e+01  -5.53507564e-01   0.00000000e+00   0.00000000e+00]]",[-0.38920107  0.00062655]
25,[ 1.13677209  0.73953997],-0.0694026919431,-0.142214,[ 0.45162874  1.27418208],"[-0.68104595 -0.65551174  1.26781894 -0.34715448  0.1771592  -0.66350316
  0.16533548 -0.42698485 -0.3810496   0.36310242  0.        ]","[[  8.21043090e+00   3.01487686e+00   1.85227253e-02  -7.67366799e-02]
 [  2.92261228e+01  -3.73254538e-01   0.00000000e+00   0.00000000e+00]]",[-0.38920107  0.00062655]
26,[-0.00292079  0.20981411],-0.0626462313498,-0.0643984,[ 0.47757781  1.30437303],"[-1.34338979 -0.65451471  0.70720115 -0.3298563   0.17715898 -0.66350202
  0.25300797 -0.40476256 -0.31423466  0.33462779  0.        ]","[[  8.82887316e+00   3.00898035e+00   1.85227253e-02  -7.67366799e-02]
 [  3.26068371e+01  -2.18975699e-01   0.00000000e+00   0.00000000e+00]]",[-0.38920107  0.00062655]
27,[ 0.07336213  0.58694247],-0.0628682103911,-0.0995271,[ 0.63510275  1.45152211],"[-1.5801653  -0.65385433 -0.20389861 -0.31882106  0.17715876 -0.66350088
  0.23596777 -0.3947578  -0.23836517  0.35471001  0.        ]","[[  9.47441732e+00   3.00521636e+00   1.85227253e-02  -7.67366799e-02]
 [  3.19497692e+01  -1.49519514e-01   0.00000000e+00   0.00000000e+00]]",[-0.38920107  0.00062655]
28,[-0.03584473  2.26922169],-0.0706907451032,0.0938082,[ 0.81247532  1.62689078],"[-1.26956089 -0.65352123 -1.07373474 -0.3133791   0.17715855 -0.66349975
  0.22709754 -0.3808274  -0.18863784  0.41923811  0.        ]","[[  1.01099810e+01   3.00335952e+00   1.85227253e-02  -7.67366799e-02]
 [  3.16077399e+01  -5.28087111e-02   0.00000000e+00   0.00000000e+00]]",[-0.38920107  0.00062655]
29,[ 1.00595394  3.38012094],-0.0814746165419,0.134827,[ 0.93744755  1.76063585],"[-0.55544312 -0.65348093 -1.57078244 -0.31274121  0.17715833 -0.66349861
  0.20718989 -0.37154522 -0.18531275  0.5020357   0.        ]","[[  1.07344338e+01   3.00314197e+00   1.85227253e-02  -7.67366799e-02]
 [  3.08401017e+01   1.16310398e-02   0.00000000e+00   0.00000000e+00]]",[-0.38920107  0.00062655]
30,[ 0.33949068  0.80818821],-0.0911110884858,-0.616063,[ 1.05885649  1.84116578],"[ 0.32689793 -0.65353609 -1.50976632 -0.31365639  0.17715811 -0.66349747
  0.29403418 -0.37095611 -0.23174222  0.57340712  0.        ]","[[  1.13848351e+01   3.00345444e+00   1.85227253e-02  -7.67366799e-02]
 [  3.41888674e+01   1.57174843e-02   0.00000000e+00   0.00000000e+00]]",[-0.38920107  0.00062655]
31,[ 1.22778633  3.01560041],-0.096259646968,-0.387832,[ 1.03020525  1.80908859],"[ 1.02194619 -0.65354507 -0.83319905 -0.31382031  0.17715789 -0.66349634
  0.31133971 -0.37380443 -0.31473983  0.60056649  0.        ]","[[  1.20753080e+01   3.00351052e+00   1.85227253e-02  -7.67366799e-02]
 [  3.48561904e+01  -4.06092885e-03   0.00000000e+00   0.00000000e+00]]",[-0.38920107  0.00062655]
