timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 0.31955737  1.7228833 ],-0.150534360518,-3.85054,[-0.19731128  3.26225185],"[ 1.33201504  2.49703716 -0.42720058 -0.58313084  1.59499246  1.21536903
 -0.35700094 -0.38652911  0.07909377 -1.28029273  0.        ]","[[-0.07042057  0.05987346  0.18385622  0.14009491]
 [ 0.00198073  0.00234887  0.          0.        ]]",[-0.88451296 -0.15271842]
1,[-0.34530164  3.16971426],-0.143606420643,-3.00889,[-0.38101566  3.0629611 ],"[ 1.33317875  2.49228779 -0.40849266 -0.42588998  1.59499105  1.21536828
 -0.33304776  0.1447397   0.07902388 -1.2243669   0.        ]","[[-0.05771336  0.09964288  0.18385622  0.14009491]
 [ 1.26454444  3.96140058  0.          0.        ]]",[-0.88451296 -0.15271842]
2,[-0.2771725   2.80131805],-0.128314703145,-2.79303,[-0.64115822  2.8325057 ],"[ 1.33402096  2.46432609 -0.3918156   0.03670788  1.59498965  1.21536753
 -0.35946503  0.66562799  0.06788527 -1.10286829  0.        ]","[[-0.04639352  0.21781724  0.18385622  0.14009491]
 [-0.1279108   7.8430965   0.          0.        ]]",[-0.88451296 -0.15271842]
3,[-0.60965244  2.27234176],-0.109756458356,-2.69438,[-0.94198012  2.57441211],"[ 1.3329894   2.3738805  -0.41177348  0.77104166  1.59498825  1.21536679
 -0.38024427  1.17618677  0.02782326 -0.96057931  0.        ]","[[ -0.05994126   0.41285324   0.18385622   0.14009491]
 [ -1.22318685  11.64781906   0.           0.        ]]",[-0.88451296 -0.15271842]
4,[-1.82633925  1.06779012],-0.0914414303866,-2.54573,[-1.31538653  2.34687519],"[ 1.32716128  2.16355156 -0.48296143  1.68368901  1.59498684  1.21536604
 -0.42556271  1.67669342 -0.05865384 -0.82573751  0.        ]","[[ -0.10837213   0.68323234   0.18385622   0.14009491]
 [ -3.61191981  15.37763946   0.           0.        ]]",[-0.88451296 -0.15271842]
5,[-1.47766309  1.36815515],-0.0830014147208,-2.01851,[-1.67714322  2.18762612],"[ 1.30118028  1.77634976 -0.64476279  2.57496061  1.59498544  1.21536529
 -0.49928372  2.1673262  -0.19722441 -0.75631336  0.        ]","[[ -0.21959776   1.0274702    0.18385622   0.14009491]
 [ -7.49774732  19.03389187   0.           0.        ]]",[-0.88451296 -0.15271842]
6,[-1.83622785  1.60859948],-0.0924015731907,-1.67944,[-1.99976146  2.10639548],"[ 1.21818053  1.191349   -0.90843251  3.11438492  1.59498403  1.21536454
 -0.57155451  2.64816864 -0.39436779 -0.77796067  0.        ]","[[ -0.40777243   1.44410175   0.18385622   0.14009491]
 [-11.30713554  22.6172057    0.           0.        ]]",[-0.88451296 -0.15271842]
7,[-2.4096291   2.91677736],-0.121222889072,-1.38205,[-2.24603605  2.11963892],"[ 1.02485575  0.47332283 -1.2411111   2.8906584   1.59498263  1.21536379
 -0.64240927  3.11938662 -0.66911275 -0.87707732  0.        ]","[[ -0.67138567   1.9316804    0.18385622   0.14009491]
 [-15.04188616  26.12882518   0.           0.        ]]",[-0.88451296 -0.15271842]
8,[-2.49925872  1.88445643],-0.166754818262,-1.79787,[-2.34637451  2.26199055],"[ 0.66665549 -0.18753144 -1.57187234  1.58892829  1.59498123  1.21536305
 -0.71187579  3.5811879  -1.04105727 -1.01708973  0.        ]","[[ -1.00896022   2.48878704   0.18385622   0.14009491]
 [-18.70346458  29.57030776   0.           0.        ]]",[-0.88451296 -0.15271842]
9,[-2.8456152   2.82133761],-0.223837014556,-2.75266,[-2.4136076   3.16070843],"[ 0.12042347 -0.49489135 -1.78169472 -0.71120768  1.59497982  1.2153623
 -0.77997523  3.19783804 -1.51347627 -1.13325933  0.        ]","[[ -1.41904213   3.11403919   0.18385622   0.14009491]
 [-22.29298632  26.71360295   0.           0.        ]]",[-0.88451296 -0.15271842]
10,[-2.59339381  4.25826555],-0.233909449353,-2.68904,[-2.24464846  4.15166235],"[-0.55907998 -0.48100348 -1.71932414 -1.37030802  1.59497842  1.21536155
 -0.84674005 -0.65194356 -1.62376587 -1.10665635  0.        ]","[[ -1.90021447   3.28065075   0.18385622   0.14009491]
 [-25.81216299  -1.97551985   0.           0.        ]]",[-0.88451296 -0.15271842]
11,[-2.09929154  5.57638553],-0.22164201368,-2.23882,[-2.25123262  3.9758172 ],"[-1.19957161 -0.49349572 -1.26305376 -1.0235589   1.59497701  1.2153608
 -0.91216489 -1.06747987 -1.49584631 -1.12888818  0.        ]","[[ -2.45105889   3.1928096    0.18385622   0.14009491]
 [-29.26071246  -5.07215944   0.           0.        ]]",[-0.88451296 -0.15271842]
12,[-2.96383334  3.237738  ],-0.225157752393,-1.92339,[-2.1673007   3.92788935],"[-1.52388015 -0.49448757 -0.42864606 -0.67761205  1.59497561  1.21536006
 -0.9762888  -0.85213175 -1.44699535 -1.24059508  0.        ]","[[ -3.07018585   3.10556578   0.18385622   0.14009491]
 [-32.6406929   -3.46735739   0.           0.        ]]",[-0.88451296 -0.15271842]
13,[-2.39402091  4.19149133],-0.237852252409,-1.28293,[-1.91813719  4.13231897],"[-1.26552172 -0.48961503  0.52734328 -0.47039585  1.59497421  1.21535931
 -1.03914205 -0.63728982 -1.50795892 -1.32212474  0.        ]","[[ -3.75624018   3.05321914   0.18385622   0.14009491]
 [-35.95370083  -1.86632671   0.           0.        ]]",[-0.88451296 -0.15271842]
14,[-2.00298271  4.30732504],-0.246577459223,-1.47504,[-1.4181999  4.4971981],"[-0.38668735 -0.4855492   1.12112328 -0.36491404  1.5949728   1.21535856
 -1.10075153 -0.50825326 -1.60518901 -1.30770173  0.        ]","[[ -4.50789688   3.02648804   0.18385622   0.14009491]
 [-39.20115319  -0.90472937   0.           0.        ]]",[-0.88451296 -0.15271842]
15,[-0.8985421   5.90717854],-0.244305178034,-1.86686,[-1.18721926  4.81244612],"[ 0.72582324 -0.48326483  0.88455306 -0.31532262  1.5949714   1.21535781
 -1.16114195 -0.44233072 -1.65261336 -1.21042151  0.        ]","[[ -5.32385797   3.01389322   0.18385622   0.14009491]
 [-42.38435337  -0.41346641   0.           0.        ]]",[-0.88451296 -0.15271842]
16,[-1.15254738  4.95687082],-0.231544579004,-2.68962,[-1.46264017  4.73102045],"[ 1.33046706 -0.48216253 -0.19908189 -0.29308433  1.59496999  1.21535706
 -1.2127162  -0.41126244 -1.60305605 -1.10531136  0.        ]","[[ -6.19882066   3.00823883   0.18385622   0.14009491]
 [-45.10285914  -0.1819422    0.           0.        ]]",[-0.88451296 -0.15271842]
17,[-2.56825731  4.09150431],-0.217161743953,-3.13253,[-1.90309799  4.28549004],"[ 0.85046569 -0.48166845 -1.43022078 -0.28342195  1.59496859  1.21535632
 -1.2708906  -0.39731248 -1.48484756 -1.08327168  0.        ]","[[ -7.13164404   3.00578072   0.18385622   0.14009491]
 [-48.16926167  -0.07798605   0.           0.        ]]",[-0.88451296 -0.15271842]
18,[-2.81595321  3.27550609],-0.215033411426,-2.79577,[-1.95299852  3.85133839],"[-0.47948497 -0.48145573 -1.74472342 -0.27931755  1.59496719  1.21535557
 -1.32791335 -0.39124757 -1.39591659 -1.17839133  0.        ]","[[ -8.12518648e+00   3.00473633e+00   1.83856223e-01   1.40094907e-01]
 [ -5.11749662e+01  -3.27903701e-02   0.00000000e+00   0.00000000e+00]]",[-0.88451296 -0.15271842]
19,[-1.58425373  3.47061391],-0.229491973999,-2.09805,[-2.08523607  3.76401949],"[-1.48424456 -0.48136631 -0.68341581 -0.27760329  1.59496578  1.21535482
 -1.38380719 -0.38867072 -1.43028918 -1.31378792  0.        ]","[[ -9.17824603e+00   3.00430009e+00   1.83856223e-01   1.40094907e-01]
 [ -5.41211711e+01  -1.35881588e-02   0.00000000e+00   0.00000000e+00]]",[-0.88451296 -0.15271842]
20,[-1.90094274  4.4191145 ],-0.24590388072,-1.16767,[-1.702582    4.25889969],"[-1.02468579 -0.48132927  0.79928928 -0.27689645  1.59496438  1.21535407
 -1.43859442 -0.38759452 -1.56813354 -1.34707222  0.        ]","[[ -1.02896445e+01   3.00412022e+00   1.83856223e-01   1.40094907e-01]
 [ -5.70090528e+01  -5.56901982e-03   0.00000000e+00   0.00000000e+00]]",[-0.88451296 -0.15271842]
21,[-0.82594254  5.48707635],-0.246032284457,-1.71306,[-1.21941912  4.82839775],"[ 0.5429474  -0.48131405  0.9967707  -0.27660778  1.59496298  1.21535333
 -1.49229693 -0.38715098 -1.65866631 -1.22536715  0.        ]","[[ -1.14582270e+01   3.00404677e+00   1.83856223e-01   1.40094907e-01]
 [ -5.98397653e+01  -2.26455694e-03   0.00000000e+00   0.00000000e+00]]",[-0.88451296 -0.15271842]
22,[-1.81688872  6.20817996],-0.227881827065,-2.33145,[-1.59907424  4.71496153],"[ 1.32697283 -0.48130778 -0.48472223 -0.27649064  1.59496157  1.21535258
 -1.53186192 -0.38696993 -1.58036451 -1.08816089  0.        ]","[[ -1.26759471e+01   3.00401698e+00   1.83856223e-01   1.40094907e-01]
 [ -6.19252960e+01  -9.16124953e-04   0.00000000e+00   0.00000000e+00]]",[-0.88451296 -0.15271842]
23,[-2.18244301  3.11458131],-0.213662274987,-2.93748,[-1.86570036  4.08958769],"[ 0.18180603 -0.48130516 -1.77060276 -0.27644317  1.59496017  1.21535183
 -1.5837178  -0.38689683 -1.42498298 -1.12199644  0.        ]","[[ -1.39418780e+01   3.00400491e+00   1.83856223e-01   1.40094907e-01]
 [ -6.46586846e+01  -3.72216629e-04   0.00000000e+00   0.00000000e+00]]",[-0.88451296 -0.15271842]
24,[-1.84527499  4.12441586],-0.226058603758,-2.14983,[-2.00526047  3.81325293],"[-1.38747551 -0.481304   -0.95979584 -0.27642372  1.59495876  1.21535108
 -1.63454697 -0.38686746 -1.41327284 -1.29259282  0.        ]","[[ -1.52619338e+01   3.00399998e+00   1.83856223e-01   1.40094907e-01]
 [ -6.73379619e+01  -1.54182795e-04   0.00000000e+00   0.00000000e+00]]",[-0.88451296 -0.15271842]
25,[-2.06339204  4.36587683],-0.246461111756,-1.09518,[-1.6469382  4.3667841],"[-0.95515669 -0.48130342  0.85662099 -0.27641546  1.59495736  1.21535033
 -1.68436974 -0.3868557  -1.57602466 -1.34406848  0.        ]","[[ -1.66350429e+01   3.00399790e+00   1.83856223e-01   1.40094907e-01]
 [ -6.99641990e+01  -6.73744842e-05   0.00000000e+00   0.00000000e+00]]",[-0.88451296 -0.15271842]
26,[-0.66726093  5.47224574],-0.242491053376,-1.80421,[-1.23390245  4.95641851],"[ 0.9122101  -0.48130308  0.72393748 -0.27641165  1.59495596  1.21534959
 -1.73320602 -0.38685099 -1.65503092 -1.18123488  0.        ]","[[ -1.80601551e+01   3.00399695e+00   1.83856223e-01   1.40094907e-01]
 [ -7.25384460e+01  -3.30569588e-05   0.00000000e+00   0.00000000e+00]]",[-0.88451296 -0.15271842]
27,[-1.53598361  4.75850099],-0.219049086227,-2.68491,[-1.85303652  4.49863338],"[ 1.02300116 -0.48130283 -1.24350647 -0.2764097   1.59495455  1.21534884
 -1.75608182 -0.38684872 -1.50645911 -1.07697282  0.        ]","[[ -1.95230230e+01   3.00399647e+00   1.83856223e-01   1.40094907e-01]
 [ -7.37443216e+01  -1.70041365e-05   0.00000000e+00   0.00000000e+00]]",[-0.88451296 -0.15271842]
28,[-1.95123884  4.01658056],-0.218236494257,-2.48909,[-1.9275912   3.89378595],"[-0.90740459 -0.48130263 -1.53877029 -0.27640849  1.59495315  1.21534809
 -1.80349816 -0.38684804 -1.39096462 -1.22442707  0.        ]","[[ -2.10229869e+01   3.00399618e+00   1.83856223e-01   1.40094907e-01]
 [ -7.62437356e+01  -1.27653627e-05   0.00000000e+00   0.00000000e+00]]",[-0.88451296 -0.15271842]
29,[-1.84134033  4.91727051],-0.242779866637,-1.03164,[-1.866907    4.22573709],"[-1.29239996 -0.48130243  0.48668    -0.27640747  1.59495174  1.21534734
 -1.84997563 -0.38684777 -1.53094539 -1.35445779  0.        ]","[[ -2.25724426e+01   3.00399594e+00   1.83856223e-01   1.40094907e-01]
 [ -7.86936700e+01  -1.15827145e-05   0.00000000e+00   0.00000000e+00]]",[-0.88451296 -0.15271842]
30,[-1.20004607  6.21295027],-0.244574877276,-1.45191,[-1.2286123   4.96823692],"[ 0.72229909 -0.48130223  0.88709335 -0.2764065   1.59495034  1.2153466
 -1.89553281 -0.38684763 -1.65869639 -1.20501625  0.        ]","[[ -2.41704103e+01   3.00399571e+00   1.83856223e-01   1.40094907e-01]
 [ -8.10951045e+01  -1.13385161e-05   0.00000000e+00   0.00000000e+00]]",[-0.88451296 -0.15271842]
31,[-2.0721614   4.75976166],-0.218922756227,-2.64153,[-1.84416568  4.53879786],"[ 1.01426875 -0.48130204 -1.25467219 -0.27640553  1.59494894  1.21534585
 -1.94018792 -0.38684752 -1.5051628  -1.07716165  0.        ]","[[ -2.58159298e+01   3.00399548e+00   1.83856223e-01   1.40094907e-01]
 [ -8.34489990e+01  -1.13649117e-05   0.00000000e+00   0.00000000e+00]]",[-0.88451296 -0.15271842]
32,[-1.7949774   4.08739468],-0.220955324063,-2.34129,[-1.92369926  3.91354656],"[-1.12740996 -0.48130185 -1.34641202 -0.27640456  1.59494753  1.2153451
 -1.98395881 -0.38684743 -1.39547272 -1.25214083  0.        ]","[[ -2.75080597e+01   3.00399525e+00   1.83856223e-01   1.40094907e-01]
 [ -8.57562948e+01  -1.14572404e-05   0.00000000e+00   0.00000000e+00]]",[-0.88451296 -0.15271842]
33,[-1.1979905   4.47537273],-0.246815999221,-1.04568,[-1.59948266  4.48992825],"[-0.90341102 -0.48130165  0.89481094 -0.27640358  1.59494613  1.21534435
 -2.02686297 -0.38684733 -1.5814803  -1.34157237  0.        ]","[[ -2.92458771e+01   3.00399502e+00   1.83856223e-01   1.40094907e-01]
 [ -8.80179144e+01  -1.15555704e-05   0.00000000e+00   0.00000000e+00]]",[-0.88451296 -0.15271842]
34,[-1.39863161  5.2868152 ],-0.236471819861,-1.94971,[-1.35375106  5.02257919],"[ 1.2294474  -0.48130146  0.23400133 -0.2764026   1.59494472  1.2153436
 -2.06891755 -0.38684723 -1.63188813 -1.13100009  0.        ]","[[ -3.10284778e+01   3.00399479e+00   1.83856223e-01   1.40094907e-01]
 [ -9.02347619e+01  -1.16438029e-05   0.00000000e+00   0.00000000e+00]]",[-0.88451296 -0.15271842]
35,[-1.07302147  3.80160968],-0.21360309431,-2.52952,[-1.8312093   4.20200872],"[ 0.09207346 -0.48130126 -1.78585692 -0.2764016   1.59494332  1.21534286
 -2.11013937 -0.38684713 -1.41947102 -1.12876773  0.        ]","[[ -3.28549750e+01   3.00399456e+00   1.83856223e-01   1.40094907e-01]
 [ -9.24077237e+01  -1.17185024e-05   0.00000000e+00   0.00000000e+00]]",[-0.88451296 -0.15271842]
36,[-1.29605296  5.07539419],-0.236636221124,-1.28286,[-1.96426284  4.1186552 ],"[-1.5076153  -0.48130107 -0.07819337 -0.27640061  1.59494192  1.21534211
 -2.15054491 -0.38684703 -1.47645685 -1.34521264  0.        ]","[[ -3.47244999e+01   3.00399432e+00   1.83856223e-01   1.40094907e-01]
 [ -9.45376686e+01  -1.17796090e-05   0.00000000e+00   0.00000000e+00]]",[-0.88451296 -0.15271842]
37,[-1.49794097  4.51260203],-0.245612567876,-1.64521,[-1.24727547  5.01740456],"[ 0.6002194  -0.48130087  0.96564972 -0.27639961  1.59494051  1.21534136
 -2.19015031 -0.38684692 -1.65898868 -1.21902894  0.        ]","[[ -3.66362007e+01   3.00399409e+00   1.83856223e-01   1.40094907e-01]
 [ -9.66254482e+01  -1.18278207e-05   0.00000000e+00   0.00000000e+00]]",[-0.88451296 -0.15271842]
38,[-2.61602592  5.23481793],-0.216536031618,-2.43962,[-1.85774887  4.5077548 ],"[ 0.80490141 -0.48130067 -1.46988706 -0.2763986   1.59493911  1.21534061
 -2.22897142 -0.38684682 -1.478299   -1.08430483  0.        ]","[[ -3.85892423e+01   3.00399385e+00   1.83856223e-01   1.40094907e-01]
 [ -9.86718971e+01  -1.18639238e-05   0.00000000e+00   0.00000000e+00]]",[-0.88451296 -0.15271842]
39,[-2.09894665  5.42765129],-0.229312230985,-1.67022,[-1.93433535  4.0143075 ],"[-1.48018273 -0.48130048 -0.69964968 -0.27639759  1.5949377   1.21533987
 -2.26702376 -0.38684671 -1.42916158 -1.3129118   0.        ]","[[ -4.05828065e+01   3.00399361e+00   1.83856223e-01   1.40094907e-01]
 [ -1.00677834e+02  -1.18886551e-05   0.00000000e+00   0.00000000e+00]]",[-0.88451296 -0.15271842]
40,[-1.83410361  4.42166309],-0.247868487138,-1.35243,[-1.30934167  4.94047737],"[ 0.19485724 -0.48130028  1.12109648 -0.27639659  1.5949363   1.21533912
 -2.30432253 -0.3868466  -1.65173998 -1.26048823  0.        ]","[[ -4.26160909e+01   3.00399338e+00   1.83856223e-01   1.40094907e-01]
 [ -1.02644060e+02  -1.19026919e-05   0.00000000e+00   0.00000000e+00]]",[-0.88451296 -0.15271842]
41,[-1.49699732  4.08122598],-0.218630659569,-2.53212,[-1.84878314  4.63879347],"[ 0.99335644 -0.48130009 -1.28053864 -0.27639558  1.5949349   1.21533837
 -2.34088265 -0.38684649 -1.50212434 -1.07765602  0.        ]","[[ -4.46883094e+01   3.00399314e+00   1.83856223e-01   1.40094907e-01]
 [ -1.04571361e+02  -1.19066629e-05   0.00000000e+00   0.00000000e+00]]",[-0.88451296 -0.15271842]
42,[-1.7658136  3.4327606],-0.228137483855,-1.91415,[-1.91212189  4.03351259],"[-1.4524951  -0.48129989 -0.79472691 -0.27639457  1.59493349  1.21533762
 -2.37671874 -0.38684638 -1.42304696 -1.30600084  0.        ]","[[ -4.67986910e+01   3.00399290e+00   1.83856223e-01   1.40094907e-01]
 [ -1.06460510e+02  -1.19011589e-05   0.00000000e+00   0.00000000e+00]]",[-0.88451296 -0.15271842]
43,[-0.67889576  6.89184242],-0.247608317209,-0.866709,[-1.29972947  4.98701239],"[ 0.26067432 -0.48129969  1.10534496 -0.27639356  1.59493209  1.21533688
 -2.41184513 -0.38684627 -1.65365503 -1.25421166  0.        ]","[[ -4.89464804e+01   3.00399266e+00   1.83856223e-01   1.40094907e-01]
 [ -1.08312259e+02  -1.18867394e-05   0.00000000e+00   0.00000000e+00]]",[-0.88451296 -0.15271842]
