timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 4.31874272  2.73899194],-0.269430130901,-4.91072,[ 3.31696081  3.64745808],"[ 1.35241151  2.5252199  -0.29508769 -0.62594802 -0.44738216 -0.48311293
 -0.35440385 -0.38580718  1.88300168  0.45001822  0.        ]","[[ 0.03539363  0.05038032 -0.05109591 -0.05533994]
 [ 0.00433612 -0.00141776  0.          0.        ]]",[-0.96993166 -0.2462327 ]
1,[ 3.53945029  3.32625474],-0.27165311368,-4.93874,[ 3.15852118  3.51014662],"[ 1.34925144  2.52101642 -0.23642011 -0.4665641  -0.44738204 -0.4831128
 -0.27929521  0.14198321  1.87295902  0.55042984  0.        ]","[[ 0.07515461  0.09006465 -0.05109591 -0.05533994]
 [ 3.95860505  3.95666409  0.          0.        ]]",[-0.96993166 -0.2462327 ]
2,[ 2.17925973  2.51728932],-0.276688448508,-5.1019,[ 2.89012623  3.24426889],"[ 1.32654605  2.49457772 -0.06360913  0.00325498 -0.44738192 -0.48311267
 -0.20566991  0.65932636  1.80547821  0.84114535  0.        ]","[[ 0.19321716  0.20812458 -0.05109591 -0.05533994]
 [ 7.83478055  7.83639904  0.          0.        ]]",[-0.96993166 -0.2462327 ]
3,[ 1.60922131  1.61113182],-0.279676664317,-5.1836,[ 2.50259352  2.7953186 ],"[ 1.24637694  2.40628937  0.21179787  0.75041642 -0.4473818  -0.48311253
 -0.13349276  1.16642082  1.57986818  1.26945445  0.        ]","[[  0.38803747   0.40300826  -0.05109591  -0.05533994]
 [ 11.6347144   11.63927807   0.           0.        ]]",[-0.96993166 -0.2462327 ]
4,[ 1.95619455  2.43276161],-0.27262103216,-5.36019,[ 1.93330133  2.17906904],"[ 1.05291742  2.19807334  0.55651106  1.68173118 -0.44738168 -0.4831124
 -0.06272222  1.66345118  1.08491466  1.6825282   0.        ]","[[  0.65811197   0.67319261  -0.05109591  -0.05533994]
 [ 15.36059404  15.36668912   0.           0.        ]]",[-0.96993166 -0.2462327 ]
5,[ 0.91000992  3.50390766],-0.245497336067,-5.42092,[ 1.01270163  1.60172546],"[ 0.68972137  1.81185722  0.89777399  2.59631784 -0.44738156 -0.48311227
  0.00668915  2.15059013  0.32731536  1.80462616  0.        ]","[[  1.00198419   1.01718137  -0.05109591  -0.05533994]
 [ 19.01491736  19.01993229   0.           0.        ]]",[-0.96993166 -0.2462327 ]
6,[ 0.55277565  2.36119832],-0.189915561038,-4.80936,[ 0.40310043  1.36786532],"[ 0.13864403  1.22529374  1.11250126  3.15985891 -0.44738144 -0.48311214
  0.06802333  2.62802798 -0.40657907  1.38508522  0.        ]","[[  1.41467518   1.43350529  -0.05109591  -0.05533994]
 [ 22.24399808  22.60044098   0.           0.        ]]",[-0.96993166 -0.2462327 ]
7,[ 0.61042289  1.57307892],-0.106617910775,-4.02086,[ 0.53509384  1.36775684],"[-0.51876937  0.5018016   1.06166323  2.9537219  -0.44738132 -0.483112
  0.10134676  3.09600725 -0.61742362  0.57134195  0.        ]","[[  1.87715388   1.92072715  -0.05109591  -0.05533994]
 [ 23.99838764  26.11004107   0.           0.        ]]",[-0.96993166 -0.2462327 ]
8,[ 0.03759463  3.30059377],-0.01663078549,-3.41634,[ 0.55435604  1.91773963],"[-1.1226431  -0.1687769   0.67599946  1.65313973 -0.4473812  -0.48311187
  0.13836138  3.55475671 -0.1530457   0.03182478  0.        ]","[[  2.37667496   2.47744555  -0.05109591  -0.05533994]
 [ 25.94710897  29.55045634   0.           0.        ]]",[-0.96993166 -0.2462327 ]
9,[ 0.49166463  2.69308949],-0.0769958421451,-3.26409,[ 0.58216619  3.34439135],"[-1.47873044 -0.48819997  0.01765138 -0.6705479  -0.44738108 -0.48311174
  0.13150028  3.18079048  0.34535029  0.29422073  0.        ]","[[  2.89200562   3.10229976  -0.05109591  -0.05533994]
 [ 25.58589231  26.74599506   0.           0.        ]]",[-0.96993166 -0.2462327 ]
10,[ 1.53902084  5.60278068],-0.0915130006125,-1.89605,[ 1.82981694  4.22126245],"[-1.46863987 -0.47650613 -0.75091657 -1.35335531 -0.44738097 -0.4831116
  0.15882907 -0.62035603  0.31245809  0.4864568   0.        ]","[[  3.41815555   3.27226184  -0.05109591  -0.05533994]
 [ 27.02468047  -1.76036166   0.           0.        ]]",[-0.96993166 -0.2462327 ]
11,[ 3.09760472  3.65620775],-0.085231658298,-1.64989,[ 2.28990841  4.26279879],"[-1.03272094 -0.48772446 -1.45904883 -1.01640122 -0.44738085 -0.48311147
  0.22387043 -1.04142231  0.29843582  0.43446563  0.        ]","[[  3.99300502   3.18822228  -0.05109591  -0.05533994]
 [ 30.44893239  -4.9181134    0.           0.        ]]",[-0.96993166 -0.2462327 ]
12,[ 2.31770855  3.62257488],-0.0857373150197,-1.92931,[ 2.50787592  4.20910978],"[-0.19524105 -0.48825947 -1.82089544 -0.67466768 -0.44738073 -0.48311134
  0.28762669 -0.83673242  0.31762109  0.42306916  0.        ]","[[  4.63566155   3.10332406  -0.05109591  -0.05533994]
 [ 33.80552768  -3.38306263   0.           0.        ]]",[-0.96993166 -0.2462327 ]
13,[ 3.10077284  4.11564597],-0.0871277953522,-2.48117,[ 2.65940619  4.27638197],"[ 0.76515646 -0.48334002 -1.5394463  -0.46921928 -0.44738061 -0.48311121
  0.35011977 -0.62898983  0.29746901  0.45447229  0.        ]","[[  5.34478275   3.05218976  -0.05109591  -0.05533994]
 [ 37.09561966  -1.82511756   0.           0.        ]]",[-0.96993166 -0.2462327 ]
14,[ 2.1756217   4.09708831],-0.0821729834549,-3.10494,[ 2.67564821  4.33293724],"[ 1.33398042 -0.47930424 -0.58886118 -0.36445859 -0.44738049 -0.48311107
  0.41137514 -0.50373752  0.22596501  0.45858781  0.        ]","[[  6.11905195   3.02603373  -0.05109591  -0.05533994]
 [ 40.32055099  -0.88580054   0.           0.        ]]",[-0.96993166 -0.2462327 ]
15,[ 2.22246799  5.00673701],-0.0701188589457,-2.91111,[ 2.38754892  4.28542805],"[ 1.03880405 -0.47704499  0.57496606 -0.31515777 -0.44738037 -0.48311094
  0.47141775 -0.43964012  0.1585881   0.38902745  0.        ]","[[  6.95717914   3.01369818  -0.05109591  -0.05533994]
 [ 43.48163375  -0.40510897   0.           0.        ]]",[-0.96993166 -0.2462327 ]
16,[ 1.64477951  3.43743083],-0.0589218620187,-2.54636,[ 1.30044389  3.94458246],"[-0.09062928 -0.4759559   1.13046462 -0.29303588 -0.44738025 -0.48311081
  0.53027172 -0.4094034   0.16829332  0.27481769  0.        ]","[[  7.85790012   3.00815682  -0.05109591  -0.05533994]
 [ 46.58013851  -0.17835234   0.           0.        ]]",[-0.96993166 -0.2462327 ]
17,[ 1.7707615  4.7165482],-0.0627983999646,-1.68375,[ 1.49211717  4.01925755],"[-1.26816237 -0.47546785  0.49292629 -0.28341987 -0.44738013 -0.48311068
  0.58796058 -0.3958185   0.27175556  0.20894413  0.        ]","[[  8.81997576   3.00574682  -0.05109591  -0.05533994]
 [ 49.61730503  -0.07647444   0.           0.        ]]",[-0.96993166 -0.2462327 ]
18,[ 2.66983376  4.28494391],-0.0795161641727,-1.24164,[ 2.32521391  4.28519011],"[-1.39980357 -0.47525772 -0.94650401 -0.27933387 -0.44738001 -0.48311054
  0.64450741 -0.38990982  0.38930489  0.26682381  0.        ]","[[  9.84219149e+00   3.00472254e+00  -5.10959078e-02  -5.53399380e-02]
 [  5.25943473e+01  -3.21636232e-02   0.00000000e+00   0.00000000e+00]]",[-0.96993166 -0.2462327 ]
19,[ 2.61561939  3.50509417],-0.0919260834136,-1.73317,[ 2.67365074  4.3901825 ],"[-0.18877251 -0.47516939 -1.82138942 -0.27762686 -0.44737989 -0.48311041
  0.6999348  -0.38739857  0.39984578  0.40941685  0.        ]","[[  1.09233568e+01   3.00429459e+00  -5.10959078e-02  -5.53399380e-02]
 [  5.55124551e+01  -1.33315285e-02   0.00000000e+00   0.00000000e+00]]",[-0.96993166 -0.2462327 ]
20,[ 2.2848398   5.73112584],-0.0886738546074,-2.73953,[ 2.5596509   4.36327362],"[ 1.17442341 -0.4751328  -1.06117288 -0.27692286 -0.44737977 -0.48311028
  0.75426489 -0.38634953  0.27568304  0.48630963  0.        ]","[[  1.20623046e+01   3.00411810e+00  -5.10959078e-02  -5.53399380e-02]
 [  5.83727951e+01  -5.46508680e-03   0.00000000e+00   0.00000000e+00]]",[-0.96993166 -0.2462327 ]
21,[ 1.75851733  5.58475474],-0.0703291309184,-2.91101,[ 2.22605181  4.32842636],"[ 1.02289959 -0.47511777  0.59506199 -0.27663528 -0.44737965 -0.48311015
  0.80751941 -0.38591711  0.1536273   0.39390476  0.        ]","[[  1.32578911e+01   3.00404602e+00  -5.10959078e-02  -5.53399380e-02]
 [  6.11765105e+01  -2.22293327e-03   0.00000000e+00   0.00000000e+00]]",[-0.96993166 -0.2462327 ]
22,[ 1.26188484  3.47799526],-0.0578529010724,-2.25012,[ 1.46353781  4.13601017],"[-0.60755609 -0.47511158  1.02948658 -0.2765185  -0.44737953 -0.48311001
  0.85971964 -0.38574073  0.19739706  0.23705712  0.        ]","[[  1.45089950e+01   3.00401675e+00  -5.10959078e-02  -5.53399380e-02]
 [  6.39247225e+01  -9.00927265e-04   0.00000000e+00   0.00000000e+00]]",[-0.96993166 -0.2462327 ]
23,[ 1.78925631  4.67314399],-0.0741671285572,-1.23603,[ 2.18245029  4.36769819],"[-1.51513808 -0.475109   -0.50455662 -0.27647109 -0.44737941 -0.48310988
  0.91088645 -0.38566938  0.36045059  0.23531285  0.        ]","[[  1.58145173e+01   3.00400488e+00  -5.10959078e-02  -5.53399380e-02]
 [  6.66185296e+01  -3.66605654e-04   0.00000000e+00   0.00000000e+00]]",[-0.96993166 -0.2462327 ]
24,[ 2.95404133  5.24408455],-0.0917680711668,-1.41874,[ 2.71874952  4.56243467],"[-0.23627851 -0.47510786 -1.81704229 -0.27645163 -0.44737929 -0.48310975
  0.9610403  -0.3856407   0.40200939  0.40519319  0.        ]","[[  1.71733807e+01   3.00400002e+00  -5.10959078e-02  -5.53399380e-02]
 [  6.92590089e+01  -1.52266480e-04   0.00000000e+00   0.00000000e+00]]",[-0.96993166 -0.2462327 ]
25,[ 2.42519882  4.19102691],-0.0858648891493,-2.96794,[ 2.49077749  4.47005701],"[ 1.30309327 -0.47510731 -0.7344844  -0.27644334 -0.44737917 -0.48310961
  1.01020123 -0.38562922  0.24409448  0.48137708  0.        ]","[[  1.85845292e+01   3.00399796e+00  -5.10959078e-02  -5.53399380e-02]
 [  7.18472161e+01  -6.68724628e-05   0.00000000e+00   0.00000000e+00]]",[-0.96993166 -0.2462327 ]
26,[ 0.99966488  3.7280492 ],-0.0624293541061,-2.77728,[ 1.67679095  4.25485229],"[ 0.4397092  -0.47510698  1.02862827 -0.2764395  -0.44737905 -0.48310948
  1.05838889 -0.38562461  0.14753641  0.32441759  0.        ]","[[  2.00469277e+01   3.00399701e+00  -5.10959078e-02  -5.53399380e-02]
 [  7.43841860e+01  -3.30883713e-05   0.00000000e+00   0.00000000e+00]]",[-0.96993166 -0.2462327 ]
27,[ 1.72862903  4.86463605],-0.0650866129843,-1.32809,[ 1.78690898  4.32955217],"[-1.39139958 -0.47510675  0.27084305 -0.2764374  -0.44737893 -0.48310935
  1.10559734 -0.38562275  0.29399099  0.20825441  0.        ]","[[  2.15595485e+01   3.00399650e+00  -5.10959078e-02  -5.53399380e-02]
 [  7.68696061e+01  -1.98378534e-05   0.00000000e+00   0.00000000e+00]]",[-0.96993166 -0.2462327 ]
28,[ 2.57363998  5.23464507],-0.0891697949676,-1.06688,[ 2.74606228  4.69525194],"[-0.69833461 -0.47510655 -1.68413111 -0.27643599 -0.44737881 -0.48310922
  1.15189638 -0.38562196  0.41365248  0.36025926  0.        ]","[[  2.31213973e+01   3.00399617e+00  -5.10959078e-02  -5.53399380e-02]
 [  7.93071505e+01  -1.47104125e-05   0.00000000e+00   0.00000000e+00]]",[-0.96993166 -0.2462327 ]
29,[ 1.99854593  4.46766408],-0.0875505714512,-2.8173,[ 2.46490979  4.52783442],"[ 1.23908378 -0.47510636 -0.9245576  -0.27643484 -0.44737869 -0.48310908
  1.19727879 -0.38562161  0.26199105  0.48520129  0.        ]","[[  2.47315128e+01   3.00399590e+00  -5.10959078e-02  -5.53399380e-02]
 [  8.16964402e+01  -1.27802910e-05   0.00000000e+00   0.00000000e+00]]",[-0.96993166 -0.2462327 ]
