timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 2.72394665  0.86802697],-0.240419104391,-2.58317,[ 2.79407263  2.72823024],"[ 1.24044915  2.28714005 -0.21971111 -0.85002081 -0.17547641 -0.64201761
 -0.43628778 -0.39189711  1.60766514  0.42572038  0.        ]","[[-0.01662645 -0.01612285 -0.02050063 -0.07385272]
 [-0.00117444 -0.00043979  0.          0.        ]]",[-0.6336726  -0.06887562]
1,[ 3.9455786   2.06646693],-0.244105258147,-2.19415,[ 2.73272848  2.67367673],"[ 1.2402703   2.28707876 -0.16109411 -0.72722116 -0.17547632 -0.64201715
 -0.35619827  0.08986803  1.60730217  0.52130658  0.        ]","[[ 0.02302739  0.01833783 -0.02050063 -0.07385272]
 [ 3.95339594  3.4350637   0.          0.        ]]",[-0.6336726  -0.06887562]
2,[ 2.5881062   1.72358889],-0.254110469643,-2.35688,[ 2.56028032  2.52290392],"[ 1.22677903  2.27605138  0.01260017 -0.34449053 -0.17547623 -0.6420167
 -0.27769569  0.63537708  1.57123498  0.80724968  0.        ]","[[ 0.14098628  0.12606941 -0.02050063 -0.07385272]
 [ 7.82961002  7.32513062  0.          0.        ]]",[-0.6336726  -0.06887562]
3,[ 1.89827385  1.83326012],-0.26654231102,-2.45066,[ 2.24080563  2.26049137],"[ 1.16266225  2.2193217   0.29187411  0.29736526 -0.17547614 -0.64201624
 -0.20073958  1.17008069  1.39816794  1.25026945  0.        ]","[[  0.33570264   0.31082943  -0.02050063  -0.07385272]
 [ 11.6294637   11.13814881   0.           0.        ]]",[-0.6336726  -0.06887562]
4,[ 1.71701507  3.22670679],-0.273856193456,-2.61273,[ 1.46973455  1.88082433],"[ 0.99215999  2.0621737   0.64649386  1.13375614 -0.17547605 -0.64201579
 -0.12528695  1.69417325  0.96135373  1.71825532  0.        ]","[[  0.60566983   0.57109103  -0.02050063  -0.07385272]
 [ 15.355081    14.8755131    0.           0.        ]]",[-0.6336726  -0.06887562]
5,[ 0.87646722  1.64841306],-0.265118127265,-2.64268,[ 0.37221158  1.47524416],"[ 0.65694566  1.74452654  1.00686273  2.01073931 -0.17547595 -0.64201533
 -0.05128744  2.20783446  0.2275879   1.94242993  0.        ]","[[  0.94942751   0.90535422  -0.02050063  -0.07385272]
 [ 19.00894738  18.53851718   0.           0.        ]]",[-0.6336726  -0.06887562]
6,[-0.06361843 -1.33335864],-0.228517760056,-2.0877,[-0.24731421  1.2022922 ],"[ 0.13512819  1.23149573  1.25066691  2.65251076 -0.17547586 -0.64201488
  0.01141048  2.71126585 -0.56380943  1.63144264  0.        ]","[[  1.36066217e+00   1.31214612e+00  -2.05006252e-02  -7.38527241e-02]
 [  2.21047764e+01   2.21286132e+01   0.00000000e+00   0.00000000e+00]]",[-0.6336726  -0.06887562]
7,[-0.03484789  1.66854708],-0.168464170855,-1.40001,[-0.3986392   1.16338778],"[ -4.68057624e-01   6.70984525e-01   1.24588442e+00   2.73628213e+00
  -1.75475773e-01  -6.42014421e-01  -2.42054547e-03   2.09430194e+00
  -9.25274786e-01   9.26784259e-01   0.00000000e+00]","[[  1.79590911e+00   1.71057573e+00  -2.05006252e-02  -7.38527241e-02]
 [  2.14218435e+01   1.77290139e+01   0.00000000e+00   0.00000000e+00]]",[-0.6336726  -0.06887562]
8,[ 0.56898885  0.8599187 ],-0.0969907724071,-1.01461,[-0.22284234  1.22503698],"[-0.99935174  0.15079096  0.98355504  2.28114283 -0.17547568 -0.64201397
 -0.01370805  2.6000779  -0.75388644  0.29431821  0.        ]","[[  2.21875292e+00   2.10134396e+00  -2.05006252e-02  -7.38527241e-02]
 [  2.08645019e+01   2.13358382e+01   0.00000000e+00   0.00000000e+00]]",[-0.6336726  -0.06887562]
9,[-0.93929049  0.87890691],-0.028475044191,-0.82507,[ 0.24229276  1.7415731 ],"[-1.39070279 -0.31518806  0.49674147  1.17115515 -0.17547559 -0.64201351
  0.02364022  3.01808724 -0.24892157  0.07478715  0.        ]","[[  2.65454661e+00   2.55796914e+00  -2.05006252e-02  -7.38527241e-02]
 [  2.27086410e+01   2.43168331e+01   0.00000000e+00   0.00000000e+00]]",[-0.6336726  -0.06887562]
