timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 0.50835806  3.00834825],-0.0677588078187,-0.710204,[ 0.58980763  2.14395976],"[ 1.22836925  2.26756572 -0.07160252 -0.63848366  1.39494199  0.57664966
 -0.43784613 -0.39325453  0.22473772 -0.48663648  0.        ]","[[ 0.07428943  0.04100528  0.16048832  0.06738889]
 [ 0.00192507 -0.0030315   0.          0.        ]]",[-0.62658238 -0.06426559]
1,[ 0.84906617  2.33962302],-0.0612351442226,-0.447771,[ 0.3018921   1.94412827],"[ 1.22599312  2.2641545  -0.04183754 -0.49896088  1.39493984  0.57664926
 -0.39717651  0.16430159  0.21627935 -0.41960361  0.        ]","[[ 0.09448912  0.08066524  0.16048832  0.06738889]
 [ 2.01136106  3.95583678  0.          0.        ]]",[-0.62658238 -0.06426559]
2,[ 1.08757451  0.84335527],-0.0423093762094,-0.647341,[-0.10656941  1.70217347],"[ 1.21257707  2.2409566   0.06591633 -0.08717443  1.39493769  0.57664886
 -0.33003094  0.71074719  0.16660642 -0.20287957  0.        ]","[[ 0.1680024   0.19871107  0.16048832  0.06738889]
 [ 5.32894965  7.8358174   0.          0.        ]]",[-0.62658238 -0.06426559]
3,[-0.50626268  2.97582348],-0.0391123675172,-0.696574,[-0.66012096  1.4460299 ],"[  1.16436257e+00   2.16413110e+00   2.74276678e-01   5.48472424e-01
   1.39493554e+00   5.76648458e-01  -2.52117201e-01   1.15898581e+00
   4.50714404e-04   1.55434547e-01   0.00000000e+00]","[[  0.31320498   0.38736033   0.16048832   0.06738889]
 [  9.17858418  11.01849555   0.           0.        ]]",[-0.62658238 -0.06426559]
4,[-0.88424128  1.31681065],-0.0808815452016,-0.844417,[-1.3231324   1.19375777],"[ 1.07790461  1.98486309  0.49476766  1.33685692  1.39493339  0.57664806
 -0.29633832  1.68600905 -0.3189216   0.49376519  0.        ]","[[  0.47485363   0.64527601   0.16048832   0.06738889]
 [  6.99365496  14.76058964   0.           0.        ]]",[-0.62658238 -0.06426559]
5,[-1.19923849  1.57648009],-0.12285613144,-0.806049,[-1.72900045  1.10426939],"[ 1.00547411  1.64650164  0.62688864  2.13896594  1.39493124  0.57664765
 -0.36993919  2.20265531 -0.70646084  0.65030638  0.        ]","[[  0.57823942   0.97729468   0.16048832   0.06738889]
 [  3.35710078  18.42903055   0.           0.        ]]",[-0.62658238 -0.06426559]
6,[-0.88583454  2.19955892],-0.152236564441,-0.622488,[-2.00022078  1.09754992],"[ 0.98464064  1.12195895  0.65976358  2.67906279  1.39492909  0.57664725
 -0.45134993  2.7090568  -1.06547439  0.59404589  0.        ]","[[  0.60502324   1.38195306   0.16048832   0.06738889]
 [ -0.66533216  22.02477278   0.           0.        ]]",[-0.62658238 -0.06426559]
7,[-2.43589678  1.86079164],-0.168289871266,-0.104246,[-2.12039995  1.18248236],"[ 1.02162715  0.45727593  0.60001256  2.59753371  1.39492694  0.57664685
 -0.52201113  3.20535661 -1.32966821  0.34605158  0.        ]","[[  0.55668795   1.85780749   0.16048832   0.06738889]
 [ -4.15664351  25.54885107   0.           0.        ]]",[-0.62658238 -0.06426559]
8,[-2.48759206  1.18697361],-0.174926953226,0.0925061,[-2.08819151  1.40768254],"[ 1.10250992 -0.18738174  0.44139618  1.58886579  1.39492479  0.57664645
 -0.60043617  3.69175608 -1.4577113  -0.05480907  0.        ]","[[  0.43467877   2.40343913   0.16048832   0.06738889]
 [ -8.03155997  29.00271578   0.           0.        ]]",[-0.62658238 -0.06426559]
9,[-1.8631244   2.51828732],-0.181518973361,0.0133637,[-1.81591618  1.96623325],"[ 1.19356893 -0.54398875  0.16430352 -0.34656575  1.39492264  0.57664604
 -0.67733872  3.36065472 -1.44120831 -0.55720131  0.        ]","[[  0.23592854   3.01745788   0.16048832   0.06738889]
 [-11.83125542  26.65187907   0.           0.        ]]",[-0.62658238 -0.06426559]
