timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 2.34040633  3.2538678 ],-0.277414631341,-5.75316,[ 2.88894415  4.01187181],"[ 1.38141045  2.56802647 -0.45558329 -0.77043193 -0.49401764  0.60895503
 -0.35574462 -0.38436018  1.93095196 -0.70993174  0.        ]","[[-0.04303925  0.01513968 -0.05657857  0.06987471]
 [ 0.00297662 -0.00126184  0.          0.        ]]",[-1.04162836 -0.24957645]
1,[ 3.1144864   3.66937678],-0.274139153073,-5.3429,[ 2.86916637  3.87618113],"[ 1.38274732  2.56590743 -0.39665045 -0.60739778 -0.49401753  0.60895488
 -0.28058855  0.13852389  1.9308668  -0.60897208  0.        ]","[[ -3.30523986e-03   5.48270925e-02  -5.65785680e-02   6.98747086e-02]
 [  3.95726588e+00   3.95681633e+00   0.00000000e+00   0.00000000e+00]]",[-1.04162836 -0.24957645]
2,[ 2.90581105  2.77872282],-0.262817917541,-5.45257,[ 2.81919575  3.55621338],"[ 1.37320209  2.5454723  -0.2218965  -0.12549428 -0.49401742  0.60895473
 -0.20691714  0.65105817  1.89240524 -0.31231831  0.        ]","[[ 0.11473057  0.17289006 -0.05657857  0.06987471]
 [ 7.83344042  7.83655005  0.          0.        ]]",[-1.04162836 -0.24957645]
3,[ 2.74233644  2.22962092],-0.239375409729,-5.26859,[ 2.66354179  3.06457782],"[ 1.31370595  2.46627247  0.0601893   0.64531727 -0.4940173   0.60895457
 -0.13469553  1.15343965  1.70995134  0.13877678  0.        ]","[[  0.30952376   0.36777678  -0.05657857   0.06987471]
 [ 11.63333454  11.63943212   0.           0.        ]]",[-1.04162836 -0.24957645]
4,[ 1.7456621   1.04929841],-0.198883852233,-5.11564,[ 1.90685892  2.35789204],"[ 1.1454776   2.26841199  0.42081062  1.61553116 -0.49401719  0.60895442
 -0.06388231  1.6458513   1.25685972  0.60444582  0.        ]","[[  0.57956986   0.63796427  -0.05657857   0.06987471]
 [ 15.35912716  15.36685045   0.           0.        ]]",[-1.04162836 -0.24957645]
5,[ 0.47303355 -0.09411086],-0.139545725955,-5.03195,[ 0.35783109  1.65627038],"[ 0.80606479  1.89056535  0.79172955  2.58576096 -0.49401708  0.60895427
  0.00557021  2.12846374  0.51087843  0.80871271  0.        ]","[[  0.92341156   0.98195634  -0.05657857   0.06987471]
 [ 19.01332761  19.02010061   0.           0.        ]]",[-1.04162836 -0.24957645]
6,[-0.19522617  0.64243505],-0.0783795370167,-4.91102,[-0.55717576  1.39481163],"[ 0.2921502   1.37069626  1.04504461  3.18256183 -0.49401697  0.60895412
  0.03408101  2.02923269 -0.23424372  0.51297991  0.        ]","[[  1.31872744   1.35482257  -0.05657857   0.06987471]
 [ 20.51340528  18.26896458   0.           0.        ]]",[-1.04162836 -0.24957645]
7,[-1.27117333  1.50204428],-0.0627316990755,-4.39134,[-0.95712399  1.33448696],"[-0.28222376  0.78430336  1.07605505  3.21790148 -0.49401686  0.60895397
  0.01176805  2.31729748 -0.5849744  -0.1380583   0.        ]","[[  1.71721564   1.74208028  -0.05657857   0.06987471]
 [ 19.33942342  20.44955316   0.           0.        ]]",[-1.04162836 -0.24957645]
8,[-1.04640847  0.6738344 ],-0.0893010676857,-3.81309,[-1.17124879  1.68584883],"[-0.75366985  0.1635793   0.91755824  2.52264623 -0.49401675  0.60895382
 -0.07064891  2.78678628 -0.41131585 -0.73135546  0.        ]","[[  2.06049821   2.18672842  -0.05657857   0.06987471]
 [ 15.00310913  24.00348571   0.           0.        ]]",[-1.04162836 -0.24957645]
9,[-1.89346412  2.74337171],-0.103830877948,-3.09016,[-1.48980963  2.65908885],"[-1.0575681  -0.32643052  0.69676729  0.96570208 -0.49401663  0.60895366
 -0.15146946  3.07641324  0.05015687 -0.9049648   0.        ]","[[  2.31789999   2.68879515  -0.05657857   0.06987471]
 [ 10.75078865  26.19592779   0.           0.        ]]",[-1.04162836 -0.24957645]
10,[-1.14349563  5.48665995],-0.101050255136,-2.23183,[-1.15278196  4.12778759],"[-1.2264771  -0.47960668  0.50677298 -0.92829829 -0.49401652  0.60895351
 -0.23076038  0.9850887   0.35559298 -0.73945924  0.        ]","[[  2.49106812   3.16485909  -0.05657857   0.06987471]
 [  6.57894885  10.36514445   0.           0.        ]]",[-1.04162836 -0.24957645]
11,[-0.60568527  3.41327716],-0.0973978818763,-2.70952,[-0.64813161  4.45982885],"[-1.30130068 -0.47758026  0.39634239 -1.06512081 -0.49401641  0.60895336
 -0.30849861 -0.7714839   0.41742313 -0.64586096  0.        ]","[[ 2.58160739  3.19817162 -0.05657857  0.06987471]
 [ 2.4888023  -2.93165754  0.          0.        ]]",[-1.04162836 -0.24957645]
12,[-0.72836164  4.46833573],-0.0998664781455,-2.62878,[-0.6093154  4.2991209],"[-1.32037119 -0.47981405  0.36439157 -0.76525854 -0.4940163   0.60895321
 -0.35501422 -0.85479973  0.38510733 -0.70311235  0.        ]","[[ 2.60682761  3.12519428 -0.05657857  0.06987471]
 [ 0.04141193 -3.56233886  0.          0.        ]]",[-1.04162836 -0.24957645]
13,[-0.35597535  3.41874254],-0.101828067024,-2.79424,[-0.53647876  4.17224598],"[-1.29906121 -0.47577464  0.39997602 -0.52610024 -0.49401619  0.60895306
 -0.4098388  -0.6782786   0.35510782 -0.74753149  0.        ]","[[ 2.57871409  3.06694651 -0.05657857  0.06987471]
 [-2.84314893 -2.22612105  0.          0.        ]]",[-1.04162836 -0.24957645]
14,[-0.74224277  4.49307431],-0.102371169773,-2.60534,[-0.39670813  4.12072277],"[-1.24144394 -0.47119552  0.4863248  -0.39098239 -0.49401608  0.60895291
 -0.43555558 -0.53701507  0.32999874 -0.77118724  0.        ]","[[ 2.5082753   3.03393835 -0.05657857  0.06987471]
 [-4.19622397 -1.15679386  0.          0.        ]]",[-1.04162836 -0.24957645]
15,[ 0.52682158  5.13093853],-0.10165619949,-2.56058,[-0.0635131   4.16583824],"[-1.13742849 -0.46830277  0.61511745 -0.32394699 -0.49401596  0.60895275
 -0.48983077 -0.45690042  0.30654304 -0.78025398  0.        ]","[[ 2.39569913  3.01752064 -0.05657857  0.06987471]
 [-7.05187942 -0.55034768  0.          0.        ]]",[-1.04162836 -0.24957645]
16,[  2.92330169e-03   5.71252571e+00],-0.100333798628,-2.43922,[ 0.15026748  4.24292326],"[-1.01314066 -0.4668217   0.73708896 -0.29288236 -0.49401585  0.6089526
 -0.44753305 -0.417037    0.28664542 -0.7805945   0.        ]","[[ 2.27699031  3.00990143 -0.05657857  0.06987471]
 [-4.82642109 -0.24859271  0.          0.        ]]",[-1.04162836 -0.24957645]
17,[-0.58953609  4.89555334],-0.0990555256369,-2.52493,[ 0.4265669   4.32416964],"[-0.90348533 -0.46613506  0.8237154  -0.27908246 -0.49401574  0.60895245
 -0.44549686 -0.39853334  0.27246043 -0.77747457  0.        ]","[[ 2.18153674  3.00651431 -0.05657857  0.06987471]
 [-4.71929384 -0.10852546  0.          0.        ]]",[-1.04162836 -0.24957645]
18,[ 0.88744263  4.30975712],-0.0973367642703,-2.71858,[ 0.86464512  4.43558359],"[-0.75900732 -0.46583319  0.91463504 -0.27312637 -0.49401563  0.6089523
 -0.48808437 -0.39030645  0.25753338 -0.77059025  0.        ]","[[ 2.06466904  3.00505194 -0.05657857  0.06987471]
 [-6.96000971 -0.0462507   0.          0.        ]]",[-1.04162836 -0.24957645]
19,[ 0.95454994  6.07764121],-0.0957284041477,-2.5523,[ 1.0626868   4.51626301],"[-0.62440062 -0.46570457  0.97977887 -0.27060931 -0.49401552  0.60895215
 -0.41868431 -0.38675336  0.24564443 -0.7628279   0.        ]","[[ 1.9621048   3.00443386 -0.05657857  0.06987471]
 [-3.30858236 -0.0193554   0.          0.        ]]",[-1.04162836 -0.24957645]
20,[ 1.05001548  3.14875127],-0.0952784092745,-2.98898,[ 1.01560819  4.52973938],"[-0.58712952 -0.46565085  0.9948697  -0.26956254 -0.49401541  0.608952
 -0.34560824 -0.38525169  0.2425069  -0.76053542  0.        ]","[[ 1.93450967  3.00417681 -0.05657857  0.06987471]
 [ 0.53625603 -0.00798876  0.          0.        ]]",[-1.04162836 -0.24957645]
21,[ 0.83016728  3.47314293],-0.0960804115322,-2.90597,[ 0.7089895   4.47372484],"[-0.65480892 -0.4656287   0.96655176 -0.26913259 -0.49401529  0.60895184
 -0.27055864 -0.38462711  0.24781521 -0.7647798   0.        ]","[[  1.98485312e+00   3.00407123e+00  -5.65785680e-02   6.98747086e-02]
 [  4.48492986e+00  -3.26147864e-03   0.00000000e+00   0.00000000e+00]]",[-1.04162836 -0.24957645]
22,[ 0.87400275  5.16214974],-0.097951442458,-2.60735,[ 0.19996297  4.34652853],"[-0.81207939 -0.46561962  0.8839734  -0.26895767 -0.49401518  0.60895169
 -0.20977491 -0.38437065  0.26162064 -0.77380473  0.        ]","[[  2.10663916e+00   3.00402829e+00  -5.65785680e-02   6.98747086e-02]
 [  7.68301691e+00  -1.32076863e-03   0.00000000e+00   0.00000000e+00]]",[-1.04162836 -0.24957645]
23,[-1.21690763  2.4765014 ],-0.100575199568,-2.83651,[-0.48546052  4.15265703],"[-1.03125363 -0.4656159   0.7210446  -0.26888702 -0.49401507  0.60895154
 -0.14689579 -0.3842663   0.28461594 -0.78407874  0.        ]","[[  2.29349308e+00   3.00401095e+00  -5.65785680e-02   6.98747086e-02]
 [  1.09913505e+01  -5.31447509e-04   0.00000000e+00   0.00000000e+00]]",[-1.04162836 -0.24957645]
24,[-0.16956937  4.44608006],-0.10274222595,-2.6436,[-0.77468264  4.02265787],"[-1.2089536  -0.46561432  0.52980206 -0.26885828 -0.49401496  0.60895139
 -0.22628266 -0.38422483  0.30787029 -0.78956922  0.        ]","[[  2.47141211e+00   3.00400390e+00  -5.65785680e-02   6.98747086e-02]
 [  6.81447122e+00  -2.18108230e-04   0.00000000e+00   0.00000000e+00]]",[-1.04162836 -0.24957645]
25,[-1.03028179  4.01427556],-0.104075574809,-2.69273,[-0.94950795  3.94069052],"[-1.31499087 -0.46561363  0.37357991 -0.26884669 -0.49401485  0.60895124
 -0.24160693 -0.38420724  0.3250183  -0.79082309  0.        ]","[[  2.59961190e+00   3.00400107e+00  -5.65785680e-02   6.98747086e-02]
 [  6.00819466e+00  -8.55846813e-05   0.00000000e+00   0.00000000e+00]]",[-1.04162836 -0.24957645]
26,[-0.96374174  3.88210479],-0.104797243749,-2.7638,[-0.88372779  3.90042639],"[-1.37041635 -0.46561328  0.27055798 -0.26884198 -0.49401474  0.60895109
 -0.31911887 -0.38420058  0.33564635 -0.79045262  0.        ]","[[  2.67885758e+00   3.00399993e+00  -5.65785680e-02   6.98747086e-02]
 [  1.92996418e+00  -3.57728519e-05   0.00000000e+00   0.00000000e+00]]",[-1.04162836 -0.24957645]
27,[-0.23372408  3.34457337],-0.104796665957,-2.87904,[-0.76232743  3.89828253],"[-1.37037118 -0.46561308  0.27064892 -0.26884001 -0.49401462  0.60895093
 -0.39236784 -0.38419768  0.33563676 -0.79045343  0.        ]","[[  2.67878904e+00   3.00399945e+00  -5.65785680e-02   6.98747086e-02]
 [ -1.92397490e+00  -1.44408843e-05   0.00000000e+00   0.00000000e+00]]",[-1.04162836 -0.24957645]
28,[-0.68355007  3.72276723],-0.104374804512,-2.7742,[-0.69453347  3.92335653],"[-1.33818613 -0.46561295  0.33278645 -0.26883933 -0.49401451  0.60895078
 -0.40923191 -0.38419615  0.32928411 -0.79077995  0.        ]","[[  2.63140704e+00   3.00399930e+00  -5.65785680e-02   6.98747086e-02]
 [ -2.81126832e+00  -3.46989196e-06   0.00000000e+00   0.00000000e+00]]",[-1.04162836 -0.24957645]
29,[-0.75639007  4.83775099],-0.103569043936,-2.57957,[-0.47389019  3.98488092],"[-1.2751408  -0.46561283  0.43741189 -0.26883904 -0.4940144   0.60895063
 -0.45961215 -0.3841959   0.31817403 -0.79059876  0.        ]","[[  2.54858614e+00   3.00399924e+00  -5.65785680e-02   6.98747086e-02]
 [ -5.46198787e+00  -2.18948124e-06   0.00000000e+00   0.00000000e+00]]",[-1.04162836 -0.24957645]
30,[ 1.00117362  3.81727586],-0.102038763798,-2.77581,[-0.07771081  4.10369825],"[-1.15178656 -0.46561272  0.59900431 -0.26883883 -0.49401429  0.60895048
 -0.51447635 -0.38419576  0.29978782 -0.78817439  0.        ]","[[  2.41038379e+00   3.00399920e+00  -5.65785680e-02   6.98747086e-02]
 [ -8.34862723e+00  -1.73121313e-06   0.00000000e+00   0.00000000e+00]]",[-1.04162836 -0.24957645]
31,[ 0.0273317   4.04853588],-0.100460539206,-2.67028,[ 0.0916543   4.21081924],"[-1.02173313 -0.46561263  0.7295382  -0.26883901 -0.49401418  0.60895033
 -0.4360836  -0.38419481  0.28349741 -0.78370457  0.        ]","[[  2.28479433e+00   3.00399926e+00  -5.65785680e-02   6.98747086e-02]
 [ -4.22406449e+00   4.90005111e-06   0.00000000e+00   0.00000000e+00]]",[-1.04162836 -0.24957645]
32,[ 0.75756668  5.53441887],-0.0993348105804,-2.51643,[ 0.33458292  4.29184198],"[-0.92794003 -0.46561254  0.80584025 -0.26883915 -0.49401407  0.60895018
 -0.43243742 -0.38419526  0.27314111 -0.77962606  0.        ]","[[  2.20223779e+00   3.00399931e+00  -5.65785680e-02   6.98747086e-02]
 [ -4.03222890e+00   8.82420541e-07   0.00000000e+00   0.00000000e+00]]",[-1.04162836 -0.24957645]
