timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 0.19509618  3.39562729],-0.0509769206591,-2.31145,[-0.55202991  3.06102347],"[ 1.31526922  2.46715526 -0.36263061 -0.52912455  1.70387122  0.41170783
 -0.36356556 -0.38753704 -0.01725882 -0.48862774  0.        ]","[[ -4.35804470e-02   7.43421202e-02   1.96751578e-01   4.82911657e-02]
 [  3.28298660e-03   5.68458547e-05   0.00000000e+00   0.00000000e+00]]",[-0.86051601 -0.14360735]
1,[-0.63819539  2.8437568 ],-0.0451366417489,-2.24822,[-0.79732972  2.91266155],"[ 1.31570836  2.46159476 -0.35114877 -0.37440334  1.70386936  0.41170769
 -0.34887479  0.14699629 -0.01919696 -0.44102452  0.        ]","[[-0.03578737  0.11406808  0.19675158  0.04829117]
 [ 0.77346835  3.9593449   0.          0.        ]]",[-0.86051601 -0.14360735]
2,[-1.63255179  4.13648056],-0.0343754571201,-1.97122,[-1.037323    2.76697302],"[ 1.31512495  2.43134797 -0.36592455  0.08061518  1.7038675   0.41170756
 -0.39734997  0.67111904 -0.03148895 -0.35540226  0.        ]","[[-0.04581679  0.23220619  0.19675158  0.04829117]
 [-1.76794044  7.84152242  0.          0.        ]]",[-0.86051601 -0.14360735]
3,[-1.31877599  3.12367441],-0.0280931390727,-2.12359,[-1.22778082  2.60627985],"[ 1.30628982  2.33761436 -0.47568201  0.8013365   1.70386564  0.41170742
 -0.4721665   1.18492905 -0.06088208 -0.31266053  0.        ]","[[ -0.12053015   0.42722165   0.19675158   0.04829117]
 [ -5.69034424  11.64731677   0.           0.        ]]",[-0.86051601 -0.14360735]
4,[-1.47694732  1.45889504],-0.0299210286811,-2.25283,[-1.4056735  2.4391942],"[ 1.26392937  2.12391047 -0.69582358  1.6934704   1.70386377  0.41170729
 -0.54550591  1.68853456 -0.11903741 -0.33502484  0.        ]","[[ -0.27291427   0.69759505   0.19675158   0.04829117]
 [ -9.53530843  15.37753444   0.           0.        ]]",[-0.86051601 -0.14360735]
5,[-1.90859832  2.31404242],-0.0424091928912,-2.01548,[-1.63497853  2.30155587],"[ 1.14136188  1.73474313 -1.00715866  2.55789642  1.70386191  0.41170715
 -0.61740241  2.18210166 -0.22988489 -0.41321097  0.        ]","[[ -0.50143817   1.04182745   0.19675158   0.04829117]
 [-13.30462691  19.03341217   0.           0.        ]]",[-0.86051601 -0.14360735]
6,[-1.08267888  1.68865687],-0.0668106900592,-1.90864,[-1.95650554  2.19735384],"[ 0.88013693  1.15113111 -1.36084495  3.06792408  1.70386005  0.41170702
 -0.68789058  2.66578695 -0.42360692 -0.52178134  0.        ]","[[ -0.80460717   1.4584437    0.19675158   0.04829117]
 [-17.0001127   22.6161178    0.           0.        ]]",[-0.86051601 -0.14360735]
7,[-2.14977228  1.85585494],-0.102361316774,-1.61738,[-2.31287432  2.11165333],"[ 0.43404455  0.43958768 -1.66224855  2.82042692  1.70385819  0.41170688
 -0.75700129  3.13976666 -0.72378221 -0.61044573  0.        ]","[[ -1.18096138   1.945993     0.19675158   0.04829117]
 [-20.62338475  26.12696603   0.           0.        ]]",[-0.86051601 -0.14360735]
8,[-2.46002375  2.648301  ],-0.146574791161,-1.59492,[-2.7789104   2.11060762],"[-0.18987684 -0.2094218  -1.77037196  1.51210169  1.70385633  0.41170675
 -0.82475539  3.60428108 -1.1254142  -0.6037519   0.        ]","[[ -1.62906861   2.50305505   0.19675158   0.04829117]
 [-24.17553654  29.56774702   0.           0.        ]]",[-0.86051601 -0.14360735]
9,[-2.66960208  1.88106491],-0.194385351161,-1.91782,[-3.25029588  2.64148378],"[-0.88320998 -0.50223733 -1.53438758 -0.76751797  1.70385447  0.41170661
 -0.89116465  3.21062943 -1.56914888 -0.42076028  0.        ]","[[ -2.14751103   3.12825228   0.19675158   0.04829117]
 [-27.65718515  26.65201938   0.           0.        ]]",[-0.86051601 -0.14360735]
10,[-1.96398744  3.36506871],-0.197991734816,-1.50019,[-2.71414638  3.6833775 ],"[-1.41443616 -0.48588446 -0.88165266 -1.40068007  1.70385261  0.41170648
 -0.95626355 -0.68942887 -1.61377174 -0.32453914  0.        ]","[[ -2.73490146   3.29064351   0.19675158   0.04829117]
 [-31.07013935  -2.23603921   0.           0.        ]]",[-0.86051601 -0.14360735]
11,[-2.74149598  3.27692251],-0.190863806728,-0.959499,[-2.42475295  3.80459642],"[-1.48690177 -0.49998414  0.06393364 -1.04122067  1.70385074  0.41170634
 -1.02005651 -1.09709406 -1.5352748  -0.44963758  0.        ]","[[ -3.38986138   3.19824311   0.19675158   0.04829117]
 [-34.41463063  -5.25565375   0.           0.        ]]",[-0.86051601 -0.14360735]
12,[-2.94912965  2.82064728],-0.202756788753,-0.775993,[-2.07344604  4.00366306],"[-0.91236208 -0.50154092  0.91743815 -0.68914163  1.70384888  0.41170621
 -1.08258025 -0.86914196 -1.60006864 -0.56228919  0.        ]","[[ -4.11104309   3.10821358   0.19675158   0.04829117]
 [-37.69258535  -3.56719694   0.           0.        ]]",[-0.86051601 -0.14360735]
13,[-2.19910504  4.49474938],-0.215332470991,-0.66151,[-1.77078629  4.25583029],"[ 0.15453774 -0.49672503  1.15100885 -0.47914368  1.70384702  0.41170608
 -1.14386475 -0.64608495 -1.70559323 -0.54169609  0.        ]","[[ -4.89713175   3.05443302   0.19675158   0.04829117]
 [-40.90557439  -1.91499722   0.           0.        ]]",[-0.86051601 -0.14360735]
14,[-1.67371146  4.7222881 ],-0.215337095132,-1.30152,[-1.85403061  4.41324854],"[ 1.11672258 -0.49262142  0.4550692  -0.372457    1.70384516  0.41170594
 -1.20393653 -0.5127059  -1.73020559 -0.43260472  0.        ]","[[ -5.74684227   3.02702326   0.19675158   0.04829117]
 [-44.05498937  -0.92704919   0.           0.        ]]",[-0.86051601 -0.14360735]
15,[-3.06514469  5.28339753],-0.202620119405,-1.65886,[-2.22171521  4.13393688],"[ 1.21730741 -0.49030572 -0.83945387 -0.32235628  1.7038433   0.41170581
 -1.26281973 -0.44469816 -1.64563599 -0.35100221  0.        ]","[[ -6.65891595   3.01412287   0.19675158   0.04829117]
 [-47.14209645  -0.42331158   0.           0.        ]]",[-0.86051601 -0.14360735]
16,[-2.08933459  3.24159582],-0.188007901594,-2.26249,[-2.20405817  3.63639092],"[ 0.2062885  -0.48918696 -1.73673195 -0.29990591  1.70384144  0.41170567
 -1.32053762 -0.41268253 -1.52638643 -0.38545091  0.        ]","[[ -7.63211887e+00   3.00833535e+00   1.96751578e-01   4.82911657e-02]
 [ -5.01681150e+01  -1.86170307e-01   0.00000000e+00   0.00000000e+00]]",[-0.86051601 -0.14360735]
17,[-1.98664134  3.86876531],-0.187593748276,-1.9682,[-2.30087042  3.35995436],"[-1.13928585 -0.48868536 -1.31369531 -0.29015619  1.70383958  0.41170554
 -1.37711301 -0.39831723 -1.49204611 -0.5174998   0.        ]","[[ -8.66524128e+00   3.00582059e+00   1.96751578e-01   4.82911657e-02]
 [ -5.31342425e+01  -7.97664015e-02   0.00000000e+00   0.00000000e+00]]",[-0.86051601 -0.14360735]
