timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 0.30820345  2.75814632],-0.0572583049153,-3.16294,[ 0.72366965  3.61777449],"[ 1.33672464  2.50606155 -0.2174805  -1.08965636  1.44653199 -0.25724873
 -0.35666841 -0.38629144  0.21294393  0.20866765  0.        ]","[[ 0.07734489 -0.06618861  0.16712323 -0.0293374 ]
 [ 0.00276929 -0.00042557  0.          0.        ]]",[-0.90230286 -0.184993  ]
1,[ 0.43779082  3.38102723],-0.0618945925939,-3.03589,[ 0.52463609  3.42160964],"[ 1.33525695  2.50881859 -0.1994239  -0.93138597  1.44653091 -0.25724866
 -0.3335118   0.14370803  0.21053776  0.26374412  0.        ]","[[ 0.08961704 -0.02647395  0.16712323 -0.0293374 ]
 [ 1.22039613  3.95869842  0.          0.        ]]",[-0.90230286 -0.184993  ]
2,[-0.1604681   5.71933846],-0.0774295463765,-3.06886,[ 0.17112279  3.13101149],"[ 1.32869954  2.5030412  -0.13848734 -0.46068848  1.44652983 -0.2572486
 -0.30106331  0.66318905  0.18792178  0.43443104  0.        ]","[[ 0.13114381  0.09163484  0.16712323 -0.0293374 ]
 [ 2.92661287  7.83924946  0.          0.        ]]",[-0.90230286 -0.184993  ]
3,[-0.09335537  3.94060262],-0.101578999394,-3.36826,[-0.32884836  2.81429958],"[ 1.31714766  2.44809848 -0.06329062  0.30206369  1.44652876 -0.25724853
 -0.31426199  1.17250868  0.1115662   0.67701724  0.        ]","[[  0.18271234   0.28659313   0.16712323  -0.0293374 ]
 [  2.23258991  11.64389724   0.           0.        ]]",[-0.90230286 -0.184993  ]
4,[-0.79117275  1.56292506],-0.129126189555,-3.59468,[-0.91498774  2.45239449],"[ 1.30544812  2.28248022 -0.00473431  1.28297832  1.44652768 -0.25724846
 -0.32214336  1.67172844 -0.0470253   0.92789206  0.        ]","[[  0.22320517   0.55688746   0.16712323  -0.0293374 ]
 [  1.81816349  15.37310526   0.           0.        ]]",[-0.90230286 -0.184993  ]
5,[-1.71634004  2.36833142],-0.153038993132,-3.35522,[-1.43713331  2.19945049],"[  1.30397523e+00   1.94000517e+00   1.87543196e-03   2.30204185e+00
   1.44652661e+00  -2.57248398e-01  -3.82361920e-01   2.16118428e+00
  -2.86092497e-01   1.10670551e+00   0.00000000e+00]","[[  0.2277981    0.90103455   0.16712323  -0.0293374 ]
 [ -1.34827893  19.02938844   0.           0.        ]]",[-0.90230286 -0.184993  ]
6,[-1.71387083  1.96320901],-0.165564434765,-3.01394,[-1.85945988  2.08958387],"[ 1.32237474  1.38407112 -0.09428978  3.03671044  1.44652553 -0.25724833
 -0.45710131  2.640941   -0.55906358  1.13524844  0.        ]","[[  0.1614022    1.317581     0.16712323  -0.0293374 ]
 [ -5.27826248  22.6132377    0.           0.        ]]",[-0.90230286 -0.184993  ]
7,[-2.29376577  3.42196072],-0.166928390419,-2.4332,[-2.12706137  2.15062523],"[ 1.34079222  0.65939749 -0.30619696  3.05492491  1.44652446 -0.25724827
 -0.53037088  3.11112072 -0.83579479  0.99744832  0.        ]","[[  1.71828264e-02   1.80508727e+00   1.67123234e-01  -2.93373991e-02]
 [ -9.13096041e+00   2.61255730e+01   0.00000000e+00   0.00000000e+00]]",[-0.90230286 -0.184993  ]
8,[-2.53537636  1.73130751],-0.164580487813,-1.88573,[-2.28841472  2.36513376],"[ 1.31147328 -0.05997729 -0.62972301  1.97855627  1.44652338 -0.2572482
 -0.60220684  3.5719012  -1.10884812  0.70414105  0.        ]","[[ -2.03333778e-01   2.36213598e+00   1.67123234e-01  -2.93373991e-02]
 [ -1.29082766e+01   2.95677312e+01   0.00000000e+00   0.00000000e+00]]",[-0.90230286 -0.184993  ]
9,[-2.28136654  2.5679906 ],-0.173543323136,-2.15012,[-2.21102166  2.74637794],"[ 1.16645234 -0.47560614 -1.03769278 -0.21279248  1.44652231 -0.25724813
 -0.67263665  4.02351605 -1.38789849  0.2884727   0.        ]","[[ -4.98655501e-01   2.98734024e+00   1.67123234e-01  -2.93373991e-02]
 [ -1.66116557e+01   3.29414668e+01   0.00000000e+00   0.00000000e+00]]",[-0.90230286 -0.184993  ]
