timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 3.14285727  3.49173703],-0.39510267189,-4.61418,[ 3.29836583  3.75138474],"[ 1.30584896  2.45262862 -0.31106972 -0.69780494 -1.2907024  -1.43912147
 -0.36791514 -0.38808491  2.61646119  1.21334043  0.        ]","[[-0.01799026  0.03075606 -0.1487591  -0.16597272]
 [ 0.00063604  0.00110959  0.          0.        ]]",[-0.83552915 -0.14890316]
1,[ 2.56250585  4.95240262],-0.400167931718,-4.66881,[ 3.167485    3.68990421],"[ 1.30574347  2.44964795 -0.25256603 -0.54398297 -1.29070137 -1.43912015
 -0.29226769  0.14855062  2.61290713  1.31407702  0.        ]","[[ 0.02169743  0.07049043 -0.1487591  -0.16597272]
 [ 3.95497413  3.95914092  0.          0.        ]]",[-0.83552915 -0.14890316]
2,[ 3.24150048  2.71906076],-0.412578402936,-4.69327,[ 2.97536469  3.52798653],"[ 1.29224885  2.42707463 -0.07929095 -0.09023682 -1.29070034 -1.43911883
 -0.21811444  0.67456398  2.56441055  1.6086511   0.        ]","[[ 0.13968796  0.18859942 -0.1487591  -0.16597272]
 [ 7.83120588  7.8388277   0.          0.        ]]",[-0.83552915 -0.14890316]
3,[ 2.78602088  4.11560754],-0.424082191123,-4.82453,[ 2.76068807  3.31578636],"[ 1.22742241  2.34579011  0.19933787  0.63355551 -1.29069931 -1.43911751
 -0.14542015  1.19015708  2.36726017  2.05176189  0.        ]","[[  0.33443715   0.38353121  -0.1487591   -0.16597272]
 [ 11.63117354  11.64166189   0.           0.        ]]",[-0.83552915 -0.14890316]
4,[ 2.1547647   4.94419934],-0.421182093647,-5.02471,[ 2.46176219  3.00694609],"[ 1.05454826  2.14813504  0.553241    1.54057232 -1.29069828 -1.43911618
 -0.07414304  1.69551739  1.90046434  2.49895632  0.        ]","[[  0.60444094   0.65376282  -0.1487591   -0.16597272]
 [ 15.35706008  15.36903142   0.           0.        ]]",[-0.83552915 -0.14890316]
5,[ 2.88787311  2.98564956],-0.387298003585,-4.95882,[ 2.34693432  2.78126287],"[ 0.71425578  1.77569501  0.91307773  2.44030292 -1.29069726 -1.43911486
 -0.00423521  2.19081991  1.15204715  2.67435833  0.        ]","[[  0.94824238   0.99779802  -0.1487591   -0.16597272]
 [ 19.01137003  19.02223387   0.           0.        ]]",[-0.83552915 -0.14890316]
6,[ 2.34032114  3.53932864],-0.310108048783,-4.39237,[ 2.31456351  2.6614747 ],"[ 0.17734148  1.20417211  1.15837085  3.01199294 -1.29069623 -1.43911354
  0.06435044  2.67624078  0.38664478  2.30392251  0.        ]","[[  1.36443517   1.4141664   -0.1487591   -0.16597272]
 [ 22.59656525  22.60257701   0.           0.        ]]",[-0.83552915 -0.14890316]
7,[ 2.50608297  2.84062271],-0.20130502783,-3.611,[ 2.45460916  2.72571993],"[-0.5070254   0.49284203  1.13188569  2.8494828  -1.2906952  -1.43911222
  0.13164399  3.15198708  0.1162588   1.47800464  0.        ]","[[  1.85165518   1.9014255   -0.1487591   -0.16597272]
 [ 26.11421822  26.11159825   0.           0.        ]]",[-0.83552915 -0.14890316]
8,[ 2.39240307  3.73567033],-0.154172912851,-2.07358,[ 2.44271183  3.11489964],"[-1.16850926 -0.17430749  0.70188359  1.63077814 -1.29069417 -1.4391109
  0.19763639  3.61833499  0.57683071  0.88468416  0.        ]","[[  2.40855113   2.45816835  -0.1487591   -0.16597272]
 [ 29.56385649  29.55134574   0.           0.        ]]",[-0.83552915 -0.14890316]
9,[ 2.4133177  3.9903081],-0.223683066797,-1.45291,[ 2.57620311  4.20019054],"[-1.52489608 -0.50415646 -0.12585757 -0.59014746 -1.29069314 -1.43910958
  0.26226193  3.2489109   1.08385611  1.15723143  0.        ]","[[  3.03373535   3.08303521  -0.1487591   -0.16597272]
 [ 32.94204444  26.82666326   0.           0.        ]]",[-0.83552915 -0.14890316]
10,[ 2.89630351  5.96237406],-0.235541196611,-0.0703552,[ 2.74651527  4.69222021],"[-1.29774697 -0.49655662 -1.09755874 -1.26992441 -1.29069211 -1.43910825
  0.32550355 -0.57903527  1.01267872  1.35040565  0.        ]","[[  3.72574153   3.25869712  -0.1487591   -0.16597272]
 [ 36.2478904   -1.4072442    0.           0.        ]]",[-0.83552915 -0.14890316]
11,[ 3.13718315  6.58022463],-0.229509332794,0.0479181,[ 2.98384094  4.57444954],"[-0.43601946 -0.50555293 -1.72021012 -0.96912331 -1.29069108 -1.43910693
  0.38751744 -1.02126587  0.99752611  1.3013852   0.        ]","[[  4.4832233    3.18084279  -0.1487591   -0.16597272]
 [ 39.48955995  -4.66902261   0.           0.        ]]",[-0.83552915 -0.14890316]
12,[ 2.53396523  4.40603431],-0.22988800903,-0.74482,[ 2.96124363  4.30740261],"[ 0.67923809 -0.50539579 -1.5074619  -0.65476871 -1.29069005 -1.43910561
  0.44830586 -0.8285314   1.00140741  1.3019368   0.        ]","[[  5.30489659   3.0997271   -0.1487591   -0.16597272]
 [ 42.66717084  -3.24746809   0.           0.        ]]",[-0.83552915 -0.14890316]
13,[ 2.61097551  5.66022314],-0.225665707923,-1.24879,[ 2.83685374  4.15792656],"[ 1.29984976 -0.50056168 -0.42247289 -0.46453886 -1.29068902 -1.43910429
  0.50788974 -0.62672598  0.94940423  1.30271015  0.        ]","[[  6.18949034   3.05054039  -0.1487591   -0.16597272]
 [ 45.78181731  -1.75900771   0.           0.        ]]",[-0.83552915 -0.14890316]
14,[ 2.73974355  2.75736698],-0.213841899341,-1.7063,[ 2.55983186  4.07591486],"[ 0.8206373  -0.49669682  0.82548695 -0.36724736 -1.29068799 -1.43910297
  0.56629361 -0.50422632  0.89489092  1.22787602  0.        ]","[[  7.13575809   3.02530619  -0.1487591   -0.16597272]
 [ 48.83478202  -0.85548485   0.           0.        ]]",[-0.83552915 -0.14890316]
15,[ 2.79989532  4.13690994],-0.2061295439,-0.685358,[ 2.43810225  4.26514244],"[-0.51743088 -0.49454529  1.12872423 -0.32138297 -1.29068696 -1.43910164
  0.62354123 -0.44135169  0.93156221  1.11540821  0.        ]","[[  8.14247871   3.01338564  -0.1487591   -0.16597272]
 [ 51.82730776  -0.39173988   0.           0.        ]]",[-0.83552915 -0.14890316]
16,[ 3.14174321  3.2826967 ],-0.215090821511,-0.06074,[ 2.58481193  4.59630537],"[-1.50005841 -0.49350964  0.03187028 -0.30078045 -1.29068593 -1.43910032
  0.67965559 -0.4116425   1.05793933  1.08742355  0.        ]","[[  9.20845548   3.00802502  -0.1487591   -0.16597272]
 [ 54.76059532  -0.17261417   0.           0.        ]]",[-0.83552915 -0.14890316]
17,[ 3.21136431  4.97909382],-0.23329109352,0.123648,[ 3.08279538  4.74895287],"[-0.987347   -0.49304562 -1.44638645 -0.29181807 -1.29068491 -1.439099
  0.7346591  -0.39828042  1.14652924  1.19982674  0.        ]","[[ 10.33251542   3.0056919   -0.1487591   -0.16597272]
 [ 57.63581677  -0.07406014   0.           0.        ]]",[-0.83552915 -0.14890316]
18,[ 2.65182993  4.68430917],-0.239991023551,-0.757796,[ 3.01788211  4.39678907],"[ 0.58929674 -0.49284578 -1.56539786 -0.28800765 -1.29068388 -1.43909768
  0.78857371 -0.39246434  1.08034959  1.33736518  0.        ]","[[  1.15135087e+01   3.00469974e+00  -1.48759101e-01  -1.65972716e-01]
 [  6.04541205e+01  -3.11633457e-02   0.00000000e+00   0.00000000e+00]]",[-0.83552915 -0.14890316]
19,[ 3.14011325  3.36996322],-0.225635426802,-1.57459,[ 2.75099182  4.23009348],"[ 1.28212926 -0.49276171 -0.01491465 -0.28641502 -1.29068285 -1.43909636
  0.84142097 -0.38999108  0.92649621  1.32098045  0.        ]","[[  1.27503083e+01   3.00428503e+00  -1.48759101e-01  -1.65972716e-01]
 [  6.32166326e+01  -1.29222742e-02   0.00000000e+00   0.00000000e+00]]",[-0.83552915 -0.14890316]
20,[ 2.99404962  3.86422091],-0.206833804163,-1.00489,[ 2.51954508  4.33736801],"[ 0.02163112 -0.49272684  1.18295248 -0.28575791 -1.29068182 -1.43909503
  0.893222   -0.38895745  0.89374871  1.15700035  0.        ]","[[  1.40418094e+01   3.00411392e+00  -1.48759101e-01  -1.65972716e-01]
 [  6.59244571e+01  -5.29949788e-03   0.00000000e+00   0.00000000e+00]]",[-0.83552915 -0.14890316]
21,[ 2.26650625  4.07304702],-0.213092289507,0.116726,[ 2.61743236  4.73575401],"[-1.46061591 -0.49271247  0.18063084 -0.28548935 -1.29068079 -1.43909371
  0.94399749 -0.38853121  1.04328764  1.08033505  0.        ]","[[  1.53869292e+01   3.00404401e+00  -1.48759101e-01  -1.65972716e-01]
 [  6.85786765e+01  -2.15669648e-03   0.00000000e+00   0.00000000e+00]]",[-0.83552915 -0.14890316]
22,[ 3.37990521  3.20998148],-0.235464139168,0.00877619,[ 3.18870616  4.89446735],"[-0.78683537 -0.49270653 -1.58239068 -0.2853802  -1.29067976 -1.43909239
  0.99376775 -0.38835728  1.14845746  1.22227002  0.        ]","[[  1.67846062e+01   3.00401561e+00  -1.48759101e-01  -1.65972716e-01]
 [  7.11803518e+01  -8.74823057e-04   0.00000000e+00   0.00000000e+00]]",[-0.83552915 -0.14890316]
23,[ 2.62464815  4.16617575],-0.237079436307,-1.04642,[ 2.88438058  4.41276073],"[ 1.04534735 -0.492704   -1.13601007 -0.28533582 -1.29067873 -1.43909107
  1.04255266 -0.38828689  1.02540335  1.35534723  0.        ]","[[  1.82337999e+01   3.00400407e+00  -1.48759101e-01  -1.65972716e-01]
 [  7.37305232e+01  -3.56574001e-04   0.00000000e+00   0.00000000e+00]]",[-0.83552915 -0.14890316]
24,[ 3.36718385  4.6316304 ],-0.213772546578,-1.2478,[ 2.60927105  4.35447216],"[ 0.78666061 -0.49270286  0.85536106 -0.28531754 -1.2906777  -1.43908975
  1.09037172 -0.38825856  0.88239543  1.2373991   0.        ]","[[  1.97334906e+01   3.00399934e+00  -1.48759101e-01  -1.65972716e-01]
 [  7.62302103e+01  -1.48612379e-04   0.00000000e+00   0.00000000e+00]]",[-0.83552915 -0.14890316]
