timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[-1.36372434 -1.03204739],-0.358226921341,-0.763236,[ 0.27217919  0.29726443],"[ 1.06636258  1.25176518  0.07019361 -0.16445099 -0.91536945 -1.21377266
 -0.42086143 -0.13652601  1.69665704  1.09813517  0.        ]","[[ 0.08853676  0.07276339 -0.10950531 -0.13902808]
 [ 0.00472974  0.00073653  0.          0.        ]]",[-0.04395125 -0.04174968]
1,[-0.08437101  0.77773227],-0.353781218535,-0.43284,[ 0.26853341  0.29781148],"[ 1.07009955  1.2543177   0.00958608 -0.23538066 -0.91535297 -1.21374326
 -0.77558676 -0.66525772  1.70485349  1.01064369  0.        ]","[[ 0.04895532  0.03306555 -0.10950531 -0.13902808]
 [-3.94970945 -3.95733435  0.          0.        ]]",[-0.04395125 -0.04174968]
2,[-1.2900462   0.20512307],-0.345003469495,-0.646847,[ 0.26795077  0.29717061],"[ 1.07099827  1.25483131 -0.11558183 -0.32029586 -0.91533649 -1.21371386
 -0.79861606 -0.24339701  1.70674667  0.85548786  0.        ]","[[-0.03261606 -0.01439644 -0.10950531 -0.13902808]
 [-4.20657049 -0.7993891   0.          0.        ]]",[-0.04395125 -0.04174968]
3,[ 1.24562205  0.90127037],-0.333240555255,-0.256652,[ 0.26437405  0.29662636],"[ 1.05500471  1.25462772 -0.30341052 -0.33400564 -0.91532002 -1.21368446
 -1.14602429 -0.13258025  1.68950547  0.6714422   0.        ]","[[-0.1556064  -0.02206119 -0.10950531 -0.13902808]
 [-8.0795671   0.0301453   0.          0.        ]]",[-0.04395125 -0.04174968]
4,[ 1.55879305  1.03665712],-0.32291675893,-0.120328,[ 0.26539633  0.29622141],"[ 1.01938855  1.2547693  -0.48368917 -0.26889449 -0.91530354 -1.21365507
 -0.77693196  0.34385625  1.66094436  0.5272801   0.        ]","[[-0.27591774  0.01432522 -0.10950531 -0.13902808]
 [-3.96526145  3.59661383  0.          0.        ]]",[-0.04395125 -0.04174968]
5,[ 1.24529121 -0.6090645 ],-0.324593944382,-0.327041,[ 0.26830962  0.29585335],"[ 1.00373635  1.24522201 -0.54072074 -0.07097094 -0.91528707 -1.21362568
 -0.41515587  0.8630815   1.66487595  0.55512498  0.        ]","[[-0.31476067  0.12525516 -0.10950531 -0.13902808]
 [ 0.06755396  7.48343292  0.          0.        ]]",[-0.04395125 -0.04174968]
6,[ 1.03927381  2.17799468],-0.33413152537,0.112299,[ 0.27186358  0.29682422],"[ 1.02017242  1.21680741 -0.48043198  0.14685536 -0.9152706  -1.21359629
 -0.0603071   0.52090701  1.6842422   0.7075797   0.        ]","[[-0.27372188  0.24922516 -0.10950531 -0.13902808]
 [ 4.0231621   4.92210906  0.          0.        ]]",[-0.04395125 -0.04174968]
7,[ 1.24005457  1.27413287],-0.348770484317,-0.0490106,[ 0.27604115  0.29597715],"[ 1.05518433  1.16406137 -0.30152327  0.37985619 -0.91525413 -1.2135669
  0.28732034  1.03663186  1.68181786  0.98282103  0.        ]","[[-0.15437918  0.38640231 -0.10950531 -0.13902808]
 [ 7.89827458  8.78273562  0.          0.        ]]",[-0.04395125 -0.04174968]
8,[-0.25842941  0.67006566],-0.363627318779,-0.358537,[ 0.2780664   0.29476783],"[  1.07040476e+00   1.03979147e+00  -1.49139790e-03   7.15928258e-01
  -9.15237656e-01  -1.21353752e+00   6.28131527e-01   1.54210690e+00
   1.57097702e+00   1.40008046e+00   0.00000000e+00]","[[  0.04170267   0.60002462  -0.10950531  -0.13902808]
 [ 11.69743225  12.56686406   0.           0.        ]]",[-0.04395125 -0.04174968]
9,[ 0.09626024 -0.68956704],-0.365729063848,-0.491879,[ 0.27706775  0.29281572],"[ 1.02401124  0.8124507   0.33369932  1.0795275  -0.91522119 -1.21350813
  0.5157022   1.86323398  1.28891734  1.78803176  0.        ]","[[  0.26307657   0.87548667  -0.10950531  -0.13902808]
 [ 10.44424816  14.97131238   0.           0.        ]]",[-0.04395125 -0.04174968]
