timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 0.33738829 -0.56109815],-0.195335827409,-0.405239,[ 0.67960173  0.80266863],"[ 1.16414548  1.77211581 -0.17233168 -0.45727436  0.94324482 -1.41266076
 -0.65106345 -0.34191525  0.54185221  1.13924927  0.        ]","[[-0.0291003   0.08858925  0.10916346 -0.16380864]
 [-0.00405624 -0.00494084  0.          0.        ]]",[-0.30267999  0.00157703]
1,[ 0.41088863  0.14252024],-0.195666393381,-0.373274,[ 0.71699154  0.81933647],"[ 1.16455332  1.77429087 -0.15235113 -0.51657596  0.9432415  -1.41265286
 -0.60792169 -0.65808791  0.54245066  1.14175627  0.        ]","[[-0.01578084  0.066195    0.10916346 -0.16380864]
 [ 1.33155213 -2.2270774   0.          0.        ]]",[-0.30267999  0.00157703]
2,[ 1.07240822  0.78398331],-0.199712702772,-0.22157,[ 0.69754511  0.8071444 ],"[ 1.16422066  1.77655901 -0.08832746 -0.61856633  0.94323817 -1.41264497
 -0.55627728 -0.5716073   0.54210919  1.1772457   0.        ]","[[ 0.02689196  0.02775161  0.10916346 -0.16380864]
 [ 2.93040476 -1.61928511  0.          0.        ]]",[-0.30267999  0.00157703]
3,[-0.62443376 -0.22016952],-0.216663289865,-0.28253,[ 0.58864653  0.7634151 ],"[ 1.1540038   1.77657743  0.05779758 -0.62104282  0.94323485 -1.41263708
 -0.43041238 -0.1255749   0.52912741  1.32972285  0.        ]","[[ 0.12459677  0.02681829  0.10916346 -0.16380864]
 [ 6.82710723  1.51551026  0.          0.        ]]",[-0.30267999  0.00157703]
4,[ 0.65861689 -0.17943143],-0.237123885893,-0.26387,[ 0.53532875  0.75540775],"[ 1.12673136  1.7755567   0.22070666 -0.56457955  0.94323152 -1.41262919
 -0.51454889 -0.25374142  0.49304365  1.51730839  0.        ]","[[ 0.23500351  0.04809071  0.10916346 -0.16380864]
 [ 4.22223759  0.61473067  0.          0.        ]]",[-0.30267999  0.00157703]
5,[ 0.05246322  0.19180763],-0.255276119176,-0.272503,[ 0.47341818  0.74296248],"[ 1.08340273  1.77522102  0.37843453 -0.55122382  0.9432282  -1.41262129
 -0.43308108 -0.35670212  0.44099957  1.68540877  0.        ]","[[ 0.34475402  0.05312489  0.10916346 -0.16380864]
 [ 6.74441456 -0.10889857  0.          0.        ]]",[-0.30267999  0.00157703]
6,[ 0.96060708  0.26804742],-0.276541886148,-0.278373,[ 0.36650527  0.71605432],"[ 1.00831439  1.7748217   0.56472386 -0.53673366  0.94322487 -1.4126134
 -0.43069496 -0.24833797  0.35292423  1.88240477  0.        ]","[[ 0.48038319  0.05858826  0.10916346 -0.16380864]
 [ 6.81825838  0.65269698  0.          0.        ]]",[-0.30267999  0.00157703]
7,[-0.82414483  0.18978228],-0.302882995982,-0.390713,[ 0.19962916  0.68661857],"[ 0.87999208  1.77271408  0.78358886 -0.47431324  0.94322155 -1.41260551
 -0.31232051 -0.09936617  0.19613169  2.12210226  0.        ]","[[  0.65351823   0.08214701   0.10916346  -0.16380864]
 [ 10.48304729   1.69968941   0.           0.        ]]",[-0.30267999  0.00157703]
8,[ 0.72737164  1.84765178],-0.327838714509,-0.338577,[ 0.04910862  0.66548568],"[ 0.71710629  1.76735747  0.97693382 -0.36544005  0.94321822 -1.41259761
 -0.42433183  0.00295381 -0.01291051  2.33712927  0.        ]","[[ 0.82838537  0.12335597  0.10916346 -0.16380864]
 [ 7.01521453  2.41880655  0.          0.        ]]",[-0.30267999  0.00157703]
9,[-1.19649786  1.08990427],-0.350901487082,-0.48326,[-0.14314646  0.62276387],"[ 0.53398232  1.74892206  1.13079681 -0.1360442   0.9432149  -1.41258972
 -0.33591784  0.55937471 -0.28167296  2.51321192  0.        ]","[[ 0.99615268  0.21096844  0.10916346 -0.16380864]
 [ 9.75243316  6.32940198  0.          0.        ]]",[-0.30267999  0.00157703]
10,[-0.29657431 -0.3510389 ],-0.370405646825,-0.591753,[-0.38419539  0.5834834 ],"[ 0.34793204  1.68860598  1.24062492  0.28319144  0.94321157 -1.41258183
 -0.4699657   1.1051479  -0.61900044  2.62126392  0.        ]","[[  1.14956224   0.37604217   0.10916346  -0.16380864]
 [  5.60237123  10.16518183   0.           0.        ]]",[-0.30267999  0.00157703]
