timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 0.85403606  4.26654615],-0.116717272854,-5.7151,[ 1.47963822  4.08580208],"[ 1.40205901  2.58983302 -0.47083072 -1.13014746  1.19249038 -0.9286213
 -0.36120959 -0.38360783  0.44247084  0.649147    0.        ]","[[-0.0324686  -0.06965354  0.13855431 -0.10723663]
 [ 0.00343571 -0.00418715  0.          0.        ]]",[-1.09412515 -0.28390467]
1,[ 1.6738151   4.78839847],-0.126349620913,-5.79539,[ 1.40935194  3.91076803],"[ 1.40282791  2.59285845 -0.42027132 -0.96515303  1.19248992 -0.92862102
 -0.2965461   0.13625109  0.44691211  0.74031359  0.        ]","[[  1.48113695e-03  -3.00217761e-02   1.38554310e-01  -1.07236633e-01]
 [  3.38029738e+00   3.95417535e+00   0.00000000e+00   0.00000000e+00]]",[-1.09412515 -0.28390467]
2,[ 1.23967518  4.93050736],-0.155479007044,-5.97432,[ 1.24859011  3.60371852],"[ 1.39428956  2.58761189 -0.26178919 -0.47370213  1.19248946 -0.92862074
 -0.2221038   0.64579104  0.42668108  1.02030386  0.        ]","[[ 0.10809167  0.08798892  0.13855431 -0.10723663]
 [ 7.26782956  7.8339664   0.          0.        ]]",[-1.09412515 -0.28390467]
3,[ 1.08462612  2.74574244],-0.201942166033,-6.33468,[ 0.85488868  3.19952369],"[ 1.34102616  2.53259559  0.00584814  0.32331365  1.192489   -0.92862047
 -0.14912847  1.14523993  0.27993191  1.46812195  0.        ]","[[  0.29168351   0.28282467   0.13855431  -0.10723663]
 [ 11.07875337  11.63692287   0.           0.        ]]",[-1.09412515 -0.28390467]
4,[-0.43288553  3.49948309],-0.257811286685,-6.58381,[-0.03577721  2.64840412],"[ 1.18647776  2.36491859  0.35700677  1.34938655  1.19248854 -0.92862019
 -0.07757895  1.63478101 -0.12818964  1.96129438  0.        ]","[[  0.55074532   0.55296295   0.13855431  -0.10723663]
 [ 14.815219    15.36444261   0.           0.        ]]",[-1.09412515 -0.28390467]
5,[-0.7998831   2.14778246],-0.302502299107,-6.43543,[-1.40050614  2.02484941],"[ 0.93042606  2.01674034  0.6735772   2.41740113  1.19248808 -0.92861992
 -0.11596711  2.11486709 -0.7690637   2.21380211  0.        ]","[[  0.82693362   0.89692926   0.13855431  -0.10723663]
 [ 12.81050798  19.01997678   0.           0.        ]]",[-1.09412515 -0.28390467]
6,[-1.93340158  1.98119704],-0.318499080856,-5.90906,[-2.25332212  1.74680591],"[ 0.66913024  1.45014518  0.8687025   3.19114191  1.19248762 -0.92861964
 -0.18137938  2.58548852 -1.37571481  2.06830322  0.        ]","[[  1.04886899   1.3132832    0.13855431  -0.10723663]
 [  9.39454152  22.60345635   0.           0.        ]]",[-1.09412515 -0.28390467]
7,[-2.73204973  1.17502   ],-0.301927325066,-4.89907,[-2.56693316  1.80227256],"[ 0.47636603  0.71001067  0.96319167  3.21900685  1.19248716 -0.92861937
 -0.26065621  3.0467959  -1.71038189  1.63097615  0.        ]","[[  1.1952225    1.80059548   0.13855431  -0.10723663]
 [  5.25453921  26.11603303   0.           0.        ]]",[-1.09412515 -0.28390467]
8,[-2.29904257  3.03037482],-0.255842510721,-3.85549,[-2.53314686  2.23367262],"[ 0.38769971 -0.02668748  0.99546509  2.10390018  1.1924867  -0.92861909
 -0.33838322  3.49893305 -1.67234213  1.12074089  0.        ]","[[  1.25959012   2.35745916   0.13855431  -0.10723663]
 [  1.19547149  29.55880741   0.           0.        ]]",[-1.09412515 -0.28390467]
9,[-2.46277048  3.0413851 ],-0.189388382655,-2.55744,[-1.89939034  3.08967018],"[ 0.40996565 -0.45526539  0.98797287 -0.1795854   1.19248624 -0.92861882
 -0.41461294  3.94207478 -1.30598584  0.7438386   0.        ]","[[  1.24356245   2.98249127   0.13855431  -0.10723663]
 [ -2.78540521  32.93311668   0.           0.        ]]",[-1.09412515 -0.28390467]
