timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 3.65811404  3.35860164],-0.416253352428,-4.37394,[ 3.20737576  3.86381531],"[ 1.30338506  2.44032769 -0.24174077 -0.53371026 -1.31882613 -1.65397138
 -0.36883961 -0.38944846  2.63702456  1.51801362  0.        ]","[[ 0.02564685  0.07206301 -0.15300941 -0.19138854]
 [ 0.00235961 -0.00333434  0.          0.        ]]",[-0.82525063 -0.16883354]
1,[ 3.39349195  5.26848204],-0.421416942466,-4.39879,[ 3.11806607  3.81539774],"[ 1.30082131  2.43495189 -0.18326172 -0.3815557  -1.31882502 -1.65396948
 -0.29324352  0.1486616   2.62652751  1.61803404  0.        ]","[[ 0.06536874  0.1117094  -0.15300941 -0.19138854]
 [ 3.95667323  3.95478633  0.          0.        ]]",[-0.82525063 -0.16883354]
2,[ 3.35911621  3.87151715],-0.434011338365,-4.66151,[ 2.95165634  3.64518023],"[ 1.28006586  2.40536007 -0.01075723  0.06646623 -1.31882391 -1.65396759
 -0.21914016  0.67611993  2.55790081  1.90750229  0.        ]","[[ 0.18339319  0.22973216 -0.15300941 -0.19138854]
 [ 7.8329052   7.83455788  0.          0.        ]]",[-0.82525063 -0.16883354]
3,[ 2.24433368  2.17831884],-0.445456744751,-5.05307,[ 2.76143694  3.40670252],"[ 1.2036331   2.31305683  0.26464302  0.77650824 -1.3188228  -1.65396569
 -0.14649391  1.19312868  2.33125695  2.33305638  0.        ]","[[  0.37817674   0.42457935  -0.15300941  -0.19138854]
 [ 11.63291777  11.63747027   0.           0.        ]]",[-0.82525063 -0.16883354]
4,[ 2.34012466  5.29764532],-0.44178007473,-5.2876,[ 2.51642799  3.06086254],"[ 1.01617019  2.10194931  0.61031426  1.65620779 -1.3188217  -1.6539638
 -0.07526287  1.69987587  1.83707789  2.7415333   0.        ]","[[  0.64821631   0.69472785  -0.15300941  -0.19138854]
 [ 15.35890303  15.36491161   0.           0.        ]]",[-0.82525063 -0.16883354]
5,[ 1.58557029  1.45898878],-0.406048159003,-5.02812,[ 2.46359324  2.82297659],"[ 0.6613317   1.71679369  0.9542874   2.51015909 -1.31882059 -1.65396191
 -0.00539943  2.19653765  1.08428427  2.85855916  0.        ]","[[  0.99205595   1.03868136  -0.15300941  -0.19138854]
 [ 19.01335112  19.01818493   0.           0.        ]]",[-0.82525063 -0.16883354]
6,[ 2.15121359  1.76879813],-0.326515970813,-4.3851,[ 2.48776698  2.69260025],"[ 0.11504853  1.13835033  1.1748792   3.01723451 -1.31881948 -1.65396001
  0.06314245  2.68329255  0.35618405  2.43512864  0.        ]","[[  1.4082897    1.45496956  -0.15300941  -0.19138854]
 [ 22.59867061  22.59861213   0.           0.        ]]",[-0.82525063 -0.16883354]
7,[ 1.98043317  4.01309161],-0.218727912957,-3.64202,[ 2.63523054  2.7987504 ],"[-0.56695131  0.43196684  1.1172571   2.78033212 -1.31881837 -1.65395812
  0.13039098  3.16035133  0.15229433  1.60480918  0.        ]","[[  1.89555223   1.94215049  -0.15300941  -0.19138854]
 [ 26.11633692  26.10775386   0.           0.        ]]",[-0.82525063 -0.16883354]
8,[ 2.94854465  3.59540922],-0.179744133884,-1.74948,[ 2.6485498   3.28333426],"[-1.20905339 -0.2140498   0.65759284  1.4990991  -1.31881726 -1.65395622
  0.19633496  3.62799406  0.64932984  1.06910467  0.        ]","[[  2.4524889    2.49881814  -0.15300941  -0.19138854]
 [ 29.56576457  29.54768172   0.           0.        ]]",[-0.82525063 -0.16883354]
9,[ 2.78533948  4.66038708],-0.249308771469,-1.00762,[ 2.76689744  4.33962059],"[-1.52978336 -0.50845045 -0.18544577 -0.74193337 -1.31881616 -1.65395433
  0.26090755  3.23468471  1.1145092   1.39179474  0.        ]","[[  3.07770685   3.12361405  -0.15300941  -0.19138854]
 [ 32.94345707  26.65471224   0.           0.        ]]",[-0.82525063 -0.16883354]
