timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 2.52461734  0.26865491],-0.134094043528,-0.521969,[ 1.47773159  1.27620566],"[ 1.20136585  2.06776194 -0.14074402 -0.87473009  0.99571876  0.77671562
 -0.5346273  -0.38144786  0.55668316 -0.84896874  0.        ]","[[ 0.00333318 -0.03736483  0.11379184  0.09006548]
 [-0.00366207  0.00466702  0.          0.        ]]",[-0.48106602 -0.02169531]
1,[ 2.53527294  1.07153836],-0.127624638917,-0.144622,[ 1.41303873  1.21966767],"[ 1.20009151  2.06821426 -0.08190439 -0.84053772  0.995717    0.77671451
 -0.44273562 -0.22978897  0.55636788 -0.77554528  0.        ]","[[ 0.04294702 -0.02661478  0.11379184  0.09006548]
 [ 3.95187742  1.06680425  0.          0.        ]]",[-0.48106602 -0.02169531]
2,[ 0.80041312  2.26538503],-0.106760431828,0.364965,[ 1.14730024  1.0414089 ],"[ 1.18345152  2.06789364  0.0923063  -0.64697339  0.99571523  0.7767134
 -0.35268739  0.3323557   0.5321695  -0.53388889  0.        ]","[[ 0.16087545  0.03422211  0.11379184  0.09006548]
 [ 7.82806608  5.00376722  0.          0.        ]]",[-0.48106602 -0.02169531]
3,[-0.34940826  3.08587154],-0.0756632169036,0.555086,[ 0.55413586  0.83733952],"[ 1.11836288  2.04860775  0.36049043 -0.20801491  0.99571346  0.77671229
 -0.28275925  0.88341327  0.40506227 -0.13608834  0.        ]","[[  0.34763762   0.17301935   0.11379184   0.09006548]
 [ 10.83816932   8.86308654   0.           0.        ]]",[-0.48106602 -0.02169531]
4,[-0.68304922  0.00142532],-0.062582720839,0.222601,[-0.25167823  0.62365466],"[ 0.99791445  1.96864813  0.62885911  0.44883807  0.9957117   0.77671118
 -0.3198741   1.42380053  0.1170146   0.26567739  0.        ]","[[  0.54837048   0.38825342   0.11379184   0.09006548]
 [  9.24051757  12.64769314   0.           0.        ]]",[-0.48106602 -0.02169531]
5,[-0.66262452  0.60436751],-0.0828260049565,0.0953413,[-0.75621927  0.615071  ],"[ 0.87126645  1.80371263  0.8163097   1.14137363  0.99570993  0.77671007
 -0.38687603  1.38897914 -0.24898372  0.50665055  0.        ]","[[  0.70424314   0.63876081   0.11379184   0.09006548]
 [  6.35635131  12.40384815   0.           0.        ]]",[-0.48106602 -0.02169531]
6,[-0.36087351 -0.91318037],-0.108808709339,0.016504,[-1.10594511  0.64002001],"[ 0.77672907  1.55132158  0.92409978  1.75335218  0.99570817  0.77670896
 -0.45069318  1.69572081 -0.5978942   0.57622583  0.        ]","[[  0.80380766   0.90839245   0.11379184   0.09006548]
 [  3.60927492  14.55214535   0.           0.        ]]",[-0.48106602 -0.02169531]
7,[-1.55509527  1.72073402],-0.128482329688,0.0732051,[-1.20008647  0.76502931],"[ 0.71807729  1.26117154  0.98126121  2.16191844  0.9957064   0.77670785
 -0.48547728  1.13834851 -0.86882048  0.52961031  0.        ]","[[  0.86097136   1.16027005   0.11379184   0.09006548]
 [  2.11194565  10.64861465   0.           0.        ]]",[-0.48106602 -0.02169531]
8,[-2.05195433  0.23868971],-0.138763098826,0.0303856,[-1.33601856  0.76281929],"[ 0.71584846  0.9388817   0.98330491  2.38569841  0.99570464  0.77670675
 -0.57838037  1.67374695 -1.04194295  0.41377815  0.        ]","[[  0.86308632   1.41086463   0.11379184   0.09006548]
 [ -1.88715959  14.39830884   0.           0.        ]]",[-0.48106602 -0.02169531]
9,[-0.52570851  0.91366614],-0.138974198369,0.0409455,[-1.35568321  0.86448598],"[ 0.79434827  0.54447757  0.90558022  2.39748463  0.99570287  0.77670564
 -0.66944322  1.76807461 -1.12167071  0.23933325  0.        ]","[[  0.78601509   1.70546017   0.11379184   0.09006548]
 [ -5.80705569  15.05897761   0.           0.        ]]",[-0.48106602 -0.02169531]
