timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 2.50565047  3.2463769 ],-0.159605744857,-5.56625,[ 2.52717853  3.64323473],"[ 1.39081547  2.57331524 -0.3872229  -0.47532896  0.47494539 -0.26442839
 -0.35863488 -0.3830145   1.07410644  0.24583641  0.        ]","[[ 0.01035196  0.08764701  0.05552765 -0.03035327]
 [ 0.00079154  0.0044572   0.          0.        ]]",[-1.07381403 -0.24174643]
1,[ 2.52927135  3.03600092],-0.162150393225,-5.46924,[ 2.33845687  3.44769907],"[ 1.38907014  2.56678236 -0.32827151 -0.31162703  0.47494529 -0.26442834
 -0.28321228  0.13848401  1.06401454  0.34621618  0.        ]","[[ 0.05004284  0.12744769  0.05552765 -0.03035327]
 [ 3.95514107  3.96242448  0.          0.        ]]",[-1.07381403 -0.24174643]
2,[ 1.59528976  4.4367934 ],-0.170319095829,-5.31353,[ 2.04824066  3.13822746],"[ 1.37038544  2.53330079 -0.15407021  0.1685237   0.47494519 -0.26442829
 -0.20927879  0.64965952  0.99646356  0.63665716  0.        ]","[[ 0.16803708  0.24562169  0.05552765 -0.03035327]
 [ 7.83141766  7.84204465  0.          0.        ]]",[-1.07381403 -0.24174643]
3,[ 1.45829902  1.95751587],-0.18466105932,-5.71721,[ 1.73705363  2.68567181],"[ 1.29612559  2.43318683  0.12476668  0.92703397  0.47494509 -0.26442825
 -0.13679874  1.15070803  0.77119589  1.06391267  0.        ]","[[  0.36279146   0.44061711   0.05552765  -0.03035327]
 [ 11.63149157  11.64480682   0.           0.        ]]",[-1.07381403 -0.24174643]
4,[ 0.52934687  1.72336835],-0.2028945863,-5.80572,[ 0.67850578  2.06387615],"[ 1.10898594  2.20892693  0.47624732  1.86215361  0.47494499 -0.2644282
 -0.06573024  1.64181207  0.27821291  1.4747941   0.        ]","[[  0.63280329   0.71091085   0.05552765  -0.03035327]
 [ 15.35755882  15.37209914   0.           0.        ]]",[-1.07381403 -0.24174643]
5,[-0.71204181  2.57908996],-0.216323418399,-5.71188,[-0.67829102  1.5604465 ],"[ 0.77243462  1.80456779  0.81297852  2.76150808  0.47494489 -0.26442815
 -0.03154532  2.12323374 -0.44799693  1.59336488  0.        ]","[[  0.95793324   1.05501332   0.05552765  -0.03035327]
 [ 17.14984826  19.02591451   0.           0.        ]]",[-1.07381403 -0.24174643]
6,[-1.28373244  0.46870452],-0.211278983435,-5.1714,[-1.29977822  1.38746595],"[ 0.36732099  1.20225967  1.01639565  3.27933621  0.47494479 -0.2644281
 -0.09168987  2.59527994 -1.07549519  1.25284366  0.        ]","[[  1.26929032   1.47147777   0.05552765  -0.03035327]
 [ 13.99651474  22.60858686   0.           0.        ]]",[-1.07381403 -0.24174643]
7,[-2.03280896  1.19451479],-0.182281073065,-4.62612,[-1.59002304  1.45381618],"[ 0.02811445  0.50229034  1.08038583  3.02424004  0.47494469 -0.26442805
 -0.17237627  2.78082798 -1.28205746  0.68469144  0.        ]","[[  1.50677879   1.93777909   0.05552765  -0.03035327]
 [  9.766188    24.01685717   0.           0.        ]]",[-1.07381403 -0.24174643]
8,[-1.69181389  2.36227295],-0.132393300786,-3.86254,[-1.72912574  1.72712159],"[-0.19542859 -0.12955655  1.07745675  1.79127232  0.47494459 -0.264428
 -0.25149909  3.23987981 -1.0707223   0.22150043  0.        ]","[[  1.66048375   2.45307328   0.05552765  -0.03035327]
 [  5.61783859  27.50093744   0.           0.        ]]",[-1.07381403 -0.24174643]
9,[-0.98867552  1.68541171],-0.0680897118618,-2.73244,[-1.27900434  3.17999077],"[-0.29874535 -0.46946336  1.06415645 -0.40701297  0.47494449 -0.26442795
 -0.3291036   2.95515639 -0.6028408   0.06356717  0.        ]","[[  1.73202452   3.03735597   0.05552765  -0.03035327]
 [  1.54909225  25.34002746   0.           0.        ]]",[-1.07381403 -0.24174643]
10,[ 0.68498075  3.39463173],-0.050159833316,-2.64504,[ 0.38330874  4.7854023 ],"[-0.28635644 -0.47372835  1.0661568  -1.13775081  0.47494439 -0.2644279
 -0.40437195 -0.45904224 -0.44709348  0.08758116  0.        ]","[[ 1.72340933  3.21423488  0.05552765 -0.03035327]
 [-2.39717073 -0.57253892  0.          0.        ]]",[-1.07381403 -0.24174643]
11,[ 0.08033382  5.23828546],-0.0564652196328,-2.66419,[ 0.42275724  4.72084188],"[-0.25716084 -0.47763607  1.07043131 -0.89000388  0.47494429 -0.26442785
 -0.3517418  -0.89127901 -0.50515128  0.07502433  0.        ]","[[ 1.70315068  3.15428863  0.05552765 -0.03035327]
 [ 0.36218167 -3.85306549  0.          0.        ]]",[-1.07381403 -0.24174643]
12,[ 0.15883019  5.47834052],-0.0632809617714,-2.7903,[ 0.34233016  4.49347544],"[-0.27210646 -0.47541439  1.0683195  -0.60840505  0.47494419 -0.26442781
 -0.34581094 -0.747214   -0.5630732   0.06773944  0.        ]","[[ 1.71351404  3.08619488  0.05552765 -0.03035327]
 [ 0.67312808 -2.75966448  0.          0.        ]]",[-1.07381403 -0.24174643]
13,[ 0.21399058  5.83714498],-0.0673765596337,-2.81525,[ 0.23279315  4.31787062],"[-0.3003667  -0.47051162  1.06388473 -0.43506799  0.47494409 -0.26442776
 -0.33406957 -0.58259935 -0.59707232  0.06384399  0.        ]","[[ 1.73315303  3.044172    0.05552765 -0.03035327]
 [ 1.28871494 -1.51029858  0.          0.        ]]",[-1.07381403 -0.24174643]
14,[ 0.1256555   3.33091317],-0.0691563104451,-3.25311,[ 0.09858876  4.19072676],"[-0.34909923 -0.46692346  1.05486561 -0.34572636  0.47494399 -0.26442771
 -0.31839555 -0.48089471 -0.61237951  0.05977831  0.        ]","[[ 1.76717248  3.02244965  0.05552765 -0.03035327]
 [ 2.11048777 -0.73839718  0.          0.        ]]",[-1.07381403 -0.24174643]
15,[ 0.53069108  4.29833982],-0.0695334888848,-3.13235,[-0.03865522  4.08672619],"[-0.41556626 -0.46497073  1.039711   -0.30342337  0.47494389 -0.26442766
 -0.30970294 -0.4282965  -0.61671644  0.05470985  0.        ]","[[ 1.81395487  3.01214509  0.05552765 -0.03035327]
 [ 2.56623075 -0.33919619  0.          0.        ]]",[-1.07381403 -0.24174643]
16,[-0.78292218  4.24857247],-0.0689092038072,-3.14005,[-0.2737962   3.96463394],"[-0.51616937 -0.46403758  1.01028259 -0.28436799  0.47494379 -0.26442761
 -0.27059553 -0.40333832 -0.61358408  0.04759692  0.        ]","[[ 1.88585148  3.00749896  0.05552765 -0.03035327]
 [ 4.61659617 -0.14977311  0.          0.        ]]",[-1.07381403 -0.24174643]
17,[-0.37937913  4.73023178],-0.0681569352836,-3.07581,[-0.31516415  3.89689875],"[-0.59878779 -0.46362041  0.97995704 -0.27606317  0.47494369 -0.26442756
 -0.33146248 -0.39208381 -0.60901468  0.04200068  0.        ]","[[ 1.94616501  3.00547316  0.05552765 -0.03035327]
 [ 1.42539124 -0.06435602  0.          0.        ]]",[-1.07381403 -0.24174643]
18,[-1.07352851  4.22902591],-0.0680288156862,-3.10837,[-0.30089784  3.88406563],"[-0.6165586  -0.46344085  0.97267099 -0.27252785  0.47494359 -0.26442751
 -0.36065015 -0.3871756  -0.60831212  0.04071611  0.        ]","[[ 1.95931896  3.00461062  0.05552765 -0.03035327]
 [-0.10489681 -0.02710506  0.          0.        ]]",[-1.07381403 -0.24174643]
19,[-0.17656883  4.99197563],-0.0687316565857,-3.01407,[-0.10722148  3.95269394],"[-0.55976875 -0.46336535  0.99499448 -0.27104906  0.47494348 -0.26442746
 -0.43612743 -0.38508594 -0.61300616  0.04423892  0.        ]","[[ 1.91751703  3.00424981  0.05552765 -0.03035327]
 [-4.06210917 -0.01124585  0.          0.        ]]",[-1.07381403 -0.24174643]
20,[-0.4757698   4.13931544],-0.0701067891981,-3.12744,[ 0.11206549  4.066257  ],"[-0.4382877  -0.46333408  1.03375733 -0.27043895  0.47494338 -0.26442741
 -0.44792749 -0.38421124 -0.62185557  0.05235957  0.        ]","[[  1.83006751e+00   3.00410095e+00   5.55276481e-02  -3.03532693e-02]
 [ -4.68078066e+00  -4.60780730e-03   0.00000000e+00   0.00000000e+00]]",[-1.07381403 -0.24174643]
21,[ 0.34810831  4.59775652],-0.0717636000324,-3.04512,[ 0.44335687  4.21592951],"[-0.27926183 -0.46332126  1.06724809 -0.27018994  0.47494328 -0.26442737
 -0.4820887  -0.38385059 -0.6319911   0.06384978  0.        ]","[[  1.71848174e+00   3.00404020e+00   5.55276481e-02  -3.03532693e-02]
 [ -6.47182809e+00  -1.87117468e-03   0.00000000e+00   0.00000000e+00]]",[-1.07381403 -0.24174643]
22,[ 1.58966633  4.83281851],-0.0733453809925,-3.06123,[ 0.69950962  4.34523487],"[-0.11358905 -0.46331602  1.08259725 -0.2700893   0.47494318 -0.26442732
 -0.45335684 -0.38370295 -0.64100288  0.07676846  0.        ]","[[  1.60415918e+00   3.00401565e+00   5.55276481e-02  -3.03532693e-02]
 [ -4.96544723e+00  -7.51161752e-04   0.00000000e+00   0.00000000e+00]]",[-1.07381403 -0.24174643]
23,[ 0.22008181  4.6297095 ],-0.0741076877975,-3.0868,[ 0.74285388  4.39225531],"[-0.02828814 -0.46331387  1.08295067 -0.27004912  0.47494308 -0.26442727
 -0.37596486 -0.38364308 -0.64505421  0.08378403  0.        ]","[[  1.54556134e+00   3.00400586e+00   5.55276481e-02  -3.03532693e-02]
 [ -9.07859408e-01  -2.97405566e-04   0.00000000e+00   0.00000000e+00]]",[-1.07381403 -0.24174643]
24,[ 0.88617711  4.39387824],-0.074224747262,-3.13332,[ 0.74333298  4.39850855],"[-0.01484999 -0.46331295  1.08254069 -0.27003306  0.47494298 -0.26442722
 -0.35900207 -0.3836196  -0.64565713  0.08491017  0.        ]","[[  1.53632719e+00   3.00400195e+00   5.55276481e-02  -3.03532693e-02]
 [ -1.85193914e-02  -1.19738087e-04   0.00000000e+00   0.00000000e+00]]",[-1.07381403 -0.24174643]
