timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 0.85680876  3.79130373],-0.181087138208,-0.67188,[ 0.45308793  1.95927203],"[ 1.21084053  2.13809173 -0.10018337 -0.98502397  1.61169207 -1.55006721
 -0.4991961  -0.38780728  0.03772302  1.28134895  0.        ]","[[  3.63056160e-02  -6.53618220e-02   1.84568293e-01  -1.78874309e-01]
 [ -1.47356670e-04  -4.46629444e-03   0.00000000e+00   0.00000000e+00]]",[-0.52825117 -0.0374792 ]
1,[-0.11889531  0.74251723],-0.192433816152,-0.983816,[ 0.26422754  1.86621511],"[ 1.20832293  2.14055008 -0.04985392 -0.85401787  1.61168779 -1.55006331
 -0.42487853  0.17531986  0.03590674  1.37091169  0.        ]","[[ 0.07029445 -0.02573564  0.18456829 -0.17887431]
 [ 3.38775337  3.95389722  0.          0.        ]]",[-0.52825117 -0.0374792 ]
2,[ 0.50480411  2.94098385],-0.216658500644,-0.863633,[-0.05284727  1.73586869],"[ 1.19954772  2.13639279  0.0421208  -0.49757132  1.6116835  -1.55005941
 -0.43668948  0.58247395  0.01317787  1.56386926  0.        ]","[[ 0.13264705  0.08205761  0.18456829 -0.17887431]
 [ 2.84930977  6.81588791  0.          0.        ]]",[-0.52825117 -0.0374792 ]
3,[-0.97264801  1.35724993],-0.249303320859,-1.1556,[-0.54103667  1.5403614 ],"[ 1.18149271  2.09616338  0.15380279  0.07157597  1.61167922 -1.55005551
 -0.39414984  1.12646934 -0.06506952  1.82512384  0.        ]","[[  0.20908973   0.2567417    0.18456829  -0.17887431]
 [  4.78854864  10.63977726   0.           0.        ]]",[-0.52825117 -0.0374792 ]
4,[-0.91857786  2.05671007],-0.282017041099,-1.25799,[-1.04024839  1.39545441],"[ 1.16314647  1.96884733  0.23480549  0.83866436  1.61167493 -1.55005161
 -0.4806555   1.66000665 -0.22032195  2.08112896  0.        ]","[[  0.26529357   0.50716634   0.18456829  -0.17887431]
 [  0.84499899  14.3901741    0.           0.        ]]",[-0.52825117 -0.0374792 ]
5,[-1.7311115   0.55251249],-0.302155416317,-1.38478,[-1.31751966  1.35358942],"[ 1.17007176  1.69450617  0.20648714  1.67758876  1.61167064 -1.55004771
 -0.56075418  2.18294488 -0.41558331  2.22307055  0.        ]","[[  0.24555701   0.83185199   0.18456829  -0.17887431]
 [ -2.80647874  18.06610515   0.           0.        ]]",[-0.52825117 -0.0374792 ]
6,[-1.27850071  0.43603342],-0.307943273318,-1.32728,[-1.49950719  1.4091531 ],"[ 1.196084    1.25426752  0.06801893  2.32951967  1.61166636 -1.55004381
 -0.64632739  2.44342401 -0.61995062  2.23389605  0.        ]","[[  0.15028805   1.21154655   0.18456829  -0.17887431]
 [ -6.70752702  19.89717274   0.           0.        ]]",[-0.52825117 -0.0374792 ]
7,[-0.87720621  1.71307708],-0.299772865453,-1.0633,[-1.6150403   1.51006365],"[ 1.2113977   0.70233313 -0.18698134  2.53630601  1.61166207 -1.55003991
 -0.73022344  2.6330503  -0.80635486  2.11806344  0.        ]","[[ -0.02223407   1.62286602   0.18456829  -0.17887431]
 [-10.53212441  21.23022121   0.           0.        ]]",[-0.52825117 -0.0374792 ]
8,[-2.30838745  2.97330328],-0.283623831277,-0.603773,[-1.72961116  1.56712914],"[ 1.16301706  0.1033349  -0.54330463  2.11607788  1.61165779 -1.55003602
 -0.80182471  3.13649106 -1.00803838  1.90510929  0.        ]","[[ -0.26562558   2.08297961   0.18456829  -0.17887431]
 [-13.79624669  24.76924924   0.           0.        ]]",[-0.52825117 -0.0374792 ]
9,[-1.52226271  1.94914468],-0.268430452518,-0.40787,[-1.87741327  1.63312435],"[ 0.98566359 -0.40744063 -0.96488203  0.89977956  1.6116535  -1.55003212
 -0.88268335  3.62988921 -1.27000138  1.61870845  0.        ]","[[ -0.57853398   2.61316612   0.18456829  -0.17887431]
 [-17.48239097  28.23779783   0.           0.        ]]",[-0.52825117 -0.0374792 ]
10,[-1.25789598  1.41352047],-0.264517191629,-0.92106,[-1.63837433  2.05601215],"[ 0.61420383 -0.59382491 -1.37258977 -0.72223783  1.61164922 -1.55002822
 -0.96196293  1.29740382 -1.50145106  1.38657933  0.        ]","[[ -0.96443923   3.1275062    0.18456829  -0.17887431]
 [-21.09655929  11.84175106   0.           0.        ]]",[-0.52825117 -0.0374792 ]
11,[-1.74668096  1.93270963],-0.267998540746,-1.47838,[-1.53988504  2.11480427],"[ 0.02858716 -0.59286868 -1.62054604 -0.90105363  1.61164493 -1.55002432
 -1.03966575 -0.7065561  -1.57614795  1.34817201  0.        ]","[[ -1.42191333   3.18154643   0.18456829  -0.17887431]
 [-24.63885898  -2.24497645   0.           0.        ]]",[-0.52825117 -0.0374792 ]
12,[-1.25939694  1.39562573],-0.258771636429,-1.53803,[-1.56639552  2.02056432],"[-0.69112585 -0.59357918 -1.53186052 -0.69081455  1.61164064 -1.55002042
 -1.11581728 -0.85047664 -1.48298855  1.34314658  0.        ]","[[ -1.9495226    3.11801061   0.18456829  -0.17887431]
 [-28.11045187  -3.25666495   0.           0.        ]]",[-0.52825117 -0.0374792 ]
13,[-2.57876954 -0.72987753],-0.246831632123,-1.22617,[-1.57247305  1.94122005],"[-1.32739564 -0.58983462 -0.98608919 -0.51200548  1.61163636 -1.55001652
 -1.19045782 -0.68508105 -1.43202625  1.265213    0.        ]","[[ -2.54587235   3.06390812   0.18456829  -0.17887431]
 [-31.51317641  -2.09403197   0.           0.        ]]",[-0.52825117 -0.0374792 ]
14,[-2.01595467  2.13477819],-0.239920380883,-0.604771,[-1.59442806  1.95691407],"[-1.56348061 -0.57897843 -0.05322515 -0.28031737  1.61163207 -1.55001262
 -1.26362227 -1.09040701 -1.47015237  1.14692018  0.        ]","[[ -3.20960187   2.99344099   0.18456829  -0.17887431]
 [-34.84862524  -4.94325735   0.           0.        ]]",[-0.52825117 -0.0374792 ]
15,[-2.04217796  1.23857128],-0.251024597611,-0.206686,[-1.66201663  2.02047968],"[-1.14755895 -0.56495609  0.90750227 -0.09084898  1.61162779 -1.55000873
 -1.33533011 -0.51336812 -1.60772268  1.11237789  0.        ]","[[ -3.93937364   2.93527443   0.18456829  -0.17887431]
 [-38.11768797  -0.88700206   0.           0.        ]]",[-0.52825117 -0.0374792 ]
16,[-1.51690029  0.55229454],-0.266976849995,0.00269711,[-1.6305511   2.15631437],"[-0.14762036 -0.57083149  1.32859801 -0.16276016  1.6116235  -1.55000483
 -1.40562329  0.05220329 -1.67884561  1.2178127   0.        ]","[[ -4.73387965   2.95742348   0.18456829  -0.17887431]
 [-41.32227851   3.08864472   0.           0.        ]]",[-0.52825117 -0.0374792 ]
17,[-1.74746208  1.70375538],-0.27243707244,0.287279,[-1.52122402  2.30554199],"[ 0.8927672  -0.5847164   0.79147715 -0.38475648  1.61161922 -1.55000093
 -1.47453208 -0.15912232 -1.64784568  1.3194431   0.        ]","[[ -5.59184415   3.02527627   0.18456829  -0.17887431]
 [-44.46377802   1.60314566   0.           0.        ]]",[-0.52825117 -0.0374792 ]
18,[-1.54199144  2.74199503],-0.27126478974,-0.130923,[-1.47027731  2.32815886],"[ 1.17552798 -0.58565973 -0.49039279 -0.40484004  1.61161493 -1.54999703
 -1.54207315 -0.44230072 -1.57492183  1.38550782  0.        ]","[[ -6.51201443   3.03138369   0.18456829  -0.17887431]
 [-47.54294785  -0.38743787   0.           0.        ]]",[-0.52825117 -0.0374792 ]
19,[-1.61738155  2.10751071],-0.260220286523,-1.13876,[-1.49461889  2.17932057],"[ 0.3129836  -0.5840705  -1.54145377 -0.3716284   1.61161065 -1.54999313
 -1.60827394 -0.45865291 -1.45962734  1.38136167  0.        ]","[[ -7.49315496   3.02128195   0.18456829  -0.17887431]
 [-50.56103979  -0.50238714   0.           0.        ]]",[-0.52825117 -0.0374792 ]
20,[-2.79246567  1.6562545 ],-0.244010882723,-1.28608,[-1.55881143  1.99943244],"[-1.05108822 -0.58266698 -1.30702669 -0.34448361  1.61160636 -1.54998923
 -1.6731633  -0.43234645 -1.40293599  1.26386129  0.        ]","[[ -8.53405765   3.0130164    0.18456829  -0.17887431]
 [-53.51937126  -0.31747078   0.           0.        ]]",[-0.52825117 -0.0374792 ]
21,[-2.05965738  2.3029019 ],-0.24172372957,-0.335515,[-1.6466248   1.98389316],"[-1.5365276  -0.58182397  0.15333696 -0.32900054  1.61160208 -1.54998534
 -1.73676764 -0.4107612  -1.48409645  1.1517588   0.        ]","[[ -9.63353945   3.00829794   0.18456829  -0.17887431]
 [-56.41914721  -0.16574167   0.           0.        ]]",[-0.52825117 -0.0374792 ]
22,[-1.56223827  2.01146052],-0.258517942549,0.219193,[-1.58561945  2.18390822],"[-0.46045283 -0.58139161  1.29784974 -0.32127566  1.61159779 -1.54998144
 -1.79911237 -0.39842912 -1.62228304  1.1856169   0.        ]","[[-10.7904409    3.00594272   0.18456829  -0.17887431]
 [-59.26152692  -0.0790569    0.           0.        ]]",[-0.52825117 -0.0374792 ]
23,[-2.1287334   1.79894754],-0.273763598665,0.321426,[-1.46626878  2.37226725],"[ 0.99751786 -0.58118765  0.63716212 -0.31768361  1.6115935  -1.54997754
 -1.86022231 -0.39227129 -1.64357436  1.33945998  0.        ]","[[ -1.20036254e+01   3.00484733e+00   1.84568293e-01  -1.78874309e-01]
 [ -6.20476432e+01  -3.57733588e-02   0.00000000e+00   0.00000000e+00]]",[-0.52825117 -0.0374792 ]
