timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 1.55501303  3.22159011],-0.0737195738126,-0.932283,[ 1.0396328   2.77071047],"[ 1.25779744  2.35594268 -0.08604404 -1.13831441  1.18518166 -0.02068972
 -0.39366861 -0.39161058  0.42153347 -0.01450995  0.        ]","[[ 0.09568679 -0.09217589  0.13688944 -0.00255767]
 [-0.00066852  0.00113684  0.          0.        ]]",[-0.68554926 -0.09269281]
1,[ 0.31986863  1.74701178],-0.0760967645667,-1.03646,[ 0.74387062  2.56883335],"[ 1.25137516  2.36008642 -0.02792805 -0.99184293  1.18518052 -0.02068971
 -0.31652835  0.15656071  0.4152071   0.08568595  0.        ]","[[  1.35348680e-01  -5.24409408e-02   1.36889436e-01  -2.55767386e-03]
 [  3.95369247e+00   3.95917226e+00   0.00000000e+00   0.00000000e+00]]",[-0.68554926 -0.09269281]
2,[-0.1509447   3.42870359],-0.0869123498665,-0.896606,[ 0.34900978  2.32829189],"[ 1.22840017  2.35895053  0.10403806 -0.5555225   1.18517938 -0.0206897
 -0.2933988   0.69402728  0.37033647  0.33507044  0.        ]","[[  2.26318483e-01   6.56792792e-02   1.36889436e-01  -2.55767386e-03]
 [  5.13935338e+00   7.83991595e+00   0.00000000e+00   0.00000000e+00]]",[-0.68554926 -0.09269281]
3,[-0.39951397  1.04858265],-0.107042401727,-1.45257,[-0.14017993  2.06075168],"[ 1.19198954  2.31322858  0.23997835  0.15441331  1.18517824 -0.02068969
 -0.30705604  1.22095139  0.24825171  0.63655201  0.        ]","[[  3.22080743e-01   2.60650714e-01   1.36889436e-01  -2.55767386e-03]
 [  4.43924905e+00   1.16445435e+01   0.00000000e+00   0.00000000e+00]]",[-0.68554926 -0.09269281]
4,[-0.0253443   1.39193533],-0.130615656374,-1.58671,[-0.68459898  1.80142856],"[ 1.1565304   2.16300899  0.33948486  1.0734622   1.1851771  -0.02068969
 -0.33961813  1.73748946  0.03446627  0.90621759  0.        ]","[[  3.94117291e-01   5.30962439e-01   1.36889436e-01  -2.55767386e-03]
 [  2.77004369e+00   1.53741916e+01   0.00000000e+00   0.00000000e+00]]",[-0.68554926 -0.09269281]
5,[-0.71224459 -0.4690593 ],-0.153790100859,-1.65169,[-1.22144246  1.61228395],"[ 1.12562238  1.84289897  0.41196756  2.03908999  1.18517596 -0.02068968
 -0.34264558  2.24371961 -0.27983597  1.09383841  0.        ]","[[  4.47959276e-01   8.75120538e-01   1.36889436e-01  -2.55767386e-03]
 [  2.61484256e+00   1.90294339e+01   0.00000000e+00   0.00000000e+00]]",[-0.68554926 -0.09269281]
6,[-1.89096751  2.36664397],-0.168975780833,-1.30372,[-1.32822609  1.80267453],"[ 1.11096063  1.39503871  0.44306611  2.68947052  1.18517481 -0.02068967
 -0.39859206  1.93442246 -0.60393154  1.12930854  0.        ]","[[  4.71482892e-01   1.23330272e+00   1.36889436e-01  -2.55767386e-03]
 [ -2.53093433e-01   1.67961960e+01   0.00000000e+00   0.00000000e+00]]",[-0.68554926 -0.09269281]
7,[-2.15248087  1.43881219],-0.171131348677,-0.916849,[-1.54679585  1.78973985],"[ 1.13822641  0.86598024  0.38365204  2.89572296  1.18517367 -0.02068966
 -0.475685    2.43685479 -0.84942128  1.01410367  0.        ]","[[  4.26770572e-01   1.60562663e+00   1.36889436e-01  -2.55767386e-03]
 [ -4.20503916e+00   2.04240361e+01   0.00000000e+00   0.00000000e+00]]",[-0.68554926 -0.09269281]
8,[-1.06499971  2.43715432],-0.162398935479,-0.431548,[-1.61957216  1.85757542],"[ 1.19988984  0.25002021  0.21431787  2.48201214  1.18517253 -0.02068965
 -0.55126325  2.92926696 -1.03301025  0.76093999  0.        ]","[[  3.03798922e-01   2.04978206e+00   1.36889436e-01  -2.55767386e-03]
 [ -8.07934083e+00   2.39795652e+01   0.00000000e+00   0.00000000e+00]]",[-0.68554926 -0.09269281]
9,[-0.86748435 -0.09443814],-0.149322644003,-0.228597,[-1.69718909  1.96604848],"[ 1.25660812 -0.29513959 -0.07369258  1.21893242  1.18517139 -0.02068964
 -0.62536125  3.41185326 -1.15667566  0.38586875  0.        ]","[[  1.04102700e-01   2.56433654e+00   1.36889436e-01  -2.55767386e-03]
 [ -1.18777635e+01   2.74642011e+01   0.00000000e+00   0.00000000e+00]]",[-0.68554926 -0.09269281]
10,[-1.18996702  2.34052469],-0.146235531541,-0.445189,[-1.58892941  2.4676857 ],"[ 1.24500604 -0.52840086 -0.47010116 -0.66070878  1.18517025 -0.02068964
 -0.68777812  2.62166981 -1.23754347 -0.04833299  0.        ]","[[ -1.65552417e-01   3.10440971e+00   1.36889436e-01  -2.55767386e-03]
 [ -1.50773917e+01   2.17587221e+01   0.00000000e+00   0.00000000e+00]]",[-0.68554926 -0.09269281]
11,[-0.9040492   4.81041442],-0.150770918428,-1.09397,[-1.25885463  3.25018501],"[ 1.08965666 -0.52278925 -0.93921715 -1.15115643  1.18516911 -0.02068963
 -0.75921194 -0.64198605 -1.27346415 -0.13827779  0.        ]","[[ -5.03843875e-01   3.23725899e+00   1.36889436e-01  -2.55767386e-03]
 [ -1.87392487e+01  -1.80664172e+00   0.00000000e+00   0.00000000e+00]]",[-0.68554926 -0.09269281]
