timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 2.59084234  3.55723384],-0.154966441887,-4.50228,[ 2.49494386  3.72197819],"[ 1.38035554  2.57486214 -0.24951682 -0.77962359  0.46577322  0.08287982
 -0.35855134 -0.38377401  1.07639844  0.01034166  0.        ]","[[ 0.09959215  0.01383484  0.05433353  0.00992539]
 [ 0.00306176 -0.00017937  0.          0.        ]]",[-1.05897272 -0.25784665]
1,[ 2.23547255  3.27666455],-0.154698975141,-4.43967,[ 2.35788369  3.50850344],"[ 1.37346949  2.57281666 -0.19093012 -0.61579914  0.46577312  0.08287981
 -0.2832016   0.13819547  1.06259106  0.11031065  0.        ]","[[ 0.13932785  0.05354368  0.05433353  0.00992539]
 [ 3.95734916  3.95787737  0.          0.        ]]",[-1.05897272 -0.25784665]
2,[ 1.85093009  3.69656096],-0.155031638907,-4.50165,[ 2.09318447  3.17780781],"[ 1.33966814  2.5525693  -0.0191705  -0.13168642  0.46577302  0.08287979
 -0.20934036  0.64983327  0.98418946  0.39840442  0.        ]","[[ 0.2573653   0.17162766  0.05433353  0.00992539]
 [ 7.83352114  7.83759017  0.          0.        ]]",[-1.05897272 -0.25784665]
3,[ 1.96507257  1.55189256],-0.159016851661,-5.1018,[ 1.74840975  2.676337  ],"[ 1.24143296  2.47357803  0.25167435  0.64275871  0.46577292  0.08287978
 -0.13693269  1.15133605  0.74223372  0.81827617  0.        ]","[[  4.52160066e-01   3.66534972e-01   5.43335292e-02   9.92539466e-03]
 [  1.16334114e+01   1.16404519e+01   0.00000000e+00   0.00000000e+00]]",[-1.05897272 -0.25784665]
4,[ 0.94972304  1.76814483],-0.169484636882,-5.31707,[ 0.731417    2.00996566],"[ 1.02454792  2.27579285  0.58453243  1.61783798  0.46577282  0.08287976
 -0.06593706  1.64288649  0.23033654  1.21283788  0.        ]","[[  7.22207655e-01   6.36742667e-01   5.43335292e-02   9.92539466e-03]
 [  1.53591987e+01   1.53678504e+01   0.00000000e+00   0.00000000e+00]]",[-1.05897272 -0.25784665]
5,[-1.18159939 -0.63722087],-0.184106003378,-5.27206,[-0.79180521  1.48824334],"[  6.39194576e-01   1.89768452e+00   9.01283972e-01   2.59349818e+00
   4.65772721e-01   8.28797471e-02  -9.62725184e-05   2.12466485e+00
  -5.33225205e-01   1.30555707e+00   0.00000000e+00]","[[  1.06405490e+00   9.80755271e-01   5.43335292e-02   9.92539466e-03]
 [  1.88144649e+01   1.90211566e+01   0.00000000e+00   0.00000000e+00]]",[-1.05897272 -0.25784665]
6,[-1.41766685  1.89753723],-0.191292761565,-4.9624,[-1.11592937  1.45510101],"[ 0.1849979   1.40918352  1.06552992  3.17444198  0.46577262  0.08287973
 -0.08250776  1.74226624 -1.15883567  0.96598774  0.        ]","[[  1.39695412e+00   1.33208471e+00   5.43335292e-02   9.92539466e-03]
 [  1.44895835e+01   1.61214632e+01   0.00000000e+00   0.00000000e+00]]",[-1.05897272 -0.25784665]
7,[-2.11831197  0.71820904],-0.182973814477,-4.33658,[-1.46088481  1.42941809],"[-0.17313083  0.8650126   1.08391572  3.26168957  0.46577252  0.08287972
 -0.16333188  2.22236023 -1.40204222  0.45691442  0.        ]","[[  1.64418871e+00   1.69104054e+00   5.43335292e-02   9.92539466e-03]
 [  1.02480052e+01   1.97620026e+01   0.00000000e+00   0.00000000e+00]]",[-1.05897272 -0.25784665]
8,[-2.1775196   0.38484388],-0.156562599172,-3.85372,[-1.58100843  1.53935361],"[-0.40739102  0.26304281  1.04652699  2.70388443  0.46577242  0.0828797
 -0.2425637   2.5458079  -1.29970785 -0.00782863  0.        ]","[[  1.80743195e+00   2.11088952e+00   5.43335292e-02   9.92539466e-03]
 [  6.08998964e+00   2.22147125e+01   0.00000000e+00   0.00000000e+00]]",[-1.05897272 -0.25784665]
9,[-1.0010016   1.87174479],-0.115598721895,-3.3451,[-1.45392179  2.05441189],"[-0.520501   -0.23269887  1.01367189  1.41018085  0.46577232  0.08287969
 -0.32025468  2.68876291 -0.97384771 -0.25800258  0.        ]","[[  1.88832746e+00   2.56606067e+00   5.43335292e-02   9.92539466e-03]
 [  2.01283542e+00   2.32987626e+01   0.00000000e+00   0.00000000e+00]]",[-1.05897272 -0.25784665]
10,[-1.21659072  1.87890913],-0.0629362610625,-2.4653,[-1.11226368  3.3971796 ],"[-0.52070171 -0.4744363   1.0136041  -0.52964019  0.46577222  0.08287967
 -0.39644277  2.48807123 -0.55672283 -0.26124149  0.        ]","[[  1.88847284e+00   3.06713465e+00   5.43335292e-02   9.92539466e-03]
 [ -1.98544845e+00   2.17769502e+01   0.00000000e+00   0.00000000e+00]]",[-1.05897272 -0.25784665]
11,[ 0.64956331  5.49999664],-0.046953371249,-2.26927,[ 0.51605844  4.7915802 ],"[-0.41020053 -0.47509533  1.04583079 -1.11892496  0.46577212  0.08287966
 -0.47115849 -0.53193108 -0.4388062  -0.2260976   0.        ]","[[ 1.80942024  3.21000206  0.05433353  0.00992539]
 [-5.90646448 -1.12361714  0.          0.        ]]",[-1.05897272 -0.25784665]
12,[ 1.05889205  3.45620241],-0.0556131938344,-2.96354,[ 0.69929087  4.79446793],"[-0.28016326 -0.47864302  1.07179255 -0.85963275  0.46577202  0.08287964
 -0.41992614 -0.88175851 -0.50267002 -0.24530021  0.        ]","[[ 1.71826611  3.14713925  0.05433353  0.00992539]
 [-3.21784378 -3.77634749  0.          0.        ]]",[-1.05897272 -0.25784665]
13,[ 0.37845118  4.21921599],-0.0630604769847,-2.95312,[ 0.58419085  4.60534477],"[-0.24559727 -0.47591078  1.07660429 -0.58882339  0.46577192  0.08287963
 -0.34326575 -0.73039229 -0.5610662  -0.25147526  0.        ]","[[ 1.69427384  3.0815037   0.05433353  0.00992539]
 [ 0.80521674 -2.62854465  0.          0.        ]]",[-1.05897272 -0.25784665]
14,[ 0.51104005  6.12549247],-0.0670853059312,-2.64375,[ 0.41297603  4.41816139],"[-0.29020668 -0.4710527   1.07023131 -0.42498257  0.46577182  0.08287961
 -0.31501604 -0.5715618  -0.59227984 -0.25536371  0.        ]","[[ 1.72525277  3.04168584  0.05433353  0.00992539]
 [ 2.28773108 -1.42414022  0.          0.        ]]",[-1.05897272 -0.25784665]
15,[-0.01603845  5.25659775],-0.068766484883,-2.81686,[ 0.17758635  4.24731302],"[-0.38391149 -0.46762426  1.0520972  -0.34114863  0.46577172  0.0828796
 -0.27732285 -0.47510468 -0.60369846 -0.26203246  0.        ]","[[ 1.79085434  3.02125426  0.05433353  0.00992539]
 [ 4.26583011 -0.69271049  0.          0.        ]]",[-1.05897272 -0.25784665]
16,[ 0.2052702   4.18699559],-0.0691174424933,-3.03425,[-0.01038432  4.10630226],"[-0.50161587 -0.46578429  1.01986264 -0.30161178  0.46577162  0.08287959
 -0.28014173 -0.42558741 -0.60376607 -0.2704449   0.        ]","[[ 1.87468668  3.01160154  0.05433353  0.00992539]
 [ 4.11789521 -0.31722372  0.          0.        ]]",[-1.05897272 -0.25784665]
17,[-0.45480026  4.08663258],-0.068772931832,-3.02216,[-0.2303859  3.963346 ],"[-0.62414578 -0.46491079  0.9743601  -0.2838475   0.46577152  0.08287957
 -0.26620827 -0.40218714 -0.59808063 -0.2787664   0.        ]","[[ 1.96438107  3.00726057  0.05433353  0.00992539]
 [ 4.84910656 -0.13978103  0.          0.        ]]",[-1.05897272 -0.25784665]
18,[ 0.14200331  4.92369266],-0.0681982792289,-2.91486,[-0.3209247  3.8641386],"[-0.72702753 -0.46452164  0.92584331 -0.27611908  0.46577142  0.08287956
 -0.30234987 -0.39166223 -0.59100957 -0.28525675  0.        ]","[[ 2.04233322  3.00537123  0.05433353  0.00992539]
 [ 2.95242834 -0.05997175  0.          0.        ]]",[-1.05897272 -0.25784665]
19,[-0.46415828  3.03646306],-0.0675941293736,-3.15749,[-0.42767864  3.78490686],"[-0.8086524  -0.46435448  0.87991051 -0.27283351  0.46577132  0.08287954
 -0.29275005 -0.3870805  -0.58423724 -0.28998524  0.        ]","[[ 2.10643644  3.00456788  0.05433353  0.00992539]
 [ 3.45621436 -0.02522928  0.          0.        ]]",[-1.05897272 -0.25784665]
