timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 2.78735585  4.84527388],-0.246523714452,-6.52355,[ 3.10147047  3.90777636],"[ 1.38884414  2.57602653 -0.37850136 -0.96000464 -0.22808187 -0.63330445
 -0.35818533 -0.38311391  1.69790756  0.4882112   0.        ]","[[ 0.01406615 -0.02976392 -0.02562227 -0.07289516]
 [ 0.004383    0.00440418  0.          0.        ]]",[-1.06625926 -0.24105771]
1,[ 3.2635788   4.51914637],-0.250237183943,-6.45156,[ 3.02923155  3.74719   ],"[ 1.3868802   2.57662272 -0.31947489 -0.79557657 -0.22808183 -0.63330429
 -0.28280573  0.13866741  1.69526542  0.58934422  0.        ]","[[ 0.053828    0.01003569 -0.02562227 -0.07289516]
 [ 3.95864073  3.96237098  0.          0.        ]]",[-1.06625926 -0.24105771]
2,[ 2.14857085  3.37540611],-0.259918006758,-6.60632,[ 2.88460636  3.4316535 ],"[ 1.36754686  2.56415933 -0.14531509 -0.3087508  -0.22808179 -0.63330413
 -0.20891573  0.65012116  1.64922463  0.88539663  0.        ]","[[ 0.1718908   0.12820868 -0.02562227 -0.07289516]
 [ 7.83475771  7.84199853  0.          0.        ]]",[-1.06625926 -0.24105771]
3,[ 1.61138322  2.67855227],-0.271102408954,-6.61122,[ 2.41880274  2.88780379],"[ 1.29225703  2.49760368  0.13320721  0.47526261 -0.22808175 -0.63330398
 -0.13648077  1.15144424  1.45485509  1.33274968  0.        ]","[[  0.36670937   0.32320337  -0.02562227  -0.07289516]
 [ 11.63454584  11.64478194   0.           0.        ]]",[-1.06625926 -0.24105771]
4,[ 1.85499382  0.56393654],-0.275854496008,-6.672,[ 1.52712476  2.08716631],"[ 1.1038599   2.31547349  0.48386697  1.47375953 -0.2280817  -0.63330382
 -0.06545955  1.64281926  0.98791335  1.78833727  0.        ]","[[  0.63677813   0.59349694  -0.02562227  -0.07289516]
 [ 15.36017249  15.3721092    0.           0.        ]]",[-1.06625926 -0.24105771]
5,[ 0.49155155  0.69295962],-0.264012161863,-6.57475,[ 0.48996788  1.6097939 ],"[ 0.74374706  1.97425359  0.83480116  2.45094927 -0.22808166 -0.63330367
  0.00420268  1.89679366  0.24492548  1.97925353  0.        ]","[[  0.9806432    0.92026945  -0.02562227  -0.07289516]
 [ 19.01450946  17.29864099   0.           0.        ]]",[-1.06625926 -0.24105771]
6,[-0.00607053  2.91305291],-0.227527015211,-6.20426,[-0.23300087  1.34099317],"[ 0.21474779  1.4720288   1.05816527  3.13335403 -0.22808162 -0.63330351
  0.0341753   2.21310859 -0.50879124  1.67099141  0.        ]","[[  1.37670522   1.29031713  -0.02562227  -0.07289516]
 [ 20.586811    19.69806317   0.           0.        ]]",[-1.06625926 -0.24105771]
7,[ 0.05561172 -0.18536667],-0.164324889754,-5.28323,[-0.55077004  1.20350015],"[-0.37391619  0.82201545  1.05237238  3.24885563 -0.22808158 -0.63330336
  0.02604865  2.68346354 -0.85652051  0.9577241   0.        ]","[[  1.78416143   1.7200764   -0.02562227  -0.07289516]
 [ 20.16050425  23.26596915   0.           0.        ]]",[-1.06625926 -0.24105771]
8,[-0.43397573  0.89900457],-0.0869325242978,-4.71172,[-0.18006897  1.33147335],"[-0.90504748  0.18343482  0.81401792  2.56704697 -0.22808154 -0.6333032
  0.02274929  2.52576658 -0.640283    0.3196103   0.        ]","[[  2.18563767   2.17339354  -0.02562227  -0.07289516]
 [ 19.98742667  22.06978249   0.           0.        ]]",[-1.06625926 -0.24105771]
9,[ 0.64664163  1.98293896],-0.0313439331294,-4.37346,[ 0.32143041  2.0740397 ],"[-1.28486567 -0.29460179  0.41139538  1.12747152 -0.22808149 -0.63330305
 -0.01746487  2.93730041 -0.14702316  0.15621313  0.        ]","[[  2.56422343   2.64610951  -0.02562227  -0.07289516]
 [ 17.87787634  25.19151564   0.           0.        ]]",[-1.06625926 -0.24105771]
10,[ 0.26510261  1.80216353],-0.0675852563956,-4.06183,[ 0.6366598   3.55338621],"[-1.49236591 -0.47745477 -0.10769667 -0.69965191 -0.22808145 -0.63330289
  0.02461143  1.0350562   0.14405193  0.38260068  0.        ]","[[  2.94393688   3.10833488  -0.02562227  -0.07289516]
 [ 20.08511073  10.76199926   0.           0.        ]]",[-1.06625926 -0.24105771]
11,[ 1.59330072  3.90069041],-0.0850132685771,-3.77601,[ 1.28785825  3.87737846],"[-1.48855346 -0.47805321 -0.70989844 -0.91121531 -0.22808141 -0.63330274
  0.0370298  -0.63356145  0.16234201  0.52781935  0.        ]","[[  3.35217356   3.15954515  -0.02562227  -0.07289516]
 [ 20.73655224  -1.89534145   0.           0.        ]]",[-1.06625926 -0.24105771]
12,[ 2.20103075  4.19137761],-0.0839307299982,-3.5037,[ 1.91129136  3.93917704],"[-1.21434453 -0.47724324 -1.31122934 -0.68342903 -0.22808137 -0.63330258
  0.10467922 -0.75980836  0.17048485  0.5144359   0.        ]","[[  3.80251002   3.10440625  -0.02562227  -0.07289516]
 [ 24.28529768  -2.85299188   0.           0.        ]]",[-1.06625926 -0.24105771]
