timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 2.87139656  2.3305867 ],-0.366190338927,-2.84049,[ 3.12542129  2.71657515],"[ 1.25381981  2.33218863 -0.15662976 -0.95528962 -0.94461256  1.57895733
 -0.41465358 -0.39134035  2.28692389 -1.53169845  0.        ]","[[ 0.03905534 -0.04273182 -0.1092112   0.18307944]
 [-0.00411324  0.00143251  0.          0.        ]]",[-0.6632033  -0.07928791]
1,[ 2.72166999  2.79186082],-0.359664152934,-2.39584,[ 2.96523905  2.5567584 ],"[ 1.25055694  2.33348592 -0.09825093 -0.81036952 -0.94461177  1.5789549
 -0.33616882  0.15928913  2.28277523 -1.43150561  0.        ]","[[  7.86489550e-02  -2.99105049e-03  -1.09211198e-01   1.83079437e-01]
 [  3.95031239e+00   3.95945863e+00   0.00000000e+00   0.00000000e+00]]",[-0.6632033  -0.07928791]
2,[ 2.68771605  2.4517184 ],-0.337921268894,-2.1715,[ 2.66082406  2.23795652],"[ 1.22791972  2.32398417  0.07415048 -0.3804336  -0.94461099  1.57895247
 -0.25923518  0.69902009  2.23273212 -1.13811865  0.        ]","[[ 0.19654678  0.11512428 -0.1092112   0.18307944]
 [ 7.82658607  7.83914524  0.          0.        ]]",[-0.6632033  -0.07928791]
3,[ 2.07196392  2.09947837],-0.295125621973,-2.05963,[ 2.13418913  1.84635615],"[ 1.14907266  2.2650319   0.34891734  0.3135559  -0.9446102   1.57895004
 -0.18381683  1.22806     2.03344651 -0.69639293  0.        ]","[[  0.39120333   0.31006249  -0.1092112    0.18307944]
 [ 11.62651277  11.64198827   0.           0.        ]]",[-0.6632033  -0.07928791]
4,[ 1.17977375  2.1083457 ],-0.22441767563,-1.75838,[ 1.21665287  1.44902468],"[ 0.95979802  2.09849678  0.69263085  1.2005482  -0.94460941  1.57894761
 -0.10987082  1.74660089  1.56359018 -0.25034859  0.        ]","[[  0.66111264   0.5803008   -0.1092112    0.18307944]
 [ 15.35225581  15.369376     0.           0.        ]]",[-0.6632033  -0.07928791]
5,[ 0.04289676 -0.11730147],-0.124334107398,-1.65616,[ 0.03253621  1.09326673],"[ 0.60536317  1.76269911  1.03246422  2.11231381 -0.94460862  1.57894519
 -0.03734704  2.25482056  0.8094876  -0.07683692  0.        ]","[[  1.00481583   0.9243431   -0.1092112    0.18307944]
 [ 19.00634069  19.02259717   0.           0.        ]]",[-0.6632033  -0.07928791]
6,[-0.56169028 -0.66232113],-0.0463295363264,-1.31854,[-0.58554322  0.97246301],"[ 0.11591438  1.28709608  1.23680404  2.71181555 -0.94460784  1.57894276
 -0.04135655  2.13762325  0.09061772 -0.39415725  0.        ]","[[  1.38291508   1.29634337  -0.1092112    0.18307944]
 [ 18.80432209  18.18019721   0.           0.        ]]",[-0.6632033  -0.07928791]
7,[-0.77394025  1.56427086],-0.10948587565,-0.974421,[-0.64384049  1.01309717],"[-0.37187729  0.8131221   1.24340493  2.84193395 -0.94460705  1.57894033
 -0.09277394  1.72259856 -0.24061855 -0.96986089  0.        ]","[[  1.73301163   1.63001501  -0.1092112    0.18307944]
 [ 16.21367464  15.19693391   0.           0.        ]]",[-0.6632033  -0.07928791]
8,[-0.13544309  1.58722089],-0.176099528362,-0.440967,[-0.70852381  1.25021589],"[-0.75810688  0.33928907  1.11409391  2.56056377 -0.94460626  1.5789379
 -0.15988284  2.23151509 -0.18497913 -1.50309264  0.        ]","[[  2.02335988   1.97065767  -0.1092112    0.18307944]
 [ 12.83241677  18.85517856   0.           0.        ]]",[-0.6632033  -0.07928791]
9,[-0.60997435 -0.0041681 ],-0.219895908536,-0.0690771,[-0.6708526   1.72447407],"[-1.04935461 -0.14447016  0.91418896  1.7078909  -0.94460548  1.57893547
 -0.1755027   2.73034572  0.15910949 -1.82378013  0.        ]","[[  2.27211209   2.38373829  -0.1092112    0.18307944]
 [ 12.04541284  22.44096076   0.           0.        ]]",[-0.6632033  -0.07928791]
10,[ 0.21038706  1.86815342],-0.231931304737,0.252862,[-0.68591529  2.3353436 ],"[-1.25624636 -0.46728685  0.68567981  0.32603648 -0.94460469  1.57893305
 -0.22812248  2.66619195  0.56649065 -1.79459083  0.        ]","[[  2.48642341   2.82793097  -0.1092112    0.18307944]
 [  9.39418388  21.97987578   0.           0.        ]]",[-0.6632033  -0.07928791]
11,[-0.42729875  0.94721562],-0.219064565938,0.203427,[-0.35730946  3.0670948 ],"[-1.40016069 -0.53680934  0.44249491 -0.89668519 -0.9446039   1.57893062
 -0.21528755  0.31464641  0.77899058 -1.55968717  0.        ]","[[  2.68080089   3.16824852  -0.1092112    0.18307944]
 [ 10.04086072   5.07633413   0.           0.        ]]",[-0.6632033  -0.07928791]
12,[-0.3112552   3.52267825],-0.218766338028,0.601014,[-0.10136175  3.30483866],"[-1.49209829 -0.53702465  0.19240214 -0.87332532 -0.94460312  1.57892819
 -0.25281772 -0.80968988  0.77370523 -1.56047443  0.        ]","[[ 2.86264437  3.16184307 -0.1092112   0.18307944]
 [ 8.149916   -3.00569904  0.          0.        ]]",[-0.6632033  -0.07928791]
13,[-0.30589305  2.04181155],-0.223057116003,0.246794,[-0.02660984  3.28828144],"[-1.53442795 -0.5359523  -0.0229252  -0.6403368  -0.94460233  1.57892576
 -0.2804787  -0.79453902  0.76520399 -1.606427    0.        ]","[[ 3.01165913  3.09795662 -0.1092112   0.18307944]
 [ 6.756225   -2.89679468  0.          0.        ]]",[-0.6632033  -0.07928791]
14,[ 1.24041487  3.76454861],-0.226588930007,0.517652,[ 0.07486796  3.25799274],"[-1.5461834  -0.53153688 -0.20204825 -0.47239197 -0.94460154  1.57892333
 -0.30716985 -0.63166592  0.76724274 -1.63798485  0.        ]","[[ 3.13329055  3.05180968 -0.1092112   0.18307944]
 [ 5.4113985  -1.7260226   0.          0.        ]]",[-0.6632033  -0.07928791]
