timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 2.87655355  4.22504269],-0.374057764697,-4.10632,[ 3.32363462  3.75455999],"[ 1.27963802  2.40656261 -0.37979224 -0.91742393 -1.05335617 -1.67893301
 -0.38160579 -0.39022428  2.39120708  1.26278292  0.        ]","[[-0.08555778 -0.02965792 -0.122521   -0.1946156 ]
 [ 0.00447314  0.00101512  0.          0.        ]]",[-0.77917713 -0.1182991 ]
1,[ 4.06793499  4.06293072],-0.380904827768,-3.98422,[ 3.21465921  3.65902519],"[ 1.28331968  2.40712587 -0.32131068 -0.76716196 -1.05335539 -1.67893078
 -0.3054163   0.15251661  2.39820265  1.36324917  0.        ]","[[-0.04579415  0.01007459 -0.122521   -0.1946156 ]
 [ 3.95872906  3.95904901  0.          0.        ]]",[-0.77917713 -0.1182991 ]
2,[ 2.82756365  4.62322879],-0.398741968124,-4.22682,[ 3.04417968  3.48632812],"[ 1.281114    2.395196   -0.14739957 -0.32177556 -1.05335462 -1.67892855
 -0.2307324   0.68451503  2.38078637  1.66140544  0.        ]","[[ 0.07227039  0.12818179 -0.122521   -0.1946156 ]
 [ 7.83484424  7.83874234  0.          0.        ]]",[-0.77917713 -0.1182991 ]
3,[ 3.09487257  2.498624  ],-0.419497345819,-4.50985,[ 2.7823081   3.22913074],"[ 1.23475498  2.33150737  0.13519445  0.39567384 -1.05335385 -1.67892633
 -0.1575192   1.20597552  2.23092447  2.12483676  0.        ]","[[  0.26709067   0.323112    -0.122521    -0.1946156 ]
 [ 11.63463041  11.64159023   0.           0.        ]]",[-0.77917713 -0.1182991 ]
4,[ 2.42387402  2.82020399],-0.429437548056,-4.6797,[ 2.39017224  2.90432453],"[ 1.08603019  2.15720874  0.50041173  1.30952837 -1.05335308 -1.6789241
 -0.08573493  1.71708758  1.81197464  2.62456363  0.        ]","[[  0.53716111   0.59334238  -0.122521    -0.1946156 ]
 [ 15.36025464  15.36898071   0.           0.        ]]",[-0.77917713 -0.1182991 ]
5,[ 1.67564527  3.67034926],-0.410526335684,-4.64958,[ 2.04493523  2.65581894],"[ 0.77158006  1.81034163  0.8831972   2.24326175 -1.05335231 -1.67892187
 -0.01533099  2.21802699  1.08039492  2.88688668  0.        ]","[[  0.88102324   0.93737679  -0.122521    -0.1946156 ]
 [ 19.01423917  19.02220392   0.           0.        ]]",[-0.77917713 -0.1182991 ]
6,[ 2.42933235  2.24138976],-0.346724704621,-4.12171,[ 2.0463903   2.53196669],"[ 0.25470017  1.25963186  1.16537049  2.88823458 -1.05335153 -1.67891965
  0.0537415   2.70896887  0.26835734  2.60421408  0.        ]","[[  1.29727017   1.35374462  -0.122521    -0.1946156 ]
 [ 22.5991213   22.60254715   0.           0.        ]]",[-0.77917713 -0.1182991 ]
7,[ 2.3677746   3.01151503],-0.2411946348,-3.35072,[ 2.30009484  2.52601147],"[-0.42591374  0.55429471  1.18662379  2.83973427 -1.05335076 -1.67891742
  0.12151561  3.19011764 -0.10130242  1.79947953  0.        ]","[[  1.78453932   1.84100271  -0.122521    -0.1946156 ]
 [ 26.11661712  26.11151319   0.           0.        ]]",[-0.77917713 -0.1182991 ]
8,[ 2.473403    1.99709407],-0.166057968385,-2.20453,[ 2.48804092  2.78120041],"[-1.10972019 -0.13152511  0.80365936  1.75578138 -1.05334999 -1.67891519
  0.1879856   3.66174732  0.29345672  1.12786045  0.        ]","[[  2.3414843    2.39774255  -0.122521    -0.1946156 ]
 [ 29.56642865  29.5511135    0.           0.        ]]",[-0.77917713 -0.1182991 ]
9,[ 2.70602344  3.52121472],-0.221766860122,-1.47411,[ 2.52360225  3.70939875],"[ -1.51635416e+00  -5.07478174e-01   2.60648986e-03  -3.56280534e-01
  -1.05334922e+00  -1.67891297e+00   2.53087375e-01   3.32262679e+00
   8.53035100e-01   1.31605264e+00   0.00000000e+00]","[[  2.96672525   3.02260245  -0.122521    -0.1946156 ]
 [ 32.94523003  27.07809057   0.           0.        ]]",[-0.77917713 -0.1182991 ]
