timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 2.28269328  3.67656112],-0.189494111916,-4.23858,[ 1.99428988  3.64868093],"[ 1.33005637  2.49199854 -0.21588282 -1.20212775  1.17961756 -1.47339877
 -0.35954965 -0.38710854  0.4464779   1.28983011  0.        ]","[[ 0.07170065 -0.09543274  0.13619198 -0.1700969 ]
 [-0.00080884 -0.00437199  0.          0.        ]]",[-0.89068931 -0.1828825 ]
1,[ 2.10796308  3.40185914],-0.201041556622,-4.31608,[ 1.8252511   3.46061349],"[ 1.32487095  2.4964762  -0.1576031  -1.04534282  1.17961685 -1.4733976
 -0.28431781  0.14388478  0.44264886  1.39032494  0.        ]","[[ 0.11135977 -0.05580688  0.13619198 -0.1700969 ]
 [ 3.95355535  3.95377279  0.          0.        ]]",[-0.89068931 -0.1828825 ]
2,[ 0.60837599  1.53215684],-0.234097207571,-4.52734,[ 1.38309216  3.22262549],"[ 1.29628491  2.49590756  0.01386476 -0.57735601  1.17961614 -1.47339642
 -0.2105734   0.66436878  0.39319099  1.68499137  0.        ]","[[ 0.22932161  0.06219593  0.13619198 -0.1700969 ]
 [ 7.82973695  7.83357923  0.          0.        ]]",[-0.89068931 -0.1828825 ]
3,[ 0.72639233  3.14287976],-0.280912578105,-4.83036,[ 0.6235621  2.893399 ],"[ 1.21604076  2.44960987  0.26461988  0.18475405  1.17961543 -1.47339525
 -0.16775689  1.17462591  0.20630857  2.10803351  0.        ]","[[  0.40849591   0.25703014   0.13619198  -0.1700969 ]
 [ 10.08027381  11.63715522   0.           0.        ]]",[-0.89068931 -0.1828825 ]
4,[-0.56118249  0.62963256],-0.330823299984,-5.10557,[-0.47935921  2.50507951],"[ 1.05328199  2.29550292  0.55608363  1.17239025  1.17961473 -1.47339407
 -0.11689026  1.67474125 -0.20953082  2.5275479   0.        ]","[[  0.63692512   0.52717761   0.13619198  -0.1700969 ]
 [ 12.75394397  15.36513917   0.           0.        ]]",[-0.89068931 -0.1828825 ]
5,[-2.06156989  0.84045511],-0.365869093858,-4.97942,[-1.66286111  2.19578409],"[ 0.82876523  1.98240221  0.80371819  2.17405903  1.17961402 -1.4733929
 -0.16390935  1.96844634 -0.79031119  2.72177684  0.        ]","[[  0.86720613   0.85644718   0.13619198  -0.1700969 ]
 [ 10.28250652  17.5545017    0.           0.        ]]",[-0.89068931 -0.1828825 ]
6,[-2.87515728  1.97833573],-0.374025521502,-4.60152,[-2.39291453  2.05597448],"[ 0.63837172  1.49140057  0.94444489  2.925761    1.17961331 -1.47339173
 -0.24302455  2.36837974 -1.30440266  2.60357142  0.        ]","[[  1.03113256   1.23744904   0.13619198  -0.1700969 ]
 [  6.12402066  20.53572781   0.           0.        ]]",[-0.89068931 -0.1828825 ]
7,[-2.21149756  1.53723102],-0.355557785723,-3.89337,[-2.57904005  2.06514263],"[ 0.53593372  0.83258992  1.00203071  3.11887426  1.1796126  -1.47339055
 -0.3205775   2.84511463 -1.61022478  2.26085456  0.        ]","[[  1.11271391   1.68381994   0.13619198  -0.1700969 ]
 [  2.04765037  24.08947339   0.           0.        ]]",[-0.89068931 -0.1828825 ]
8,[-2.05058314  1.58998385],-0.313397947641,-2.81543,[-2.11479115  2.29871345],"[ 0.53483269  0.11961096  1.00258965  2.38296448  1.17961189 -1.47338938
 -0.39660856  3.31235971 -1.64789653  1.81595066  0.        ]","[[  1.11357186   2.20055658   0.13619198  -0.1700969 ]
 [ -1.94872636  27.57251167   0.           0.        ]]",[-0.89068931 -0.1828825 ]
9,[-1.24368039  1.94239872],-0.25314795934,-1.59263,[-1.36430621  2.68265605],"[ 0.63327281 -0.40232583  0.94757947  0.55654589  1.17961118 -1.47338821
 -0.47116234  3.77029428 -1.42072562  1.38731514  0.        ]","[[  1.0352824    2.78625793   0.13619198  -0.1700969 ]
 [ -5.86745419  30.98618875   0.           0.        ]]",[-0.89068931 -0.1828825 ]
10,[ 0.16857445  3.21951596],-0.201243447224,-1.58008,[ 0.14077407  4.13163376],"[ 0.81542816 -0.48614632  0.81524732 -1.275357    1.17961047 -1.47338703
 -0.54429405  0.49332548 -1.11068716  1.12187881  0.        ]","[[ 0.87937121  3.25558192  0.13619198 -0.1700969 ]
 [-9.71143579  6.55868637  0.          0.        ]]",[-0.89068931 -0.1828825 ]
11,[ 1.4333711   5.11255578],-0.20678475637,-2.22718,[ 0.32189435  4.46209908],"[ 1.00310162 -0.48906267  0.62205956 -1.20178006  1.17960976 -1.47338586
 -0.52794782 -1.0035935  -1.15782576  1.13775509  0.        ]","[[ 0.69376147  3.23693814  0.13619198 -0.1700969 ]
 [-8.85224922 -4.59979614  0.          0.        ]]",[-0.89068931 -0.1828825 ]
12,[-0.18835637  5.37110638],-0.219182150896,-2.53928,[ 0.14616078  4.416327  ],"[ 1.11661739 -0.49586327  0.46005591 -0.82345545  1.17960906 -1.47338469
 -0.44928783 -0.96004905 -1.22127138  1.21086748  0.        ]","[[ 0.5581993   3.14145455  0.13619198 -0.1700969 ]
 [-4.71770642 -4.27520628  0.          0.        ]]",[-0.89068931 -0.1828825 ]
13,[-0.54406083  3.86116261],-0.22743264858,-2.76688,[  9.73045826e-04   4.34618950e+00],"[ 1.1867561  -0.49241052  0.3299914  -0.55468078  1.17960835 -1.47338351
 -0.46169735 -0.72527699 -1.24893319  1.27265966  0.        ]","[[ 0.45730063  3.07367012  0.13619198 -0.1700969 ]
 [-5.36998652 -2.52514771  0.          0.        ]]",[-0.89068931 -0.1828825 ]
14,[-0.33986561  3.58127706],-0.231989309337,-2.95048,[-0.15797853  4.29206085],"[ 1.25684613 -0.48763139  0.1557084  -0.40848176  1.17960764 -1.47338234
 -0.5006553  -0.55829946 -1.25335877  1.31617389  0.        ]","[[ 0.32935543  3.03668734  0.13619198 -0.1700969 ]
 [-7.41771353 -1.28044919  0.          0.        ]]",[-0.89068931 -0.1828825 ]
15,[-0.360714    4.39297165],-0.234161344142,-3.10994,[-0.36239761  4.22489357],"[ 1.31335289 -0.48455822 -0.07342652 -0.33730937  1.17960693 -1.47338116
 -0.52346134 -0.46713797 -1.24333547  1.34707305  0.        ]","[[ 0.16897379  3.01863436  0.13619198 -0.1700969 ]
 [-8.6164596  -0.60090562  0.          0.        ]]",[-0.89068931 -0.1828825 ]
16,[-0.3228292   4.99738807],-0.234779795451,-3.3125,[-0.61095172  4.1249423 ],"[ 1.33354039 -0.48298556 -0.34518364 -0.30469752  1.17960622 -1.47337999
 -0.54738665 -0.42262319 -1.22432516  1.3691025   0.        ]","[[-0.01597307  3.01034922  0.13619198 -0.1700969 ]
 [-9.87403744 -0.26908031  0.          0.        ]]",[-0.89068931 -0.1828825 ]
17,[-0.78007067  4.58127271],-0.234229784945,-3.53841,[-0.84950227  3.97809505],"[ 1.29788703 -0.48225908 -0.64988738 -0.29031775  1.17960551 -1.47337882
 -0.5679848  -0.40218964 -1.19879804  1.38405333  0.        ]","[[ -0.22431683   3.00669316   0.13619198  -0.1700969 ]
 [-10.95673233  -0.11676356   0.           0.        ]]",[-0.89068931 -0.1828825 ]
18,[-0.56682117  2.92335282],-0.232448704327,-3.81552,[-1.04507589  3.78865814],"[ 1.17715927 -0.4819409  -0.99295373 -0.28414407  1.1796048  -1.47337764
 -0.62261729 -0.39317175 -1.1659446   1.39185898  0.        ]","[[ -0.47226335   3.00512296   0.13619198  -0.1700969 ]
 [-13.82834988  -0.04954243   0.           0.        ]]",[-0.89068931 -0.1828825 ]
19,[-1.88337409  4.12283623],-0.229117071599,-3.99017,[-1.29264903  3.50503302],"[ 0.93163385 -0.48180575 -1.34747788 -0.28154499  1.1796041  -1.47337647
 -0.66010509 -0.38929819 -1.1262409   1.38893592  0.        ]","[[ -0.76860056   3.00446182   0.13619198  -0.1700969 ]
 [-15.79880509  -0.02066864   0.           0.        ]]",[-0.89068931 -0.1828825 ]
20,[-1.7018791   2.08140441],-0.223892031467,-4.24427,[-1.55175042  3.14164877],"[ 0.52506489 -0.48174942 -1.6507176  -0.28046697  1.17960339 -1.4733753
 -0.72948027 -0.38766738 -1.08291214  1.36970655  0.        ]","[[ -1.12116347e+00   3.00418760e+00   1.36191977e-01  -1.70096904e-01]
 [ -1.94453337e+01  -8.51297036e-03   0.00000000e+00   0.00000000e+00]]",[-0.89068931 -0.1828825 ]
21,[-1.84964582  2.82828424],-0.216607553062,-4.27225,[-1.5849638   2.79788971],"[-0.06104489 -0.4817262  -1.79694335 -0.28002493  1.17960268 -1.47337412
 -0.79748203 -0.38699092 -1.04332288  1.32774022  0.        ]","[[ -1.54593266e+00   3.00407516e+00   1.36191977e-01  -1.70096904e-01]
 [ -2.30196744e+01  -3.47127282e-03   0.00000000e+00   0.00000000e+00]]",[-0.89068931 -0.1828825 ]
