timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 3.15465931  1.38155197],-0.415886425496,-2.37606,[ 2.80118179  2.5973413 ],"[ 1.20239564  2.08636025 -0.07686303 -0.68310067 -1.5529387   1.36229024
 -0.52983729 -0.38395039  2.73326641 -1.25312059  0.        ]","[[ 0.04767813  0.02364056 -0.17993356  0.15827488]
 [-0.00035759 -0.0035995   0.          0.        ]]",[-0.49471086 -0.02423302]
1,[ 3.26396353  3.49959183],-0.410469308212,-1.88182,[ 2.76334667  2.54101944],"[ 1.19867864  2.08402648 -0.01809908 -0.55585335 -1.55293418  1.36228692
 -0.43918618  0.18074648  2.72410518 -1.15526953  0.        ]","[[ 0.08734613  0.06328169 -0.17993356  0.15827488]
 [ 3.95399888  3.95452496  0.          0.        ]]",[-0.49471086 -0.02423302]
2,[ 3.02584978  2.20062018],-0.391765315856,-1.94625,[ 2.6454258   2.39967442],"[ 1.17481194  2.06459893  0.1551006  -0.17968792 -1.55292967  1.36228361
 -0.35032576  0.73426556  2.66037563 -0.87123189  0.        ]","[[ 0.2053173   0.18129927 -0.17993356  0.15827488]
 [ 7.83024426  7.83430353  0.          0.        ]]",[-0.49471086 -0.02423302]
3,[ 2.05813379  2.9790126 ],-0.353075087112,-1.85965,[ 2.4298768   2.15893507],"[ 1.09436115  1.99235803  0.43066963  0.42126904 -1.55292516  1.3622803
 -0.26321387  1.27681842  2.4439791  -0.45142888  0.        ]","[[  0.40004733   0.3761415   -0.17993356   0.15827488]
 [ 11.63021694  11.63722859   0.           0.        ]]",[-0.49471086 -0.02423302]
4,[ 1.82897913  1.10463841],-0.286194258562,-1.58207,[ 2.11005831  1.82427371],"[ 0.90384858  1.81452493  0.77449054  1.17602143 -1.55292065  1.36227698
 -0.17780049  1.80860076  1.96548717 -0.0439784   0.        ]","[[  0.67003195   0.64628534  -0.17993356   0.15827488]
 [ 15.35609773  15.36468815   0.           0.        ]]",[-0.49471086 -0.02423302]
5,[ 2.11813611  2.05942789],-0.188484556758,-1.19705,[ 1.68930984  1.44418287],"[ 0.54962621  1.47734801  1.11280766  1.92768035 -1.55291613  1.36227367
 -0.09402817  2.32979442  1.22847656  0.08136219  0.        ]","[[  1.013814     0.99023456  -0.17993356   0.15827488]
 [ 19.0103932   19.01797889   0.           0.        ]]",[-0.49471086 -0.02423302]
6,[ 1.65999611  1.5229293 ],-0.0928300809625,-0.712957,[ 1.460868    1.22936344],"[ 0.01062995  0.95781487  1.32254135  2.41087558 -1.55291162  1.36227035
 -0.01184023  2.84058167  0.50496436 -0.3269882   0.        ]","[[  1.42998711   1.40651869  -0.17993356   0.15827488]
 [ 22.59557471  22.598406     0.           0.        ]]",[-0.49471086 -0.02423302]
7,[ 2.26203748  2.69890586],-0.145296288502,-0.296419,[ 1.44471264  1.25360775],"[-0.6554753   0.30885335  1.24903928  2.28806408 -1.55290711  1.36226704
  0.06879978  3.3411767   0.28742355 -1.15068281  0.        ]","[[  1.91718731   1.89369515  -0.17993356   0.15827488]
 [ 26.11323332  26.10750247   0.           0.        ]]",[-0.49471086 -0.02423302]
8,[ 3.25034463  1.73374734],-0.238933577271,0.0232589,[ 1.66539252  1.62851596],"[-1.27437984 -0.30270431  0.77156591  1.28930794 -1.5529026   1.36226373
  0.14788157  3.83186596  0.76817082 -1.70463095  0.        ]","[[  2.47406395   2.45035672  -0.17993356   0.15827488]
 [ 29.56291961  29.54731167   0.           0.        ]]",[-0.49471086 -0.02423302]
9,[ 0.7747503   3.74824481],-0.251820720516,0.930718,[ 1.907076    2.17427111],"[-1.57109195 -0.60951315 -0.08475835 -0.54570682 -1.55289809  1.36226041
  0.22532671  3.44790798  1.24888514 -1.41063029  0.        ]","[[  3.09923038   3.07514339  -0.17993356   0.15827488]
 [ 32.94121275  26.85622021   0.           0.        ]]",[-0.49471086 -0.02423302]
10,[ 2.27902227  3.988305  ],-0.228534552682,1.72375,[ 2.12456083  2.95665646],"[-1.29704902 -0.60410705 -1.03521209 -1.11665989 -1.55289357  1.3622571
  0.28066731 -0.56357905  1.17303966 -1.22386355  0.        ]","[[  3.7822725    3.25311465  -0.17993356   0.15827488]
 [ 35.3552698   -1.26259729   0.           0.        ]]",[-0.49471086 -0.02423302]
11,[ 3.50983851  3.3903897 ],-0.231004902155,1.33168,[ 2.35727978  3.12315464],"[-0.44676841 -0.61160563 -1.6057046  -0.87537824 -1.55288906  1.36225379
  0.35538523 -1.03492095  1.16155383 -1.26903993  0.        ]","[[  4.52207903   3.17780082  -0.17993356   0.15827488]
 [ 38.61459829  -4.56651382   0.           0.        ]]",[-0.49471086 -0.02423302]
12,[ 1.39856703  3.05460009],-0.231218297079,-0.0896718,[ 2.50776482  3.1086669 ],"[ 0.61563446 -0.61122163 -1.36126488 -0.61981289 -1.55288455  1.36225047
  0.42862675 -0.83876779  1.16522948 -1.26699407  0.        ]","[[  5.32642682   3.09824311  -0.17993356   0.15827488]
 [ 41.80952541  -3.19157306   0.           0.        ]]",[-0.49471086 -0.02423302]
13,[ 2.42730708  2.36155872],-0.2259989368,-1.09996,[ 2.48423576  2.91971207],"[ 1.19845785 -0.60681437 -0.27983223 -0.46471675 -1.55288004  1.36224716
  0.50041705 -0.63050277  1.11510807 -1.26634272  0.        ]","[[  6.194038     3.0498596   -0.17993356   0.15827488]
 [ 44.94115007  -1.73173051   0.           0.        ]]",[-0.49471086 -0.02423302]
14,[ 2.10215804  3.19985532],-0.226932683223,-0.650006,[ 2.26798916  2.68284202],"[ 0.74186626 -0.60332627  0.95853568 -0.38529146 -1.55287553  1.36224385
  0.57078558 -0.50370943  1.06235674 -1.33800337  0.        ]","[[  7.12365938   3.02500585  -0.17993356   0.15827488]
 [ 48.01075778  -0.84296821   0.           0.        ]]",[-0.49471086 -0.02423302]
15,[ 2.02747813  2.27755013],-0.23995730941,0.773352,[ 1.96824062  2.52991104],"[-0.54116152 -0.60138861  1.2872984  -0.3478218  -1.55287101  1.36224053
  0.63976093 -0.43854779  1.0952758  -1.44704047  0.        ]","[[  8.1140632    3.0132567   -0.17993356   0.15827488]
 [ 51.01959685  -0.38621691   0.           0.        ]]",[-0.49471086 -0.02423302]
16,[ 1.48556457  1.27707688],-0.254398587964,1.3188,[ 1.89758074  2.67667055],"[-1.52541798 -0.60045619  0.2351436  -0.33098225 -1.5528665   1.36223722
  0.70737076 -0.40773592  1.21547068 -1.47865302  0.        ]","[[  9.16404619   3.00797077  -0.17993356   0.15827488]
 [ 53.96887452  -0.17024221   0.           0.        ]]",[-0.49471086 -0.02423302]
