timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 2.10531881  2.29993258],-0.280281638368,-2.1331,[ 2.25281763  2.23144293],"[ 1.25252514  2.33345584 -0.26879339 -0.82977099  0.08456592  1.61287431
 -0.40522992 -0.39168491  1.38428672 -1.66197959  0.        ]","[[-0.03879974 -0.00995781  0.00950706  0.18682849]
 [ 0.00118644  0.00477078  0.          0.        ]]",[-0.66916096 -0.07868712]
1,[ 1.47866381  1.08316094],-0.271658400459,-2.14181,[ 2.05618119  2.01381087],"[ 1.25357756  2.33288111 -0.21020481 -0.68478429  0.08456588  1.61287178
 -0.32737095  0.15956899  1.38545177 -1.56165005  0.        ]","[[  8.98809623e-04   2.98490594e-02   9.50705689e-03   1.86828486e-01]
 [  3.95550842e+00   3.96272974e+00   0.00000000e+00   0.00000000e+00]]",[-0.66916096 -0.07868712]
2,[ 1.65058699  1.7555413 ],-0.24428927934,-1.42401,[ 1.73416913  1.76022935],"[ 1.24368555  2.31781776 -0.03642554 -0.25624481  0.08456584  1.61286925
 -0.25105035  0.69991169  1.35100163 -1.2663067   0.        ]","[[ 0.11889968  0.14802913  0.00950706  0.18682849]
 [ 7.83170025  7.84234829  0.          0.        ]]",[-0.66916096 -0.07868712]
3,[ 1.20094948  0.62304372],-0.194237873171,-1.181,[ 1.20686555  1.50591052],"[ 1.18522398  2.24989061  0.24393454  0.43168576  0.08456581  1.61286671
 -0.17623223  1.22955066  1.17564558 -0.8152015   0.        ]","[[  3.13658016e-01   3.43030707e-01   9.50705689e-03   1.86828486e-01]
 [  1.16315840e+01   1.16451205e+01   0.00000000e+00   0.00000000e+00]]",[-0.66916096 -0.07868712]
4,[ 0.42609922  1.97093155],-0.11944657652,-0.914952,[ 0.39001206  1.25634623],"[ 1.02163528  2.08415     0.60199027  1.25835664  0.08456577  1.61286418
 -0.1028652   1.54079495  0.74317867 -0.35019133  0.        ]","[[  5.83673642e-01   5.98355271e-01   9.50705689e-03   1.86828486e-01]
 [  1.53577691e+01   1.38798446e+01   0.00000000e+00   0.00000000e+00]]",[-0.66916096 -0.07868712]
5,[-0.27528321  0.77669863],-0.025459000252,-0.800131,[-0.70569384  0.98338413],"[ 0.71829128  1.77583246  0.94911465  2.08889019  0.08456573  1.61286165
 -0.07563406  2.05382905  0.05987262 -0.12601348  0.        ]","[[  9.04702109e-01   9.12911232e-01   9.50705689e-03   1.86828486e-01]
 [  1.67407900e+01   1.75634223e+01   0.00000000e+00   0.00000000e+00]]",[-0.66916096 -0.07868712]
6,[-1.01530139  0.39560841],-0.0708062802446,-0.688191,[-1.34543097  0.90103489],"[ 0.3270697   1.29387269  1.17742865  2.70803797  0.0845657   1.61285911
 -0.10354343  2.43364228 -0.62381951 -0.33809665  0.        ]","[[  1.22529390e+00   1.29154163e+00   9.50705689e-03   1.86828486e-01]
 [  1.53233193e+01   2.02905076e+01   0.00000000e+00   0.00000000e+00]]",[-0.66916096 -0.07868712]
7,[-2.11278685  2.93226857],-0.145180108596,-0.381647,[-1.44228339  0.91626656],"[-0.03300434  0.70048867  1.2597334   2.81438748  0.08456566  1.61285658
 -0.18735542  2.59586039 -0.97451744 -0.85113658  0.        ]","[[  1.48905341e+00   1.70903831e+00   9.50705689e-03   1.86828486e-01]
 [  1.10666511e+01   2.14552878e+01   0.00000000e+00   0.00000000e+00]]",[-0.66916096 -0.07868712]
8,[-1.55939472  2.24372612],-0.188984191733,-0.159516,[-1.49244285  1.01455081],"[-0.28407504  0.08454368  1.25761915  2.20709341  0.08456562  1.61285405
 -0.26953427  3.08817169 -0.91538036 -1.3630872   0.        ]","[[  1.66851182e+00   2.17361073e+00   9.50705689e-03   1.86828486e-01]
 [  6.89292700e+00   2.49901670e+01   0.00000000e+00   0.00000000e+00]]",[-0.66916096 -0.07868712]
9,[-1.35032457  3.75408403],-0.203140563211,-0.0224938,[-1.47491479  1.40907788],"[-0.4181902  -0.40425827  1.23682107  0.73630379  0.08456558  1.61285151
 -0.35011684  3.57071266 -0.54812317 -1.65819627  0.        ]","[[  1.76531091e+00   2.70817773e+00   9.50705689e-03   1.86828486e-01]
 [  2.80027471e+00   2.84549604e+01   0.00000000e+00   0.00000000e+00]]",[-0.66916096 -0.07868712]
