timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 2.28932789  3.34429608],-0.122531569486,-4.33171,[ 1.98114896  3.72624063],"[ 1.34394406  2.51693591 -0.45850948 -1.10697191  1.10360024 -1.01040743
 -0.35597509 -0.38567228  0.50661832  0.63764831  0.        ]","[[-0.07944307 -0.06966728  0.12761329 -0.11634881]
 [ 0.00370408  0.00128777  0.          0.        ]]",[-0.95115864 -0.24038038]
1,[ 2.12076127  2.45240528],-0.13303223892,-4.35244,[ 1.85329163  3.53148484],"[ 1.34734218  2.51990988 -0.39989942 -0.94771516  1.10359968 -1.01040696
 -0.28084152  0.14287016  0.51572573  0.73820216  0.        ]","[[-0.03969464 -0.02992936  0.12761329 -0.11634881]
 [ 3.95797621  3.95931842  0.          0.        ]]",[-0.95115864 -0.24038038]
2,[ 1.7080314   3.66151834],-0.163612676007,-4.58992,[ 1.58911896  3.25532484],"[ 1.34406553  2.51472934 -0.22564581 -0.47421683  1.10359912 -1.01040649
 -0.20719314  0.66095154  0.50438395  1.03771372  0.        ]","[[ 0.07835483  0.08818322  0.12761329 -0.11634881]
 [ 7.83408323  7.83901124  0.          0.        ]]",[-0.95115864 -0.24038038]
3,[ 1.4910221   1.94138447],-0.210760367602,-4.86828,[ 0.98969054  2.87816167],"[ 1.29521265  2.46063174  0.05724625  0.29338258  1.10359856 -1.01040603
 -0.13499592  1.16877155  0.36312969  1.50664931  0.        ]","[[  0.27315945   0.28311885   0.12761329  -0.11634881]
 [ 11.63381612  11.6418636    0.           0.        ]]",[-0.95115864 -0.24038038]
4,[-0.27195321  3.788324  ],-0.26602304487,-5.07591,[-0.13988888  2.40482497],"[ 1.14169551  2.29586925  0.4222925   1.28132985  1.103598   -1.01040556
 -0.0642089   1.66651509 -0.04901165  2.01923046  0.        ]","[[  0.54321259   0.55335478   0.12761329  -0.11634881]
 [ 15.35933014  15.36926393   0.           0.        ]]",[-0.95115864 -0.24038038]
5,[-1.80925347  1.53821737],-0.309246922199,-4.80931,[-1.5585264   1.93673623],"[ 0.87446179  1.95387081  0.75534569  2.30932217  1.10359744 -1.01040509
 -0.09040476  2.15461024 -0.71240972  2.28331955  0.        ]","[[  0.83656391   0.89741381   0.12761329  -0.11634881]
 [ 13.98064333  19.02442313   0.           0.        ]]",[-0.95115864 -0.24038038]
6,[-2.42275361  2.6178034 ],-0.322156625221,-4.33876,[-2.4388628   1.71653259],"[ 0.5969853   1.39749067  0.95719308  3.05353041  1.10359687 -1.01040462
 -0.17079295  2.63313959 -1.33697224  2.12775149  0.        ]","[[  1.07372663   1.31385729   0.12761329  -0.11634881]
 [  9.74981963  22.60796607   0.           0.        ]]",[-0.95115864 -0.24038038]
7,[-2.05348482  2.0810952 ],-0.301651447505,-3.41151,[-2.68124866  1.69893241],"[ 0.39602708  0.67091113  1.04957516  3.07915951  1.10359631 -1.01040415
 -0.24958765  3.10217409 -1.66672913  1.67771366  0.        ]","[[  1.22711591   1.80125864   0.12761329  -0.11634881]
 [  5.6028613   26.12043152   0.           0.        ]]",[-0.95115864 -0.24038038]
8,[-1.94944405  2.19583203],-0.252400415312,-2.24897,[-2.33080864  1.92744589],"[ 0.29849566 -0.05198455  1.08148757  2.0041842   1.10359575 -1.01040369
 -0.32684201  3.56188493 -1.61490121  1.16548795  0.        ]","[[  1.29838154   2.3582093    0.12761329  -0.11634881]
 [  1.53697029  29.56310973   0.           0.        ]]",[-0.95115864 -0.24038038]
9,[-2.38773511  2.88979541],-0.185076644778,-1.05391,[-2.12165642  2.34248257],"[ 0.31129699 -0.47203588  1.0777435  -0.19517502  1.10359519 -1.01040322
 -0.40260875  4.01244888 -1.23407417  0.80305317  0.        ]","[[  1.28911648   2.9833266    0.12761329  -0.11634881]
 [ -2.45062829  32.9373337    0.           0.        ]]",[-0.95115864 -0.24038038]
10,[-0.68239472  4.39690685],-0.15432732835,-1.32682,[-0.04704046  4.2493906 ],"[ 0.43137951 -0.47761305  1.03602118 -1.35864173  1.10359463 -1.01040275
 -0.47694288 -0.34964361 -0.99626349  0.71863703  0.        ]","[[ 1.20085003  3.27430871  0.12761329 -0.11634881]
 [-6.36282881  0.27112876  0.          0.        ]]",[-0.95115864 -0.24038038]
11,[ 0.84649524  3.83685337],-0.163622837418,-1.98222,[ 0.37043461  4.46551466],"[ 0.62955446 -0.48786465  0.93845283 -1.08036546  1.10359407 -1.01040228
 -0.52589022 -1.04718607 -1.07693931  0.73429233  0.        ]","[[ 1.04774568  3.20461559  0.12761329 -0.11634881]
 [-8.93892745 -4.95252853  0.          0.        ]]",[-0.95115864 -0.24038038]
12,[ 0.1140668   4.10197829],-0.175100632866,-2.24819,[ 0.47005311  4.41448784],"[ 0.79999953 -0.49032613  0.81988397 -0.72140142  1.10359351 -1.01040181
 -0.45884555 -0.87772444 -1.1525551   0.78234858  0.        ]","[[ 0.90436993  3.11511797  0.12761329 -0.11634881]
 [-5.41038504 -3.68349182  0.          0.        ]]",[-0.95115864 -0.24038038]
13,[ 0.29674881  3.38208415],-0.182334541311,-2.43923,[ 0.46689141  4.36744118],"[ 0.91097454 -0.48567789  0.72024626 -0.49518813  1.10359295 -1.01040135
 -0.4482276  -0.6584833  -1.18964455  0.82606739  0.        ]","[[ 0.80176903  3.0586543   0.12761329 -0.11634881]
 [-4.85157063 -2.04167267  0.          0.        ]]",[-0.95115864 -0.24038038]
14,[ 0.55695018  4.16530539],-0.186187254895,-2.43065,[ 0.46788672  4.33861017],"[ 0.99432054 -0.48135284  0.62999878 -0.37754674  1.10359239 -1.01040088
 -0.42407743 -0.51999328 -1.20407777  0.85595131  0.        ]","[[ 0.71749017  3.02919696  0.12761329 -0.11634881]
 [-3.58055761 -1.00457019  0.          0.        ]]",[-0.95115864 -0.24038038]
15,[ 0.65716924  5.23740181],-0.187988486535,-2.4326,[ 0.45800614  4.31309938],"[ 1.03908118 -0.47883337  0.57457664 -0.32158896  1.10359183 -1.01040041
 -0.38083115 -0.44770552 -1.20889852  0.87222371  0.        ]","[[ 0.66871527  3.01515232  0.12761329 -0.11634881]
 [-1.30452023 -0.46323337  0.          0.        ]]",[-0.95115864 -0.24038038]
16,[ 0.25422915  3.70684297],-0.188644004277,-2.53619,[ 0.45208943  4.28910685],"[ 1.03883592 -0.47759688  0.57489493 -0.29631018  1.10359127 -1.01039994
 -0.33090192 -0.41323064 -1.21163596  0.8769231   0.        ]","[[ 0.66899006  3.00879964  0.12761329 -0.11634881]
 [ 1.32324046 -0.20506392  0.          0.        ]]",[-0.95115864 -0.24038038]
