timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 0.78778404  2.49050293],-0.118433641924,-3.38213,[ 0.6979326  3.3059206],"[ 1.33993773  2.51220091 -0.42366691 -0.84087088  1.30638016  0.77197393
 -0.35586867 -0.38642258  0.33495418 -0.91280267  0.        ]","[[-0.06111982 -0.00365987  0.15108298  0.08974835]
 [-0.00357252 -0.00204183  0.          0.        ]]",[-0.91505694 -0.2113502 ]
1,[ 0.80832751  4.8340975 ],-0.109288729685,-2.64148,[ 0.53908944  3.09193134],"[ 1.34197172  2.51123227 -0.37767128 -0.6823745   1.30637932  0.77197364
 -0.29667717  0.14315858  0.3377882  -0.82622462  0.        ]","[[-0.02993846  0.03601538  0.15108298  0.08974835]
 [ 3.11134328  3.95637761  0.          0.        ]]",[-0.91505694 -0.2113502 ]
2,[ 0.44734688  2.94204995],-0.0818698811476,-2.77131,[ 0.26544732  2.82379389],"[ 1.33970164  2.49440427 -0.23940918 -0.213064    1.30637848  0.77197334
 -0.23711064  0.66225313  0.31672306 -0.56834575  0.        ]","[[ 0.06373904  0.15407259  0.15108298  0.08974835]
 [ 6.24599522  7.83641411  0.          0.        ]]",[-0.91505694 -0.2113502 ]
3,[ 0.05494427  1.96654377],-0.041966221168,-2.9003,[-0.15395504  2.50538492],"[ 1.31254051  2.421639   -0.03262833  0.53995873  1.30637764  0.77197305
 -0.20585248  1.17114275  0.19623417 -0.18614097  0.        ]","[[  0.20516234   0.34896532   0.15108298   0.08974835]
 [  7.89093537  11.64017539   0.           0.        ]]",[-0.91505694 -0.2113502 ]
4,[-1.40000519  1.86870582],-0.0374924649166,-2.89351,[-0.77240998  2.1996088 ],"[ 1.24887219  2.23326306  0.19168746  1.49269194  1.3063768   0.77197276
 -0.2046984   1.67002799 -0.08643085  0.20176493  0.        ]","[[  0.36358891   0.6191831    0.15108298   0.08974835]
 [  7.95166565  15.36916438   0.           0.        ]]",[-0.91505694 -0.2113502 ]
5,[-1.30053795  1.81242395],-0.0817043152216,-2.73793,[-1.43556118  1.98757029],"[ 1.17967638  1.8674043   0.35020447  2.45436739  1.30637596  0.77197247
 -0.28286263  2.15921835 -0.48413371  0.4268645   0.        ]","[[  0.48135111   0.96325384   0.15108298   0.08974835]
 [  3.83831611  19.02569984   0.           0.        ]]",[-0.91505694 -0.2113502 ]
6,[-2.22883001  0.82020278],-0.118244840866,-2.2625,[-1.83657861  1.94669294],"[ 1.15473519  1.29504383  0.39727479  3.09664873  1.30637512  0.77197217
 -0.35947663  2.63869294 -0.87320259  0.41294344  0.        ]","[[  0.51766548   1.37972711   0.15108298   0.08974835]
 [ -0.19345387  22.60963232   0.           0.        ]]",[-0.91505694 -0.2113502 ]
7,[-1.66533137  1.66662237],-0.142624738604,-1.83227,[-1.93274164  2.12354326],"[ 1.18442693  0.5811882   0.34075254  3.00339885  1.30637428  0.77197188
 -0.43457996  3.01337313 -1.16908039  0.18626519  0.        ]","[[  0.47414345   1.86002046   0.15108298   0.08974835]
 [ -4.14572645  25.41028599   0.           0.        ]]",[-0.91505694 -0.2113502 ]
8,[-0.7518257   1.71635755],-0.159716137784,-1.55409,[-1.67099714  2.47364092],"[ 1.25451574 -0.10115871  0.17614307  1.86405207  1.30637344  0.77197159
 -0.5082178   3.47580614 -1.32933499 -0.2043534   0.        ]","[[  0.35235022   2.40290831   0.15108298   0.08974835]
 [ -8.02087942  28.86689387   0.           0.        ]]",[-0.91505694 -0.2113502 ]
9,[-1.06456411  3.17288648],-0.179873724073,-2.08328,[-1.026191    3.51003122],"[ 1.3234453  -0.48060499 -0.09285729 -0.3187639   1.3063726   0.7719713
 -0.56175397  3.16638936 -1.35401532 -0.71000579  0.        ]","[[  0.16366984   3.01423785   0.15108298   0.08974835]
 [-10.83819537  26.55416616   0.           0.        ]]",[-0.91505694 -0.2113502 ]
10,[-0.34973448  4.50725087],-0.188475501523,-2.84977,[-0.56589454  4.82141972],"[ 1.33671565 -0.48964352 -0.46719397 -1.08399807  1.30637176  0.771971
 -0.6329362  -0.40583234 -1.34739825 -0.86686144  0.        ]","[[ -0.0906814    3.20614597   0.15108298   0.08974835]
 [-14.5841249   -0.14708674   0.           0.        ]]",[-0.91505694 -0.2113502 ]
