timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 3.43956614  2.99108578],-0.178824393056,-5.28348,[ 2.64554787  3.48537421],"[ 1.37319044  2.55168547 -0.30864639 -0.46160523  0.36418703 -0.38817884
 -0.35501753 -0.38465895  1.16387991  0.42124142  0.        ]","[[  4.73893151e-02   9.04397810e-02   4.22492290e-02  -4.51431323e-02]
 [  3.36935515e-03   3.73531441e-05   0.00000000e+00   0.00000000e+00]]",[-1.03044581 -0.27150017]
1,[ 2.07359824  2.04928905],-0.18212345346,-5.34969,[ 2.56420994  3.27377105],"[ 1.36932021  2.54503739 -0.24990347 -0.30023739  0.36418695 -0.38817875
 -0.28001036  0.13957534  1.15004164  0.52110677  0.        ]","[[ 0.08713125  0.13015295  0.04224923 -0.04514313]
 [ 3.95766876  3.95809233  0.          0.        ]]",[-1.03044581 -0.27150017]
2,[ 2.48613158  2.46418298],-0.191858346014,-5.20372,[ 2.37029004  2.97442055],"[ 1.34442779  2.51129382 -0.07697927  0.17366884  0.36418688 -0.38817866
 -0.20648406  0.65343244  1.07168912  0.80847861  0.        ]","[[ 0.20517555  0.24824117  0.04224923 -0.04514313]
 [ 7.83389769  7.83779826  0.          0.        ]]",[-1.03044581 -0.27150017]
3,[ 1.76427623  2.23735246],-0.206794755168,-5.40237,[ 1.92540336  2.53642941],"[ 1.26046203  2.41105305  0.19808639  0.92222234  0.3641868  -0.38817858
 -0.13440316  1.15710933  0.83067748  1.22608738  0.        ]","[[  0.39997908   0.4431525    0.04224923  -0.04514313]
 [ 11.63392746  11.64064414   0.           0.        ]]",[-1.03044581 -0.27150017]
4,[ 0.8944239   2.02803855],-0.222639162439,-5.55567,[ 0.67302501  1.98641384],"[ 1.0615861   2.18723281  0.5412408   1.84453896  0.36418672 -0.38817849
 -0.06372597  1.65078948  0.32290897  1.61646149  0.        ]","[[  0.67003923   0.71336381   0.04224923  -0.04514313]
 [ 15.35995433  15.36801817   0.           0.        ]]",[-1.03044581 -0.27150017]
5,[-0.55507189  1.47211541],-0.230294775137,-5.50751,[-0.79425228  1.53144598],"[  6.96943954e-01   1.78439273e+00   8.75569218e-01   2.73046203e+00
   3.64186639e-01  -3.88178408e-01  -2.32928426e-03   2.13466574e+00
  -4.26851713e-01   1.70569666e+00   0.00000000e+00]","[[  1.00970935   1.05738028   0.04224923  -0.04514313]
 [ 18.59672328  19.02138077   0.           0.        ]]",[-1.03044581 -0.27150017]
6,[-1.02855884  0.9873572 ],-0.216722291523,-5.02187,[-1.411111    1.40813613],"[ 0.23491496  1.18507626  1.06866332  3.23833297  0.36418656 -0.38817832
 -0.0508985   2.60913926 -1.07084344  1.30861254  0.        ]","[[  1.35595135   1.4737512    0.04224923  -0.04514313]
 [ 16.03620513  22.60376581   0.           0.        ]]",[-1.03044581 -0.27150017]
7,[-1.91301957  1.43641862],-0.176409278796,-4.37748,[-1.7656709   1.37933779],"[-0.16522041  0.46020137  1.09978218  2.95092805  0.36418648 -0.38817824
 -0.13189937  3.06763801 -1.23787359  0.67429691  0.        ]","[[  1.6338315    1.96055965   0.04224923  -0.04514313]
 [ 11.7659249   26.0655592    0.           0.        ]]",[-1.03044581 -0.27150017]
8,[-2.25892199  1.85649799],-0.114226175681,-3.4483,[-1.91098368  1.57379627],"[-0.44128933 -0.19479459  1.05431141  1.56183919  0.3641864  -0.38817815
 -0.21132519  3.52369431 -0.93042916  0.21672923  0.        ]","[[  1.8271419    2.51641937   0.04224923  -0.04514313]
 [  7.57867912  29.50893934   0.           0.        ]]",[-1.03044581 -0.27150017]
9,[-2.11442985  3.06275364],-0.052753832248,-2.04458,[-1.78925931  2.95271683],"[-0.59341496 -0.48230123  1.00421565 -0.82623977  0.36418632 -0.38817807
 -0.2892412   3.13227591 -0.40672047  0.18882678  0.        ]","[[  1.93751101   3.1404626    0.04224923  -0.04514313]
 [  3.47102887  26.55369841   0.           0.        ]]",[-1.03044581 -0.27150017]
