timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 2.04194276  4.52974041],-0.193833230763,-5.91016,[ 1.79901862  3.63021111],"[ 1.37620815  2.55739694 -0.30034809 -0.48916633  1.0898399  -1.33022382
 -0.3558614  -0.38481766  0.52314601  1.29767985  0.        ]","[[ 0.05721848  0.08366659  0.12608135 -0.15415712]
 [ 0.00120666 -0.00286877  0.          0.        ]]",[-1.01648164 -0.27872935]
1,[ 1.57772795  3.5238066 ],-0.204496329502,-5.93422,[ 1.69526267  3.43907094],"[ 1.3717733   2.55115852 -0.24166922 -0.32750484  1.08983945 -1.33022313
 -0.28076111  0.13878873  0.5088299   1.39732934  0.        ]","[[ 0.09691757  0.12332221  0.12608135 -0.15415712]
 [ 3.95554659  3.9552433   0.          0.        ]]",[-1.01648164 -0.27872935]
2,[ 1.02651949  2.36044707],-0.234740892761,-6.08386,[ 1.35991597  3.15592957],"[ 1.34520294  2.51859973 -0.068943    0.1479916   1.089839   -1.33022244
 -0.20714361  0.65203043  0.42908874  1.68414872  0.        ]","[[ 0.2149198   0.24135401  0.12608135 -0.15415712]
 [ 7.83181116  7.83500567  0.          0.        ]]",[-1.01648164 -0.27872935]
3,[ 1.00943127  2.79019217],-0.279007752204,-6.31125,[ 0.56263959  2.78808737],"[ 1.25852235  2.42019233  0.20540771  0.90008577  1.08983856 -1.33022175
 -0.13497344  1.15510424  0.18600803  2.10047983  0.        ]","[[  0.40968189   0.43621006   0.12608135  -0.15415712]
 [ 11.63186824  11.63790771   0.           0.        ]]",[-1.01648164 -0.27872935]
4,[-0.8319219   2.12639214],-0.326351525422,-6.42043,[-0.87564749  2.28665853],"[ 1.05615295  2.19853836  0.54676321  1.82874506  1.08983811 -1.33022106
 -0.06420892  1.6481934  -0.32396427  2.48844816  0.        ]","[[  0.67970103   0.70636719   0.12608135  -0.15415712]
 [ 15.35791242  15.36533764   0.           0.        ]]",[-1.01648164 -0.27872935]
5,[-1.94112501  2.09029453],-0.354312619512,-6.13,[-1.77455258  2.02389622],"[ 0.77073838  1.7975563   0.82151546  2.72443924  1.08983767 -1.33022038
 -0.1324642   2.13181842 -0.9799731   2.57091436  0.        ]","[[  0.95079889   1.0503549    0.12608135  -0.15415712]
 [ 11.7639891   19.02123431   0.           0.        ]]",[-1.01648164 -0.27872935]
6,[-1.95749617  1.72249637],-0.350380011326,-5.60314,[-2.23291755  1.98992693],"[ 0.52825465  1.19882849  0.96450202  3.24494562  1.08983722 -1.33021969
 -0.21198799  2.6058805  -1.48235384  2.29557152  0.        ]","[[  1.14406622   1.4667354    0.12608135  -0.15415712]
 [  7.57673222  22.60485587   0.           0.        ]]",[-1.01648164 -0.27872935]
7,[-2.70980335  0.34189797],-0.316857881948,-4.47368,[-2.56450295  2.08370781],"[ 0.37915344  0.47157613  1.02387169  2.96971648  1.08983678 -1.330219
 -0.28994187  3.07053236 -1.67482469  1.82636695  0.        ]","[[  1.25441933   1.95407505   0.12608135  -0.15415712]
 [  3.47213749  26.11736291   0.           0.        ]]",[-1.01648164 -0.27872935]
8,[-1.98125247  1.87791496],-0.263317077055,-3.35066,[-2.49264622  2.41820502],"[ 0.33889254 -0.16461167  1.0366814   1.67088746  1.08983633 -1.33021831
 -0.36637818  3.18123117 -1.53804528  1.37891442  0.        ]","[[  1.28348495   2.48481936   0.12608135  -0.15415712]
 [ -0.55255143  26.95422421   0.           0.        ]]",[-1.01648164 -0.27872935]
9,[-0.97178986  3.34413323],-0.202380156692,-2.25927,[-1.36019325  3.27635837],"[ 0.40880669 -0.47595284  1.01358715 -0.49060078  1.08983589 -1.33021762
 -0.44134505  2.89697262 -1.16380921  1.0814503   0.        ]","[[  1.2328348    3.05827665   0.12608135  -0.15415712]
 [ -4.4998687   24.80544831   0.           0.        ]]",[-1.01648164 -0.27872935]
10,[ 0.14217253  6.01255792],-0.185760877287,-2.27316,[ 0.54929286  4.69945574],"[ 0.57923249 -0.47585334  0.93957913 -1.17599429  1.08983544 -1.33021693
 -0.51274808 -0.51099863 -1.03435441  1.02457658  0.        ]","[[ 1.10511234  3.22568977  0.12608135 -0.15415712]
 [-8.25953586 -0.95668859  0.          0.        ]]",[-1.01648164 -0.27872935]
11,[ 0.82422817  4.50491905],-0.194562663543,-2.94269,[ 0.91606849  4.84384823],"[ 0.77497284 -0.48097721  0.81841203 -0.90669648  1.08983499 -1.33021625
 -0.4989549  -0.92199195 -1.10365801  1.05442392  0.        ]","[[ 0.94720772  3.15989036  0.12608135 -0.15415712]
 [-7.53327466 -4.06354361  0.          0.        ]]",[-1.01648164 -0.27872935]
12,[ 0.71148367  4.12673677],-0.203707883313,-3.2984,[ 0.93415129  4.76839018],"[ 0.90604866 -0.47910893  0.70969419 -0.61528608  1.08983455 -1.33021556
 -0.43414382 -0.7631269  -1.15672487  1.10255645  0.        ]","[[ 0.83078146  3.08876853  0.12608135 -0.15415712]
 [-4.12071324 -2.86262487  0.          0.        ]]",[-1.01648164 -0.27872935]
13,[ 0.28906682  4.37179723],-0.209078914618,-3.37751,[ 0.81624591  4.68245459],"[ 0.96176771 -0.47418241  0.65484679 -0.4376605   1.0898341  -1.33021487
 -0.37909352 -0.59049164 -1.1818627   1.13649325  0.        ]","[[ 0.77745002  3.04530857  0.12608135 -0.15415712]
 [-1.22209609 -1.55761145  0.          0.        ]]",[-1.01648164 -0.27872935]
14,[ 0.43446152  4.24543287],-0.21166059642,-3.44599,[ 0.73530734  4.62904596],"[ 0.97462401 -0.47053039  0.64132696 -0.34649877  1.08983366 -1.33021418
 -0.35689704 -0.48488533 -1.19327739  1.15342837  0.        ]","[[ 0.76473439  3.02293806  0.12608135 -0.15415712]
 [-0.05336534 -0.75929478  0.          0.        ]]",[-1.01648164 -0.27872935]
15,[ 0.80961433  5.64865435],-0.212659795553,-3.36049,[ 0.63396084  4.58871412],"[ 0.95821225 -0.46853817  0.65852443 -0.30343674  1.08983321 -1.33021349
 -0.32420747 -0.43049997 -1.19905331  1.15870794  0.        ]","[[ 0.78093681  3.01235084  0.12608135 -0.15415712]
 [ 1.66786905 -0.34817634  0.          0.        ]]",[-1.01648164 -0.27872935]
16,[ 1.26559379  5.01798376],-0.212519062207,-3.44149,[ 0.43911421  4.53406906],"[ 0.88949449 -0.46758594  0.7249029  -0.2840687   1.08983277 -1.3302128
 -0.26395584 -0.40475429 -1.20322896  1.15326282  0.        ]","[[ 0.84612482  3.00758434  0.12608135 -0.15415712]
 [ 4.84035746 -0.15355588  0.          0.        ]]",[-1.01648164 -0.27872935]
17,[-0.57984215  3.22038735],-0.211201707453,-3.37723,[ 0.09967089  4.43275261],"[ 0.73385728 -0.46716042  0.84754743 -0.27563661  1.08983232 -1.33021211
 -0.19058113 -0.39316135 -1.20643075  1.13599359  0.        ]","[[ 0.98169543  3.00550825  0.12608135 -0.15415712]
 [ 8.70382872 -0.06592122  0.          0.        ]]",[-1.01648164 -0.27872935]
18,[ 0.20090711  4.19465134],-0.209347344884,-3.21043,[-0.12121195  4.33470345],"[ 0.545445   -0.46697734  0.95637171 -0.27204963  1.08983188 -1.33021143
 -0.23745438 -0.38811198 -1.20650321  1.11575962  0.        ]","[[ 1.13100909  3.00462492  0.12608135 -0.15415712]
 [ 6.23576196 -0.02775177  0.          0.        ]]",[-1.01648164 -0.27872935]
19,[-0.76445408  5.46692477],-0.207480514791,-2.95831,[-0.43947381  4.20434809],"[ 0.36804032 -0.46690039  1.02753497 -0.2705501   1.08983143 -1.33021074
 -0.22469169 -0.38596273 -1.2039054   1.09787838  0.        ]","[[ 1.26246677  3.00425562  0.12608135 -0.15415712]
 [ 6.907766   -0.01150547  0.          0.        ]]",[-1.01648164 -0.27872935]
