timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 3.67211217  3.04165793],-0.340296841236,-1.52808,[ 2.5327158   2.38490438],"[ 1.19313912  2.0426116  -0.0513207  -0.92678287 -1.02035331 -0.70596388
 -0.54257294 -0.38221584  2.27102926  0.55053056  0.        ]","[[ 0.056955   -0.05924828 -0.1191121  -0.08170375]
 [-0.00144979  0.00310432  0.          0.        ]]",[-0.46292266 -0.01357105]
1,[ 3.48778258  1.30251234],-0.343158020064,-1.61393,[ 2.51677799  2.37154174],"[ 1.18892169  2.04469248  0.00746006 -0.80231728 -1.02035136 -0.70596289
 -0.44935489  0.18592506  2.26634867  0.64869968  0.        ]","[[ 0.09660137 -0.01947439 -0.1191121  -0.08170375]
 [ 3.95292363  3.96109827  0.          0.        ]]",[-0.46292266 -0.01357105]
2,[ 1.97845521  2.74457534],-0.349398440069,-1.58446,[ 2.4486227   2.30638409],"[ 1.16360177  2.0384377   0.1806444  -0.43279102 -1.02034941 -0.7059619
 -0.35797941  0.74282075  2.21561028  0.93576359  0.        ]","[[ 0.21455083  0.09867342 -0.1191121  -0.08170375]
 [ 7.82913625  7.84075443  0.          0.        ]]",[-0.46292266 -0.01357105]
3,[ 2.72771618  4.73567376],-0.352125050734,-1.40291,[ 2.30426621  2.17805552],"[ 1.0809128   1.98774375  0.45578826  0.16518378 -1.02034747 -0.70596092
 -0.26840412  1.28868457  2.01800582  1.36728588  0.        ]","[[  0.40925764   0.29364354  -0.1191121   -0.08170375]
 [ 11.6289846   11.64356961   0.           0.        ]]",[-0.46292266 -0.01357105]
4,[ 1.8827093   2.45393503],-0.340308990608,-1.66217,[ 2.10127425  2.01161265],"[ 0.88776183  1.83807983  0.79820035  0.93268175 -1.02034552 -0.70595993
 -0.18057812  1.82371321  1.55552094  1.80151897  0.        ]","[[  0.67921542   0.56391321  -0.1191121   -0.08170375]
 [ 15.35462725  15.37093218   0.           0.        ]]",[-0.46292266 -0.01357105]
5,[ 1.27717122  2.36333958],-0.300741542962,-1.62563,[ 1.9876281   1.83137238],"[ 0.53122488  1.53103545  1.13350126  1.72746292 -1.02034358 -0.70595894
 -0.09444177  2.34808783  0.81587076  1.96682819  0.        ]","[[  1.02296487   0.90798639  -0.1191121   -0.08170375]
 [ 19.00859381  19.02412899   0.           0.        ]]",[-0.46292266 -0.01357105]
6,[ 2.70838065  1.74843512],-0.223472850091,-1.37258,[ 1.77206886  1.60314822],"[-0.0086767   1.0348559   1.33824947  2.29598756 -1.02034163 -0.70595795
 -0.00993443  2.86198744  0.05750798  1.5906915   0.        ]","[[  1.43909865   1.32439241  -0.1191121   -0.08170375]
 [ 22.593457    22.60443763   0.           0.        ]]",[-0.46292266 -0.01357105]
7,[ 1.82700349  2.49162135],-0.11387415766,-0.829233,[ 1.71790195  1.54572451],"[-0.67307138  0.39029832  1.25816067  2.30013903 -1.02033968 -0.70595696
  0.07298601  3.36562025 -0.21438433  0.75600593  0.        ]","[[  1.92625482   1.81168776  -0.1191121   -0.08170375]
 [ 26.11100236  26.1133439    0.           0.        ]]",[-0.46292266 -0.01357105]
8,[ 1.45720024  0.92031691],-0.0648766550206,-0.220863,[ 2.0416522  1.7915597],"[-1.28694341 -0.24714374  0.77402716  1.445916   -1.02033774 -0.70595597
  0.15431456  3.8592666   0.2445597   0.13861216  0.        ]","[[  2.48308923   2.36846327  -0.1191121   -0.08170375]
 [ 29.56101884  29.55284034   0.           0.        ]]",[-0.46292266 -0.01357105]
9,[ 1.36718593  2.17885591],-0.142852447293,0.122711,[ 2.33070421  2.18051147],"[-1.57598168 -0.61162164 -0.08637296 -0.26897027 -1.02033579 -0.70595499
  0.23397954  4.29801473  0.7778182   0.37768335  0.        ]","[[  3.10822553   2.99019058  -0.1191121   -0.08170375]
 [ 32.9404662   32.61006136   0.           0.        ]]",[-0.46292266 -0.01357105]
10,[ 2.41807908  3.87555536],-0.153172580418,1.20129,[ 2.21316648  2.50261545],"[-1.28684501 -0.6147184  -1.04612005 -1.1633679  -1.02033385 -0.705954
  0.31190808 -0.36178394  0.69334799  0.65131734  0.        ]","[[  3.80020275   3.27675649  -0.1191121   -0.08170375]
 [ 36.24625351   0.14558291   0.           0.        ]]",[-0.46292266 -0.01357105]
11,[ 2.74748854  4.58763818],-0.146228766644,1.28799,[ 2.27373552  2.59235954],"[-0.40430427 -0.62417546 -1.60531772 -0.94133164 -1.0203319  -0.70595301
  0.3883243  -1.10000432  0.67396461  0.59184892  0.        ]","[[  4.55765102   3.20549436  -0.1191121   -0.08170375]
 [ 39.48788854  -4.99755607   0.           0.        ]]",[-0.46292266 -0.01357105]
12,[ 1.96569634  3.80366626],-0.146944509393,0.553957,[ 2.3068738   2.64633894],"[ 0.66667719 -0.62644422 -1.3044571  -0.65941491 -1.02032995 -0.70595202
  0.46323254 -0.91370918  0.68796129  0.58249186  0.        ]","[[  5.37929146   3.11543372  -0.1191121   -0.08170375]
 [ 42.66555675  -3.69966317   0.           0.        ]]",[-0.46292266 -0.01357105]
13,[ 2.72780319  4.97090565],-0.14250475947,0.252387,[ 2.2176466   2.56930923],"[ 1.19512454 -0.62232092 -0.16472326 -0.48222882 -1.02032801 -0.70595103
  0.53665612 -0.67656319  0.64729371  0.58035338  0.        ]","[[  6.26385339   3.05876771  -0.1191121   -0.08170375]
 [ 45.78024717  -2.04749214   0.           0.        ]]",[-0.46292266 -0.01357105]
14,[ 2.37937116  3.44516419],-0.13196322356,-0.000959039,[ 2.07083225  2.36540985],"[ 0.64138808 -0.61847645  1.05335861 -0.39018563 -1.02032606 -0.70595004
  0.60862529 -0.52716839  0.60273745  0.50815084  0.        ]","[[  7.21009007   3.02923743  -0.1191121   -0.08170375]
 [ 48.8332447   -1.00667523   0.           0.        ]]",[-0.46292266 -0.01357105]
15,[ 2.182339    1.46753319],-0.128920668421,0.46999,[ 2.07783675  2.31685781],"[-0.68259065 -0.61623671  1.25432562 -0.3464298  -1.02032412 -0.70594905
  0.67916951 -0.44927513  0.64510466  0.40417982  0.        ]","[[  8.21678024   3.01516629  -0.1191121   -0.08170375]
 [ 51.82580003  -0.46400315   0.           0.        ]]",[-0.46292266 -0.01357105]
16,[ 2.31048324  0.54782861],-0.142230995043,1.02698,[ 2.16393423  2.4342258 ],"[-1.56278967 -0.61513738  0.07455418 -0.32666999 -1.02032217 -0.70594807
  0.74831714 -0.41214893  0.76814428  0.38676718  0.        ]","[[  9.28272715   3.00880385  -0.1191121   -0.08170375]
 [ 54.75911656  -0.20535147   0.           0.        ]]",[-0.46292266 -0.01357105]
17,[ 3.03252     2.05314871],-0.158673881224,1.17093,[ 2.28741241  2.61028337],"[-0.96047124 -0.6145531  -1.37265357 -0.31655441 -1.02032022 -0.70594708
  0.81609572 -0.40011509  0.84603038  0.50205782  0.        ]","[[ 10.40675777   3.00554471  -0.1191121   -0.08170375]
 [ 57.63436371  -0.1215159    0.           0.        ]]",[-0.46292266 -0.01357105]
18,[ 1.92733707  4.54428027],-0.159830041859,0.767544,[ 2.3075428   2.68349981],"[ 0.58294551 -0.61431547 -1.36989154 -0.31251764 -1.02031828 -0.70594609
  0.88253246 -0.38676915  0.77272936  0.63109396  0.        ]","[[  1.15877223e+01   3.00424377e+00  -1.19112099e-01  -8.17037497e-02]
 [  6.04526973e+01  -2.85390092e-02   0.00000000e+00   0.00000000e+00]]",[-0.46292266 -0.01357105]
19,[ 2.22963551  3.44121395],-0.142128469217,-0.0971826,[ 2.13962936  2.54751635],"[ 1.14946583 -0.61426441  0.24363195 -0.31166551 -1.02031633 -0.7059451
  0.94765377 -0.38332739  0.62454717  0.60367088  0.        ]","[[  1.28244937e+01   3.00396920e+00  -1.19112099e-01  -8.17037497e-02]
 [  6.32152382e+01  -4.56350311e-03   0.00000000e+00   0.00000000e+00]]",[-0.46292266 -0.01357105]
20,[ 1.58511303  3.45632026],-0.126963325406,0.585938,[ 2.06312132  2.36739898],"[-0.16130148 -0.61425884  1.35079241 -0.31158425 -1.02031439 -0.70594411
  1.01148565 -0.38260016  0.60407027  0.44147237  0.        ]","[[  1.41159672e+01   3.00394311e+00  -1.19112099e-01  -8.17037497e-02]
 [  6.59230907e+01   5.00125214e-04   0.00000000e+00   0.00000000e+00]]",[-0.46292266 -0.01357105]
21,[ 1.60426455  0.88832962],-0.140046628461,1.22026,[ 2.1415062   2.45972657],"[-1.5347148  -0.61426133  0.22747319 -0.31163942 -1.02031244 -0.70594312
  1.0740536  -0.38253059  0.75423532  0.37806632  0.        ]","[[  1.54610600e+01   3.00396100e+00  -1.19112099e-01  -8.17037497e-02]
 [  6.85773374e+01   9.81952011e-04   0.00000000e+00   0.00000000e+00]]",[-0.46292266 -0.01357105]
22,[ 2.6011038   1.23221149],-0.160177924598,1.05978,[ 2.30371189  2.68829393],"[-0.75592543 -0.61424187 -1.49380524 -0.31132324 -1.02031049 -0.70594214
  1.13538259 -0.38375229  0.84637139  0.52401824  0.        ]","[[  1.68587104e+01   3.00385918e+00  -1.19112099e-01  -8.17037497e-02]
 [  7.11790385e+01  -7.53229905e-03   0.00000000e+00   0.00000000e+00]]",[-0.46292266 -0.01357105]
23,[ 1.82586898  4.1108629 ],-0.155139031029,0.433398,[ 2.24463415  2.70437074],"[ 0.99696511 -0.61423762 -0.9026876  -0.31126445 -1.02030855 -0.70594115
  1.19549716 -0.38231197  0.71804781  0.64438183  0.        ]","[[  1.83078782e+01   3.00384033e+00  -1.19112099e-01  -8.17037497e-02]
 [  7.37292362e+01   2.49938673e-03   0.00000000e+00   0.00000000e+00]]",[-0.46292266 -0.01357105]
24,[ 2.22514435  1.59973884],-0.131236750338,-0.125911,[ 2.05636835  2.45604515],"[ 0.6065401  -0.61424777  1.08052821 -0.31144908 -1.0203066  -0.70594016
  1.25442129 -0.38226038  0.58760251  0.51886632  0.        ]","[[  1.98075433e+01   3.00389995e+00  -1.19112099e-01  -8.17037497e-02]
 [  7.62289491e+01   2.85592657e-03   0.00000000e+00   0.00000000e+00]]",[-0.46292266 -0.01357105]
25,[ 3.4418864   1.27159488],-0.133809039501,1.29976,[ 2.09156847  2.43958235],"[-1.30702278 -0.61425547  0.74547176 -0.31159258 -1.02030466 -0.70593917
  1.31217852 -0.38241728  0.70439952  0.37308473  0.        ]","[[  2.13567062e+01   3.00394631e+00  -1.19112099e-01  -8.17037497e-02]
 [  7.86791764e+01   1.75994550e-03   0.00000000e+00   0.00000000e+00]]",[-0.46292266 -0.01357105]
26,[ 2.78222946  2.78732453],-0.158542353857,1.63424,[ 2.30538845  2.71430445],"[-0.98193478 -0.61425944 -1.35695415 -0.31167283 -1.02030271 -0.70593818
  1.36879191 -0.38253965  0.84682865  0.49862042  0.        ]","[[  2.29543870e+01   3.00397228e+00  -1.19112099e-01  -8.17037497e-02]
 [  8.10808978e+01   9.04582128e-04   0.00000000e+00   0.00000000e+00]]",[-0.46292266 -0.01357105]
27,[ 1.63865136  3.16595919],-0.155007567165,0.335982,[ 2.22808027  2.7315743 ],"[ 1.00304111 -0.61426099 -0.89174906 -0.31171208 -1.02030077 -0.70593719
  1.42428409 -0.38260835  0.71685444  0.64428228  0.        ]","[[  2.45996252e+01   3.00398504e+00  -1.19112099e-01  -8.17037497e-02]
 [  8.34350737e+01   4.23101072e-04   0.00000000e+00   0.00000000e+00]]",[-0.46292266 -0.01357105]
28,[ 1.93587591  2.87785575],-0.129106692861,0.357899,[ 2.04897738  2.47402024],"[ 0.36443522 -0.61426126  1.22665498 -0.31172969 -1.02029882 -0.70593621
  1.47867722 -0.38264221  0.58826336  0.49157887  0.        ]","[[  2.62914793e+01   3.00399082e+00  -1.19112099e-01  -8.17037497e-02]
 [  8.57426452e+01   1.84352371e-04   0.00000000e+00   0.00000000e+00]]",[-0.46292266 -0.01357105]
29,[ 2.1631849   3.24086549],-0.140076894858,1.95958,[ 2.11877632  2.51413202],"[-1.53525055 -0.61426092  0.22517384 -0.31173693 -1.02029687 -0.70593522
  1.53199302 -0.38265768  0.75443616  0.37814871  0.        ]","[[  2.80290264e+01   3.00399325e+00  -1.19112099e-01  -8.17037497e-02]
 [  8.80045350e+01   7.37166939e-05   0.00000000e+00   0.00000000e+00]]",[-0.46292266 -0.01357105]
30,[ 0.90118629  3.38243151],-0.161912344206,1.35341,[ 2.30462074  2.79361176],"[-0.23747312 -0.61426029 -1.62222826 -0.31173945 -1.02029493 -0.70593423
  1.58425279 -0.38266433  0.83110625  0.57377558  0.        ]","[[  2.98113622e+01   3.00399417e+00  -1.19112099e-01  -8.17037497e-02]
 [  9.02216474e+01   2.45532257e-05   0.00000000e+00   0.00000000e+00]]",[-0.46292266 -0.01357105]
31,[ 1.68507656  3.28195011],-0.142833814626,0.110383,[ 2.10244846  2.63976979],"[ 1.16265977 -0.61425955  0.18528724 -0.3117399  -1.02029298 -0.70593324
  1.62625481 -0.38266693  0.62828958  0.60747008  0.        ]","[[  3.16336744e+01   3.00399441e+00  -1.19112099e-01  -8.17037497e-02]
 [  9.20036367e+01   3.57183683e-06   0.00000000e+00   0.00000000e+00]]",[-0.46292266 -0.01357105]
32,[ 2.79588355  0.90826612],-0.128807718758,0.965525,[ 2.0435195   2.46025681],"[-0.86547957 -0.61425875  1.16299144 -0.31173951 -1.02029104 -0.70593225
  1.67664739 -0.38266773  0.65191717  0.39085154  0.        ]","[[  3.34951978e+01   3.00399439e+00  -1.19112099e-01  -8.17037497e-02]
 [  9.41415811e+01  -4.88439521e-06   0.00000000e+00   0.00000000e+00]]",[-0.46292266 -0.01357105]
33,[ 1.87931869  4.17854471],-0.157235968254,2.12265,[ 2.29772449  2.76461172],"[-1.1142384  -0.6142401  -1.24485793 -0.31143693 -1.02028909 -0.70593126
  1.72604172 -0.3836328   0.84476927  0.48218327  0.        ]","[[  3.53990555e+01   3.00389696e+00  -1.19112099e-01  -8.17037497e-02]
 [  9.62372009e+01  -6.73121786e-03   0.00000000e+00   0.00000000e+00]]",[-0.46292266 -0.01357105]
34,[ 1.58741523  5.21454648],-0.152454306914,0.747357,[ 2.17795277  2.75494552],"[ 1.10910814 -0.61423497 -0.65246041 -0.31136318 -1.02028714 -0.70593028
  1.77445755 -0.38241336  0.69383654  0.64214228  0.        ]","[[  3.73444093e+01   3.00387329e+00  -1.19112099e-01  -8.17037497e-02]
 [  9.82913359e+01   1.76154865e-03   0.00000000e+00   0.00000000e+00]]",[-0.46292266 -0.01357105]
35,[ 2.38686393  3.22520072],-0.126886443956,1.01196,[ 2.02841759  2.49215651],"[-0.27452432 -0.61424239  1.34840452 -0.3115018  -1.0202852  -0.70592929
  1.82191422 -0.38234947  0.60963425  0.43202539  0.        ]","[[  3.93304378e+01   3.00391808e+00  -1.19112099e-01  -8.17037497e-02]
 [  1.00304806e+02   2.20383663e-03   0.00000000e+00   0.00000000e+00]]",[-0.46292266 -0.01357105]
36,[ 2.09497552  2.63109524],-0.152896366725,2.03583,[ 2.24819517  2.72613049],"[-1.39652874 -0.61424822 -0.86924    -0.31161344 -1.02028325 -0.7059283
  1.86843069 -0.38246739  0.83002291  0.44088086  0.        ]","[[  4.13563358e+01   3.00395417e+00  -1.19112099e-01  -8.17037497e-02]
 [  1.02278417e+02   1.37945334e-03   0.00000000e+00   0.00000000e+00]]",[-0.46292266 -0.01357105]
37,[ 2.51573149  2.35391983],-0.155381097089,0.479513,[ 2.19119167  2.79762268],"[ 0.98295313 -0.61425117 -0.92713831 -0.31167645 -1.02028131 -0.70592731
  1.91402552 -0.38256271  0.72047037  0.64424161  0.        ]","[[  4.34213140e+01   3.00397458e+00  -1.19112099e-01  -8.17037497e-02]
 [  1.04212958e+02   7.12519627e-04   0.00000000e+00   0.00000000e+00]]",[-0.46292266 -0.01357105]
38,[ 2.15145946  2.39287125],-0.126979900906,0.815552,[ 2.02269793  2.51933575],"[-0.15118594 -0.61425222  1.35052453 -0.31170731 -1.02027936 -0.70592632
  1.95871696 -0.38261677  0.60362286  0.44231935  0.        ]","[[  4.55245988e+01   3.00398463e+00  -1.19112099e-01  -8.17037497e-02]
 [  1.06109201e+02   3.33057893e-04   0.00000000e+00   0.00000000e+00]]",[-0.46292266 -0.01357105]
39,[ 2.36335795  2.48056926],-0.153280623948,2.08586,[ 2.25000906  2.75191069],"[-1.37841645 -0.61425226 -0.90251082 -0.31172107 -1.02027742 -0.70592533
  2.00252285 -0.3826435   0.83164229  0.44398647  0.        ]","[[  4.76654318e+01   3.00398917e+00  -1.19112099e-01  -8.17037497e-02]
 [  1.07967905e+02   1.43961297e-04   0.00000000e+00   0.00000000e+00]]",[-0.46292266 -0.01357105]
