timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 1.91356716  4.33830788],-0.242327542814,-2.82429,[ 2.31616902  3.61378145],"[ 1.34737605  2.51778751 -0.36504482 -1.00291064  0.47440279  1.5368099
 -0.35607156 -0.38639717  1.07113359 -1.57599558  0.        ]","[[-0.01684498 -0.04378006  0.05508214  0.17817184]
 [ 0.0045918  -0.00378384  0.          0.        ]]",[-0.95423687 -0.23470947]
1,[ 2.30994928  1.86778257],-0.232806203687,-3.00941,[ 2.19563031  3.39691353],"[ 1.3472017   2.5192126  -0.30630629 -0.84401675  0.47440266  1.53680871
 -0.28092087  0.14231586  1.07243896 -1.47506411  0.        ]","[[ 0.02292101 -0.00414258  0.05508214  0.17817184]
 [ 3.95884522  3.95434567  0.          0.        ]]",[-0.95423687 -0.23470947]
2,[ 1.92612688  3.15669462],-0.20301529621,-2.52218,[ 2.00612688  3.0269196 ],"[ 1.3333291   2.50947312 -0.13258348 -0.3717566   0.47440253  1.53680752
 -0.20725541  0.66056424  1.03802568 -1.17764926  0.        ]","[[ 0.14098779  0.1138715   0.05508214  0.17817184]
 [ 7.83494936  7.83413368  0.          0.        ]]",[-0.95423687 -0.23470947]
3,[ 2.00847737  2.37108458],-0.149863485803,-2.72404,[ 1.64109182  2.50233555],"[ 1.26736487  2.44806112  0.14662762  0.39098036  0.47440239  1.53680633
 -0.1350409   1.1685475   0.86127479 -0.72263359  0.        ]","[[  0.33580993   0.30871049   0.05508214   0.17817184]
 [ 11.63470832  11.63707616   0.           0.        ]]",[-0.95423687 -0.23470947]
4,[ 0.24718384  1.77876555],-0.0712131567451,-2.81364,[ 0.78001511  1.92276621],"[ 1.09196044  2.27400573  0.50108781  1.36636273  0.47440226  1.53680514
 -0.06423622  1.66645058  0.41205104 -0.24734248  0.        ]","[[  0.60588148   0.57885153   0.05508214   0.17817184]
 [ 15.36028468  15.36456132   0.           0.        ]]",[-0.95423687 -0.23470947]
5,[-0.43623156  1.15792259],-0.0251220524779,-2.77275,[-0.34055871  1.47061491],"[ 0.78167449  1.92252847  0.83498069  2.36983315  0.47440212  1.53680395
 -0.05140102  2.15459703 -0.29604772 -0.03547455  0.        ]","[[  0.91985995   0.92280959   0.05508214   0.17817184]
 [ 16.03564264  19.01901655   0.           0.        ]]",[-0.95423687 -0.23470947]
6,[-0.54602664  2.41212564],-0.115075379696,-2.74509,[-0.95031935  1.30748975],"[ 0.40488322  1.35960344  1.0471326   3.07554404  0.47440199  1.53680276
 -0.09017481  2.63315846 -0.97356722 -0.28259753  0.        ]","[[  1.22010053   1.33913668   0.05508214   0.17817184]
 [ 13.9954555   22.6017331    0.           0.        ]]",[-0.95423687 -0.23470947]
7,[-0.6319178   4.02341841],-0.181714418968,-2.47366,[-1.06065297  1.32695401],"[ 0.04803364  0.63345693  1.13035478  3.05236844  0.47440186  1.53680157
 -0.13641937  3.10224785 -1.29155104 -0.85820478  0.        ]","[[  1.47559502   1.82640669   0.05508214   0.17817184]
 [ 11.56217477  26.11356427   0.           0.        ]]",[-0.95423687 -0.23470947]
8,[-1.65886106  2.64551369],-0.212656097258,-1.9209,[-1.06351376  1.72123456],"[-0.24426315 -0.07867397  1.12832503  1.93048856  0.47440172  1.53680038
 -0.18821806  3.56205489 -1.12562441 -1.41572488  0.        ]","[[  1.67949484   2.38321637   0.05508214   0.17817184]
 [  8.83664798  29.55593845   0.           0.        ]]",[-0.95423687 -0.23470947]
9,[-1.02786694  3.36605587],-0.201936558449,-1.20408,[-1.30165339  3.12669468],"[-0.43538438 -0.47779163  1.09329187 -0.29403883  0.47440159  1.53679919
 -0.26673972  3.23977603 -0.62555224 -1.60730991  0.        ]","[[  1.81478258   3.0081902    0.05508214   0.17817184]
 [  4.70502257  27.14329432   0.           0.        ]]",[-0.95423687 -0.23470947]
