timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 2.675679    1.44244994],-0.283312258432,-0.849747,[ 1.7722367   1.51286113],"[ 1.18414328  1.95593806 -0.21809177 -0.53306138 -0.30280987  1.15802909
 -0.58709771 -0.37446357  1.63012232 -1.18994616  0.        ]","[[ -5.89597164e-02   6.39806401e-02  -3.70288067e-02   1.33688903e-01]
 [  2.39180922e-05   7.58522159e-04   0.00000000e+00   0.00000000e+00]]",[-0.39599696 -0.00769186]
1,[ 2.64136316  0.6313699 ],-0.277099837423,-0.749403,[ 1.70831668  1.44506478],"[ 1.18628765  1.95157005 -0.15899413 -0.4150865  -0.30280949  1.15802596
 -0.485853    0.19549053  1.62839841 -1.09263373  0.        ]","[[-0.0192841   0.10370807 -0.03702881  0.1336889 ]
 [ 3.95438156  3.95879776  0.          0.        ]]",[-0.39599696 -0.00769186]
2,[ 0.13662154  1.84907765],-0.257917754802,-0.764184,[ 1.58444047  1.33328629],"[ 1.17980546  1.930592    0.01665147 -0.11060966 -0.30280911  1.15802283
 -0.38659376  0.54397805  1.59052726 -0.81924231  0.        ]","[[ 0.09870049  0.20716538 -0.03702881  0.1336889 ]
 [ 7.83119494  6.37886702  0.          0.        ]]",[-0.39599696 -0.00769186]
3,[-1.56039407  0.42691721],-0.226545336863,-0.882105,[ 1.36762583  1.15050006],"[ 1.14031067  1.86843274  0.2518151   0.36298813 -0.30280873  1.1580197
 -0.37675211  1.09593589  1.45152413 -0.45346198  0.        ]","[[  0.25918027   0.37320129  -0.03702881   0.1336889 ]
 [  8.21556709  10.21194181   0.           0.        ]]",[-0.39599696 -0.00769186]
4,[ 0.18521482  2.09589589],-0.191657345837,-0.31872,[ 1.13784695  1.00752962],"[ 1.08668529  1.73541841  0.425704    0.94039564 -0.30280835  1.15801657
 -0.48220131  1.31044204  1.22615897 -0.1644184   0.        ]","[[  0.38216831   0.59238647  -0.03702881   0.1336889 ]
 [  4.09694982  11.70160253   0.           0.        ]]",[-0.39599696 -0.00769186]
5,[ 0.6033699   2.19125105],-0.153048507291,-0.223453,[ 0.85208583  0.87532043],"[ 1.03605227  1.49957176  0.545746    1.54236309 -0.30280796  1.15801344
 -0.46552356  1.84721103  0.93625404  0.01951637  0.        ]","[[  0.4706411    0.86381922  -0.03702881   0.1336889 ]
 [  4.74831599  15.42924873   0.           0.        ]]",[-0.39599696 -0.00769186]
6,[-0.29582811  0.42645645],-0.0997703505645,-0.328829,[ 0.50767362  0.74622321],"[ 0.95359725  1.11237037  0.69744304  2.06376147 -0.30280758  1.15801031
 -0.4067821   2.37326983  0.52365934  0.09942968  0.        ]","[[  0.58862345   1.2090593   -0.03702881   0.1336889 ]
 [  7.04258992  19.08258932   0.           0.        ]]",[-0.39599696 -0.00769186]
7,[ 0.74167303  0.90058786],-0.0395441480269,-0.244871,[ 0.25480369  0.71162009],"[ 0.84632596  0.60556677  0.84864014  2.25498783 -0.3028072   1.15800718
 -0.44025983  2.56201356  0.10019091 -0.02724153  0.        ]","[[  0.71635566   1.6038638   -0.03702881   0.1336889 ]
 [  5.73501062  20.39348221   0.           0.        ]]",[-0.39599696 -0.00769186]
8,[ 0.07367182  0.46368703],-0.032253439773,-0.268103,[ 0.15018034  0.73696381],"[ 0.70610341  0.05261905  0.99891954  1.9298562  -0.30280682  1.15800405
 -0.36793002  3.01724824 -0.20730742 -0.36817942  0.        ]","[[  0.85939708   2.04345519  -0.03702881   0.1336889 ]
 [  8.56000864  23.5551402    0.           0.        ]]",[-0.39599696 -0.00769186]
9,[-0.20977505  2.02760484],-0.093366447876,-0.15887,[ 0.29794839  0.85115355],"[ 0.51278893 -0.42214854  1.14919221  0.99169031 -0.30280644  1.15800092
 -0.36471833  3.21439716 -0.26279705 -0.83348462  0.        ]","[[  1.03185722   2.52829767  -0.03702881   0.1336889 ]
 [  8.68543041  24.92456146   0.           0.        ]]",[-0.39599696 -0.00769186]
