timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 2.79532717  5.48172332],-0.176315506541,-4.66793,[ 1.99514937  3.95086718],"[ 1.39673884  2.58993357 -0.52048981 -0.70750781  0.60176562  0.83897253
 -0.36143612 -0.38340592  0.96523392 -0.94783118  0.        ]","[[-0.06867934  0.03172511  0.07028094  0.09702021]
 [-0.00382012 -0.00172211  0.          0.        ]]",[-1.10088813 -0.2725113 ]
1,[ 2.21908267  4.70321473],-0.168997603757,-4.68939,[ 1.8171587   3.73872995],"[ 1.39956571  2.5867955  -0.46160587 -0.54258394  0.60176549  0.8389723
 -0.28576375  0.13677601  0.96653477 -0.84707164  0.        ]","[[-0.02907989  0.0714034   0.07028094  0.09702021]
 [ 3.95060626  3.95636526  0.          0.        ]]",[-1.10088813 -0.2725113 ]
2,[ 1.67771085  3.23596461],-0.146993648663,-4.95431,[ 1.59999394  3.37526751],"[ 1.39442139  2.56326832 -0.28624286 -0.05566093  0.60176536  0.83897206
 -0.21158607  0.64666151  0.93224728 -0.55005849  0.        ]","[[ 0.08882415  0.18945743  0.07028094  0.09702021]
 [ 7.826925    7.83610694  0.          0.        ]]",[-1.10088813 -0.2725113 ]
3,[ 1.15602335  2.18741252],-0.112102912971,-5.06424,[ 1.35499573  2.88507891],"[  1.34184798e+00   2.47886163e+00  -1.87116029e-03   7.21100258e-01
   6.01765223e-01   8.38971833e-01  -1.38867806e-01   1.14644647e+00
   7.56423051e-01  -9.66541092e-02   0.00000000e+00]","[[  0.28348859   0.38433535   0.07028094   0.09702021]
 [ 11.62697863  11.63899492   0.           0.        ]]",[-1.10088813 -0.2725113 ]
4,[ 1.66187453  1.96867716],-0.0794132095619,-5.25891,[ 0.99334592  2.32468557],"[ 1.18203739  2.2738941   0.36421637  1.69438008  0.60176509  0.8389716
 -0.06756719  1.63631296  0.31098518  0.37506326  0.        ]","[[  0.55340933   0.65451415   0.07028094   0.09702021]
 [ 15.3529501   15.36641724   0.           0.        ]]",[-1.10088813 -0.2725113 ]
5,[ 0.16378616  0.41689828],-0.0955968292967,-5.10151,[-0.34060866  1.73182607],"[  8.50453726e-01   1.88792325e+00   7.45288540e-01   2.65955565e+00
   6.01764957e-01   8.38971370e-01   2.36370517e-03   2.11643108e+00
  -4.29467528e-01   5.89883298e-01   0.00000000e+00]","[[  0.8971294    0.99849759   0.07028094   0.09702021]
 [ 19.00734345  19.01967166   0.           0.        ]]",[-1.10088813 -0.2725113 ]
6,[-1.08781568  1.98400538],-0.147900982764,-4.91021,[-1.1357305   1.51382518],"[ 0.35766361  1.33085995  1.00805735  3.25617602  0.60176482  0.83897114
  0.00765071  2.28368462 -1.16880623  0.29724477  0.        ]","[[  1.28004613   1.39166043   0.07028094   0.09702021]
 [ 19.28362758  20.29232949   0.           0.        ]]",[-1.10088813 -0.2725113 ]
7,[-1.47888919  2.74780328],-0.182718975994,-4.38405,[-1.63029504  1.5044632 ],"[-0.13643699  0.6600602   1.06857705  3.18029844  0.60176469  0.83897091
 -0.07529467  2.75118783 -1.47739892 -0.3366854   0.        ]","[[  1.62222969   1.83319805   0.07028094   0.09702021]
 [ 14.94913398  23.84961563   0.           0.        ]]",[-1.10088813 -0.2725113 ]
8,[-1.43308578  2.40458784],-0.181492710103,-3.84452,[-1.88304901  1.79913497],"[-0.50404942 -0.01425376  1.00058122  2.13590812  0.60176456  0.83897068
 -0.15661634  3.20946013 -1.2645459  -0.87545477  0.        ]","[[  1.87857723   2.34517696   0.07028094   0.09702021]
 [ 10.69949115  27.33668267   0.           0.        ]]",[-1.10088813 -0.2725113 ]
9,[-2.59693616  2.75568841],-0.144216090786,-2.70964,[-2.21681046  3.14574671],"[-0.73612773 -0.43983891  0.90232576  0.05005434  0.60176443  0.83897044
 -0.23637593  3.6586711  -0.77120688 -0.99989117  0.        ]","[[  2.05075341   2.92620587   0.07028094   0.09702021]
 [  6.53147833  30.75482681   0.           0.        ]]",[-1.10088813 -0.2725113 ]
