timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 3.55682088  6.54742092],-0.4063975647,-5.88624,[ 3.8797698   4.91094494],"[ 1.37069198  2.55121256 -0.37637689 -0.90277416 -1.70327517  0.16219178
 -0.3551801  -0.38469598  2.99719855 -0.2632597   0.        ]","[[ -3.03645801e-03  -1.71712531e-02  -1.95833987e-01   1.92992926e-02]
 [  4.28989212e-03   1.57969873e-04   0.00000000e+00   0.00000000e+00]]",[-1.03581631 -0.23844922]
1,[ 3.60406366  4.81470454],-0.405676167094,-6.08809,[ 3.71264791  4.72137928],"[ 1.36972285  2.55104684 -0.31751119 -0.7408405  -1.70327385  0.16219174
 -0.27999842  0.14018715  2.99537647 -0.1622441   0.        ]","[[ 0.03672354  0.02254427 -0.19583399  0.01929929]
 [ 3.95854996  3.95820844  0.          0.        ]]",[-1.03581631 -0.23844922]
2,[ 3.70986135  3.99493436],-0.400863331217,-6.37674,[ 3.41119289  4.25282192],"[ 1.35340852  2.53644522 -0.14358451 -0.26119316 -1.70327253  0.16219171
 -0.20630228  0.65468122  2.95176595  0.13389248  0.        ]","[[ 0.15478461  0.14063482 -0.19583399  0.01929929]
 [ 7.83467666  7.83791718  0.          0.        ]]",[-1.03581631 -0.23844922]
3,[ 3.47801794  2.61648209],-0.384378892484,-6.42731,[ 3.01429749  3.6294477 ],"[ 1.28322012  2.46678519  0.13533966  0.50994765 -1.70327121  0.16219168
 -0.13405712  1.15898414  2.76116211  0.582348    0.        ]","[[  0.34960176   0.33554867  -0.19583399   0.01929929]
 [ 11.63448806  11.64077865   0.           0.        ]]",[-1.03581631 -0.23844922]
4,[ 2.07647827  2.01212371],-0.345172337116,-6.28698,[ 2.56488967  2.99889803],"[ 1.10182133  2.28138278  0.48813698  1.48899138 -1.70326989  0.16219164
 -0.06322165  1.65327958  2.29842883  1.04118595  0.        ]","[[  0.61966974   0.60576293  -0.19583399   0.01929929]
 [ 15.36015463  15.36818083   0.           0.        ]]",[-1.03581631 -0.23844922]
5,[ 1.99518335  2.7892141 ],-0.272648037618,-5.96959,[ 2.31594849  2.48355603],"[ 0.74977169  1.91682972  0.84419532  2.48351419 -1.70326856  0.16219161
  0.006252    2.13773821  1.54458059  1.23317194  0.        ]","[[  0.96353042   0.94978146  -0.19583399   0.01929929]
 [ 19.01419521  19.02141532   0.           0.        ]]",[-1.03581631 -0.23844922]
6,[ 1.96184536  2.27111642],-0.165985940852,-5.59246,[ 2.24414277  2.19618177],"[ 0.19914455  1.34220905  1.08201658  3.15974356 -1.70326724  0.16219158
  0.07441179  2.61253057  0.75931357  0.87428302  0.        ]","[[  1.37977704e+00   1.36613366e+00  -1.95833987e-01   1.92992926e-02]
 [  2.25991319e+01   2.26017736e+01   0.00000000e+00   0.00000000e+00]]",[-1.03581631 -0.23844922]
7,[ 2.27147088  3.66575991],-0.0762925148485,-5.08383,[ 2.51004171  2.40363336],"[-0.49758463  0.61059189  1.04444244  3.08311727 -1.70326592  0.16219154
  0.14128979  3.07785606  0.46273246  0.03878015  0.        ]","[[  1.86704672e+00   1.85337651e+00  -1.95833987e-01   1.92992926e-02]
 [  2.61166514e+01   2.61107655e+01   0.00000000e+00   0.00000000e+00]]",[-1.03581631 -0.23844922]
8,[ 3.08039494  4.52059917],-0.147817118736,-3.3518,[ 2.95018005  3.870152  ],"[-1.16489092 -0.09564038  0.60188213  1.89099156 -1.7032646   0.16219151
  0.20687965  3.5339815   0.91635865 -0.58837979  0.        ]","[[  2.42399209e+00   2.41010180e+00  -1.95833987e-01   1.92992926e-02]
 [  2.95664198e+01   2.95504103e+01   0.00000000e+00   0.00000000e+00]]",[-1.03581631 -0.23844922]
9,[ 2.59358638  5.79182129],-0.206555066319,-2.16101,[ 3.18497062  5.48080301],"[-1.5153575  -0.47526537 -0.23530542 -0.39873134 -1.70326328  0.16219148
  0.27111767  3.19922524  1.45377843 -0.3427389   0.        ]","[[  3.04923170e+00   3.03494825e+00  -1.95833987e-01   1.92992926e-02]
 [  3.29450871e+01   2.70261119e+01   0.00000000e+00   0.00000000e+00]]",[-1.03581631 -0.23844922]
