timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 2.78600251  1.90456801],-0.384380799255,-2.32781,[ 2.9675808   2.79592705],"[ 1.20720124  2.13876769 -0.07270401 -1.05164667 -1.49781404  0.24166754
 -0.49279069 -0.38847802  2.71640893 -0.33333723  0.        ]","[[ 0.05107533 -0.08808717 -0.17357871  0.0288516 ]
 [ 0.00084961  0.00345965  0.          0.        ]]",[-0.52925271 -0.03532841]
1,[ 3.34781912  2.33604905],-0.383366626943,-2.01993,[ 2.94732571  2.76112986],"[ 1.20329457  2.14246788 -0.01397726 -0.92040707 -1.49781051  0.24166736
 -0.40675844  0.17602088  2.7141099  -0.23422933  0.        ]","[[ 0.09076727 -0.04830623 -0.17357871  0.0288516 ]
 [ 3.95518005  3.96144873  0.          0.        ]]",[-0.52925271 -0.03532841]
2,[ 3.61078518  3.24621145],-0.377815225169,-1.90819,[ 2.85494471  2.65278554],"[ 1.17886533  2.14071889  0.15899422 -0.52992673 -1.49780698  0.24166717
 -0.32242708  0.72934702  2.66989686  0.05656339  0.        ]","[[ 0.20876131  0.06984856 -0.17357871  0.0288516 ]
 [ 7.83133315  7.84110203  0.          0.        ]]",[-0.52925271 -0.03532841]
3,[ 2.17587428  3.64521809],-0.360550084141,-1.98518,[ 2.65199614  2.42215014],"[ 1.09750895  2.09634692  0.43401718  0.10483632 -1.49780345  0.24166698
 -0.23975784  1.27171299  2.48052378  0.49734617  0.        ]","[[  0.40351121   0.26482563  -0.17357871   0.0288516 ]
 [ 11.63109035  11.64391797   0.           0.        ]]",[-0.52925271 -0.03532841]
4,[ 1.70358812  2.7113616 ],-0.321122000032,-1.91205,[ 2.35185719  2.08849049],"[ 0.90585267  1.95278005  0.77680347  0.92557695 -1.49779991  0.2416668
 -0.15870394  1.80331486  2.02243186  0.94870871  0.        ]","[[  0.67350985   0.53510232  -0.17357871   0.0288516 ]
 [ 15.3566013   15.37128524   0.           0.        ]]",[-0.52925271 -0.03532841]
5,[ 0.9890657  1.0264746],-0.249405572308,-1.75853,[ 2.04984069  1.79395914],"[ 0.55049014  1.64842681  1.11346818  1.78632969 -1.49779638  0.24166661
 -0.07921021  2.32433302  1.27521607  1.13650281  0.        ]","[[  1.01729716   0.87918262  -0.17357871   0.0288516 ]
 [ 19.01040188  19.02448756   0.           0.        ]]",[-0.52925271 -0.03532841]
6,[ 1.82657991  1.53903405],-0.143418086702,-1.47464,[ 1.87820208  1.61283338],"[  1.13629239e-02   1.14758748e+00   1.32089584e+00   2.42175399e+00
  -1.49779285e+00   2.41666427e-01  -2.16129659e-03   2.83494722e+00
   4.93354324e-01   7.76672208e-01   0.00000000e+00]","[[  1.43303129   1.29559595  -0.17357871   0.0288516 ]
 [ 22.55183007  22.60480859   0.           0.        ]]",[-0.52925271 -0.03532841]
7,[ 1.52358282  1.98009428],-0.046739112927,-0.886887,[ 1.8117826   1.65935683],"[-0.65346386  0.48773927  1.24574207  2.4720717  -1.49778932  0.24166624
  0.07438428  3.33535995  0.19154438 -0.0642694   0.        ]","[[  1.91936225   1.78289858  -0.17357871   0.0288516 ]
 [ 26.07012328  26.11369504   0.           0.        ]]",[-0.52925271 -0.03532841]
8,[ 1.23590243  2.22014622],-0.130894816668,0.0842209,[ 2.09886265  2.11645365],"[-1.27072936 -0.17561554  0.76830199  1.61589761 -1.49778579  0.24166605
  0.14946365  3.82584935  0.64069317 -0.71322643  0.        ]","[[  2.47538763e+00   2.33968056e+00  -1.73578708e-01   2.88516021e-02]
 [  2.95210250e+01   2.95531275e+01   0.00000000e+00   0.00000000e+00]]",[-0.52925271 -0.03532841]
9,[ 2.8770911   2.76714164],-0.187438951958,0.494415,[ 2.26924467  2.56127882],"[-1.56636518 -0.57109568 -0.08637074 -0.1784125  -1.49778226  0.24166587
  0.22301241  4.30678752  1.20096807 -0.49524644  0.        ]","[[  3.09973475e+00   2.96457818e+00  -1.73578708e-01   2.88516021e-02]
 [  3.29015752e+01   3.29257480e+01   0.00000000e+00   0.00000000e+00]]",[-0.52925271 -0.03532841]
