timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 0.85390609  2.19559204],-0.20829025299,-0.825935,[ 1.77418447  1.65948248],"[ 1.19558311  2.01744097 -0.1280358  -0.8938022   0.04363986 -0.35412699
 -0.54871262 -0.37784784  1.35347678  0.16702307  0.        ]","[[ 0.00900287 -0.04742526  0.00510154 -0.04122469]
 [-0.00451202  0.00225709  0.          0.        ]]",[-0.45112565 -0.01417442]
1,[ 1.21624741  1.36956015],-0.210605358815,-0.715043,[ 1.77089238  1.64561701],"[ 1.19436767  2.01888492 -0.07777356 -0.77073749  0.04363982 -0.35412659
 -0.46691126  0.18863586  1.35292931  0.25530171  0.        ]","[[ 0.04279005 -0.0076659   0.00510154 -0.04122469]
 [ 3.3719918   3.96049104  0.          0.        ]]",[-0.45112565 -0.01417442]
2,[ 2.00553735  1.85109008],-0.217145611458,-0.511204,[ 1.68153667  1.56499135],"[ 1.18022783  2.01081819  0.07983353 -0.40561487  0.04363977 -0.35412619
 -0.37272528  0.74387453  1.31882345  0.52470016  0.        ]","[[  1.49236198e-01   1.10469840e-01   5.10154378e-03  -4.12246884e-02]
 [  7.25970008e+00   7.84015475e+00   0.00000000e+00   0.00000000e+00]]",[-0.45112565 -0.01417442]
3,[ 1.17949576  1.8447217 ],-0.225911550683,-0.567629,[ 1.40764427  1.40918732],"[ 1.11964204  1.95743759  0.34455484  0.18414979  0.04363973 -0.35412579
 -0.28039477  1.28811497  1.15473619  0.94884062  0.        ]","[[  3.32667388e-01   3.05428086e-01   5.10154378e-03  -4.12246884e-02]
 [  1.10708219e+01   1.16429841e+01   0.00000000e+00   0.00000000e+00]]",[-0.45112565 -0.01417442]
4,[ 0.95362413  0.77130491],-0.232229838111,-0.834459,[ 0.87083173  1.1830126 ],"[ 0.96009568  1.80483249  0.68847605  0.93881618  0.04363969 -0.35412539
 -0.18986744  1.82155443  0.73822005  1.40138876  0.        ]","[[  5.91572788e-01   5.75686317e-01   5.10154378e-03  -4.12246884e-02]
 [  1.48075147e+01   1.53703766e+01   0.00000000e+00   0.00000000e+00]]",[-0.45112565 -0.01417442]
5,[-0.26177406  3.99406071],-0.228743139715,-0.9093,[ 0.26317662  0.94735676],"[ 0.64636274  1.50521335  1.04494937  1.69902491  0.04363964 -0.35412499
 -0.1055229   2.21479098  0.0445824   1.62493556  0.        ]","[[  9.22650075e-01   9.10664025e-01   5.10154378e-03  -4.12246884e-02]
 [  1.82890003e+01   1.81181630e+01   0.00000000e+00   0.00000000e+00]]",[-0.45112565 -0.01417442]
6,[ 0.82092038 -0.33557862],-0.207023127381,-0.883436,[-0.40655893  0.7410025 ],"[ 0.21438272  1.03433882  1.28186771  2.24417763  0.0436396  -0.35412459
 -0.13930324  2.72999042 -0.66053958  1.37794478  0.        ]","[[  1.27443714e+00   1.30914827e+00   5.10154378e-03  -4.12246884e-02]
 [  1.68946444e+01   2.17182352e+01   0.00000000e+00   0.00000000e+00]]",[-0.45112565 -0.01417442]
7,[-0.98056781  1.37158147],-0.16669424036,-0.448946,[-0.6046595   0.71492189],"[-0.28847985  0.48569949  1.34300823  2.31240722  0.04363955 -0.35412419
 -0.06856243  2.4779906  -1.0292824   0.77119112  0.        ]","[[  1.64162623e+00   1.72584752e+00   5.10154378e-03  -4.12246884e-02]
 [  1.98146049e+01   1.99575217e+01   0.00000000e+00   0.00000000e+00]]",[-0.45112565 -0.01417442]
8,[-1.45477526  1.07534705],-0.111412072195,-0.0160703,[-0.38599008  0.7786501 ],"[-0.76098171 -0.04805171  1.21477935  1.8261204   0.04363951 -0.35412379
 -0.17198095  2.98795848 -0.9190034   0.17515814  0.        ]","[[  1.99508958e+00   2.16075204e+00   5.10154378e-03  -4.12246884e-02]
 [  1.55458032e+01   2.35211265e+01   0.00000000e+00   0.00000000e+00]]",[-0.45112565 -0.01417442]
9,[ 0.53400812  0.75046804],-0.0465182337973,0.0103036,[ 0.10481071  0.98680246],"[-1.07524932 -0.49004055  1.00398957  0.67017617  0.04363947 -0.35412339
 -0.27525516  3.48786369 -0.48444626 -0.04192786  0.        ]","[[  2.26323908e+00   2.66622482e+00   5.10154378e-03  -4.12246884e-02]
 [  1.12829576e+01   2.70145606e+01   0.00000000e+00   0.00000000e+00]]",[-0.45112565 -0.01417442]
