timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 2.30506049  3.26471664],-0.151746986127,-4.37284,[ 2.39820194  3.71029425],"[ 1.36628024  2.55313996 -0.23524835 -1.02697822  0.72297253 -0.6051719
 -0.3546551  -0.38473785  0.85139759  0.57879548  0.        ]","[[ 0.09504738 -0.04819457  0.0836178  -0.07020432]
 [ 0.00461499  0.00037146  0.          0.        ]]",[-1.02928483 -0.24354105]
1,[ 2.70119567  3.54589503],-0.15821224087,-4.40015,[ 2.31942916  3.51619291],"[ 1.35967798  2.55484536 -0.17673898 -0.86491563  0.72297232 -0.60517174
 -0.27965517  0.13986318  0.84213246  0.67939599  0.        ]","[[ 0.13481383 -0.0084748   0.0836178  -0.07020432]
 [ 3.95886805  3.95841893  0.          0.        ]]",[-1.02928483 -0.24354105]
2,[ 2.70659566  2.98510804],-0.17744139636,-4.74473,[ 2.1073637   3.19411325],"[ 1.32677014  2.5457792  -0.00523373 -0.38374302  0.7229721  -0.60517158
 -0.20613755  0.65408099  0.77678362  0.97138992  0.        ]","[[ 0.25288104  0.10961994  0.0836178  -0.07020432]
 [ 7.83496928  7.83812681  0.          0.        ]]",[-1.02928483 -0.24354105]
3,[ 1.21427695  3.03895604],-0.207681086387,-5.02212,[ 1.65142369  2.76551485],"[ 1.23013321  2.48500007  0.26538339  0.39369123  0.72297189 -0.60517142
 -0.13406804  1.15811366  0.55338769  1.40408993  0.        ]","[[  0.44770352   0.304538     0.0836178   -0.07020432]
 [ 11.6347208   11.64099125   0.           0.        ]]",[-1.02928483 -0.24354105]
4,[ 0.01574814  1.98959834],-0.242734571596,-5.40628,[ 0.21017164  2.17419004],"[ 1.01562436  2.31083551  0.59837615  1.38880472  0.72297168 -0.60517126
 -0.06340565  1.65214475  0.0568613   1.82619399  0.        ]","[[  0.7177752    0.57475658   0.0836178   -0.07020432]
 [ 15.36028427  15.36840045   0.           0.        ]]",[-1.02928483 -0.24354105]
5,[-0.71740202  2.1591134 ],-0.267760334101,-5.42163,[-1.19385827  1.68439817],"[ 0.67962423  1.95761403  0.88830179  2.41437566  0.72297146 -0.6051711
 -0.06796419  2.13654146 -0.65646643  1.95611467  0.        ]","[[  1.02256651   0.9187941    0.0836178   -0.07020432]
 [ 15.11994163  19.02312911   0.           0.        ]]",[-1.02928483 -0.24354105]
6,[-1.34481617 -0.46311508],-0.267750808123,-4.90786,[-1.85855615  1.49985886],"[ 0.32142012  1.39050215  1.04879397  3.13895877  0.72297125 -0.60517094
 -0.12742294  2.61144119 -1.2741389   1.65619568  0.        ]","[[  1.29351053   1.33520714   0.0836178   -0.07020432]
 [ 11.98507224  22.60621927   0.           0.        ]]",[-1.02928483 -0.24354105]
7,[-2.50422856  0.42278297],-0.242841204836,-4.209,[-1.92431128  1.65646648],"[ 0.04027092  0.74365642  1.10067914  3.17541068  0.72297104 -0.60517078
 -0.20690398  2.30911521 -1.52546272  1.1553829   0.        ]","[[  1.49117119   1.76444566   0.0836178   -0.07020432]
 [  7.79455827  20.32522568   0.           0.        ]]",[-1.02928483 -0.24354105]
8,[-1.71400035  1.83744667],-0.203294796739,-3.69088,[-1.91226685  1.83167362],"[-0.12558544  0.1621916   1.10446288  2.50867273  0.72297082 -0.60517062
 -0.28485675  2.47768528 -1.44802938  0.7290921   0.        ]","[[  1.60582852   2.18371149   0.0836178   -0.07020432]
 [  3.68462037  21.59709462   0.           0.        ]]",[-1.02928483 -0.24354105]
9,[-1.62511665  1.51222689],-0.152360413874,-2.94589,[-1.79494011  2.10882711],"[-0.17366887 -0.30387966  1.10191857  1.09258884  0.72297061 -0.60517046
 -0.36129427  2.94581603 -1.14737826  0.45781446  0.        ]","[[  1.63908829   2.65109188   0.0836178   -0.07020432]
 [ -0.34542858  25.12913599   0.           0.        ]]",[-1.02928483 -0.24354105]
