timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 3.61256958  3.06578332],-0.321980716376,-6.50543,[ 3.4643352   3.96475267],"[ 1.37953674  2.55877427 -0.43533151 -0.45610383 -0.78525845 -0.99187619
 -0.35792803 -0.38472985  2.18719958  0.84425741  0.        ]","[[-0.03320284  0.09240288 -0.09003932 -0.11427056]
 [ 0.00247769 -0.00437462  0.          0.        ]]",[-1.01810992 -0.26761982]
1,[ 3.70986214  4.36563799],-0.326066880523,-6.51448,[ 3.3160367   3.80875969],"[ 1.38030453  2.55201294 -0.37641777 -0.29438777 -0.78525822 -0.99187582
 -0.28266447  0.13845843  2.18101547  0.94481646  0.        ]","[[ 0.00652144  0.13202868 -0.09003932 -0.11427056]
 [ 3.95679532  3.95376783  0.          0.        ]]",[-1.01810992 -0.26761982]
2,[ 3.26138315  2.5622207 ],-0.336036712611,-6.54703,[ 3.0376091   3.51924086],"[ 1.36910013  2.51790533 -0.20182615  0.18117752 -0.78525798 -0.99187546
 -0.20888684  0.65129022  2.1248145   1.23755557  0.        ]","[[ 0.12454846  0.25003127 -0.09003932 -0.11427056]
 [ 7.83304308  7.83355938  0.          0.        ]]",[-1.01810992 -0.26761982]
3,[ 2.44013138  2.34389671],-0.345096560806,-6.55406,[ 2.65728402  3.07867074],"[ 1.30701128  2.4170266   0.07956756  0.93236404 -0.78525774 -0.99187509
 -0.13655951  1.1539621   1.91638992  1.67349091  0.        ]","[[  0.3193351    0.44485867  -0.09003932  -0.11427056]
 [ 11.63309294  11.63648899   0.           0.        ]]",[-1.01810992 -0.26761982]
4,[ 2.54835161  2.9715654 ],-0.342079656071,-6.56415,[ 2.22525454  2.54942226],"[ 1.13564163  2.19226946  0.43839029  1.85761886 -0.78525751 -0.99187473
 -0.06564067  1.64665718  1.43994808  2.10431143  0.        ]","[[  0.58937876   0.71498769  -0.09003932  -0.11427056]
 [ 15.35914117  15.36394495   0.           0.        ]]",[-1.01810992 -0.26761982]
5,[ 2.38686243  2.24519412],-0.312992694874,-6.53029,[ 2.03669238  2.16414213],"[ 0.79330447  1.78822334  0.80579987  2.74566779 -0.78525727 -0.99187436
  0.00391693  2.12954753  0.69349042  2.25560517  0.        ]","[[  0.93322396   1.05892201  -0.09003932  -0.11427056]
 [ 19.01367025  19.0172331    0.           0.        ]]",[-1.01810992 -0.26761982]
6,[ 1.87737558  1.73920002],-0.246229621673,-5.92048,[ 1.92360079  1.93036401],"[ 0.24838733  1.18760976  1.06101939  3.25332926 -0.78525704 -0.991874
  0.07215862  2.60280815 -0.04953131  1.86697832  0.        ]","[[  1.34946486   1.47519137  -0.09003932  -0.11427056]
 [ 22.59906183  22.59768245   0.           0.        ]]",[-1.01810992 -0.26761982]
7,[ 2.230764    2.30614883],-0.145413479868,-5.27382,[ 1.98178518  1.93657875],"[-0.45117433  0.46098793  1.04505884  2.96123206 -0.7852568  -0.99187363
  0.13911156  3.06664606 -0.28507791  1.05151864  0.        ]","[[  1.83673551   1.96235408  -0.09003932  -0.11427056]
 [ 26.11674314  26.10686504   0.           0.        ]]",[-1.01810992 -0.26761982]
8,[ 1.69126947  3.89567924],-0.0838946045037,-4.22757,[ 2.25269079  2.78904533],"[-1.13325897 -0.19504904  0.62271158  1.55996643 -0.78525657 -0.99187327
  0.20476356  3.52133569  0.18873029  0.50260929  0.        ]","[[  2.39367956   2.5190046   -0.09003932  -0.11427056]
 [ 29.56607359  29.54686374   0.           0.        ]]",[-1.01810992 -0.26761982]
9,[ 1.65766285  4.02996245],-0.151102656288,-3.94094,[ 2.4253242   4.38846302],"[-1.50943643 -0.48080934 -0.20456174 -0.8440845  -0.78525633 -0.9918729
  0.26904755  3.12785685  0.65840164  0.81106602  0.        ]","[[  3.01890158   3.14378513  -0.09003932  -0.11427056]
 [ 32.94352979  26.57005974   0.           0.        ]]",[-1.01810992 -0.26761982]
10,[ 2.67301523  4.28703943],-0.160306745796,-2.47264,[ 2.551929    4.91057587],"[-1.29155639 -0.46139254 -1.18570328 -1.48887304 -0.78525609 -0.99187253
  0.33196495 -0.71734845  0.55794312  0.98156144  0.        ]","[[  3.71093423   3.30145681  -0.09003932  -0.11427056]
 [ 36.24918605  -2.52076563   0.           0.        ]]",[-1.01810992 -0.26761982]
11,[ 2.87104689  5.7744239 ],-0.151797149714,-2.24654,[ 2.84108877  4.80616856],"[-0.42030734 -0.47783816 -1.82546883 -1.09164809 -0.78525586 -0.99187217
  0.39366558 -1.10508924  0.54687973  0.9080372   0.        ]","[[  4.46844252   3.20410226  -0.09003932  -0.11427056]
 [ 39.49091388  -5.45421399   0.           0.        ]]",[-1.01810992 -0.26761982]
12,[ 2.11811293  6.25391681],-0.152039039909,-2.93922,[ 2.72507668  4.55929232],"[ 0.72209084 -0.48010299 -1.62863306 -0.70971094 -0.78525562 -0.9918718
  0.45414614 -0.86989419  0.56192601  0.89956573  0.        ]","[[  5.29014312   3.11106379  -0.09003932  -0.11427056]
 [ 42.6685402   -3.67485279   0.           0.        ]]",[-1.01810992 -0.26761982]
13,[ 3.04744611  4.13138331],-0.148984258312,-3.6817,[ 2.72426701  4.61135387],"[ 1.37181805 -0.47520291 -0.54659601 -0.48289439 -0.78525539 -0.99187144
  0.51342768 -0.64420189  0.51708367  0.90180937  0.        ]","[[  6.17476413   3.05573843  -0.09003932  -0.11427056]
 [ 45.78317124  -1.9673836    0.           0.        ]]",[-1.01810992 -0.26761982]
14,[ 2.85020337  4.78852668],-0.137663821438,-3.69027,[ 2.39380026  4.54857683],"[ 0.90033756 -0.47092751  0.71632629 -0.36789981 -0.78525515 -0.99187107
  0.57153502 -0.50986307  0.46346255  0.83068196  0.        ]","[[  7.12105871   3.02759858  -0.09003932  -0.11427056]
 [ 48.83611083  -0.95104708   0.           0.        ]]",[-1.01810992 -0.26761982]
15,[ 1.74144604  3.46457785],-0.12883168451,-3.24913,[ 1.97583091  4.49911594],"[-0.46219525 -0.46850329  1.04194141 -0.31396191 -0.78525491 -0.99187071
  0.62849196 -0.4415054   0.49819923  0.71916397  0.        ]","[[  8.12780564   3.01436974  -0.09003932  -0.11427056]
 [ 51.82860991  -0.43388944   0.           0.        ]]",[-1.01810992 -0.26761982]
16,[ 2.81077643  5.28368298],-0.136811477198,-2.14211,[ 2.33533716  4.64151287],"[-1.4818245  -0.4673306  -0.0465329  -0.28981047 -0.78525468 -0.99187034
  0.6843214  -0.40936204  0.62387363  0.68943387  0.        ]","[[  9.19380819   3.00843924  -0.09003932  -0.11427056]
 [ 54.76187124  -0.19071024   0.           0.        ]]",[-1.01810992 -0.26761982]
17,[ 3.25150707  5.18563605],-0.155040219496,-1.9798,[ 3.07883334  4.91313505],"[-0.97934523 -0.4668047  -1.54161945 -0.27932749 -0.78525444 -0.99186998
  0.73904564 -0.39495006  0.71409475  0.80036389  0.        ]","[[ 10.31789339   3.00586364  -0.09003932  -0.11427056]
 [ 57.63706717  -0.08167742   0.           0.        ]]",[-1.01810992 -0.26761982]
