timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 0.42268526  1.09207483],-0.187764730991,-0.0390988,[ 1.16251588  0.79213417],"[ 1.14185643  1.6107978  -0.0834679  -0.79729219  0.25755372 -0.48597905
 -0.71511807 -0.30708877  1.0330233   0.2735058   0.        ]","[[ 0.01701682 -0.07835571  0.02918964 -0.05645353]
 [-0.00118874 -0.00063942  0.          0.        ]]",[-0.19048059 -0.0017703 ]
1,[ 1.14448356 -0.32819343],-0.190226842394,-0.130262,[ 1.16455734  0.7913512 ],"[ 1.14126308  1.61364507 -0.0582285  -0.70379947  0.25755295 -0.48597737
 -0.64504452  0.25365387  1.03413658  0.3310151   0.        ]","[[ 0.03375445 -0.03864704  0.02918964 -0.05645353]
 [ 1.6693932   3.95831365  0.          0.        ]]",[-0.19048059 -0.0017703 ]
2,[-0.7383758   0.19309291],-0.197004301966,-0.246963,[ 1.15186203  0.78845602],"[ 1.13422581  1.61411084  0.05122023 -0.54975004  0.25755218 -0.48597568
 -0.48047958  0.05827608  1.02395763  0.49461524  0.        ]","[[ 0.10650688  0.02667922  0.02918964 -0.05645353]
 [ 5.59278595  2.57891471  0.          0.        ]]",[-0.19048059 -0.0017703 ]
3,[ 1.05685111  1.9548876 ],-0.203968983072,0.139567,[ 1.13137412  0.78184998],"[ 1.11774614  1.61003538  0.1726999  -0.41142147  0.25755141 -0.485974
 -0.60764447  0.15950327  0.99440054  0.66367239  0.        ]","[[ 0.18794346  0.0854282   0.02918964 -0.05645353]
 [ 2.56096817  3.29359697  0.          0.        ]]",[-0.19048059 -0.0017703 ]
4,[ 1.79939501  0.5068378 ],-0.212393341357,-0.0129052,[ 1.07236528  0.76664567],"[ 1.08894703  1.59223701  0.30530937 -0.1663946   0.25755064 -0.48597232
 -0.44390139  0.71088691  0.92670632  0.87381805  0.        ]","[[ 0.27833039  0.19035847  0.02918964 -0.05645353]
 [ 6.46475554  7.18645778  0.          0.        ]]",[-0.19048059 -0.0017703 ]
5,[-0.62925429 -0.05544192],-0.225404375586,-0.197353,[ 0.89362538  0.73114944],"[ 1.0070842   1.53854131  0.54158429  0.20224801  0.25754987 -0.48597063
 -0.28335403  0.97476545  0.73905652  1.20094706  0.        ]","[[  0.44602834   0.35278033   0.02918964  -0.05645353]
 [ 10.29235964   9.04950939   0.           0.        ]]",[-0.19048059 -0.0017703 ]
6,[-0.59214043  1.76828106],-0.236130025342,-0.0654536,[ 0.66372979  0.68744987],"[ 0.881395    1.44540669  0.77327944  0.57923225  0.2575491  -0.48596895
 -0.39628255  0.91840931  0.45503905  1.47230716  0.        ]","[[ 0.62486233  0.52977884  0.02918964 -0.05645353]
 [ 7.59999666  8.6516619   0.          0.        ]]",[-0.19048059 -0.0017703 ]
7,[  1.45269938e-04   3.51559749e-01],-0.24021084342,-0.120573,[ 0.41955101  0.64180887],"[ 0.77020585  1.29120363  0.92110335  0.97914708  0.25754833 -0.48596726
 -0.50087587  1.45508236  0.15345173  1.60997081  0.        ]","[[  0.75184213   0.74082904   0.02918964  -0.05645353]
 [  5.10634787  12.44072527   0.           0.        ]]",[-0.19048059 -0.0017703 ]
8,[ 0.31225752  1.51442795],-0.237463896521,-0.0269329,[ 0.23024952  0.61251569],"[ 0.66995614  1.04627691  1.02706645  1.37346229  0.25754756 -0.48596558
 -0.50506022  1.61734008 -0.16639149  1.63167981  0.        ]","[[  0.85296709   1.00113854   0.02918964  -0.05645353]
 [  5.00654676  13.58640279   0.           0.        ]]",[-0.19048059 -0.0017703 ]
9,[-0.46111739  1.73371078],-0.226695991227,0.0179108,[ 0.02528542  0.58118778],"[ 0.5486771   0.6991947   1.13043685  1.66608022  0.25754679 -0.48596389
 -0.45735934  2.13998329 -0.50413008  1.52296854  0.        ]","[[  0.96450556   1.30989143   0.02918964  -0.05645353]
 [  6.14374062  17.27658872   0.           0.        ]]",[-0.19048059 -0.0017703 ]
