timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 4.17519331  5.26540122],-0.342858817692,-4.84899,[ 3.56860113  4.00419998],"[ 1.34102288  2.50606852 -0.3812398  -1.14245996 -1.08762737 -0.80522963
 -0.35600181 -0.38655752  2.44333803  0.51706827  0.        ]","[[-0.03295242 -0.07933751 -0.12482787 -0.09270612]
 [-0.00079262 -0.00270487  0.          0.        ]]",[-0.90773553 -0.19936056]
1,[ 3.1286444   2.77927002],-0.346586655422,-5.16535,[ 3.3930881   3.87289023],"[ 1.34176807  2.50960644 -0.32268841 -0.98440455 -1.0876268  -0.80522931
 -0.28083047  0.14314982  2.44857305  0.61762191  0.        ]","[[ 0.00670698 -0.03967865 -0.12482787 -0.09270612]
 [ 3.95356929  3.95540552  0.          0.        ]]",[-0.90773553 -0.19936056]
2,[ 3.41506678  3.44239796],-0.355381565302,-5.31554,[ 3.14150763  3.62221694],"[ 1.33067223  2.50617584 -0.14898446 -0.51348827 -1.08762623 -0.805229
 -0.20714519  0.66237315  2.42583269  0.91603261  0.        ]","[[ 0.12466915  0.07835647 -0.12482787 -0.09270612]
 [ 7.82975839  7.83517717  0.          0.        ]]",[-0.90773553 -0.19936056]
3,[ 2.44768186  4.03888795],-0.362154363573,-5.38025,[ 2.78606534  3.21272707],"[ 1.26929284  2.4550702   0.13103244  0.25132538 -1.08762567 -0.80522868
 -0.134912    1.17131265  2.26690339  1.37848008  0.        ]","[[  0.31938798   0.27321619  -0.12482787  -0.09270612]
 [ 11.62956029  11.63810811   0.           0.        ]]",[-0.90773553 -0.19936056]
4,[ 2.50481341  3.99660264],-0.355368055174,-5.48903,[ 2.40679765  2.66404963],"[ 1.09992944  2.294448    0.48812907  1.23832021 -1.0876251  -0.80522836
 -0.06409001  1.67015362  1.83552006  1.87380211  0.        ]","[[  0.58935657   0.5433778   -0.12482787  -0.09270612]
 [ 15.35512682  15.36558699   0.           0.        ]]",[-0.90773553 -0.19936056]
5,[ 1.28351302  2.38550652],-0.320793081198,-5.35005,[ 2.06595683  2.11505556],"[ 0.76162516  1.95726911  0.85380648  2.26990009 -1.08762453 -0.80522804
  0.00536895  2.15906728  1.09021015  2.12593546  0.        ]","[[  0.93311502   0.88734523  -0.12482787  -0.09270612]
 [ 19.00899164  19.01889851   0.           0.        ]]",[-0.90773553 -0.19936056]
6,[ 1.22040271  1.91700171],-0.246954863084,-4.86329,[ 1.88391125  1.83157134],"[ 0.22312289  1.4053206   1.10789819  3.02502771 -1.08762396 -0.80522773
  0.07351424  2.6382228   0.26785393  1.82619596  0.        ]","[[  1.34925569   1.30364772  -0.12482787  -0.09270612]
 [ 22.59375142  22.59931356   0.           0.        ]]",[-0.90773553 -0.19936056]
7,[ 2.09985575  0.58168509],-0.137860652661,-4.13119,[ 1.92656326  1.81501853],"[-0.4682699   0.68100251  1.09220108  3.07037712 -1.0876234  -0.80522741
  0.14038075  3.10781639 -0.10224088  0.99973692  0.        ]","[[  1.83641706   1.79084151  -0.12482787  -0.09270612]
 [ 26.11124087  26.10830588   0.           0.        ]]",[-0.90773553 -0.19936056]
8,[ 2.47637312  1.44889344],-0.0732677009263,-3.12814,[ 2.15348434  2.38810539],"[-1.14256117 -0.02599129  0.67210119  2.06772812 -1.08762283 -0.80522709
  0.20596196  3.34644545  0.29201604  0.30794003  0.        ]","[[  2.39325579   2.33089802  -0.12482787  -0.09270612]
 [ 29.56111845  27.89148481   0.           0.        ]]",[-0.90773553 -0.19936056]
9,[ 2.4231887   3.50730206],-0.146070782341,-2.42163,[ 2.26560068  3.71149778],"[-1.51474929 -0.457325   -0.1511409   0.04023255 -1.08762226 -0.80522678
  0.27020736  3.80216813  0.87626705  0.44579467  0.        ]","[[  3.01839377   2.92289202  -0.12482787  -0.09270612]
 [ 32.94072578  31.29689107   0.           0.        ]]",[-0.90773553 -0.19936056]
