timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 3.97642063  5.15406936],-0.358030745216,-7.39312,[ 3.50368834  4.10321856],"[ 1.39159235  2.57436432 -0.44761081 -0.45893468 -1.07288186 -1.11024476
 -0.35871743 -0.3840701   2.44171751  0.961635    0.        ]","[[-0.02880896  0.09161403 -0.12302998 -0.12807141]
 [ 0.0019623  -0.00402215  0.          0.        ]]",[-1.07171392 -0.23391628]
1,[ 3.64543604  4.57784495],-0.362101476823,-7.40676,[ 3.3566184   3.94491768],"[ 1.3921095   2.56762247 -0.38858588 -0.2958556  -1.07288146 -1.11024434
 -0.28326467  0.13725471  2.43516474  1.06221032  0.        ]","[[ 0.01090511  0.13124682 -0.12302998 -0.12807141]
 [ 3.95628986  3.95411327  0.          0.        ]]",[-1.07171392 -0.23391628]
2,[ 3.13969573  3.87108051],-0.3717663027,-7.45962,[ 3.08082342  3.60897875],"[ 1.38010634  2.53351544 -0.21369512  0.18369105 -1.07288107 -1.11024391
 -0.20930158  0.64825993  2.37791784  1.35486943  0.        ]","[[ 0.12892212  0.24925624 -0.12302998 -0.12807141]
 [ 7.83254691  7.83389798  0.          0.        ]]",[-1.07171392 -0.23391628]
3,[ 3.21932612  4.08307608],-0.379502650653,-7.44679,[ 2.80348635  3.19300795],"[ 1.31654166  2.43244847  0.06799349  0.94124615 -1.07288067 -1.11024349
 -0.13679244  1.14914147  2.16801379  1.79020628  0.        ]","[[  0.32369892   0.44409035  -0.12302998  -0.12807141]
 [ 11.63260505  11.63682099   0.           0.        ]]",[-1.07171392 -0.23391628]
4,[ 2.50150827  3.10861283],-0.373132862731,-7.34427,[ 2.72740316  2.86438823],"[ 1.14289201  2.20705662  0.42678649  1.87454275 -1.07288028 -1.11024307
 -0.06569536  1.64008181  1.69026226  2.21938113  0.        ]","[[  0.5937329    0.71422595  -0.12302998  -0.12807141]
 [ 15.35866043  15.36427058   0.           0.        ]]",[-1.07171392 -0.23391628]
5,[ 2.28024225  1.74325954],-0.33786173418,-7.11734,[ 2.54883003  2.44257426],"[ 0.79749643  1.80164855  0.79342658  2.77068981 -1.07287988 -1.11024264
  0.00403704  2.12125246  0.94364111  2.36781598  0.        ]","[[  0.93756855   1.05816672  -0.12302998  -0.12807141]
 [ 19.01319584  19.01755249   0.           0.        ]]",[-1.07171392 -0.23391628]
6,[ 3.05588168  1.86752363],-0.262687009112,-6.5854,[ 2.44014525  2.17307997],"[ 0.24911836  1.19878188  1.0467493   3.28373097 -1.07287949 -1.11024222
  0.07245024  2.59282779  0.20236312  1.97599802  0.        ]","[[  1.35380002   1.4744424   -0.12302998  -0.12807141]
 [ 22.59859394  22.59799545   0.           0.        ]]",[-1.07171392 -0.23391628]
7,[ 2.13982078  2.17681378],-0.157195244299,-5.86329,[ 2.52378035  2.15318346],"[-0.45342473  0.46918294  1.02765106  2.99071982 -1.07287909 -1.11024179
  0.13957148  3.0550141  -0.03020178  1.15897039  0.        ]","[[  1.84106139   1.9616113   -0.12302998  -0.12807141]
 [ 26.11628374  26.10717109   0.           0.        ]]",[-1.07171392 -0.23391628]
8,[ 3.19449909  2.80242521],-0.11354268671,-4.76887,[ 2.92424107  3.09051371],"[-1.13669211 -0.18985338  0.60140856  1.57932163 -1.0728787  -1.11024137
  0.2053886   3.50808488  0.4453491   0.61127949  0.        ]","[[  2.39799637   2.51826787  -0.12302998  -0.12807141]
 [ 29.56562664  29.54716184   0.           0.        ]]",[-1.07171392 -0.23391628]
9,[ 3.28112042  6.41369919],-0.183914695048,-4.08973,[ 2.99383783  4.78857613],"[-1.51100777 -0.4774084  -0.22924218 -0.84380314 -1.0728783  -1.11024094
  0.26983436  3.11640082  0.91396191  0.92149145  0.        ]","[[  3.02320961   3.14305427  -0.12302998  -0.12807141]
 [ 32.94310009  26.57334668   0.           0.        ]]",[-1.07171392 -0.23391628]
