timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 3.42927947  0.56140603],-0.334214620057,-1.5705,[ 2.52090549  2.2276516 ],"[ 1.19000963  1.99746758 -0.24860685 -0.81465914 -1.02436202 -0.74234362
 -0.56100951 -0.37656125  2.24625533  0.40220513  0.        ]","[[-0.0725549  -0.02337758 -0.1178417  -0.08650799]
 [-0.00439453 -0.00273219  0.          0.        ]]",[-0.42195731 -0.00829217]
1,[ 2.70135244  1.20333582],-0.337218063938,-1.53167,[ 2.51391649  2.226336  ],"[ 1.19289969  1.9978173  -0.18973787 -0.74664147 -1.0243598  -0.7423424
 -0.46303936 -0.05839046  2.251014    0.48471318  0.        ]","[[ -3.29600905e-02  -1.14367675e-03  -1.17841703e-01  -8.65079857e-02]
 [  3.95070955e+00   2.21872449e+00   0.00000000e+00   0.00000000e+00]]",[-0.42195731 -0.00829217]
2,[ 2.89010076  1.13932962],-0.345080557104,-1.56011,[ 2.47541571  2.19946051],"[ 1.18865283  1.99331203 -0.0143434  -0.49101704 -1.02435758 -0.74234118
 -0.36702291  0.50221844  2.23793817  0.74498408  0.        ]","[[ 0.08494537  0.08250276 -0.1178417  -0.08650799]
 [ 7.82694432  6.13287625  0.          0.        ]]",[-0.42195731 -0.00829217]
3,[ 2.23962271  2.62990243],-0.352441134285,-1.51009,[ 2.36623573  2.11818266],"[ 1.13983056  1.95875858  0.27024792 -0.00505225 -1.02435535 -0.74233996
 -0.27290042  1.05172394  2.11536547  1.17346681  0.        ]","[[  0.27960789   0.24365463  -0.1178417   -0.08650799]
 [ 11.6267204    9.96951327   0.           0.        ]]",[-0.42195731 -0.00829217]
4,[ 2.11289701  2.55998251],-0.348956397073,-1.57269,[ 2.13562536  1.95248032],"[ 0.98963483  1.84795775  0.63697217  0.67174307 -1.02435313 -0.74233874
 -0.18062199  1.59032587  1.75200199  1.6652323   0.        ]","[[  0.54951779   0.48077597  -0.1178417   -0.08650799]
 [ 15.35205143  13.73004761   0.           0.        ]]",[-0.42195731 -0.00829217]
5,[ 2.28094764  0.82030918],-0.321109989398,-1.60799,[ 1.97622597  1.81646609],"[ 0.6766542   1.60414378  1.01935102  1.4352002  -1.02435091 -0.74233752
 -0.09012826  2.11820691  1.07847046  1.97758464  0.        ]","[[  0.89320956   0.79235787  -0.1178417   -0.08650799]
 [ 19.00533341  17.41577964   0.           0.        ]]",[-0.42195731 -0.00829217]
6,[ 2.02683866  2.30600418],-0.257163805417,-1.44521,[ 1.69519866  1.61009622],"[  1.66213694e-01   1.19202451e+00   1.29764553e+00   2.07354807e+00
  -1.02434869e+00  -7.42336299e-01  -1.35280014e-03   2.53363918e+00
   2.64178777e-01   1.80142033e+00   0.00000000e+00]","[[  1.30926961   1.16977808  -0.1178417   -0.08650799]
 [ 22.5892479   20.31646224   0.           0.        ]]",[-0.42195731 -0.00829217]
7,[ 0.57784105  1.67429143],-0.155373916838,-0.927322,[ 1.5551039   1.49601245],"[-0.50194984  0.62196213  1.31056446  2.31368707 -1.02434646 -0.74233508
  0.08574546  3.04264236 -0.23195324  1.06538064  0.        ]","[[  1.7963277    1.61176781  -0.1178417   -0.08650799]
 [ 26.10545279  23.8705681    0.           0.        ]]",[-0.42195731 -0.00829217]
8,[ 2.13223903  0.13679885],-0.0562088519664,-0.616391,[ 1.87964153  1.67922163],"[ -1.15220900e+00  -1.84829141e-02   9.32923990e-01   1.85970841e+00
  -1.02434424e+00  -7.42333860e-01   1.29799193e-01   3.54155624e+00
   1.12983233e-03   2.74328290e-01   0.00000000e+00]","[[  2.33627857   2.12413299  -0.1178417   -0.08650799]
 [ 27.88392834  27.35438443   0.           0.        ]]",[-0.42195731 -0.00829217]
9,[ 2.5767164   0.89324094],-0.11208825299,0.188746,[ 2.30831647  2.08913755],"[-1.54635104 -0.50203106  0.17462364  0.64349287 -1.02434202 -0.74233264
  0.21435896  3.54115445  0.61939459  0.16754811  0.        ]","[[  2.9282132    2.67119405  -0.1178417   -0.08650799]
 [ 31.29765161  27.35193357   0.           0.        ]]",[-0.42195731 -0.00829217]
10,[ 3.68551242  1.05394388],-0.154801746236,0.807232,[ 2.34446812  2.33768415],"[-1.44215688 -0.64523269 -0.7831042  -0.81339386 -1.02433979 -0.74233142
  0.29711825  1.16672754  0.79676389  0.52525875  0.        ]","[[  3.58770205   3.16455386  -0.1178417   -0.08650799]
 [ 34.63869008  10.77308568   0.           0.        ]]",[-0.42195731 -0.00829217]
11,[ 2.73825618  1.31350162],-0.151256626848,0.712964,[ 2.30902791  2.37783718],"[-0.73050282 -0.64325345 -1.5126287  -0.92460356 -1.02433757 -0.7423302
  0.37819072 -0.7951727   0.68953461  0.62970132  0.        ]","[[  4.31331209   3.20093744  -0.1178417   -0.08650799]
 [ 37.91163248  -2.9254286    0.           0.        ]]",[-0.42195731 -0.00829217]
12,[ 1.99176304  3.82088283],-0.150250978708,0.92365,[ 2.37106991  2.4527545 ],"[ 0.33650261 -0.64544364 -1.51705271 -0.69933978 -1.02433535 -0.74232898
  0.45767385 -0.89364538  0.69251465  0.61403057  0.        ]","[[  5.10373925   3.12727243  -0.1178417   -0.08650799]
 [ 41.12041474  -3.61300241   0.           0.        ]]",[-0.42195731 -0.00829217]
13,[ 1.51681325  2.04519098],-0.147746851929,-0.158705,[ 2.28304911  2.40364838],"[ 1.12089793 -0.6420107  -0.61678607 -0.51851453 -1.02433313 -0.74232776
  0.53558383 -0.70048022  0.66228852  0.62145591  0.        ]","[[  5.95770519   3.06810224  -0.1178417   -0.08650799]
 [ 44.26569157  -2.26428088   0.           0.        ]]",[-0.42195731 -0.00829217]
14,[ 0.69833844  2.16834112],-0.137862534947,-0.403613,[ 2.10047054  2.21642971],"[ 0.95879069 -0.63800649  0.68866783 -0.41615838 -1.0243309  -0.74232654
  0.61195063 -0.54490819  0.60563736  0.57389272  0.        ]","[[  6.87395161   3.03450777  -0.1178417   -0.08650799]
 [ 47.34867405  -1.17804242   0.           0.        ]]",[-0.42195731 -0.00829217]
15,[ 2.57690963  3.56957064],-0.129823277319,0.560131,[ 2.00405025  2.08105898],"[-0.17166745 -0.6354593   1.34811186 -0.3653315  -1.02432868 -0.74232533
  0.65722009 -0.45651058  0.61009721  0.47004522  0.        ]","[[  7.83926177   3.01778307  -0.1178417   -0.08650799]
 [ 49.17625201  -0.56083227   0.           0.        ]]",[-0.42195731 -0.00829217]
16,[ 2.25172385  2.20534251],-0.136615771072,1.24659,[ 2.0828433   2.14619255],"[-1.35717207 -0.63415125  0.6653549  -0.34176521 -1.02432646 -0.74232411
  0.73117861 -0.41248577  0.70930739  0.40792761  0.        ]","[[  8.85274399   3.01001707  -0.1178417   -0.08650799]
 [ 52.16201997  -0.25344384   0.           0.        ]]",[-0.42195731 -0.00829217]
17,[ 1.97740593  2.05531776],-0.153965732215,1.40517,[ 2.21937418  2.31919169],"[-1.40775621 -0.63354362 -0.85526458 -0.33129212 -1.02432423 -0.74232289
  0.80367288 -0.3920387   0.82092226  0.47219584  0.        ]","[[  9.92534855   3.00656332  -0.1178417   -0.08650799]
 [ 55.08868314  -0.11068089   0.           0.        ]]",[-0.42195731 -0.00829217]
18,[-0.06167419  2.6463442 ],-0.163634158182,0.865808,[ 2.37402916  2.47317266],"[-0.10850745 -0.63327583 -1.6269144  -0.32677032 -1.02432201 -0.74232167
  0.87473184 -0.38294406  0.81652761  0.61467915  0.        ]","[[  1.10559051e+01   3.00507173e+00  -1.17841703e-01  -8.65079857e-02]
 [  5.79574106e+01  -4.71832050e-02   0.00000000e+00   0.00000000e+00]]",[-0.42195731 -0.00829217]
19,[ 1.84343322  2.095534  ],-0.154770225353,-0.0974855,[ 2.28197241  2.43464112],"[ 1.10223001 -0.63316117 -0.67254034 -0.32485828 -1.02431979 -0.74232045
  0.84026085 -0.37901585  0.68879267  0.67146473  0.        ]","[[  1.22010915e+01   3.00444099e+00  -1.17841703e-01  -8.65079857e-02]
 [  5.65658728e+01  -1.97587821e-02   0.00000000e+00   0.00000000e+00]]",[-0.42195731 -0.00829217]
20,[ 2.72941433  2.95964223],-0.135586714232,-0.0354037,[ 2.03628731  2.19503355],"[ 0.77879973 -0.63311276  0.92174092 -0.32406255 -1.02431756 -0.74231923
  0.91059538 -0.377354    0.5858489   0.57086242  0.        ]","[[  1.33608985e+01   3.00417855e+00  -1.17841703e-01  -8.65079857e-02]
 [  5.94053586e+01  -8.15858538e-03   0.00000000e+00   0.00000000e+00]]",[-0.42195731 -0.00829217]
21,[ 2.50398761  1.28758727],-0.129798063951,0.638219,[ 2.02311468  2.12206984],"[-0.78199557 -0.63309229  1.2066026  -0.32373525 -1.02431534 -0.74231801
  0.97953725 -0.37666285  0.63869219  0.42720603  0.        ]","[[  1.45769311e+01   3.00407067e+00  -1.17841703e-01  -8.65079857e-02]
 [  6.21886330e+01  -3.33597518e-03   0.00000000e+00   0.00000000e+00]]",[-0.42195731 -0.00829217]
22,[ 2.52557879  2.02335067],-0.147979757923,1.60761,[ 2.16891956  2.28674078],"[-1.56419014 -0.63308338 -0.34861608 -0.32360159 -1.02431312 -0.74231679
  1.04711399 -0.37637879  0.79139567  0.4336854   0.        ]","[[  1.58480765e+01   3.00402669e+00  -1.17841703e-01  -8.65079857e-02]
 [  6.49168084e+01  -1.35580861e-03   0.00000000e+00   0.00000000e+00]]",[-0.42195731 -0.00829217]
23,[ 3.34762629  3.65765151],-0.163411312195,1.51006,[ 2.33716297  2.484694  ],"[-0.33800037 -0.6330792  -1.62134031 -0.32354708 -1.0243109  -0.74231557
  1.11335258 -0.37626305  0.82784283  0.59514589  0.        ]","[[  1.71732434e+01   3.00400883e+00  -1.17841703e-01  -8.65079857e-02]
 [  6.75909758e+01  -5.50866820e-04   0.00000000e+00   0.00000000e+00]]",[-0.42195731 -0.00829217]
24,[ 3.19408792 -1.19879024],-0.153801624806,-0.449926,[ 2.24899817  2.45244575],"[ 1.13250211 -0.63307694 -0.5781156  -0.32352464 -1.02430867 -0.74231435
  1.17827948 -0.37621612  0.68050039  0.66994905  0.        ]","[[  1.85513626e+01   3.00400155e+00  -1.17841703e-01  -8.65079857e-02]
 [  7.02122041e+01  -2.26378892e-04   0.00000000e+00   0.00000000e+00]]",[-0.42195731 -0.00829217]
25,[ 2.34432864  1.48527425],-0.13029823052,-0.0289468,[ 1.93279886  2.15761232],"[ 0.39687888 -0.62483487  1.20710806 -0.20338581 -1.02430645 -0.74231313
  1.24191159 -0.94377402  0.55611798  0.54468971  0.        ]","[[ 19.98138272   2.96423875  -0.1178417   -0.08650799]
 [ 72.78117752  -3.96303544   0.           0.        ]]",[-0.42195731 -0.00829217]
26,[ 1.93042885  2.27503399],-0.128517586951,1.58269,[ 2.05078292  2.19617128],"[-1.38844741 -0.61481229  0.61059303 -0.08700459 -1.02430423 -0.74231191
  1.30429045 -0.36611179  0.67060216  0.35345424  0.        ]","[[  2.14622734e+01   2.92544796e+00  -1.17841703e-01  -8.65079857e-02]
 [  7.52995743e+01   7.03072122e-02   0.00000000e+00   0.00000000e+00]]",[-0.42195731 -0.00829217]
27,[ 2.58007324  2.75018994],-0.16153647757,1.65826,[ 2.31522465  2.47163773],"[-0.93855588 -0.62536086 -1.39509612 -0.21024703 -1.02430201 -0.74231069
  1.36544644  0.20007295  0.86216931  0.5133896   0.        ]","[[ 22.99303684   2.96651673  -0.1178417   -0.08650799]
 [ 77.76862144   4.02351287   0.           0.        ]]",[-0.42195731 -0.00829217]
28,[ 2.68481807  2.32298373],-0.152827257958,0.360546,[ 2.29017735  2.51656842],"[ 0.98196023 -0.63916569 -0.93164174 -0.44246742 -1.02429978 -0.74230947
  1.42538668 -0.20258831  0.69203472  0.64511072  0.        ]","[[ 24.57269176   3.04315381  -0.1178417   -0.08650799]
 [ 80.18860897   1.21206054   0.           0.        ]]",[-0.42195731 -0.00829217]
29,[ 2.07451371  2.63510441],-0.133161598823,0.328817,[ 1.98026097  2.22193789],"[ 0.47627108 -0.6389684   1.16365599 -0.43789997 -1.02429756 -0.74230826
  1.48413164 -0.47867647  0.60751231  0.51541691  0.        ]","[[ 26.20026045   3.04165372  -0.1178417   -0.08650799]
 [ 82.56036319  -0.71563727   0.           0.        ]]",[-0.42195731 -0.00829217]
