timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 3.09824383  4.37034944],-0.370415826148,-6.41073,[ 3.3395853   4.04134941],"[ 1.37176598  2.55756863 -0.27427703 -0.86259972 -0.91792175 -1.57450765
 -0.35545388 -0.3844462   2.30198668  1.4650428   0.        ]","[[ 0.07059404 -0.00703777 -0.10510483 -0.18144282]
 [-0.00373072  0.00023792  0.          0.        ]]",[-1.03115106 -0.24808694]
1,[ 2.73753747  3.09646612],-0.376178801555,-6.44914,[ 3.20431614  3.89987326],"[ 1.36658856  2.55679096 -0.21583151 -0.7001554  -0.91792142 -1.57450659
 -0.28020818  0.13971218  2.29237512  1.56531863  0.        ]","[[ 0.11019522  0.03267933 -0.10510483 -0.18144282]
 [ 3.95068871  3.95828653  0.          0.        ]]",[-1.03115106 -0.24808694]
2,[ 2.11501071  3.97522386],-0.39082924683,-6.41308,[ 2.94959736  3.59332323],"[ 1.33786053  2.54035458 -0.04368922 -0.21939401 -0.9179211  -1.57450554
 -0.20644916  0.65349575  2.226072    1.85656783  0.        ]","[[ 0.22810067  0.15077142 -0.10510483 -0.18144282]
 [ 7.82697765  7.83799279  0.          0.        ]]",[-1.03115106 -0.24808694]
3,[ 2.24814532  2.90373986],-0.406440617484,-6.55611,[ 2.61352944  3.16875601],"[ 1.24787096  2.46767337  0.22923019  0.55227157 -0.91792077 -1.57450448
 -0.13414214  1.15710212  2.00164768  2.287276    0.        ]","[[  0.42276553   0.34568675  -0.10510483  -0.18144282]
 [ 11.6269593   11.64085073   0.           0.        ]]",[-1.03115106 -0.24808694]
4,[ 2.56875491  4.45004025],-0.409784975602,-6.72645,[ 2.49660063  2.75575781],"[ 1.04161747  2.27828597  0.56760229  1.52932902 -0.91792044 -1.57450342
 -0.06324576  1.65071469  1.50558068  2.70556967  0.        ]","[[  0.69268473   0.61590241  -0.10510483  -0.18144282]
 [ 15.35280685  15.36824838   0.           0.        ]]",[-1.03115106 -0.24808694]
5,[ 2.85891601  3.60458905],-0.383974896052,-6.80461,[ 2.35832024  2.33100748],"[ 0.66478528  1.90941418  0.89656288  2.5170158  -0.91792012 -1.57450236
  0.00628785  2.13450413  0.7406738   2.83394344  0.        ]","[[  1.03640034   0.95992224  -0.10510483  -0.18144282]
 [ 19.00703624  19.02147869   0.           0.        ]]",[-1.03115106 -0.24808694]
6,[ 2.21202042  3.71932368],-0.314836013797,-6.25285,[ 2.30792665  2.05630064],"[ 0.09810804  1.33135564  1.09283164  3.17966441 -0.91791979 -1.57450131
  0.07450644  2.60864122 -0.01232037  2.41189056  0.        ]","[[  1.45250563   1.37627569  -0.10510483  -0.18144282]
 [ 22.59215707  22.60183656   0.           0.        ]]",[-1.03115106 -0.24808694]
7,[ 2.69131151  2.07102572],-0.207900167041,-5.40669,[ 2.46235752  2.07687187],"[-0.59491229  0.59890614  1.00351702  3.0827966  -0.91791947 -1.57450025
  0.14144166  3.07332586 -0.24184376  1.55770666  0.        ]","[[  1.93963745   1.86351987  -0.10510483  -0.18144282]
 [ 26.10983219  26.11083762   0.           0.        ]]",[-1.03115106 -0.24808694]
8,[ 2.5019498   3.85002622],-0.142046571276,-4.25548,[ 2.8137455   2.73190951],"[-1.2299013  -0.10390135  0.51233564  1.86761336 -0.91791914 -1.57449919
  0.20708659  3.5288253   0.25763273  0.97520064  0.        ]","[[  2.49644753   2.42024683  -0.10510483  -0.18144282]
 [ 29.5596984   29.55050692   0.           0.        ]]",[-1.03115106 -0.24808694]
9,[ 3.28856867  4.26146346],-0.205439906599,-3.5606,[ 3.09667873  4.38171196],"[-1.52067323 -0.47544855 -0.34911557 -0.43969154 -0.91791881 -1.57449813
  0.27137714  3.18893406  0.76933794  1.26766803  0.        ]","[[  3.12155308   3.04509559  -0.10510483  -0.18144282]
 [ 32.93838735  26.98394203   0.           0.        ]]",[-1.03115106 -0.24808694]
10,[ 3.00854009  4.47599801],-0.22267912846,-2.20152,[ 3.06747723  4.98317337],"[-1.20619355 -0.47631622 -1.3013141  -1.20301082 -0.91791849 -1.57449708
  0.33428536 -0.47874771  0.70120632  1.47004474  0.        ]","[[  3.81348897   3.23197097  -0.10510483  -0.18144282]
 [ 36.24443044  -0.71183111   0.           0.        ]]",[-1.03115106 -0.24808694]
11,[ 3.52649299  4.12345971],-0.217888933099,-2.2497,[ 3.19240332  4.85560608],"[-0.27700995 -0.48205601 -1.8460011  -0.93487149 -0.91791816 -1.57449602
  0.39596913 -0.9377972   0.68621871  1.43517763  0.        ]","[[  4.57090178   3.1663007   -0.10510483  -0.18144282]
 [ 39.48612468  -4.17825439   0.           0.        ]]",[-1.03115106 -0.24808694]
12,[ 3.31920168  3.97427143],-0.21832453514,-2.88785,[ 2.95998144  4.5624342 ],"[ 0.83793456 -0.48069878 -1.53106231 -0.63363676 -0.91791783 -1.57449496
  0.45643434 -0.77914985  0.68262697  1.44111378  0.        ]","[[  5.39250678   3.09263822  -0.10510483  -0.18144282]
 [ 42.66378022  -2.98026244   0.           0.        ]]",[-1.03115106 -0.24808694]
13,[ 2.73822391  4.32050046],-0.214391999695,-3.40914,[ 2.75633955  4.48935175],"[ 1.37534381 -0.47576579 -0.38792722 -0.44862502 -0.91791751 -1.5744939
  0.51570174 -0.60016688  0.62606516  1.43629072  0.        ]","[[  6.2770333    3.04728975  -0.10510483  -0.18144282]
 [ 45.77848742  -1.62870953   0.           0.        ]]",[-1.03115106 -0.24808694]
14,[ 2.8307708   3.76257593],-0.202339171843,-3.55287,[ 2.43289423  4.42474794],"[ 0.78125699 -0.4719993   0.81803373 -0.35337404 -0.91791718 -1.57449284
  0.57379552 -0.48985655  0.57673979  1.35474396  0.        ]","[[  7.2232351    3.02387253  -0.10510483  -0.18144282]
 [ 48.83151723  -0.7957241    0.           0.        ]]",[-1.03115106 -0.24808694]
15,[ 2.92159213  5.36372456],-0.192967732459,-2.7978,[ 2.37518692  4.55266285],"[-0.60444604 -0.46992411  0.9997067  -0.3083033  -0.91791685 -1.57449179
  0.63073922 -0.43286699  0.62323586  1.24496253  0.        ]","[[  8.22989107   3.01277016  -0.10510483  -0.18144282]
 [ 51.82410788  -0.36537967   0.           0.        ]]",[-1.03115106 -0.24808694]
16,[ 2.28364758  3.01867629],-0.200109189184,-2.2253,[ 2.77075529  4.75377512],"[-1.50893582 -0.46892792 -0.18820157 -0.28800922 -0.91791653 -1.57449073
  0.68655568 -0.40584065  0.75233787  1.22846493  0.        ]","[[  9.29580449   3.00776596  -0.10510483  -0.18144282]
 [ 54.75745907  -0.16129646   0.           0.        ]]",[-1.03115106 -0.24808694]
17,[ 3.47094847  4.71817884],-0.218442649665,-1.86813,[ 3.38877487  4.99602795],"[-0.86129759 -0.46848179 -1.62186972 -0.27916667 -0.9179162  -1.57448967
  0.7412672  -0.39365715  0.83155689  1.34875214  0.        ]","[[ 10.41980233   3.00558448  -0.10510483  -0.18144282]
 [ 57.63274278  -0.06929596   0.           0.        ]]",[-1.03115106 -0.24808694]
18,[ 3.45205654  4.1325122 ],-0.227101526752,-2.91375,[ 3.13716412  4.70058823],"[ 0.75105811 -0.46828961 -1.59762103 -0.27540276 -0.91791587 -1.57448861
  0.79489562 -0.38834565  0.75382709  1.47996586  0.        ]","[[  1.16007347e+01   3.00465572e+00  -1.05104826e-01  -1.81442822e-01]
 [  6.04511075e+01  -2.91878481e-02   0.00000000e+00   0.00000000e+00]]",[-1.03115106 -0.24808694]
19,[ 2.56771197  3.90581663],-0.214490850105,-3.58643,[ 2.60899305  4.52025843],"[ 1.32247804 -0.46820876  0.01806308 -0.27382816 -0.91791555 -1.57448756
  0.84746237 -0.38608435  0.60139557  1.44966443  0.        ]","[[  1.28374747e+01   3.00426716e+00  -1.05104826e-01  -1.81442822e-01]
 [  6.32136792e+01  -1.21127649e-02   0.00000000e+00   0.00000000e+00]]",[-1.03115106 -0.24808694]
20,[ 2.63411377  4.55029938],-0.194639863492,-3.07051,[ 2.43082523  4.64807415],"[-0.06084977 -0.46817524  1.10313874 -0.27317803 -0.91791522 -1.5744865
  0.89898845 -0.38513849  0.58241441  1.28316612  0.        ]","[[  1.41289173e+01   3.00410673e+00  -1.05104826e-01  -1.81442822e-01]
 [  6.59215622e+01  -4.97093016e-03   0.00000000e+00   0.00000000e+00]]",[-1.03115106 -0.24808694]
21,[ 2.78112165  3.85639936],-0.198230351242,-1.93292,[ 2.74582148  4.86829948],"[-1.48150165 -0.46816146 -0.03520196 -0.27291215 -0.91791489 -1.57448544
  0.94949447 -0.3847482   0.73830808  1.22026707  0.        ]","[[  1.54739798e+01   3.00404113e+00  -1.05104826e-01  -1.81442822e-01]
 [  6.85758389e+01  -2.02437610e-03   0.00000000e+00   0.00000000e+00]]",[-1.03115106 -0.24808694]
22,[ 3.43625828  6.2291071 ],-0.22079891135,-1.64864,[ 3.46716738  5.14824486],"[-0.64627322 -0.4681558  -1.73965359 -0.27280404 -0.91791457 -1.57448438
  0.9990006  -0.38458887  0.83153857  1.37132811  0.        ]","[[  1.68716006e+01   3.00401446e+00  -1.05104826e-01  -1.81442822e-01]
 [  7.11775704e+01  -8.21882140e-04   0.00000000e+00   0.00000000e+00]]",[-1.03115106 -0.24808694]
