timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[-0.17864     3.86588257],-0.195018744125,-3.26922,[-0.09550536  3.80367136],"[ 1.36113735  2.53748573 -0.36175699 -0.94849732  1.63980429  1.64079874
 -0.35538456 -0.38503777  0.04610245 -1.63324334  0.        ]","[[-0.00272526 -0.02913299  0.18944735  0.19016232]
 [ 0.00164594  0.00140157  0.          0.        ]]",[-1.02203846 -0.22011057]
1,[-0.63357787  3.67773314],-0.192154176738,-2.98746,[-0.24351597  3.61681986],"[ 1.36107267  2.53803816 -0.37221712 -0.78751454  1.63980301  1.64079746
 -0.36883525  0.14169001  0.04649532 -1.61029766  0.        ]","[[-0.00979842  0.01062537  0.18944735  0.19016232]
 [-0.70659899  3.96123581  0.          0.        ]]",[-1.02203846 -0.22011057]
2,[-0.92692296  3.52499151],-0.187360588573,-2.87269,[-0.45350742  3.34868765],"[ 1.35941406  2.52559102 -0.43009275 -0.31040748  1.63980172  1.64079617
 -0.41619822  0.65808133  0.04293528 -1.57236794  0.        ]","[[-0.04895232  0.12880078  0.18944735  0.19016232]
 [-3.2004813   7.84336308  0.          0.        ]]",[-1.02203846 -0.22011057]
3,[-0.07962446  3.13509196],-0.186744568206,-2.74855,[-0.74996507  3.03676367],"[ 1.34513853  2.45949147 -0.57745964  0.45808109  1.63980044  1.64079489
 -0.484663    1.16430027  0.02523017 -1.56931539  0.        ]","[[ -0.14913181   0.32385164   0.18944735   0.19016232]
 [ -6.8054712   11.64901887   0.           0.        ]]",[-1.02203846 -0.22011057]
4,[-1.27874426  2.81446601],-0.185561803081,-2.88593,[-1.15776396  2.70569849],"[ 1.30214556  2.27882739 -0.77645777  1.43668874  1.63979916  1.64079361
 -0.48811456  1.66031348 -0.0241631  -1.56390337  0.        ]","[[ -0.28706509   0.59424576   0.18944735   0.19016232]
 [ -6.98721823  15.37795587   0.           0.        ]]",[-1.02203846 -0.22011057]
5,[-1.89480098  2.13613942],-0.18488074979,-2.67053,[-1.59949589  2.42390394],"[ 1.20798245  1.91951234 -1.02106641  2.43602024  1.63979788  1.64079232
 -0.56065083  2.14664204 -0.12727307 -1.56113083  0.        ]","[[ -0.46512969   0.93848899   0.18944735   0.19016232]
 [-10.80659105  19.03409625   0.           0.        ]]",[-1.02203846 -0.22011057]
6,[-2.45430894  0.94883295],-0.192373929403,-2.5129,[-2.05412889  2.18245649],"[ 1.00444069  1.34929886 -1.33158156  3.1250953   1.6397966   1.64079104
 -0.63176312  2.62325112 -0.30743696 -1.6070729   0.        ]","[[ -0.71882889   1.35512258   0.18944735   0.19016232]
 [-14.55098579  22.61718406   0.           0.        ]]",[-1.02203846 -0.22011057]
7,[-1.91120247  2.90311742],-0.207845102505,-2.27716,[-2.38012123  2.03624582],"[ 0.64095653  0.62237946 -1.6381002   3.07233857  1.63979532  1.64078976
 -0.701484    3.06335454 -0.58725239 -1.66783739  0.        ]","[[ -1.04668065   1.84066471   0.18944735   0.19016232]
 [-18.22211814  25.92585113   0.           0.        ]]",[-1.02203846 -0.22011057]
8,[-3.86253593  0.96551224],-0.229757332692,-2.96056,[-2.61797261  2.1995523 ],"[ 0.09716434 -0.08327645 -1.82533984  1.92332354  1.63979404  1.64078847
 -0.76983991  3.52159764 -0.97386032 -1.68259172  0.        ]","[[ -1.44723473   2.3937479    0.18944735   0.19016232]
 [-21.82137966  29.37091964   0.           0.        ]]",[-1.02203846 -0.22011057]
9,[-2.38350188  2.52659205],-0.254410479795,-3.00288,[-2.64861894  3.12975168],"[-0.57250459 -0.47451854 -1.74783032 -0.31396877  1.63979275  1.64078719
 -0.83684651  3.18828853 -1.43537843 -1.57327686  0.        ]","[[ -1.91906067   3.01367773   0.18944735   0.19016232]
 [-25.34959598  26.86520933   0.           0.        ]]",[-1.02203846 -0.22011057]
10,[-2.12977803  5.38633096],-0.258012562624,-2.4566,[-2.07117391  4.20980597],"[-1.20074995 -0.48354024 -1.28859662 -1.0993134   1.63979147  1.64078591
 -0.90253304 -0.40336489 -1.54389337 -1.50188086  0.        ]","[[ -2.4607587    3.20801411   0.18944735   0.19016232]
 [-28.80830693  -0.13634602   0.           0.        ]]",[-1.02203846 -0.22011057]
11,[-2.1882708   3.10437972],-0.2599368487,-2.19078,[-1.98223591  4.38912153],"[-1.51857085 -0.48677836 -0.46213627 -0.8763868   1.63979019  1.64078462
 -0.96689923 -0.8824998  -1.4846578  -1.5853848   0.        ]","[[ -3.07093043   3.15291444   0.18944735   0.19016232]
 [-32.19749861  -3.73841797   0.           0.        ]]",[-1.02203846 -0.22011057]
12,[-2.08082942  2.95850699],-0.272876378577,-1.77442,[-1.6556046   4.68577862],"[-1.26494983 -0.48454069  0.48538151 -0.60563962  1.63978891  1.64078334
 -1.0299862  -0.74893744 -1.52470238 -1.68737901  0.        ]","[[ -3.74820968   3.08602531   0.18944735   0.19016232]
 [-35.51933613  -2.73431669   0.           0.        ]]",[-1.02203846 -0.22011057]
13,[-1.40822804  5.80575756],-0.28254848117,-1.45433,[-1.23244822  5.11709118],"[-0.39670621 -0.47971232  1.08516062 -0.43691067  1.63978763  1.64078206
 -1.09182339 -0.58570591 -1.62401366 -1.69537716  0.        ]","[[ -4.49126523   3.04423301   0.18944735   0.19016232]
 [-38.77537017  -1.50716617   0.           0.        ]]",[-1.02203846 -0.22011057]
