timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 1.4680546   2.32995558],-0.280868394711,-1.09838,[ 2.05557346  1.80735826],"[ 1.19117217  1.974735   -0.16680052 -0.69032272 -0.59228613  0.30208257
 -0.57735415 -0.37367484  1.87937324 -0.40878225  0.        ]","[[-0.01841455  0.01611257 -0.06842816  0.0349786 ]
 [-0.00311217  0.00209812  0.          0.        ]]",[-0.41206798 -0.01007308]
1,[ 1.95896168  3.2161608 ],-0.279147541241,-0.709924,[ 2.03793788  1.79403734],"[ 1.19109256  1.97284351 -0.10778502 -0.57037785 -0.59228523  0.30208221
 -0.4769279   0.19372005  1.8769386  -0.31164557  0.        ]","[[ 0.02119889  0.05586651 -0.06842816  0.0349786 ]
 [ 3.95129769  3.96010973  0.          0.        ]]",[-0.41206798 -0.01007308]
2,[ 2.11175614  0.99156967],-0.272414413094,-0.933932,[ 1.96476579  1.72655523],"[ 1.1780179   1.95503122  0.06723273 -0.2162702  -0.59228434  0.30208184
 -0.37848558  0.74988369  1.83328266 -0.02692281  0.        ]","[[ 0.13911653  0.17399469 -0.06842816  0.0349786 ]
 [ 7.8275911   7.83977817  0.          0.        ]]",[-0.41206798 -0.01007308]
3,[ 1.90969529  3.11385606],-0.256293492629,-0.610845,[ 1.78783059  1.57154024],"[ 1.11494223  1.88655385  0.34876334  0.3489504  -0.59228344  0.30208147
 -0.28198024  1.29024302  1.64855909  0.40276385  0.        ]","[[  0.33379403   0.36861041  -0.06842816   0.0349786 ]
 [ 11.6276146   11.60921561   0.           0.        ]]",[-0.41206798 -0.01007308]
4,[ 0.90398132 -0.05643608],-0.224834582112,-0.80964,[ 1.36314559  1.2847259 ],"[ 0.94652457  1.71606249  0.7064604   1.05978961 -0.59228255  0.3020811
 -0.18735728  1.82465914  1.20515053  0.83986821  0.        ]","[[  0.60372686   0.63819958  -0.06842816   0.0349786 ]
 [ 15.35351811  15.33723228   0.           0.        ]]",[-0.41206798 -0.01007308]
5,[-0.34932081  1.12683615],-0.1772113653,-0.782864,[ 0.94989073  1.07921398],"[ 0.61906575  1.43587698  1.06700255  1.69865093 -0.59228165  0.30208073
 -0.10417981  1.74880792  0.52468328  1.02964529  0.        ]","[[  0.94365656   0.93963667  -0.06842816   0.0349786 ]
 [ 18.62873951  14.80816688   0.           0.        ]]",[-0.41206798 -0.01007308]
6,[ 0.33489524  0.25455907],-0.120763211871,-0.580324,[ 0.56852371  0.90498823],"[ 0.17847229  1.04632915  1.2956914   2.14706042 -0.59228075  0.30208036
 -0.14858169  2.27427807 -0.13818277  0.8003084   0.        ]","[[  1.29868698   1.2725791   -0.06842816   0.0349786 ]
 [ 16.8803503   18.47384461   0.           0.        ]]",[-0.41206798 -0.01007308]
7,[ 0.73224275  0.16964114],-0.0677261453165,-0.248885,[ 0.34720343  0.88723183],"[-0.29828796  0.55795579  1.3462632   2.27120445 -0.59227986  0.30207999
 -0.12330014  2.36610877 -0.50802699  0.24268398  0.        ]","[[  1.64628076   1.64848471  -0.06842816   0.0349786 ]
 [ 17.87583817  19.11456095   0.           0.        ]]",[-0.41206798 -0.01007308]
8,[ 0.90058561 -0.20803289],-0.0536420165651,-0.0730298,[ 0.51126766  1.00989783],"[-0.80702159  0.07285507  1.19657352  1.962549   -0.59227896  0.30207962
 -0.05856441  2.40787285 -0.46795888 -0.3769971   0.        ]","[[  2.02937217   2.03370037  -0.06842816   0.0349786 ]
 [ 20.42488463  19.40602904   0.           0.        ]]",[-0.41206798 -0.01007308]
9,[ 2.31108032  1.06085893],-0.0816340833907,0.0357988,[ 0.94708532  1.30262375],"[-1.27789263 -0.31811923  0.7881101   1.27877415 -0.59227807  0.30207925
  0.02181139  2.23444627 -0.09625089 -0.74685732  0.        ]","[[  2.46962553   2.40968327  -0.06842816   0.0349786 ]
 [ 23.58977787  18.19632822   0.           0.        ]]",[-0.41206798 -0.01007308]
10,[ 1.51174009  0.40834993],-0.0972580237911,-0.0905337,[ 1.45393205  1.61905098],"[-1.56019905 -0.58310237  0.10548473  0.24477306 -0.59227717  0.30207888
  0.11057571  2.75019231  0.32844645 -0.66865979  0.        ]","[[  2.97649063   2.80970843  -0.06842816   0.0349786 ]
 [ 27.08497948  21.79431763   0.           0.        ]]",[-0.41206798 -0.01007308]
