timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 3.89025081  3.01785992],-0.317352073584,-4.6928,[ 3.65465856  4.02498913],"[ 1.33954835  2.51554169 -0.47176238 -0.96701124 -0.93528575  0.03737631
 -0.35610478 -0.38628712  2.30540471 -0.31470358  0.        ]","[[-0.09118885 -0.03498592 -0.1074259   0.00480713]
 [-0.00098077 -0.00219485  0.          0.        ]]",[-0.92430329 -0.22974116]
1,[ 3.28885794  5.00635849],-0.317532145517,-4.7049,[ 3.47439337  3.85362935],"[ 1.34360483  2.51644134 -0.41334363 -0.80818981 -0.93528534  0.0373763
 -0.28096609  0.14274675  2.31332664 -0.21427774  0.        ]","[[-0.05153322  0.00468303 -0.1074259   0.00480713]
 [ 3.9533829   3.95590276  0.          0.        ]]",[-0.92430329 -0.22974116]
2,[ 3.7062124   3.90356314],-0.316046684797,-4.73452,[ 3.22116876  3.62011671],"[ 1.34234422  2.50514011 -0.23922392 -0.33672499 -0.93528493  0.03737629
 -0.20731229  0.66130955  2.29857699  0.08462725  0.        ]","[[  6.64254424e-02   1.22727936e-01  -1.07425898e-01   4.80713378e-03]
 [  7.82960040e+00   7.83565893e+00   0.00000000e+00   0.00000000e+00]]",[-0.92430329 -0.22974116]
3,[ 3.12351196  3.2069176 ],-0.307048714259,-4.75675,[ 2.86315918  3.22412777],"[ 1.29685327  2.44122618  0.04407622  0.42356654 -0.93528452  0.03737628
 -0.13510902  1.16960086  2.15234141  0.55069834  0.        ]","[[  2.61141799e-01   3.17597102e-01  -1.07425898e-01   4.80713378e-03]
 [  1.16294805e+01   1.16385692e+01   0.00000000e+00   0.00000000e+00]]",[-0.92430329 -0.22974116]
4,[ 2.29978741  2.67449238],-0.281744994408,-4.6646,[ 2.38000441  2.66270852],"[ 1.14781965  2.26402538  0.41082683  1.39350835 -0.93528411  0.03737627
 -0.06431512  1.66780572  1.7360083   1.05615919  0.        ]","[[  5.31110091e-01   5.87767677e-01  -1.07425898e-01   4.80713378e-03]
 [  1.53551884e+01   1.53660217e+01   0.00000000e+00   0.00000000e+00]]",[-0.92430329 -0.22974116]
5,[ 1.62666336  2.65754322],-0.230808042227,-4.61821,[ 1.78118539  2.00902367],"[ 0.83045295  1.90943413  0.79628122  2.38721873 -0.9352837   0.03737627
  0.00511734  2.1560958   1.00290733  1.32705475  0.        ]","[[  8.74871657e-01   9.31743522e-01  -1.07425898e-01   4.80713378e-03]
 [  1.90092474e+01   1.90193061e+01   0.00000000e+00   0.00000000e+00]]",[-0.92430329 -0.22974116]
6,[ 0.8666371  -0.01355701],-0.149371678308,-4.33421,[ 1.1472404  1.5742259],"[ 0.30671698  1.34459055  1.08231143  3.07850488 -0.9352833   0.03737626
  0.07323671  2.63464204  0.18302496  1.05211001  0.        ]","[[  1.29101946e+00   1.34805399e+00  -1.07425898e-01   4.80713378e-03]
 [  2.25942017e+01   2.25997079e+01   0.00000000e+00   0.00000000e+00]]",[-0.92430329 -0.22974116]
7,[ 1.56167362  1.07772493],-0.0493626557349,-3.78449,[ 1.35893893  1.65511405],"[-0.37762501  0.67792542  1.10967971  3.07720879 -0.93528289  0.03737625
  0.13004271  2.56725803 -0.21043311  0.28455494  0.        ]","[[  1.77289718e+00   1.79499071e+00  -1.07425898e-01   4.80713378e-03]
 [  2.55837614e+01   2.20955906e+01   0.00000000e+00   0.00000000e+00]]",[-0.92430329 -0.22974116]
8,[ 1.56906407  2.09973202],-0.0483774744386,-3.13744,[ 1.50406218  2.13619113],"[-1.06616807  0.04171756  0.74497466  2.23211424 -0.93528248  0.03737624
  0.19576704  3.03759529  0.08713128 -0.41778265  0.        ]","[[  2.31927462e+00   2.27220943e+00  -1.07425898e-01   4.80713378e-03]
 [  2.90426709e+01   2.56146020e+01   0.00000000e+00   0.00000000e+00]]",[-0.92430329 -0.22974116]
9,[ 1.31576614  2.5794265 ],-0.111810222011,-2.36452,[ 1.46464396  3.43046212],"[-1.49386927 -0.41426481 -0.03305537  0.44210487 -0.93528207  0.03737623
  0.26018003  3.49873529  0.68658851 -0.41050016  0.        ]","[[  2.93414443e+00   2.81911615e+00  -1.07425898e-01   4.80713378e-03]
 [  3.24325678e+01   2.90648348e+01   0.00000000e+00   0.00000000e+00]]",[-0.92430329 -0.22974116]
