timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 3.32749618  4.42711944],-0.36140441991,-5.38687,[ 3.24804592  4.48571301],"[ 1.36130594  2.53431272 -0.44586816 -0.4330805  -0.96376655  1.42734405
 -0.35651669 -0.38570442  2.34186646 -1.41659525  0.        ]","[[-0.05741237  0.09827714 -0.11088209  0.16552644]
 [-0.00401554 -0.00460135  0.          0.        ]]",[-1.01822114 -0.22421178]
1,[ 3.47422054  5.21437432],-0.355254259363,-5.12781,[ 3.20959187  4.31672668],"[ 1.36345322  2.52724274 -0.38734154 -0.27347663 -0.96376616  1.42734314
 -0.28140921  0.14039254  2.33764768 -1.31615697  0.        ]","[[-0.01781665  0.13789846 -0.11088209  0.16552644]
 [ 3.95043254  3.95354596  0.          0.        ]]",[-1.01822114 -0.22421178]
2,[ 3.09809762  3.91071747],-0.334679738386,-5.27692,[ 3.12458324  3.87861013],"[ 1.35646166  2.49231392 -0.21318532  0.19569075 -0.96376578  1.42734224
 -0.20778452  0.65607537  2.28724129 -1.0225667   0.        ]","[[ 0.10008443  0.25589665 -0.11088209  0.16552644]
 [ 7.82681154  7.83334193  0.          0.        ]]",[-1.01822114 -0.22421178]
3,[ 3.06379321  2.88112319],-0.293980567574,-5.07025,[ 2.77084112  3.12585664],"[ 1.3014642   2.39042403  0.0687309   0.93604911 -0.96376539  1.42734134
 -0.13560699  1.16154169  2.0876311  -0.58266768  0.        ]","[[  0.29474778   0.45071974  -0.11088209   0.16552644]
 [ 11.62699619  11.63627532   0.           0.        ]]",[-1.01822114 -0.22421178]
4,[ 1.70580451  0.97363081],-0.226411811531,-4.83812,[ 2.12954712  2.46682167],"[ 1.13971988  2.16503178  0.4306125   1.8464054  -0.963765    1.42734043
 -0.0648349   1.65697561  1.62032969 -0.14223155  0.        ]","[[  0.56467089   0.72084453  -0.11088209   0.16552644]
 [ 15.35318389  15.36373456   0.           0.        ]]",[-1.01822114 -0.22421178]
5,[ 1.12430178  1.83914809],-0.130235834676,-4.52768,[ 0.88067645  1.742607  ],"[ 0.80824788  1.76290508  0.80542665  2.71516146 -0.96376461  1.42733953
  0.00457919  2.12867244  0.87893162  0.02507416  0.        ]","[[  0.90839861   1.06372708  -0.11088209   0.16552644]
 [ 19.00787228  18.91261534   0.           0.        ]]",[-1.01822114 -0.22421178]
6,[-0.03902993  2.39571146],-0.0448848235524,-4.27657,[-0.54410398  1.31577897],"[ 0.27268408  1.16814534  1.07362561  3.20812523 -0.96376423  1.42733862
  0.07267887  2.60483859  0.13000322 -0.34482452  0.        ]","[[  1.32452452   1.47792488  -0.11088209   0.16552644]
 [ 22.5933564   22.49513747   0.           0.        ]]",[-1.01822114 -0.22421178]
7,[-0.54612124  2.29901179],-0.128884219119,-3.54253,[-0.98832536  1.62581563],"[-0.36512698  0.44903016  1.08888082  2.91746706 -0.96376384  1.42733772
  0.06137819  3.0716552  -0.11303228 -1.11541889  0.        ]","[[  1.77042029   1.96306637  -0.11088209   0.16552644]
 [ 21.99837043  26.00734002   0.           0.        ]]",[-1.01822114 -0.22421178]
8,[-1.29524128  2.96428785],-0.200664561889,-2.54625,[-1.53878272  2.8061862 ],"[-0.9097702  -0.20095303  0.84841403  1.53861102 -0.96376345  1.42733682
  0.01216654  3.52931507  0.28795366 -1.63116649  0.        ]","[[  2.18439516   2.51776008  -0.11088209   0.16552644]
 [ 19.40735301  29.45068091   0.           0.        ]]",[-1.01822114 -0.22421178]
9,[-2.18081703  4.06019122],-0.208630980189,-1.75459,[-2.18123579  4.24146271],"[-1.25940731 -0.48609198  0.48956189 -0.82727896 -0.96376306  1.42733591
 -0.07028025  3.13777764  0.79925797 -1.4530964   0.        ]","[[  2.52900081   3.14064451  -0.11088209   0.16552644]
 [ 15.06648895  26.504942     0.           0.        ]]",[-1.01822114 -0.22421178]
