timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 3.24083113  3.61419719],-0.185973474279,-5.77542,[ 2.57218552  3.83706331],"[ 1.38915568  2.57309732 -0.4182878  -1.08872402  0.64860991 -1.18984121
 -0.35656582 -0.38418062  0.92152025  0.92883184  0.        ]","[[-0.0116172  -0.06171937  0.07537993 -0.13784847]
 [ 0.00294059 -0.00222486  0.          0.        ]]",[-1.05443251 -0.24280518]
1,[ 2.44656764  3.13979081],-0.195149136893,-5.8199,[ 2.49067283  3.62945127],"[ 1.38867771  2.57563039 -0.35928274 -0.92514388  0.64860975 -1.18984071
 -0.28130804  0.13779007  0.9235155   1.02981091  0.        ]","[[ 0.02811611 -0.02205101  0.07537993 -0.13784847]
 [ 3.95722727  3.95587479  0.          0.        ]]",[-1.05443251 -0.24280518]
2,[ 2.27002248  2.27994415],-0.221254069597,-6.12392,[ 2.15802455  3.28745413],"[ 1.37372842  2.56896748 -0.18474705 -0.43852223  0.64860959 -1.18984021
 -0.20753782  0.64942973  0.89114589  1.32779683  0.        ]","[[ 0.14615077  0.09599337  0.07537993 -0.13784847]
 [ 7.83335326  7.83563473  0.          0.        ]]",[-1.05443251 -0.24280518]
3,[ 1.48044678  2.23177269],-0.259610797119,-6.40434,[ 1.60804629  2.80906177],"[ 1.30543621  2.51184985  0.09556938  0.34956507  0.64860943 -1.18983971
 -0.13522099  1.15093557  0.71744637  1.78490097  0.        ]","[[  0.34094105   0.29086212   0.07537993  -0.13784847]
 [ 11.63311345  11.63855193   0.           0.        ]]",[-1.05443251 -0.24280518]
4,[-0.13825785  1.77697645],-0.300642368459,-6.65382,[ 0.13781244  2.14001131],"[ 1.12581245  2.34188887  0.45096677  1.36198653  0.64860927 -1.18983921
 -0.0643165   1.64249031  0.27092887  2.26482714  0.        ]","[[  0.6109805    0.56103245   0.07537993  -0.13784847]
 [ 15.3586652   15.36601478   0.           0.        ]]",[-1.05443251 -0.24280518]
5,[-1.50280575  0.40385085],-0.32605136401,-6.45111,[-0.9137674   1.65877283],"[ 0.82723493  1.99210702  0.77117517  2.41195659  0.64860911 -1.18983871
 -0.08048761  2.12449023 -0.41565872  2.47912099  0.        ]","[[  0.90962597   0.9050251    0.07537993  -0.13784847]
 [ 14.50898182  19.02103203   0.           0.        ]]",[-1.05443251 -0.24280518]
6,[-0.86853767  0.71453932],-0.322421947525,-6.18912,[-1.2404592   1.55526853],"[ 0.51825699  1.46070537  0.95894524  3.14048534  0.64860895 -1.1898382
 -0.16119942  2.2857775  -1.02544371  2.28525418  0.        ]","[[  1.15725612   1.2977172    0.07537993  -0.13784847]
 [ 10.26812162  20.24409169   0.           0.        ]]",[-1.05443251 -0.24280518]
7,[-1.68017714  1.37234246],-0.292674861867,-5.33744,[-1.51073813  1.55922079],"[ 0.28583125  0.81130443  1.03990625  3.24319265  0.64860878 -1.1898377
 -0.2304248   2.60607603 -1.33483714  1.85126948  0.        ]","[[  1.32612479   1.72696866   0.07537993  -0.13784847]
 [  6.63079517  22.67294321   0.           0.        ]]",[-1.05443251 -0.24280518]
8,[-1.73451826  2.23172069],-0.242502193359,-4.35212,[-1.80644774  1.67851424],"[ 0.15509876  0.13088561  1.06677703  2.4645461   0.64860862 -1.1898372
 -0.30819965  3.06907676 -1.30708798  1.37514068  0.        ]","[[  1.41774096   2.21565475   0.07537993  -0.13784847]
 [  2.54425173  26.18392483   0.           0.        ]]",[-1.05443251 -0.24280518]
9,[-1.4767722   3.52352291],-0.181764862203,-3.00154,[-1.81608438  2.12190509],"[ 0.13971247 -0.3762206   1.0691117   0.64972282  0.64860846 -1.1898367
 -0.38446452  3.5228718  -0.98438556  1.02597604  0.        ]","[[  1.42842369   2.7738604    0.07537993  -0.13784847]
 [ -1.46295241  29.62512486   0.           0.        ]]",[-1.05443251 -0.24280518]
