timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 3.55520389  2.99346097],-0.408598751842,-2.07315,[ 3.21691847  3.01660013],"[ 1.20626731  2.16437272 -0.28499193 -0.8266091  -1.72268781  0.03027257
 -0.47764704 -0.38999171  2.91097271 -0.3128045   0.        ]","[[-0.08953037 -0.01851244 -0.19887505  0.00419886]
 [ 0.0049635   0.00035795  0.          0.        ]]",[-0.53685862 -0.03423217]
1,[ 3.85160069  2.36629687],-0.408891856039,-2.15448,[ 3.18031645  2.97209024],"[ 1.21010939  2.16429065 -0.22616427 -0.69381789 -1.72268311  0.03027255
 -0.39285952  0.17371008  2.917504   -0.21364148  0.        ]","[[-0.04975703  0.02120705 -0.19887505  0.00419886]
 [ 3.95921017  3.9584045   0.          0.        ]]",[-0.53685862 -0.03423217]
2,[ 4.33459719  2.62689827],-0.407067110221,-2.33842,[ 3.06917691  2.84490275],"[ 1.20858627  2.15127002 -0.05119772 -0.30047649 -1.7226784   0.03027253
 -0.30974737  0.72625425  2.89928566  0.08043555  0.        ]","[[  6.83170992e-02   1.39301482e-01  -1.98875052e-01   4.19886308e-03]
 [  7.83532295e+00   7.83810948e+00   0.00000000e+00   0.00000000e+00]]",[-0.53685862 -0.03423217]
3,[ 3.0596277   2.69053199],-0.395342774955,-2.51886,[ 2.84314275  2.58613706],"[ 1.16400955  2.08848812  0.23327978  0.33203482 -1.72267369  0.03027251
 -0.22827163  1.26785258  2.75001629  0.53688579  0.        ]","[[  2.63147028e-01   3.34219139e-01  -1.98875052e-01   4.19886308e-03]
 [  1.16351192e+01   1.16409674e+01   0.00000000e+00   0.00000000e+00]]",[-0.53685862 -0.03423217]
4,[ 2.51240626  3.37135771],-0.362110658428,-2.40537,[ 2.53043127  2.25581193],"[ 1.01898862  1.92091847  0.60129341  1.13535176 -1.72266898  0.03027249
 -0.14838575  1.79870089  2.33574305  1.02780224  0.        ]","[[  5.33227471e-01   6.04437143e-01  -1.98875052e-01   4.19886308e-03]
 [  1.53607691e+01   1.53683663e+01   0.00000000e+00   0.00000000e+00]]",[-0.53685862 -0.03423217]
5,[ 1.953455    3.56188372],-0.295568959168,-2.25543,[ 2.24511313  1.94630527],"[ 0.7109234   1.591018    0.98765982  1.95187683 -1.72266428  0.03027247
 -0.07003571  2.31898055  1.61503596  1.28319827  0.        ]","[[  8.77100264e-01   9.48459344e-01  -1.98875052e-01   4.19886308e-03]
 [  1.90147919e+01   1.90215975e+01   0.00000000e+00   0.00000000e+00]]",[-0.53685862 -0.03423217]
6,[ 2.33830099 -1.21005   ],-0.192582598672,-1.9025,[ 2.19321275  1.82067966],"[ 0.20325331  1.07062303  1.27364163  2.50801825 -1.72265957  0.03027244
  0.00683261  2.8288723   0.81814887  1.00150275  0.        ]","[[  1.29335863e+00   1.36481515e+00  -1.98875052e-01   4.19886308e-03]
 [  2.25997112e+01   2.26019521e+01   0.00000000e+00   0.00000000e+00]]",[-0.53685862 -0.03423217]
7,[ 2.32221385  3.25504069],-0.0917864704109,-1.28381,[ 2.21313858  2.02113533],"[-0.46652976  0.51370054  1.29781179  2.51082988 -1.72265486  0.03027242
  0.08224892  2.20076924  0.43077197  0.27038434  0.        ]","[[  1.78064349e+00   1.77260573e+00  -1.98875052e-01   4.19886308e-03]
 [  2.61169131e+01   1.81917347e+01   0.00000000e+00   0.00000000e+00]]",[-0.53685862 -0.03423217]
8,[ 3.48875553  2.7711063 ],-0.114575909656,-0.271744,[ 2.34756517  2.42051458],"[-1.14089286  0.01088968  0.91539761  1.99144267 -1.72265016  0.0302724
  0.1561608   2.71289458  0.65699051 -0.42958775  0.        ]","[[  2.33756409e+00   2.17252071e+00  -1.98875052e-01   4.19886308e-03]
 [  2.95639531e+01   2.17877860e+01   0.00000000e+00   0.00000000e+00]]",[-0.53685862 -0.03423217]
9,[ 2.58053014  0.97118161],-0.194261255534,0.429516,[ 2.56049156  2.97905087],"[-1.54403417 -0.4188665   0.11134374  0.83215818 -1.72264545  0.03027238
  0.22862251  3.21494482  1.24839064 -0.54971264  0.        ]","[[  2.96275118e+00   2.64364597e+00  -1.98875052e-01   4.19886308e-03]
 [  3.29433615e+01   2.53131759e+01   0.00000000e+00   0.00000000e+00]]",[-0.53685862 -0.03423217]
