timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 1.8886068   3.70545059],-0.235819382701,-5.18119,[ 2.04953337  3.78068209],"[ 1.35341243  2.5324417  -0.21728828 -0.58907169  1.09832668 -1.68602457
 -0.3535994  -0.38541403  0.5092778   1.65996201  0.        ]","[[  9.34934331e-02   5.88633329e-02   1.26734183e-01  -1.95237921e-01]
 [  1.19178856e-04   1.21996249e-03   0.00000000e+00   0.00000000e+00]]",[-1.0284102  -0.21799064]
1,[ 1.85540345  3.78140106],-0.246906328392,-5.15247,[ 1.91930091  3.59455824],"[ 1.34694427  2.52771501 -0.15902027 -0.42904072  1.09832616 -1.68602319
 -0.27872325  0.14156777  0.49310129  1.75933197  0.        ]","[[ 0.13317093  0.0985999   0.12673418 -0.19523792]
 [ 3.95447361  3.95924986  0.          0.        ]]",[-1.0284102  -0.21799064]
2,[ 2.26823874  3.23362357],-0.27820932263,-5.3009,[ 1.52696824  3.30423594],"[ 1.31448439  2.49970358  0.01206024  0.0419454   1.09832565 -1.68602181
 -0.20532576  0.65811826  0.40795432  2.0446285   0.        ]","[[ 0.25115173  0.21671104  0.12673418 -0.19523792]
 [ 7.83073798  7.83893334  0.          0.        ]]",[-1.0284102  -0.21799064]
3,[ 0.33315968  3.97612482],-0.323496078353,-5.47438,[ 0.40878564  2.88598394],"[ 1.21877337  2.40880618  0.28217643  0.78975757  1.09832513 -1.68602043
 -0.13337176  1.16443566  0.15670913  2.45652944  0.        ]","[[  0.44589214   0.41164488   0.12673418  -0.19523792]
 [ 11.6307684   11.64176097   0.           0.        ]]",[-1.0284102  -0.21799064]
4,[-0.55354251  3.24187355],-0.367714828714,-5.85859,[-1.02336812  2.43911552],"[ 1.03050912  2.19711175  0.58493423  1.71955148  1.09832461 -1.68601905
 -0.1127743   1.66084072 -0.32702585  2.81492894  0.        ]","[[  0.6894196    0.68188849   0.12673418  -0.19523792]
 [ 12.71855925  15.37014541   0.           0.        ]]",[-1.0284102  -0.21799064]
5,[-2.45212508  2.62313571],-0.39183732472,-5.60798,[-2.17026997  2.11496782],"[ 0.79233041  1.80704345  0.82008668  2.62838953  1.0983241  -1.68601766
 -0.15898682  2.14755792 -0.92798843  2.89808488  0.        ]","[[  0.91930202   1.02596972   0.12673418  -0.19523792]
 [ 10.27798454  19.02577744   0.           0.        ]]",[-1.0284102  -0.21799064]
6,[-2.75948178  2.59564485],-0.386380367732,-5.02403,[-2.59142017  2.06105518],"[ 0.59367496  1.21726431  0.95053875  3.18008042  1.09832358 -1.68601628
 -0.23772102  2.62468965 -1.41242123  2.65980707  0.        ]","[[  1.08314177   1.44244148   0.12673418  -0.19523792]
 [  6.11987645  22.60943201   0.           0.        ]]",[-1.0284102  -0.21799064]
7,[-3.08410258  1.05561906],-0.352531098953,-3.97599,[-2.64116549  2.12835741],"[ 0.48776319  0.49276805  1.00258827  2.95564079  1.09832306 -1.6860149
 -0.31490103  3.09234355 -1.6223615   2.22402955  0.        ]","[[  1.16464434   1.9298726    0.12673418  -0.19523792]
 [  2.04384813  26.12192445   0.           0.        ]]",[-1.0284102  -0.21799064]
8,[-2.21821529  2.15190255],-0.296726999232,-2.64319,[-2.24131465  2.38492346],"[ 0.48672823 -0.17488272  1.00304373  1.63345594  1.09832254 -1.68601352
 -0.39057549  3.55068791 -1.51647915  1.75606334  0.        ]","[[  1.16542572   2.48685249   0.12673418  -0.19523792]
 [ -1.95266985  29.56452644   0.           0.        ]]",[-1.0284102  -0.21799064]
9,[-1.19895829  4.69380699],-0.230963752611,-1.10351,[-0.84017801  3.28891706],"[ 0.58869045 -0.48673133  0.95323551 -0.70719752  1.09832203 -1.68601214
 -0.4647942   3.17166757 -1.14150243  1.39521468  0.        ]","[[  1.08705178   3.11199715   0.12673418  -0.19523792]
 [ -5.8723072   26.71783637   0.           0.        ]]",[-1.0284102  -0.21799064]
10,[ 0.82816106  4.50206231],-0.214274325135,-1.89196,[ 0.72256243  4.66085911],"[ 0.77882663 -0.47311141  0.83051611 -1.38085968  1.09832151 -1.68601076
 -0.53758641 -0.64362241 -1.02285069  1.31916685  0.        ]","[[ 0.9310308   3.27918119  0.12673418 -0.19523792]
 [-9.71660975 -1.93810284  0.          0.        ]]",[-1.0284102  -0.21799064]
11,[ 0.97161983  3.82948804],-0.225264478555,-2.56024,[ 0.8481214   4.73106003],"[ 0.95156643 -0.48547304  0.67530332 -1.03032447  1.09832099 -1.68600937
 -0.47186021 -1.05730163 -1.10677747  1.36528441  0.        ]","[[ 0.77152465  3.19200397  0.12673418 -0.19523792]
 [-6.24549148 -5.0451742   0.          0.        ]]",[-1.0284102  -0.21799064]
12,[ 0.32003377  4.89191671],-0.23583357299,-2.65227,[ 0.6993376   4.60297155],"[ 1.0332221  -0.48639054  0.58154448 -0.67963582  1.09832048 -1.68600799
 -0.39667535 -0.84525679 -1.16201001  1.42753779  0.        ]","[[ 0.6864535   3.10517165  0.12673418 -0.19523792]
 [-2.27484358 -3.4525471   0.          0.        ]]",[-1.0284102  -0.21799064]
13,[ 0.06445342  4.48302545],-0.241946080448,-2.7893,[ 0.58407062  4.50879049],"[ 1.06217011 -0.48147108  0.54409651 -0.46944863  1.09831996 -1.68600661
 -0.3718282  -0.63309901 -1.18746242  1.4683235   0.        ]","[[ 0.65412261  3.0530382   0.12673418 -0.19523792]
 [-0.9626236  -1.8590709   0.          0.        ]]",[-1.0284102  -0.21799064]
14,[ 0.85519752  3.89867006],-0.245029979514,-2.94314,[ 0.52581984  4.45863533],"[ 1.07648482 -0.47737859  0.52461971 -0.36242386  1.09831944 -1.68600523
 -0.36663437 -0.50559156 -1.19865169  1.49011664  0.        ]","[[ 0.63762223  3.02640847  0.12673418 -0.19523792]
 [-0.68833267 -0.90138727  0.          0.        ]]",[-1.0284102  -0.21799064]
