timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[-0.24168174  2.66508297],-0.123846066959,-2.11937,[ 0.41532063  3.0924027 ],"[ 1.27349839  2.37961251 -0.22593912 -1.10077149  1.53362509 -1.08933936
 -0.38828639 -0.39143765  0.11914231  0.83274485  0.        ]","[[ 0.00906306 -0.08009804  0.17680596 -0.12629367]
 [ 0.00158667 -0.00179335  0.          0.        ]]",[-0.71110439 -0.11441599]
1,[ 0.06697007  2.41930269],-0.126161917206,-2.10521,[ 0.2053327   2.93640995],"[ 1.27355477  2.38308164 -0.24005957 -0.95265679  1.53362317 -1.08933847
 -0.40684246  0.1544688   0.1205813   0.85135501  0.        ]","[[ -5.13427723e-04  -4.04019768e-02   1.76805956e-01  -1.26293672e-01]
 [ -9.56042241e-01   3.95820050e+00   0.00000000e+00   0.00000000e+00]]",[-0.71110439 -0.11441599]
2,[-0.81639817  1.78412137],-0.135383998096,-2.2846,[-0.06034958  2.75764441],"[ 1.27335502  2.37987516 -0.26407554 -0.51148807  1.53362125 -1.08933757
 -0.40137139  0.68950105  0.11962541  0.92712591  0.        ]","[[-0.0168016   0.07770251  0.17680596 -0.12629367]
 [-0.67370683  7.83931415  0.          0.        ]]",[-0.71110439 -0.11441599]
3,[ 0.0973461   2.08756908],-0.146218831548,-2.47561,[-0.33867103  2.56058431],"[ 1.27079868  2.33053996 -0.33148797  0.20506064  1.53361933 -1.08933668
 -0.4637214   1.21412499  0.10141426  1.0196467   0.        ]","[[ -0.06255989   0.2726719    0.17680596  -0.12629367]
 [ -3.89140075  11.64493072   0.           0.        ]]",[-0.71110439 -0.11441599]
4,[-1.89647307  2.34585515],-0.158047049344,-2.42902,[-0.66222155  2.34507227],"[ 1.26059776  2.17513158 -0.43887559  1.12984941  1.5336174  -1.08933579
 -0.45479119  1.72816453  0.0459468   1.125308    0.        ]","[[ -0.1357647    0.54298327   0.17680596  -0.12629367]
 [ -3.43055211  15.37377957   0.           0.        ]]",[-0.71110439 -0.11441599]
5,[-0.61796525  2.17794264],-0.168417970523,-2.5154,[-1.01576376  2.17554402],"[ 1.23205747  1.84865357 -0.59466492  2.09647557  1.53361548 -1.0893349
 -0.5301562   2.23221815 -0.06839953  1.21952846  0.        ]","[[ -0.2433985    0.88714565   0.17680596  -0.12629367]
 [ -7.31990792  19.03021106   0.           0.        ]]",[-0.71110439 -0.11441599]
6,[-1.09795537  3.63605304],-0.172451340169,-2.22875,[-1.43789005  2.05496907],"[ 1.15525677  1.3140395  -0.83095621  2.80399969  1.53361356 -1.08933401
 -0.57474337  2.72616836 -0.25283841  1.24714956  0.        ]","[[ -0.41288339   1.3037017    0.17680596  -0.12629367]
 [ -9.62092108  22.61338403   0.           0.        ]]",[-0.71110439 -0.11441599]
7,[-0.70708788  2.174726  ],-0.17446841244,-2.00572,[-1.87611771  2.01439857],"[ 0.99234499  0.61242058 -1.12354325  2.84610415  1.53361164 -1.08933312
 -0.64775006  3.21029857 -0.52344875  1.20707917  0.        ]","[[ -0.64310249   1.79120758   0.17680596  -0.12629367]
 [-13.38857431  26.12536736   0.           0.        ]]",[-0.71110439 -0.11441599]
8,[-2.4341806   2.57501849],-0.184000775273,-1.50296,[-2.18459964  2.04616976],"[ 0.70029173 -0.0895951  -1.42683622  1.86256424  1.53360972 -1.08933223
 -0.69685834  3.68473607 -0.89174071  1.10984787  0.        ]","[[ -0.93630126   2.34824746   0.17680596  -0.12629367]
 [-15.92291121  29.56709893   0.           0.        ]]",[-0.71110439 -0.11441599]
9,[-2.43850458  2.15102199],-0.213356548709,-1.51302,[-2.50749826  2.12154293],"[ 0.25416371 -0.50314142 -1.65660752 -0.176026    1.53360779 -1.08933134
 -0.7674701   4.14976455 -1.35760848  0.99197459  0.        ]","[[ -1.29132122   2.97343694   0.17680596  -0.12629367]
 [-19.56697412  32.94065235   0.           0.        ]]",[-0.71110439 -0.11441599]
10,[-2.12896216  3.53418693],-0.235110675753,-2.66479,[-2.24428892  2.82055402],"[-0.34134125 -0.51227617 -1.69775737 -1.26831201  1.53360587 -1.08933045
 -0.83671215 -0.32868458 -1.58068063  0.97523404  0.        ]","[[ -1.71851582   3.26675038   0.17680596  -0.12629367]
 [-23.14035469   0.45347826   0.           0.        ]]",[-0.71110439 -0.11441599]
11,[-2.04052312  2.65328228],-0.224124510008,-2.40086,[-2.12915134  2.68888402],"[-0.98119995 -0.52113551 -1.41699837 -1.02136672  1.53360395 -1.08932956
 -0.90456133 -1.05478692 -1.47134674  0.9820877   0.        ]","[[ -2.21645549   3.20039812   0.17680596  -0.12629367]
 [-26.64185769  -4.81375399   0.           0.        ]]",[-0.71110439 -0.11441599]
12,[-1.57599671  1.61746834],-0.209268384816,-1.76317,[-1.98334837  2.59196091],"[-1.45266699 -0.52305568 -0.75578472 -0.69492975  1.53360203 -1.08932867
 -0.97106074 -0.88829515 -1.39531232  0.89220748  0.        ]","[[ -2.78372582   3.11303593   0.17680596  -0.12629367]
 [-30.07370809  -3.6060086    0.           0.        ]]",[-0.71110439 -0.11441599]
