timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 0.77356554  0.81392333],-0.170654781569,-3.03786,[ 1.00423646  2.77989554],"[ 1.3038532   2.44899331 -0.25667155 -0.82656117  1.09876383  1.31430754
 -0.36784708 -0.38863117  0.5128958  -1.2856478   0.        ]","[[ 0.01688166 -0.00263491  0.1270183   0.15239038]
 [-0.00281275 -0.00161667  0.          0.        ]]",[-0.81551504 -0.16853298]
1,[ 0.99430412  1.61023915],-0.161801623464,-2.23453,[ 0.83628345  2.61679816],"[ 1.30245302  2.44834316 -0.21153418 -0.70167684  1.09876309  1.31430645
 -0.30929158  0.04862159  0.50973394 -1.20644252  0.        ]","[[ 0.0475166   0.02965655  0.1270183   0.15239038]
 [ 3.05612629  3.22002928  0.          0.        ]]",[-0.81551504 -0.16853298]
2,[ 1.21532715  1.24589477],-0.132365701121,-1.83549,[ 0.53167468  2.38717079],"[ 1.28865246  2.43590641 -0.06492449 -0.30295165  1.09876236  1.31430536
 -0.23518312  0.57717306  0.47200736 -0.95283255  0.        ]","[[ 0.14748209  0.13313019  0.1270183   0.15239038]
 [ 6.92755416  7.11435788  0.          0.        ]]",[-0.81551504 -0.16853298]
3,[-0.54457057  0.50236951],-0.07858899692,-1.9115,[ 0.00896549  2.12085676],"[ 1.23008636  2.37682901  0.18824496  0.37725642  1.09876162  1.31430427
 -0.16210353  1.09525586  0.30830159 -0.53795444  0.        ]","[[  0.32433622   0.31371666   0.1270183    0.15239038]
 [ 10.74523335  10.93155693   0.           0.        ]]",[-0.81551504 -0.16853298]
4,[-0.41802774  0.97153431],-0.0148815413637,-1.78953,[-0.53246307  1.97633457],"[ 1.11969531  2.23084737  0.445177    1.20581125  1.09876088  1.31430318
 -0.20741118  1.33595522 -0.01893024 -0.15528593  0.        ]","[[  0.51549276   0.55014165   0.1270183    0.15239038]
 [  8.37835624  12.70501946   0.           0.        ]]",[-0.81551504 -0.16853298]
5,[-0.72357734  1.78477187],-0.0453014446206,-1.8139,[-1.13122904  1.81784415],"[ 1.00192951  1.95701357  0.62789074  2.06467551  1.09876015  1.31430209
 -0.24224263  1.82398781 -0.43315521  0.05041363  0.        ]","[[  0.66480208   0.84032004   0.1270183    0.15239038]
 [  6.55875667  16.30082433   0.           0.        ]]",[-0.81551504 -0.16853298]
6,[-0.71458412  1.99150358],-0.0992876502804,-1.66923,[-1.55504966  1.76784682],"[ 0.90784255  1.50240196  0.74040893  2.79263246  1.09875941  1.31430101
 -0.29951448  2.31769361 -0.86392376  0.04463394  0.        ]","[[  0.76595785   1.2028342    0.1270183    0.15239038]
 [  3.56686907  19.93844687   0.           0.        ]]",[-0.81551504 -0.16853298]
7,[-2.0629831   2.51164362],-0.142678017282,-1.30522,[-1.7752862   1.81876481],"[ 0.86536712  0.87225708  0.78439712  3.04296209  1.09875867  1.31429992
 -0.35496528  2.80159598 -1.20541012 -0.17692877  0.        ]","[[  0.80823092   1.63737653   0.1270183    0.15239038]
 [  0.67011307  23.50386562   0.           0.        ]]",[-0.81551504 -0.16853298]
8,[-1.92691555  1.9029695 ],-0.173527955419,-1.07426,[-1.67280173  1.99508548],"[ 0.89212544  0.17070229  0.75712023  2.4364174   1.09875794  1.31429883
 -0.43094942  3.27589026 -1.36641346 -0.56348564  0.        ]","[[  0.78180839   2.14251773   0.1270183    0.15239038]
 [ -3.29930553  26.99853035   0.           0.        ]]",[-0.81551504 -0.16853298]
9,[-1.13182342  3.55121892],-0.194783312019,-0.962884,[-1.37348747  2.38205481],"[ 0.99137018 -0.37638796  0.64171434  0.7775238   1.0987572   1.31429774
 -0.50545383  3.74072775 -1.30627866 -1.03191398  0.        ]","[[  0.67677392   2.71685349   0.1270183    0.15239038]
 [ -7.19142401  30.42356752   0.           0.        ]]",[-0.81551504 -0.16853298]
10,[-0.60881166  4.2910684 ],-0.210225244784,-1.44632,[-0.34046465  4.10589504],"[ 1.13400095 -0.50625565  0.41828192 -0.98998286  1.09875646  1.31429665
 -0.57853294  0.64915224 -1.12693953 -1.40024406  0.        ]","[[  0.4946474    3.18649311   0.1270183    0.15239038]
 [-11.00908615   7.64482438   0.           0.        ]]",[-0.81551504 -0.16853298]
11,[-0.62203878  3.46844753],-0.210091937454,-2.52069,[-0.20643318  4.45550728],"[ 1.25907626 -0.50570557  0.08668047 -1.01948883  1.09875573  1.31429556
 -0.62051249 -0.84067217 -1.14869018 -1.38023724  0.        ]","[[  0.25246084   3.19413078   0.1270183    0.15239038]
 [-13.20210898  -3.33221128   0.           0.        ]]",[-0.81551504 -0.16853298]
12,[-0.61696969  5.1304226 ],-0.20288555894,-2.4509,[-0.5041126   4.25040436],"[ 1.30324198 -0.50737755 -0.33118846 -0.73010961  1.09875499  1.31429447
 -0.66265427 -0.861939   -1.16385796 -1.29034778  0.        ]","[[ -0.03367006   3.11928921   0.1270183    0.15239038]
 [-15.40360866  -3.48890868   0.           0.        ]]",[-0.81551504 -0.16853298]
13,[-1.21963673  4.66738892],-0.193754688217,-2.70599,[-0.87144637  3.96600771],"[ 1.21150248 -0.5031985  -0.8052897  -0.51325534  1.09875425  1.31429338
 -0.70357569 -0.67585047 -1.13396655 -1.22027467  0.        ]","[[ -0.36319099   3.06314553   0.1270183    0.15239038]
 [-17.54135706  -2.11781008   0.           0.        ]]",[-0.81551504 -0.16853298]
14,[-1.63464917  3.08709094],-0.186037855454,-2.99672,[-0.95007551  3.74707031],"[ 0.92315034 -0.49886592 -1.2867225  -0.39309017  1.09875352  1.3142923
 -0.77271724 -0.53594494 -1.07786224 -1.19090699  0.        ]","[[ -0.75025815   3.03193909   0.1270183    0.15239038]
 [-21.15332639  -1.08698746   0.           0.        ]]",[-0.81551504 -0.16853298]
15,[-1.33971723  3.6338418 ],-0.18194144785,-2.71892,[-1.01675808  3.51870084],"[ 0.38772271 -0.49620455 -1.66025946 -0.33402683  1.09875278  1.31429121
 -0.84049045 -0.45812534 -1.01520162 -1.20498697  0.        ]","[[ -1.20884752   3.0165631    0.1270183    0.15239038]
 [-24.6938158   -0.51361387   0.           0.        ]]",[-0.81551504 -0.16853298]
16,[-0.7589688  3.5230337],-0.183443793642,-2.28684,[-1.09930301  3.33109689],"[-0.35008885 -0.4948592  -1.73532645 -0.3068059   1.09875204  1.31429012
 -0.90692227 -0.41976871 -0.9679533  -1.25979203  0.        ]","[[ -1.73754366   3.00946688   0.1270183    0.15239038]
 [-28.16423452  -0.23100339   0.           0.        ]]",[-0.81551504 -0.16853298]
17,[-0.65101138  2.04694966],-0.190909619896,-2.01323,[-1.25950956  3.20796824],"[-1.0863956  -0.49423961 -1.35560263 -0.29475697  1.09875131  1.31428903
 -0.95377124 -0.40206285 -0.95899582 -1.34016954  0.        ]","[[ -2.32538404   3.00632375   0.1270183    0.15239038]
 [-30.6116495   -0.10054768   0.           0.        ]]",[-0.81551504 -0.16853298]
18,[-1.48952527  2.73207797],-0.201770323278,-1.25986,[-1.39908481  3.1792891 ],"[-1.5092934  -0.49396824 -0.55156583 -0.28956992  1.09875057  1.31428794
 -0.99151068 -0.39421929 -1.00020453 -1.41543864  0.        ]","[[ -2.95739809   3.00497024   0.1270183    0.15239038]
 [-32.58318534  -0.04275741   0.           0.        ]]",[-0.81551504 -0.16853298]
19,[-1.8489474   3.17073186],-0.211740383273,-0.477129,[-1.11677694  3.28934956],"[-1.359129   -0.49385283  0.4261552  -0.28738165  1.09874983  1.31428685
 -1.05495299 -0.39084163 -1.08351139 -1.45051731  0.        ]","[[ -3.64231480e+00   3.00439916e+00   1.27018296e-01   1.52390377e-01]
 [ -3.58974415e+01  -1.78718145e-02   0.00000000e+00   0.00000000e+00]]",[-0.81551504 -0.16853298]
20,[-0.16205005  3.18573444],-0.215915432107,-0.724413,[-0.55755496  3.63008308],"[-0.56025506 -0.49380463  1.11803969 -0.28647242  1.0987491   1.31428576
 -1.1171393  -0.38941651 -1.17605735 -1.41668638  0.        ]","[[ -4.39285835e+00   3.00416189e+00   1.27018296e-01   1.52390377e-01]
 [ -3.91460883e+01  -7.37258452e-03   0.00000000e+00   0.00000000e+00]]",[-0.81551504 -0.16853298]
21,[ 0.57319372  4.50418854],-0.210960240227,-1.23968,[-0.25284386  3.96762514],"[ 0.51780241 -0.49378471  1.03807181 -0.28609919  1.09874836  1.31428467
 -1.11458588 -0.38882385 -1.22183202 -1.32180857  0.        ]","[[ -5.17444217e+00   3.00406450e+00   1.27018296e-01   1.52390377e-01]
 [ -3.90127375e+01  -3.00684314e-03   0.00000000e+00   0.00000000e+00]]",[-0.81551504 -0.16853298]
22,[ 0.0993964   5.44908122],-0.199491746137,-1.79278,[-0.3285346   4.10166359],"[ 1.21360073 -0.49377651  0.23640115 -0.28594769  1.09874762  1.31428359
 -1.05635858 -0.38858004 -1.19281516 -1.22431212  0.        ]","[[ -5.92417801e+00   3.00402498e+00   1.27018296e-01   1.52390377e-01]
 [ -3.59709838e+01  -1.21150931e-03   0.00000000e+00   0.00000000e+00]]",[-0.81551504 -0.16853298]
