timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 1.74170168  2.816636  ],-0.132070399287,-5.69626,[ 2.17815804  3.66216063],"[ 1.39341347  2.58088457 -0.32890926 -0.57212043  0.75030995 -0.27372284
 -0.35864248 -0.38305929  0.82736697  0.3090076   0.        ]","[[ 0.05521253  0.06361185  0.08705733 -0.03198878]
 [ 0.00265116  0.00385802  0.          0.        ]]",[-1.06495404 -0.25192839]
1,[ 1.57853298  2.59639825],-0.135894516568,-5.63927,[ 1.95002937  3.43964744],"[ 1.38906409  2.575803   -0.27000391 -0.40778046  0.75030976 -0.27372279
 -0.28323398  0.13793353  0.81453983  0.40919939  0.        ]","[[ 0.09494017  0.10340065  0.08705733 -0.03198878]
 [ 3.95695678  3.9618359   0.          0.        ]]",[-1.06495404 -0.25192839]
2,[ 1.77898002  3.96363427],-0.148620642617,-5.67462,[ 1.64927471  3.11971736],"[ 1.36266263  2.54656577 -0.09666809  0.07527285  0.75030956 -0.27372275
 -0.20931457  0.64861358  0.73906121  0.69798376  0.        ]","[[ 0.21297018  0.22156299  0.08705733 -0.03198878]
 [ 7.83317621  7.84146806  0.          0.        ]]",[-1.06495404 -0.25192839]
3,[ 1.16254371  1.04005211],-0.171853783515,-6.12121,[ 1.30455756  2.67169714],"[ 1.27597507  2.45311856  0.17871089  0.841482    0.75030936 -0.2737227
 -0.13684883  1.14917682  0.50195385  1.11941064  0.        ]","[[  0.40775896   0.41654703   0.08705733  -0.03198878]
 [ 11.63316807  11.64424475   0.           0.        ]]",[-1.06495404 -0.25192839]
4,[ 0.96670303  3.6095537 ],-0.202806331519,-6.16309,[ 0.20950595  2.06716895],"[ 1.07301921  2.23699351  0.52151294  1.79269606  0.75030917 -0.27372265
 -0.06579496  1.63980559 -0.00320463  1.51710255  0.        ]","[[  0.67780325   0.68682969   0.08705733  -0.03198878]
 [ 15.35912321  15.37155397   0.           0.        ]]",[-1.06495404 -0.25192839]
5,[-0.95344775  0.51166712],-0.231188642501,-5.96444,[-1.14177799  1.52193081],"[  6.99590526e-01   1.84030504e+00   8.56380802e-01   2.71985433e+00
   7.50308972e-01  -2.73722598e-01   1.38217024e-03   2.12067729e+00
  -7.59539019e-01   1.61576191e+00   0.00000000e+00]","[[  1.02032514   1.03091522   0.08705733  -0.03198878]
 [ 18.88178857  19.02474687   0.           0.        ]]",[-1.06495404 -0.25192839]
6,[-1.49672974  1.10892454],-0.238297531289,-5.41885,[-1.68544531  1.40877318],"[ 0.24666939  1.27153229  1.04199934  3.26718089  0.75030878 -0.27372255
 -0.07761511  2.33776153 -1.39595333  1.2449415   0.        ]","[[  1.35639814   1.42795713   0.08705733  -0.03198878]
 [ 14.73929301  20.67395415   0.           0.        ]]",[-1.06495404 -0.25192839]
7,[-2.05752677  0.96233134],-0.21628077707,-4.56629,[-2.09125471  1.46697533],"[-0.11899537  0.59232119  1.0749829   3.11651171  0.75030858 -0.2737225
 -0.15857405  2.80508061 -1.59127575  0.66125274  0.        ]","[[  1.6085896    1.87705699   0.08705733  -0.03198878]
 [ 10.49393102  24.22420946   0.           0.        ]]",[-1.06495404 -0.25192839]
8,[-2.09723497  2.90170813],-0.167937450971,-3.71689,[-2.14856005  1.73021913],"[-0.36225653 -0.06949911  1.04463096  1.9795483   0.75030838 -0.27372245
 -0.23795047  3.24351221 -1.35993891  0.18981253  0.        ]","[[  1.77670869   2.39496045   0.08705733  -0.03198878]
 [  6.33155412  27.55502615   0.           0.        ]]",[-1.06495404 -0.25192839]
9,[-2.56503441  4.12696287],-0.103220476144,-2.27318,[-2.25172091  2.86357546],"[-0.48341481 -0.45672332  1.01327445 -0.1700105   0.75030819 -0.2737224
 -0.31579943  3.69288036 -0.88130096  0.05557965  0.        ]","[[  1.86238561   2.98031422   0.08705733  -0.03198878]
 [  2.24927411  30.96895462   0.           0.        ]]",[-1.06495404 -0.25192839]
10,[ 0.25600358  4.14453442],-0.0760291239049,-2.45012,[-0.6217286   4.74333572],"[-0.49011888 -0.4667431   1.01120606 -1.30488982  0.75030799 -0.27372235
 -0.39217737 -0.33977761 -0.64741552  0.12490226  0.        ]","[[ 1.86718504  3.25505048  0.08705733 -0.03198878]
 [-1.75586815  0.33269705  0.          0.        ]]",[-1.06495404 -0.25192839]
11,[-0.76310315  4.79527665],-0.0824089542916,-2.73632,[-0.49270481  4.70970154],"[-0.45565247 -0.4747208   1.02145919 -1.03997536  0.7503078  -0.2737223
 -0.37218947 -0.98901144 -0.70781689  0.0982605   0.        ]","[[ 1.84258296  3.19091552  0.08705733 -0.03198878]
 [-0.70773807 -4.59955903  0.          0.        ]]",[-1.06495404 -0.25192839]
