timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 2.56166329  3.88515601],-0.181055441735,-5.85433,[ 2.65194535  4.01972389],"[ 1.40208348  2.59095425 -0.41944853 -1.04723295  0.24169715 -0.09244575
 -0.36093946 -0.38337437  1.28446502 -0.0459637   0.        ]","[[ 0.00123795 -0.049774    0.02889382 -0.01055679]
 [ 0.00233033 -0.00217147  0.          0.        ]]",[-1.09690726 -0.29237866]
1,[ 2.22810273  5.61296243],-0.181867046106,-5.76933,[ 2.54628301  3.82169867],"[ 1.4008572   2.59277233 -0.3603073  -0.8820126   0.24169711 -0.09244573
 -0.2852413   0.13654233  1.28441531  0.05499118  0.        ]","[[ 0.04095916 -0.01010459  0.02889382 -0.01055679]
 [ 3.9566286   3.95592642  0.          0.        ]]",[-1.09690726 -0.29237866]
2,[ 2.27858933  4.52779489],-0.184465579238,-5.86531,[ 2.36547828  3.51017332],"[ 1.38363778  2.58392069 -0.1855107  -0.39098333  0.24169707 -0.09244572
 -0.21103926  0.64616855  1.2460367   0.35204607  0.        ]","[[ 0.15898202  0.1079408   0.02889382 -0.01055679]
 [ 7.83277313  7.83568383  0.          0.        ]]",[-1.09690726 -0.29237866]
3,[ 2.23094796  3.04761147],-0.189045898043,-6.1272,[ 2.03703451  3.07226157],"[ 1.31151043  2.523059    0.09465604  0.4027288   0.24169702 -0.09244571
 -0.13829886  1.14570066  1.06325926  0.80483739  0.        ]","[[  3.53760983e-01   3.02810495e-01   2.88938159e-02  -1.05567894e-02]
 [  1.16325650e+01   1.16385971e+01   0.00000000e+00   0.00000000e+00]]",[-1.09690726 -0.29237866]
4,[ 0.72575544  2.21193159],-0.19471722636,-6.232,[ 1.18000507  2.36707306],"[ 1.12662287  2.34787312  0.44865212  1.41922525  0.24169698 -0.09244569
 -0.06697873  1.63532068  0.60771029  1.27415439  0.        ]","[[  6.23789921e-01   5.72981673e-01   2.88938159e-02  -1.05567894e-02]
 [  1.53581652e+01   1.53660544e+01   0.00000000e+00   0.00000000e+00]]",[-1.09690726 -0.29237866]
5,[-1.0718037   1.86344793],-0.197322694186,-6.01949,[-0.3990404   1.60087669],"[ 0.782214    1.99194301  0.79595404  2.46773002  0.24169694 -0.09244568
 -0.01780212  2.1152522  -0.13051189  1.48025807  0.        ]","[[  9.56723470e-01   9.16962287e-01   2.88938159e-02  -1.05567894e-02]
 [  1.79270383e+01   1.90197614e+01   0.00000000e+00   0.00000000e+00]]",[-1.09690726 -0.29237866]
6,[-1.31371686  1.18776106],-0.187590995664,-5.51203,[-1.12049317  1.24600542],"[ 0.36994333  1.41986995  1.00206951  3.21018877  0.2416969  -0.09244566
 -0.10027614  2.58592311 -0.81821249  1.20232356  0.        ]","[[  1.27203690e+00   1.33330920e+00   2.88938159e-02  -1.05567894e-02]
 [  1.36187842e+01   2.26029801e+01   0.00000000e+00   0.00000000e+00]]",[-1.09690726 -0.29237866]
7,[-1.2388811   1.62000416],-0.158592942472,-4.99766,[-1.34719777  1.21380162],"[ 0.03991506  0.67982968  1.06452477  3.19779305  0.24169686 -0.09244565
 -0.1811131   3.04726896 -1.09504711  0.63126932  0.        ]","[[  1.50204508e+00   1.82060837e+00   2.88938159e-02  -1.05567894e-02]
 [  9.39604678e+00   2.61152247e+01   0.00000000e+00   0.00000000e+00]]",[-1.09690726 -0.29237866]
8,[-1.5651098   0.92295859],-0.109311259767,-4.20329,[-1.53610492  1.46287727],"[-0.17399926 -0.04836006  1.06355716  2.04333713  0.24169682 -0.09244563
 -0.260371    3.49946592 -0.91265074  0.11171985  0.        ]","[[  1.64842871e+00   2.37745402e+00   2.88938159e-02  -1.05567894e-02]
 [  5.25579530e+00   2.95578420e+01   0.00000000e+00   0.00000000e+00]]",[-1.09690726 -0.29237866]
9,[-1.65657392  3.37102634],-0.0430701766475,-2.8743,[-1.41896725  3.10618544],"[-0.26757678 -0.45931526  1.05305023 -0.24940239  0.24169678 -0.09244562
 -0.33810949  3.90261487 -0.42861033 -0.0920361   0.        ]","[[  1.71280581e+00   2.99940584e+00   2.88938159e-02  -1.05567894e-02]
 [  1.19491404e+00   3.26270846e+01   0.00000000e+00   0.00000000e+00]]",[-1.09690726 -0.29237866]
