timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 1.52806741  2.49993525],-0.279733002002,0.194108,[ 0.85640544  0.58475995],"[ 1.11831906  1.45501927 -0.09876326 -0.4139059  -0.26749407  1.28545591
 -0.70966064 -0.25391027  1.36465432 -1.10305312  0.        ]","[[ 0.01092031  0.05607669 -0.0315      0.15005529]
 [-0.00486468 -0.00218857  0.          0.        ]]",[-0.10564528 -0.033856  ]
1,[ 1.50384234  1.06838801],-0.272639258742,0.0499676,[ 0.86033893  0.58473349],"[ 1.11663641  1.45133693 -0.03849567 -0.33022011 -0.26749282  1.28544107
 -0.47355577  0.29413705  1.35774691 -1.0124143   0.        ]","[[ 0.05049911  0.09574576 -0.0315      0.15005529]
 [ 3.94958759  3.95590867  0.          0.        ]]",[-0.10564528 -0.033856  ]
2,[ 2.05603829  0.99494   ],-0.249819050961,0.121876,[ 0.84444571  0.57900822],"[ 1.0989231   1.42917524  0.13992737 -0.08358899 -0.26749158  1.28542624
 -0.24211414  0.83133356  1.30483718 -0.74873045  0.        ]","[[ 0.16838314  0.21379074 -0.0315      0.15005529]
 [ 7.82594606  7.83565839  0.          0.        ]]",[-0.10564528 -0.033856  ]
3,[ 0.33964945 -0.40190748],-0.207327160668,-0.0468719,[ 0.76727885  0.55759621],"[ 1.02870998  1.35671461  0.42561919  0.30789616 -0.26749033  1.2854114
 -0.01522415  1.35510416  1.11875185 -0.35777647  0.        ]","[[  0.36302868   0.40845872  -0.0315       0.15005529]
 [ 11.62607205  11.61851587   0.           0.        ]]",[-0.10564528 -0.033856  ]
4,[ 0.67660397  0.87300882],-0.150864950142,0.192949,[ 0.62951767  0.52581966],"[ 0.87281775  1.2284467   0.7533068   0.70124516 -0.26748908  1.28539657
  0.05135832  1.10279593  0.76808516 -0.00959831  0.        ]","[[  0.6067387    0.62254724  -0.0315       0.15005529]
 [ 12.74124519   9.7963845    0.           0.        ]]",[-0.10564528 -0.033856  ]
5,[-1.98936804  1.73403085],-0.0845439238362,0.274952,[ 0.41895503  0.47800732],"[ 0.61292541  1.04177117  1.06454288  1.05873352 -0.26748783  1.28538173
  0.19614885  1.55435979  0.28211404  0.1718924   0.        ]","[[  0.8858928    0.85119836  -0.0315       0.15005529]
 [ 15.16630142  13.05781691   0.           0.        ]]",[-0.10564528 -0.033856  ]
6,[ 0.59035913  1.59617903],-0.023399833117,0.351258,[ 0.21099809  0.43180037],"[ 0.30897908  0.73721686  1.27303809  1.39827638 -0.26748659  1.2853669
 -0.05793606  2.06685489 -0.22303107  0.08225849  0.        ]","[[  1.14652073   1.14949488  -0.0315       0.15005529]
 [ 10.91074366  16.75950268   0.           0.        ]]",[-0.10564528 -0.033856  ]
7,[-0.63331084  0.02196538],-0.062837759734,0.202405,[ 0.07387072  0.40166467],"[-0.00460641  0.29981677  1.38217124  1.58064903 -0.26748534  1.28535206
  0.0688094   2.56892366 -0.59648364 -0.2740227   0.        ]","[[  1.38603061   1.52107303  -0.0315       0.15005529]
 [ 13.03354199  20.38621012   0.           0.        ]]",[-0.10564528 -0.033856  ]
8,[-0.39408783 -0.06341025],-0.119410864863,0.181086,[ 0.03826749  0.39430547],"[-0.32364174 -0.18370439  1.40631478  1.45144802 -0.26748409  1.28533723
 -0.09602289  2.52497547 -0.71077742 -0.75619102  0.        ]","[[  1.61900482   1.92561827  -0.0315       0.15005529]
 [ 10.27285708  20.06938039   0.           0.        ]]",[-0.10564528 -0.033856  ]
9,[ 1.16051375  0.62148365],-0.153815810955,0.214251,[ 0.07376716  0.39949873],"[-0.57901335 -0.59036136  1.3658352   1.01597632 -0.26748285  1.2853224
 -0.20113612  2.43509643 -0.56699859 -1.12410518  0.        ]","[[  1.80680076   2.3204978   -0.0315       0.15005529]
 [  8.5123707   19.42074592   0.           0.        ]]",[-0.10564528 -0.033856  ]
10,[ 0.49624935  0.25091325],-0.169890236105,0.0893384,[ 0.14548913  0.40995219],"[-0.84866264 -0.8764345   1.26013352  0.3144082  -0.2674816   1.28530757
  0.02530905  2.72243057 -0.27307603 -1.30494345  0.        ]","[[  2.01510023   2.72974243  -0.0315       0.15005529]
 [ 12.30493553  21.49682407   0.           0.        ]]",[-0.10564528 -0.033856  ]
11,[ 0.9002472  -0.19009061],-0.166692302275,0.124803,[ 0.29404345  0.43991929],"[-1.1516462  -0.97748422  1.04220041 -0.45818307 -0.26748035  1.28529274
  0.12809128  0.89861924 -0.02495618 -1.26394564  0.        ]","[[  2.27847707   3.10643531  -0.0315       0.15005529]
 [ 14.02636124   8.32347385   0.           0.        ]]",[-0.10564528 -0.033856  ]
12,[-0.548171   -0.58749943],-0.1601698104,0.117968,[ 0.3863638   0.46106476],"[-1.43041922 -0.97822425  0.68034209 -0.52709601 -0.2674791   1.2852779
  0.32430412 -0.52390834  0.04295719 -1.19964442  0.        ]","[[  2.59197464   3.13901454  -0.0315       0.15005529]
 [ 17.31258298  -1.9514647    0.           0.        ]]",[-0.10564528 -0.033856  ]
13,[ 0.42519802  0.39268255],-0.164119261534,0.195145,[ 0.4319703   0.47250995],"[-1.59722038 -0.97557168  0.22973347 -0.39307402 -0.26747786  1.28526307
  0.17424262 -0.85027891  0.0376865  -1.23035464  0.        ]","[[  2.91301031   3.07562447  -0.0315       0.15005529]
 [ 14.79935831  -4.30887811   0.           0.        ]]",[-0.10564528 -0.033856  ]
14,[ 0.38418824 -0.70740014],-0.169362347453,0.0686807,[ 0.45410794  0.47860631],"[-1.6284283  -0.96702035 -0.23930862 -0.24633391 -0.26747661  1.28524824
  0.25726876 -0.62320503  0.05283165 -1.26502325  0.        ]","[[  3.22294926   3.00590293  -0.0315       0.15005529]
 [ 16.1898986   -2.6687577    0.           0.        ]]",[-0.10564528 -0.033856  ]
15,[-0.05693782  2.14633026],-0.17532266677,0.539263,[ 0.49675548  0.49011871],"[-1.51495981 -0.9497438  -0.73283272 -0.07775468 -0.26747536  1.28523342
  0.3289418  -1.00369677  0.09360829 -1.29736282  0.        ]","[[  3.5587914    2.92495304  -0.0315       0.15005529]
 [ 17.39029893  -5.41709381   0.           0.        ]]",[-0.10564528 -0.033856  ]
16,[-1.10448059 -0.08238917],-0.177886647323,-0.196447,[ 0.52913272  0.49924305],"[-1.25507476 -0.92936197 -1.16429774  0.06066786 -0.26747412  1.28521859
  0.29492715 -0.44069866  0.15219428 -1.2967683   0.        ]","[[  3.90088177   2.8574117   -0.0315       0.15005529]
 [ 16.82065018  -1.35060306   0.           0.        ]]",[-0.10564528 -0.033856  ]
17,[ 1.9537987   1.06768846],-0.174758049641,0.367149,[ 0.5581367   0.50818598],"[-0.93859955 -0.91858106 -1.43901373  0.12136384 -0.26747287  1.28520376
  0.03863767 -0.48221894  0.19514462 -1.2558338   0.        ]","[[  4.19422893   2.82739023  -0.0315       0.15005529]
 [ 12.52837264  -1.6505196    0.           0.        ]]",[-0.10564528 -0.033856  ]
18,[ 0.85683843  0.62784644],-0.166163462827,0.0198739,[ 0.58443081  0.5156064 ],"[-0.57134385 -0.92119555 -1.59873733  0.10717286 -0.26747162  1.28518893
  0.26024076  0.0704827   0.20612027 -1.18429698  0.        ]","[[  4.48203343   2.83443423  -0.0315       0.15005529]
 [ 16.23973699   2.34159163   0.           0.        ]]",[-0.10564528 -0.033856  ]
19,[-0.43843407 -0.99003953],-0.150783148905,-0.779095,[ 0.60766971  0.52162075],"[-0.08538021 -0.94446667 -1.62701989 -0.03814536 -0.26747037  1.2851741
  0.44361943  0.4082131   0.14791714 -1.09102298  0.        ]","[[  4.83764227   2.90574138  -0.0315       0.15005529]
 [ 19.31093578   4.78098917   0.           0.        ]]",[-0.10564528 -0.033856  ]
20,[ 1.10524953  1.6084598 ],-0.1409091598,-0.163658,[ 0.62761962  0.52734637],"[ 0.39046318 -0.95838175 -1.45950961 -0.15268149 -0.26746913  1.28515928
  0.31713815 -0.1476863   0.07508553 -1.04480488  0.        ]","[[  5.20260843   2.96107532  -0.0315       0.15005529]
 [ 17.1927055    0.76581021   0.           0.        ]]",[-0.10564528 -0.033856  ]
21,[ 0.29347256  0.01114591],-0.13774095059,-0.69383,[ 0.61373389  0.52112609],"[ 0.79458178 -0.96856272 -1.09736351 -0.26745053 -0.26746788  1.28514445
  0.53323422  0.23771647 -0.00151151 -1.04564043  0.        ]","[[  5.58277469   3.01596632  -0.0315       0.15005529]
 [ 20.81182819   3.54951006   0.           0.        ]]",[-0.10564528 -0.033856  ]
22,[ 0.98209281  0.00604388],-0.139051954443,-0.632159,[ 0.60251194  0.51772702],"[ 1.06613336 -0.97159209 -0.53153511 -0.31325702 -0.26746663  1.28512962
  0.57800177 -0.2933565  -0.0534939  -1.06765099  0.        ]","[[  6.0065339    3.03775955  -0.0315       0.15005529]
 [ 21.56162736  -0.28632468   0.           0.        ]]",[-0.10564528 -0.033856  ]
23,[-0.09218683  1.69373534],-0.140772706077,-0.454965,[ 0.53846169  0.50125384],"[ 1.09385515 -0.96996757  0.17129042 -0.28779697 -0.26746539  1.2851148
  0.78468604 -0.35076184 -0.08952204 -1.08666272  0.        ]","[[  6.47249692   3.02565436  -0.0315       0.15005529]
 [ 25.02314718  -0.70096171   0.           0.        ]]",[-0.10564528 -0.033856  ]
24,[ 1.81257387 -0.15476625],-0.145829937093,-0.458042,[ 0.44378093  0.47949541],"[ 0.81144466 -0.96835543  0.8439159  -0.26494396 -0.26746414  1.28509997
  0.73330804 -0.30879628 -0.11815457 -1.12719724  0.        ]","[[  6.96432754   3.01477425  -0.0315       0.15005529]
 [ 24.16278206  -0.39786654   0.           0.        ]]",[-0.10564528 -0.033856  ]
25,[ 0.06879501  0.14331294],-0.153381866302,-0.26628,[ 0.35525391  0.45957661],"[ 0.24208637 -0.96606812  1.30417658 -0.23552455 -0.26746289  1.28508515
  0.94114842 -0.39258141 -0.12985291 -1.1829721   0.        ]","[[  7.48250828   3.00074531  -0.0315       0.15005529]
 [ 27.64368802  -1.00303547   0.           0.        ]]",[-0.10564528 -0.033856  ]
26,[ 1.66942188  1.19027069],-0.162438813661,0.0487085,[ 0.29956838  0.44515595],"[-0.50173446 -0.96351654  1.38382729 -0.20586268 -0.26746165  1.28507033
  0.92472842 -0.31133298 -0.11373689 -1.24662881  0.        ]","[[  8.03262419   2.98657242  -0.0315       0.15005529]
 [ 27.36882148  -0.41621551   0.           0.        ]]",[-0.10564528 -0.033856  ]
27,[-0.05136987  2.33061221],-0.169428731834,0.421665,[ 0.31796581  0.44617623],"[-1.2053341  -0.96708006  0.98852375 -0.24840947 -0.2674604   1.2850555
  1.12878521 -0.07051405 -0.04954392 -1.28821612  0.        ]","[[  8.61429083   3.00689399  -0.0315       0.15005529]
 [ 30.7864162    1.32313144   0.           0.        ]]",[-0.10564528 -0.033856  ]
28,[-0.93757066  0.20101965],-0.169587560376,0.154447,[ 0.39010853  0.4619973 ],"[-1.60473085 -0.96848389  0.19157666 -0.26714319 -0.26745915  1.28504068
  1.08023635 -0.2607712   0.02664543 -1.27340523  0.        ]","[[  9.22186303   3.01582385  -0.0315       0.15005529]
 [ 29.97352163  -0.05103083   0.           0.        ]]",[-0.10564528 -0.033856  ]
29,[ 1.51418204  0.28852404],-0.166470687062,0.284741,[ 0.47195545  0.48320603],"[-1.54793681 -0.96779881 -0.64266008 -0.25799786 -0.2674579   1.28502586
  0.82314506 -0.2918212   0.07436908 -1.23705059  0.        ]","[[  9.77813492   3.0114667   -0.0315       0.15005529]
 [ 25.66801983  -0.27530199   0.           0.        ]]",[-0.10564528 -0.033856  ]
30,[ 0.19752504 -1.41103915],-0.159772326596,-0.256026,[ 0.54216158  0.50166243],"[-1.11092292 -0.96702617 -1.31011894 -0.24802863 -0.26745666  1.28501104
  1.02920739 -0.27992489  0.09894212 -1.17875113  0.        ]","[[ 10.32612184   3.00671413  -0.0315       0.15005529]
 [ 29.11917113  -0.1893897    0.           0.        ]]",[-0.10564528 -0.033856  ]
31,[ 0.47139739 -0.62744339],-0.15249790005,-0.30708,[ 0.59787899  0.51791459],"[-0.37402933 -0.9587606  -1.63342529 -0.15715236 -0.26745541  1.28499622
  1.04145961 -0.82770266  0.11840943 -1.11632894  0.        ]","[[ 10.91056587   2.96323094  -0.0315       0.15005529]
 [ 29.32452151  -4.14577214   0.           0.        ]]",[-0.10564528 -0.033856  ]
32,[-0.71116971  1.38936206],-0.1414295796,-0.368979,[ 0.65167361  0.53309917],"[ 0.4196116  -0.92882126 -1.44176229  0.06314645 -0.26745416  1.28498139
  1.11820594 -1.16042403  0.14525785 -1.01934273  0.        ]","[[ 11.50995439   2.85620452  -0.0315       0.15005529]
 [ 30.61000282  -6.5489428    0.           0.        ]]",[-0.10564528 -0.033856  ]
33,[ 0.26127853  0.59876551],-0.122934364358,-0.590236,[ 0.6510731   0.53126615],"[ 0.96392698 -0.89329334 -0.81695917  0.24315105 -0.26745292  1.28496657
  0.91387837 -0.59442219  0.09439784 -0.89859867  0.        ]","[[ 12.08782171   2.76624128  -0.0315       0.15005529]
 [ 27.1881749   -2.46100511   0.           0.        ]]",[-0.10564528 -0.033856  ]
34,[ 1.54336928  0.21648636],-0.110773793852,-0.550229,[ 0.55378562  0.50653756],"[ 1.11506954 -0.88179567 -0.00854786  0.29203276 -0.26745167  1.28495175
  0.9434989  -0.25958492 -0.04232217 -0.85695946  0.        ]","[[ 12.63656338   2.74128554  -0.0315       0.15005529]
 [ 27.68437067  -0.04264974   0.           0.        ]]",[-0.10564528 -0.033856  ]
35,[-0.68453984  0.84697636],-0.117844939397,-0.488689,[ 0.41524813  0.47431144],"[ 0.83113846 -0.88542909  0.81640239  0.27691814 -0.26745042  1.28493694
  1.14717325 -0.1409704  -0.19169099 -0.93148911  0.        ]","[[ 13.22447631   2.74902847  -0.0315       0.15005529]
 [ 31.09557039   0.81403628   0.           0.        ]]",[-0.10564528 -0.033856  ]
36,[-0.41074904 -0.73263108],-0.141768187727,-0.389014,[ 0.28267169  0.44303754],"[ 0.18090512 -0.90719453  1.32874966  0.17868837 -0.26744918  1.28492212
  0.94860004  0.32093355 -0.25195889 -1.10338414  0.        ]","[[ 13.81302197   2.79878046  -0.0315       0.15005529]
 [ 27.7701214    4.15012347   0.           0.        ]]",[-0.10564528 -0.033856  ]
37,[ 0.23513674  0.79415354],-0.161896952336,0.0504365,[ 0.26699877  0.43875593],"[-0.54326276 -0.92727949  1.37478325  0.07199077 -0.26744793  1.2849073
  0.81866983 -0.09223844 -0.2086855  -1.24844764  0.        ]","[[ 14.3465935    2.85184193  -0.0315       0.15005529]
 [ 25.59423186   1.16602002   0.           0.        ]]",[-0.10564528 -0.033856  ]
38,[ 0.01748613 -0.11353842],-0.173109439993,0.0627237,[ 0.28843528  0.43966949],"[-1.1701142  -0.94452642  1.02432396 -0.03963794 -0.26744668  1.28489248
  0.84401565  0.33984551 -0.10962169 -1.32307748  0.        ]","[[ 14.86273779   2.90647301  -0.0315       0.15005529]
 [ 26.01881234   4.28670906   0.           0.        ]]",[-0.10564528 -0.033856  ]
39,[-0.65711861 -0.77005899],-0.172342515183,-0.0132319,[ 0.3622877   0.45489088],"[-1.5590046  -0.96346753  0.37726035 -0.20642826 -0.26744544  1.28487766
  0.81739769  0.26576767  0.00397577 -1.29885907  0.        ]","[[ 15.37864257   2.98683887  -0.0315       0.15005529]
 [ 25.57313219   3.75170129   0.           0.        ]]",[-0.10564528 -0.033856  ]
40,[-0.50520412 -0.15692485],-0.167518373467,0.0725578,[ 0.446787    0.47653887],"[-1.61726132 -0.96876344 -0.34455229 -0.27229837 -0.26744419  1.28486285
  0.63180547 -0.28229841  0.05892328 -1.2493139   0.        ]","[[ 15.85892066   3.01827298  -0.0315       0.15005529]
 [ 22.46502788  -0.20662188   0.           0.        ]]",[-0.10564528 -0.033856  ]
41,[ 0.25994263  0.51509341],-0.16431799817,0.153163,[ 0.50870484  0.49330139],"[-1.41112191 -0.96714383 -0.94489877 -0.2506201  -0.26744294  1.28484803
  0.48580775 -0.36781256  0.0881837  -1.21644726  0.        ]","[[ 16.28368958   3.00794367  -0.0315       0.15005529]
 [ 20.02001045  -0.82424391   0.           0.        ]]",[-0.10564528 -0.033856  ]
42,[ 0.7434314   0.63513552],-0.159104699604,0.150045,[ 0.55216449  0.50514346],"[-1.02064687 -0.9658685  -1.38278467 -0.23469705 -0.2674417   1.28483322
  0.52359536 -0.26752361  0.10329223 -1.17204395  0.        ]","[[ 16.69043978   3.00034767  -0.0315       0.15005529]
 [ 20.65289582  -0.0999387    0.           0.        ]]",[-0.10564528 -0.033856  ]
43,[-0.55560684 -0.65248278],-0.151237944149,-0.585006,[ 0.58612978  0.51451367],"[-0.46253713 -0.96631178 -1.62183075 -0.24026643 -0.26744045  1.2848184
  0.67493737 -0.23839896  0.09340316 -1.11609212  0.        ]","[[ 17.12892846   3.00300611  -0.0315       0.15005529]
 [ 23.18751431   0.11039868   0.           0.        ]]",[-0.10564528 -0.033856  ]
44,[ 1.31845114  0.6949528 ],-0.144381065832,-0.177829,[ 0.61966419  0.52506578],"[ 0.13255759 -0.96197124 -1.57645683 -0.19059874 -0.2674392   1.28480359
  0.516162   -0.59648003  0.0821287  -1.06826161  0.        ]","[[ 17.56600043   2.97926621  -0.0315       0.15005529]
 [ 20.52853368  -2.47576491   0.           0.        ]]",[-0.10564528 -0.033856  ]
45,[-0.3406786   0.45161268],-0.136826994806,-0.685753,[ 0.63524842  0.52728748],"[ 0.6637611  -0.9574737  -1.24711664 -0.14595629 -0.26743796  1.28478877
  0.72831222 -0.20871504  0.04828761 -1.02322474  0.        ]","[[ 18.01221911   2.95784961  -0.0315       0.15005529]
 [ 24.08150619   0.32474221   0.           0.        ]]",[-0.10564528 -0.033856  ]
46,[ 0.1046683  -0.28911381],-0.134030215075,-0.784489,[ 0.60544956  0.51833308],"[ 1.02339067 -0.96253052 -0.67199714 -0.19675992 -0.26743671  1.28477396
  0.61930695  0.03792682 -0.02474338 -1.02402678  0.        ]","[[ 18.47553381   2.98221651  -0.0315       0.15005529]
 [ 22.25605506   2.10603138   0.           0.        ]]",[-0.10564528 -0.033856  ]
47,[ 1.41944845 -1.78575322],-0.137916795009,-0.775666,[ 0.55638224  0.50563717],"[ 1.11503848 -0.96716925 -0.00754503 -0.25157242 -0.26743546  1.28475915
  0.61773789 -0.19924971 -0.08004082 -1.0640838   0.        ]","[[ 18.92039204   3.00839998  -0.0315       0.15005529]
 [ 22.22984019   0.39310456   0.           0.        ]]",[-0.10564528 -0.033856  ]
48,[-0.54425486  0.40207203],-0.139882051979,-0.560889,[ 0.48079437  0.4887771 ],"[ 0.9150663  -0.96138095  0.681894   -0.18472462 -0.26743422  1.28474433
  0.82785966 -0.7486103  -0.12385098 -1.08461958  0.        ]","[[ 19.4002963    2.97645442  -0.0315       0.15005529]
 [ 25.74883662  -3.57447059   0.           0.        ]]",[-0.10564528 -0.033856  ]
49,[ 0.16707209  0.32356261],-0.14439356215,-0.285952,[ 0.37146062  0.46474257],"[ 0.44039261 -0.94860394  1.19769161 -0.07089301 -0.26743297  1.28472952
  0.6687441  -0.51845278 -0.17450064 -1.1214005   0.        ]","[[ 19.88853792   2.92164241  -0.0315       0.15005529]
 [ 23.08421347  -1.91227329   0.           0.        ]]",[-0.10564528 -0.033856  ]
