timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 3.47709975  2.00754561],-0.245089615195,-0.271294,[ 1.64047885  1.16593635],"[ 1.16562035  1.79082414 -0.07710637 -0.7243774  -0.28518002  0.17692061
 -0.65575415 -0.34833603  1.55097367 -0.23775421  0.        ]","[[ 0.02829969 -0.01620785 -0.03458285  0.020642  ]
 [-0.00478346 -0.00213733  0.          0.        ]]",[-0.29764256  0.0031446 ]
1,[ 2.39317647  2.32342921],-0.243924511307,-0.196241,[ 1.61878157  1.14517832],"[ 1.16298692  1.79062845 -0.01787212 -0.61848466 -0.28517947  0.17692029
 -0.53242564  0.21940422  1.5464112  -0.14258699  0.        ]","[[ 0.06788003  0.02346223 -0.03458285  0.020642  ]
 [ 3.94965611  3.95595848  0.          0.        ]]",[-0.29764256  0.0031446 ]
2,[ 2.50896039  1.86903538],-0.239336885644,-0.22727,[ 1.55059671  1.1001668 ],"[ 1.14239414  1.77830244  0.15724512 -0.30461487 -0.28517892  0.17691996
 -0.41153418  0.7759063   1.49755977  0.13584257  0.        ]","[[ 0.18576499  0.14150822 -0.03458285  0.020642  ]
 [ 7.82595924  7.83571165  0.          0.        ]]",[-0.29764256  0.0031446 ]
3,[ 1.7801924   2.08411793],-0.228322977941,-0.234536,[ 1.3655324   0.99879372],"[ 1.06739409  1.71996127  0.43684767  0.200011   -0.28517837  0.17691963
 -0.29302297  1.32138157  1.30800953  0.55382376  0.        ]","[[  0.38040953   0.3363784   -0.03458285   0.020642  ]
 [ 11.6259443   11.63861671   0.           0.        ]]",[-0.29764256  0.0031446 ]
4,[ 1.18407265  1.54519485],-0.206963459404,-0.348912,[ 0.9687618   0.84564543],"[ 0.88417185  1.5649889   0.78766609  0.84059675 -0.28517782  0.17691931
 -0.17682427  1.85602404  0.86557622  0.97335134  0.        ]","[[  0.65030835   0.60654985  -0.03458285   0.020642  ]
 [ 15.35178176  15.3660618    0.           0.        ]]",[-0.29764256  0.0031446 ]
5,[-0.08744854  0.49796539],-0.172673492684,-0.363574,[ 0.52167308  0.707039  ],"[ 0.53800292  1.26051585  1.13646385  1.49110721 -0.28517727  0.17691898
 -0.0628595   2.38001212  0.16032904  1.13179536  0.        ]","[[  0.99400326   0.95052642  -0.03458285   0.020642  ]
 [ 19.00599     19.01933878   0.           0.        ]]",[-0.29764256  0.0031446 ]
6,[ 0.04707658  0.73929433],-0.13098714776,-0.166071,[ 0.18782681  0.67487699],"[ 0.06430005  0.80548022  1.3478396   1.92173349 -0.28517672  0.17691866
 -0.08525236  2.6086156  -0.50961191  0.81084386  0.        ]","[[  1.36691698   1.34690684  -0.03458285   0.020642  ]
 [ 18.28797277  20.61335673   0.           0.        ]]",[-0.29764256  0.0031446 ]
7,[-1.07846536  2.36645576],-0.0919491111749,0.137951,[ 0.06814259  0.70240653],"[-0.43576954  0.25568434  1.35968812  1.92765544 -0.28517617  0.17691833
 -0.09057044  2.96970396 -0.78344191  0.17139115  0.        ]","[[  1.73096371e+00   1.78443591e+00  -3.45828491e-02   2.06419989e-02]
 [  1.81174470e+01   2.31311607e+01   0.00000000e+00   0.00000000e+00]]",[-0.29764256  0.0031446 ]
8,[-0.29977528  1.53672371],-0.0624502721739,0.224053,[ 0.23831713  0.79120362],"[-0.85250601 -0.30275809  1.21004884  1.34087295 -0.28517562  0.17691801
 -0.22504251  3.47177705 -0.56001012 -0.36996232  0.        ]","[[  2.05005405e+00   2.28218495e+00  -3.45828491e-02   2.06419989e-02]
 [  1.38056903e+01   2.66321340e+01   0.00000000e+00   0.00000000e+00]]",[-0.29764256  0.0031446 ]
9,[-0.1544021   0.87988808],-0.0482912251371,0.208048,[ 0.58571231  0.88374937],"[-1.14778912 -0.68870224  0.98621102  0.08817234 -0.28517507  0.17691768
 -0.27046589  3.9638968  -0.08265388 -0.45959128  0.        ]","[[  2.31155899e+00   2.84926051e+00  -3.45828491e-02   2.06419989e-02]
 [  1.23492108e+01   3.00640416e+01   0.00000000e+00   0.00000000e+00]]",[-0.29764256  0.0031446 ]
10,[ 0.40792773  0.87960165],-0.0512590133784,0.262336,[ 0.93529189  1.03816485],"[-1.36217388 -0.73901356  0.71615003 -0.87735732 -0.28517452  0.17691736
 -0.2971751   0.30942621  0.15487813 -0.24513345  0.        ]","[[  2.54995492   3.21516693  -0.03458285   0.020642  ]
 [ 11.49278484   4.58422626   0.           0.        ]]",[-0.29764256  0.0031446 ]
11,[ 1.52349281  0.49491292],-0.0493986576,0.135743,[ 0.98011345  1.07473707],"[-1.51424228 -0.74078826  0.39125383 -0.81734118 -0.28517397  0.17691703
 -0.25391058 -0.90328683  0.13868639 -0.25083325  0.        ]","[[  2.79372762   3.19264126  -0.03458285   0.020642  ]
 [ 12.88000587  -3.8710981    0.           0.        ]]",[-0.29764256  0.0031446 ]
12,[ 1.56328115  0.19627256],-0.0505096647061,0.145724,[ 1.01243329  1.09655857],"[-1.59503831 -0.74194395 -0.04001082 -0.60670198 -0.28517341  0.1769167
 -0.13838059 -0.84997954  0.12770276 -0.29531728  0.        ]","[[  3.08849447   3.11370943  -0.03458285   0.020642  ]
 [ 16.58435303  -3.49944621   0.           0.        ]]",[-0.29764256  0.0031446 ]
13,[-0.49803811  1.12536579],-0.0539645679737,0.322466,[ 1.08479834  1.12999511],"[-1.52898904 -0.73737814 -0.58379001 -0.4428484  -0.28517286  0.17691638
 -0.02513809 -0.72856535  0.1443704  -0.31699869  0.        ]","[[  3.4566126    3.05221406  -0.03458285   0.020642  ]
 [ 20.21535444  -2.65293411   0.           0.        ]]",[-0.29764256  0.0031446 ]
14,[ 2.66297033  0.28872353],-0.0561145028494,0.340085,[ 1.1980474  1.176404 ],"[-1.27605115 -0.7330775  -1.0796883  -0.35729303 -0.28517231  0.17691605
 -0.09911587 -0.47535463  0.16926144 -0.30216455  0.        ]","[[  3.83712052   3.01998434  -0.03458285   0.020642  ]
 [ 17.84333255  -0.88750305   0.           0.        ]]",[-0.29764256  0.0031446 ]
15,[ 1.46294191  3.79023021],-0.0552412972589,1.07658,[ 1.30723369  1.21476173],"[-0.85609406 -0.73122563 -1.44705172 -0.32684739 -0.28517176  0.17691573
  0.01334936 -0.39774166  0.17991402 -0.25988099  0.        ]","[[  4.23016806e+00   3.00848634e+00  -3.45828491e-02   2.06419989e-02]
 [  2.14494010e+01  -3.46375623e-01   0.00000000e+00   0.00000000e+00]]",[-0.29764256  0.0031446 ]
16,[ 1.42912883 -0.8172552 ],-0.0511670571506,-0.216229,[ 1.39913535  1.24819875],"[-0.23993706 -0.73058809 -1.61767082 -0.31698386 -0.28517121  0.1769154
  0.12358797 -0.35992975  0.16597867 -0.20359308  0.        ]","[[  4.69462063e+00   3.00475775e+00  -3.45828491e-02   2.06419989e-02]
 [  2.49840756e+01  -8.27489030e-02   0.00000000e+00   0.00000000e+00]]",[-0.29764256  0.0031446 ]
17,[-0.89287593  0.13113352],-0.0468830701497,-0.842765,[ 1.45185184  1.26044583],"[ 0.46709656 -0.72396372 -1.42231062 -0.22700989 -0.28517066  0.17691508
  0.23163774 -0.82386646  0.14428509 -0.14460531  0.        ]","[[  5.22906274e+00   2.97064869e+00  -3.45828491e-02   2.06419989e-02]
 [  2.84485680e+01  -3.31741587e+00   0.00000000e+00   0.00000000e+00]]",[-0.29764256  0.0031446 ]
18,[ 2.01864247  1.40837555],-0.0414157977811,-0.427915,[ 1.45886588  1.24767256],"[ 0.97923825 -0.70865302 -0.87216961 -0.06881954 -0.28517011  0.17691475
  0.10381623 -0.74008251  0.10476269 -0.07823334  0.        ]","[[  5.75691326e+00   2.91016122e+00  -3.45828491e-02   2.06419989e-02]
 [  2.43501466e+01  -2.73327378e+00   0.00000000e+00   0.00000000e+00]]",[-0.29764256  0.0031446 ]
19,[ 1.23579371  0.87030158],-0.028677302259,-0.608795,[ 1.39850926  1.20105815],"[ 1.16616785 -0.70433956 -0.1260728  -0.03146786 -0.28516956  0.17691443
  0.21226693 -0.16449134  0.01134902 -0.06744726  0.        ]","[[  6.27880510e+00   2.89576106e+00  -3.45828491e-02   2.06419989e-02]
 [  2.78274813e+01   1.27984327e+00   0.00000000e+00   0.00000000e+00]]",[-0.29764256  0.0031446 ]
20,[ 0.30466708  1.86589623],-0.0184918795719,-0.398991,[ 1.17024231  1.09243226],"[ 0.93539186 -0.72059092  0.70960859 -0.18766447 -0.28516901  0.1769141
  0.31857682  0.32603142 -0.06990877 -0.17536726  0.        ]","[[  6.86955491e+00   2.95567190e+00  -3.45828491e-02   2.06419989e-02]
 [  3.12361754e+01   4.69984956e+00   0.00000000e+00   0.00000000e+00]]",[-0.29764256  0.0031446 ]
21,[ 1.43525515  1.11476523],-0.0337825837728,-0.209174,[ 0.98325759  1.02692223],"[ 0.26326943 -0.73625581  1.28606543 -0.41811718 -0.28516846  0.17691377
  0.33691275 -0.14009826 -0.03429379 -0.30923768  0.        ]","[[  7.50017897e+00   3.04290901e+00  -3.45828491e-02   2.06419989e-02]
 [  3.18241113e+01   1.44992355e+00   0.00000000e+00   0.00000000e+00]]",[-0.29764256  0.0031446 ]
22,[ 1.80308514  1.22268724],-0.0428581631382,0.0552449,[ 0.84258157  0.99123687],"[-0.64486116 -0.73629227  1.30463695 -0.41893668 -0.28516791  0.17691345
  0.44074329 -0.44999793  0.00688281 -0.36180351  0.        ]","[[  8.17006389e+00   3.04321782e+00  -3.45828491e-02   2.06419989e-02]
 [  3.51533081e+01  -7.10745165e-01   0.00000000e+00   0.00000000e+00]]",[-0.29764256  0.0031446 ]
23,[ 0.48510457  0.84681929],-0.0512998307531,0.321953,[ 0.8550474   1.01661038],"[-1.41511068 -0.73419479  0.62357276 -0.37750167 -0.28516736  0.17691312
  0.54252026 -0.4512819   0.07142144 -0.38526942  0.        ]","[[  8.90587234e+00   3.02760853e+00  -3.45828491e-02   2.06419989e-02]
 [  3.84166659e+01  -7.19703979e-01   0.00000000e+00   0.00000000e+00]]",[-0.29764256  0.0031446 ]
24,[ 0.23869319 -2.02247643],-0.0566082718669,-0.00618184,[ 1.04362381  1.10601783],"[-1.55015435 -0.73242132 -0.50627504 -0.34649639 -0.28516681  0.1769128
  0.57870178 -0.41187129  0.14614095 -0.35151332  0.        ]","[[  9.68584576e+00   3.01591030e+00  -3.45828491e-02   2.06419989e-02]
 [  3.95768116e+01  -4.44934667e-01   0.00000000e+00   0.00000000e+00]]",[-0.29764256  0.0031446 ]
25,[ 1.98220982  2.08688031],-0.0598001998181,0.971599,[ 1.28581333  1.19800711],"[-0.89775469 -0.7232332  -1.42238999 -0.21836456 -0.28516626  0.17691247
  0.58373056 -0.97866178  0.20525744 -0.28537085  0.        ]","[[  1.04790006e+01   2.96736301e+00  -3.45828491e-02   2.06419989e-02]
 [  3.97380958e+01  -4.39668061e+00   0.00000000e+00   0.00000000e+00]]",[-0.29764256  0.0031446 ]
26,[ 2.26338867  1.97146091],-0.05573416593,0.404271,[ 1.43157578  1.25376821],"[ 0.2061007  -0.71144097 -1.54646372 -0.09445308 -0.28516571  0.17691215
  0.68267701 -0.39845551  0.20595476 -0.16119839  0.        ]","[[  1.13055940e+01   2.92001772e+00  -3.45828491e-02   2.06419989e-02]
 [  4.29107029e+01  -3.51428354e-01   0.00000000e+00   0.00000000e+00]]",[-0.29764256  0.0031446 ]
27,[ 2.58456176  1.55702721],-0.0346134959127,-0.444675,[ 1.42367947  1.22273028],"[ 1.07201361 -0.71989223 -0.66324553 -0.180048   -0.28516516  0.17691182
  0.77967323  0.17022167  0.05807882 -0.10234576  0.        ]","[[  1.21950120e+01   2.95276996e+00  -3.45828491e-02   2.06419989e-02]
 [  4.60207908e+01   3.61344389e+00   0.00000000e+00   0.00000000e+00]]",[-0.29764256  0.0031446 ]
28,[-0.24204938  2.08631019],-0.0242630643028,-0.542243,[ 1.16312742  1.08517647],"[ 0.94051439 -0.73603305  0.7011959  -0.41370485 -0.28516461  0.17691149
  0.87474637 -0.04936134 -0.04893119 -0.22206109  0.        ]","[[  1.31460155e+01   3.04124894e+00  -3.45828491e-02   2.06419989e-02]
 [  4.90692328e+01   2.08249278e+00   0.00000000e+00   0.00000000e+00]]",[-0.29764256  0.0031446 ]
29,[ 0.74222211  2.48444345],-0.0383280453723,0.14748,[ 0.85430944  0.98548681],"[-0.17515577 -0.73669608  1.37823353 -0.42801125 -0.28516406  0.17691117
  0.81455492 -0.44549348 -0.01692158 -0.3383719   0.        ]","[[  1.41080370e+01   3.04663405e+00  -3.45828491e-02   2.06419989e-02]
 [  4.71393778e+01  -6.79374147e-01   0.00000000e+00   0.00000000e+00]]",[-0.29764256  0.0031446 ]
30,[-0.14255854  0.76127189],-0.0500781598218,0.338025,[ 0.8139571   0.99311173],"[-1.32600737 -0.73457098  0.77172214 -0.3847671  -0.28516351  0.17691084
  0.87709873 -0.46024955  0.05987405 -0.38442234  0.        ]","[[  1.50709458e+01   3.03034865e+00  -3.45828491e-02   2.06419989e-02]
 [  4.91448222e+01  -7.82261277e-01   0.00000000e+00   0.00000000e+00]]",[-0.29764256  0.0031446 ]
31,[ 1.40856549  0.17016955],-0.0566175981886,0.546705,[ 1.04167306  1.10396445],"[-1.52221295 -0.73263858 -0.60570271 -0.35037101 -0.28516296  0.17691052
  0.82914892 -0.41998145  0.15109781 -0.34365576  0.        ]","[[  1.60384176e+01   3.01737444e+00  -3.45828491e-02   2.06419989e-02]
 [  4.76074777e+01  -5.01516315e-01   0.00000000e+00   0.00000000e+00]]",[-0.29764256  0.0031446 ]
32,[ 1.46726518  0.43147465],-0.0532574274379,0.449569,[ 1.33113575  1.21233046],"[-0.56778734 -0.73132361 -1.56833061 -0.32891686 -0.28516241  0.17691019
  0.92323567 -0.39203445  0.17426824 -0.23114893  0.        ]","[[  1.70208358e+01   3.00927150e+00  -3.45828491e-02   2.06419989e-02]
 [  5.06242965e+01  -3.06674357e-01   0.00000000e+00   0.00000000e+00]]",[-0.29764256  0.0031446 ]
33,[ 0.34075773  0.87205434],-0.0390248729446,-0.488687,[ 1.42346954  1.23951292],"[ 0.76039981 -0.73060015 -1.18025826 -0.31767537 -0.28516186  0.17690987
  1.01545939 -0.36794985  0.08842753 -0.14166338  0.        ]","[[  1.80629913e+01   3.00502240e+00  -3.45828491e-02   2.06419989e-02]
 [  5.35813999e+01  -1.38761040e-01   0.00000000e+00   0.00000000e+00]]",[-0.29764256  0.0031446 ]
34,[ 1.13104331  2.49925103],-0.0233682615956,-0.46733,[ 1.25257158  1.1322844 ],"[ 1.10930611 -0.73035122  0.30602518 -0.31390782 -0.28516131  0.17690954
  1.02445156 -0.35211507 -0.03351434 -0.17900447  0.        ]","[[  1.91375133e+01   3.00359793e+00  -3.45828491e-02   2.06419989e-02]
 [  5.38698373e+01  -2.83656208e-02   0.00000000e+00   0.00000000e+00]]",[-0.29764256  0.0031446 ]
35,[-0.36774463  2.82916382],-0.0323388241124,0.130611,[ 0.82916272  0.97621793],"[ 0.02708275 -0.73033146  1.35561397 -0.31363773 -0.28516076  0.17690922
  1.11467081 -0.34700185 -0.05909219 -0.31535006  0.        ]","[[  2.02439351e+01   3.00349602e+00  -3.45828491e-02   2.06419989e-02]
 [  5.67626965e+01   7.27891730e-03   0.00000000e+00   0.00000000e+00]]",[-0.29764256  0.0031446 ]
36,[ 0.17857933  2.91065811],-0.050274144431,0.873169,[ 0.7872076   0.98282218],"[-1.32532299 -0.73036192  0.77271801 -0.31412968 -0.28516021  0.17690889
  1.03421005 -0.34672595  0.04522712 -0.40055263  0.        ]","[[  2.13533060e+01   3.00368230e+00  -3.45828491e-02   2.06419989e-02]
 [  5.41829900e+01   9.19767346e-03   0.00000000e+00   0.00000000e+00]]",[-0.29764256  0.0031446 ]
37,[ 1.1137422   0.11023278],-0.0578182428514,0.600156,[ 1.06251049  1.11084056],"[-1.46409724 -0.7303862  -0.76064611 -0.31452836 -0.28515966  0.17690856
  1.02280436 -0.34721399  0.16163024 -0.34291565  0.        ]","[[  2.24332977e+01   3.00383331e+00  -3.45828491e-02   2.06419989e-02]
 [  5.38174069e+01   5.79025800e-03   0.00000000e+00   0.00000000e+00]]",[-0.29764256  0.0031446 ]
38,[ 1.94435896  2.05481741],-0.051413405974,0.807879,[ 1.36054826  1.22628582],"[-0.24751652 -0.73023456 -1.61748199 -0.3122601  -0.28515911  0.17690824
  1.11305573 -0.35696293  0.1675889  -0.20442703  0.        ]","[[  2.35386812e+01   3.00297569e+00  -3.45828491e-02   2.06419989e-02]
 [  5.67112971e+01  -6.21841408e-02   0.00000000e+00   0.00000000e+00]]",[-0.29764256  0.0031446 ]
39,[ 2.03218334  1.97851315],-0.032969635458,-0.249657,[ 1.38987613  1.21686578],"[ 1.03963495 -0.73020019 -0.74600568 -0.31177081 -0.28515856  0.17690791
  1.20151979 -0.34537166  0.04560371 -0.13688852  0.        ]","[[  2.47013678e+01   3.00279086e+00  -3.45828491e-02   2.06419989e-02]
 [  5.95479071e+01   1.86249720e-02   0.00000000e+00   0.00000000e+00]]",[-0.29764256  0.0031446 ]
40,[ 0.07139053  1.35037522],-0.0239141446924,-0.55276,[ 1.00854683  1.04106474],"[ 0.75950276 -0.73027805  0.94221452 -0.31297693 -0.28515801  0.17690759
  1.28823149 -0.34486806 -0.06324297 -0.23621439  0.        ]","[[  2.59202231e+01   3.00324727e+00  -3.45828491e-02   2.06419989e-02]
 [  6.23283613e+01   2.21312775e-02   0.00000000e+00   0.00000000e+00]]",[-0.29764256  0.0031446 ]
41,[ 0.52900706  0.3181909 ],-0.0432212268544,0.0535138,[ 0.73790586  0.95317519],"[-0.82093317 -0.73033904  1.2272748  -0.31393087 -0.28515746  0.17690726
  1.25855862 -0.34606651 -0.01069831 -0.37947523  0.        ]","[[  2.71572464e+01   3.00360828e+00  -3.45828491e-02   2.06419989e-02]
 [  6.13771379e+01   1.37708738e-02   0.00000000e+00   0.00000000e+00]]",[-0.29764256  0.0031446 ]
