timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 2.63511433  4.41873503],-0.350933530925,-5.00921,[ 3.36672473  3.52152753],"[ 1.32162359  2.47877289 -0.21704421 -0.49365767 -1.12269917  1.0106499
 -0.36124395 -0.38678813  2.46482099 -0.85376559  0.        ]","[[ 0.06221625  0.08338321 -0.12912028  0.11741656]
 [ 0.00307218  0.00185917  0.          0.        ]]",[-0.88261801 -0.16694587]
1,[ 3.81271924  2.97883008],-0.345858567539,-4.6713,[ 3.22528529  3.32311249],"[ 1.31697479  2.47265713 -0.15864016 -0.33796886 -1.12269849  1.01064936
 -0.28593545  0.14594632  2.4500246  -0.75418604  0.        ]","[[ 0.10195228  0.12313244 -0.12912028  0.11741656]
 [ 3.9573752   3.95987764  0.          0.        ]]",[-0.88261801 -0.16694587]
2,[ 2.92992618  3.26183766],-0.328544625155,-4.70991,[ 2.9950366   2.95499349],"[ 1.28999862  2.44074609  0.01309996  0.11923729 -1.12269782  1.01064881
 -0.21211385  0.66813537  2.36893822 -0.46804556  0.        ]","[[ 0.21999072  0.24125601 -0.12912028  0.11741656]
 [ 7.83360361  7.83954826  0.          0.        ]]",[-0.88261801 -0.16694587]
3,[ 2.16984481  1.8974493 ],-0.293213295575,-4.63435,[ 2.68261313  2.58641791],"[ 1.20340231  2.34426871  0.28561864  0.84216732 -1.12269714  1.01064827
 -0.13974359  1.17997912  2.12396061 -0.05346083  0.        ]","[[  0.4147883    0.43620201  -0.12912028   0.11741656]
 [ 11.63362547  11.64236033   0.           0.        ]]",[-0.88261801 -0.16694587]
4,[ 2.40772892  1.19710162],-0.232588296962,-4.20175,[ 2.1384902   2.11085558],"[ 1.00269439  2.1269481   0.62418018  1.73465699 -1.12269646  1.01064772
 -0.06878285  1.68166382  1.61238718  0.33130497  0.        ]","[[  0.68484225   0.70644731  -0.12912028   0.11741656]
 [ 15.35963572  15.369702     0.           0.        ]]",[-0.88261801 -0.16694587]
5,[ 0.6762555   0.94146651],-0.142519589785,-4.06418,[ 1.11163592  1.62116385],"[  6.33782180e-01   1.73385126e+00   9.54662084e-01   2.59524097e+00
  -1.12269579e+00   1.01064718e+00   8.15701255e-04   2.17336424e+00
   8.55510985e-01   4.12784051e-01   0.00000000e+00]","[[  1.0286969    1.05049565  -0.12912028   0.11741656]
 [ 19.0141205   19.02287784   0.           0.        ]]",[-0.88261801 -0.16694587]
6,[-0.27332537  0.9947542 ],-0.0371698023691,-3.61577,[ 0.27310929  1.30596375],"[ 0.09496392  1.15047009  1.15195197  3.0941453  -1.12269511  1.01064663
  0.04469797  2.62411922  0.16055229 -0.03196268  0.        ]","[[  1.43209291   1.46455535  -0.12912028   0.11741656]
 [ 21.31829336  22.37186406   0.           0.        ]]",[-0.88261801 -0.16694587]
7,[ 0.29820061  0.95067761],-0.0887832714016,-2.88013,[ 0.16827327  1.37467575],"[-0.48644688  0.44420531  1.11164045  2.8408677  -1.12269444  1.01064609
  0.01617952  3.09443065 -0.00513847 -0.79299639  0.        ]","[[  1.84343334   1.94705185  -0.12912028   0.11741656]
 [ 19.820846    25.86617684   0.           0.        ]]",[-0.88261801 -0.16694587]
8,[-0.44193878  2.74886506],-0.165014829857,-1.68055,[ 0.11353332  2.36459208],"[-0.99605953 -0.20003194  0.84081882  1.54461397 -1.12269376  1.01064554
  0.03130765  3.53195696  0.41889029 -1.28375563  0.        ]","[[  2.24782192   2.49699048  -0.12912028   0.11741656]
 [ 20.61519441  29.11694465   0.           0.        ]]",[-0.88261801 -0.16694587]
9,[-0.13531109  2.25992937],-0.184933473069,-1.24192,[-0.55574101  3.64653802],"[-1.35219145 -0.49874779  0.40231798 -0.71010538 -1.12269308  1.010645
 -0.00973304  3.15897027  0.92556598 -1.08955697  0.        ]","[[  2.6385158    3.11326551  -0.12912028   0.11741656]
 [ 18.46022967  26.34583901   0.           0.        ]]",[-0.88261801 -0.16694587]
