timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 2.07780464  4.24895724],-0.183260649738,-4.63707,[ 2.03370667  3.79280686],"[ 1.35574332  2.52654478 -0.39606698 -1.10622506  1.07993777 -1.52389692
 -0.35425129 -0.38607559  0.53427623  1.19178766  0.        ]","[[-0.03075038 -0.06962236  0.12448278 -0.1764968 ]
 [-0.00152026 -0.00235973  0.          0.        ]]",[-0.99608117 -0.23341098]
1,[ 2.32748454  3.56644488],-0.194822599252,-4.77632,[ 2.01395893  3.63475871],"[ 1.35636619  2.52952013 -0.3374894  -0.94658536  1.07993726 -1.52389581
 -0.2793575   0.14149931  0.53865718  1.29234778  0.        ]","[[ 0.0088946  -0.02995667  0.12448278 -0.1764968 ]
 [ 3.95285519  3.95574309  0.          0.        ]]",[-0.99608117 -0.23341098]
2,[ 1.03279988  3.26571405],-0.2279341916,-5.00371,[ 1.79299605  3.38227797],"[ 1.34485558  2.52434157 -0.16369526 -0.47136828  1.07993675 -1.52389471
 -0.20594416  0.65863231  0.5133662   1.59041287  0.        ]","[[ 0.12684267  0.08808512  0.12448278 -0.1764968 ]
 [ 7.82906341  7.83550667  0.          0.        ]]",[-0.99608117 -0.23341098]
3,[ 1.1943297   2.70161866],-0.277382651942,-5.40974,[ 1.0583744   3.00418949],"[ 1.28262967  2.47017149  0.1163841   0.2992232   1.07993624 -1.52389361
 -0.13397735  1.16552275  0.35049775  2.0510468   0.        ]","[[  0.32154788   0.28295135   0.12448278  -0.1764968 ]
 [ 11.62889515  11.63842849   0.           0.        ]]",[-0.99608117 -0.23341098]
4,[-0.85032932  2.65278403],-0.332440188736,-5.78065,[-0.42391813  2.53128743],"[ 1.11180905  2.30512874  0.47336725  1.29118943  1.07993573 -1.5238925
 -0.06341626  1.66235524 -0.08490605  2.54176879  0.        ]","[[  0.59150357   0.55311926   0.12448278  -0.1764968 ]
 [ 15.35450529  15.3658971    0.           0.        ]]",[-0.99608117 -0.23341098]
5,[-2.02397564  2.15280896],-0.369218389506,-5.70422,[-1.85503304  2.09063721],"[ 0.85404529  1.96246692  0.77099247  2.32359885  1.07993522 -1.5238914
 -0.13286638  2.14967148 -0.72735926  2.76443121  0.        ]","[[  0.86180041   0.89712012   0.12448278  -0.1764968 ]
 [ 11.68755315  19.02198145   0.           0.        ]]",[-0.99608117 -0.23341098]
6,[-2.41019062  2.9082874 ],-0.373426492506,-5.1972,[-2.49626684  1.95416975],"[ 0.62859746  1.40489781  0.93379391  3.07134442  1.07993471 -1.52389029
 -0.21214359  2.62734599 -1.29143024  2.60473583  0.        ]","[[  1.05355306   1.31351705   0.12448278  -0.1764968 ]
 [  7.50173208  22.60574629   0.           0.        ]]",[-0.99608117 -0.23341098]
7,[-3.39499101  2.40524446],-0.346524178408,-4.19819,[-2.62610817  1.99617529],"[ 0.48840947  0.67663541  1.00558506  3.09778303  1.0799342  -1.52388919
 -0.28985105  3.09553535 -1.59270879  2.18735333  0.        ]","[[  1.16242233   1.80087574   0.12448278  -0.1764968 ]
 [  3.39879302  26.11837344   0.           0.        ]]",[-0.99608117 -0.23341098]
8,[-2.30132428  3.43567551],-0.294108616241,-2.95617,[-2.18984604  2.25215673],"[ 0.4517033  -0.04811215  1.02127215  2.01911694  1.07993369 -1.52388809
 -0.36603923  3.55440767 -1.55705279  1.69573715  0.        ]","[[  1.19003956   2.35778617   0.12448278  -0.1764968 ]
 [ -0.62392823  29.5611319    0.           0.        ]]",[-0.99608117 -0.23341098]
9,[-1.64597165  3.7521273 ],-0.227302692788,-1.43756,[-1.38515031  2.80443239],"[ 0.52052923 -0.46951517  0.99083851 -0.18891247  1.07993318 -1.52388698
 -0.44075691  4.00414372 -1.21660867  1.29950234  0.        ]","[[  1.13798263   2.98286425   0.12448278  -0.1764968 ]
 [ -4.5690081   32.9353865    0.           0.        ]]",[-0.99608117 -0.23341098]
10,[ 1.00016632  5.44740732],-0.197592793955,-1.58222,[ 0.55505377  4.54684353],"[ 0.68512596 -0.47528999  0.8990028  -1.35765614  1.07993267 -1.52388588
 -0.51405763 -0.34848997 -0.99877935  1.17573558  0.        ]","[[ 1.00776923  3.27393726  0.12448278 -0.1764968 ]
 [-8.43927397  0.27966026  0.          0.        ]]",[-0.99608117 -0.23341098]
11,[ 0.99261498  2.38817639],-0.206490648071,-2.56753,[ 0.75053215  4.68536663],"[ 0.83357835 -0.48551216  0.78867246 -1.07884074  1.07993216 -1.52388478
 -0.43591106 -1.04497074 -1.07253771  1.20698021  0.        ]","[[ 0.88038137  3.20440525  0.12448278 -0.1764968 ]
 [-4.31316274 -4.94570398  0.          0.        ]]",[-0.99608117 -0.23341098]
12,[ 0.8729095   5.24270914],-0.216841421442,-2.43908,[ 0.63290614  4.57489252],"[ 0.8836246  -0.48795543  0.74421657 -0.71878332  1.07993165 -1.52388367
 -0.35985934 -0.87621681 -1.13557145  1.26034376  0.        ]","[[ 0.83440679  3.11501342  0.12448278 -0.1764968 ]
 [-0.29765859 -3.67962679  0.          0.        ]]",[-0.99608117 -0.23341098]
13,[ 0.93797054  4.75272071],-0.222755712781,-2.59611,[ 0.43400073  4.45167255],"[ 0.85252447 -0.48329413  0.7723253  -0.49183983  1.07993114 -1.52388257
 -0.29428922 -0.65763961 -1.16908475  1.29276053  0.        ]","[[ 0.86318984  3.05860584  0.12448278 -0.1764968 ]
 [ 3.16442057 -2.0397487   0.          0.        ]]",[-0.99608117 -0.23341098]
14,[ 0.044217    4.29234547],-0.224784421736,-2.55175,[ 0.13742298  4.32905388],"[ 0.73871327 -0.4789611   0.86254374 -0.37380947  1.07993063 -1.52388146
 -0.22513913 -0.51954303 -1.18642484  1.29906759  0.        ]","[[ 0.96311099  3.02917548  0.12448278 -0.1764968 ]
 [ 6.81552119 -1.00367762  0.          0.        ]]",[-0.99608117 -0.23341098]
15,[-0.19608432  2.40878611],-0.224472320313,-2.70389,[-0.11461294  4.21112156],"[ 0.5699489  -0.47643744  0.96621535 -0.31766397  1.07993012 -1.52388036
 -0.22437839 -0.44745552 -1.19449037  1.28918446  0.        ]","[[ 1.09982441  3.01514305  0.12448278 -0.1764968 ]
 [ 6.85568506 -0.46284071  0.          0.        ]]",[-0.99608117 -0.23341098]
16,[-0.31823501  3.36735155],-0.223250579433,-2.47085,[-0.34090972  4.09562397],"[ 0.40087657 -0.47519895  1.04101673 -0.29229943  1.07992961 -1.52387926
 -0.24165239 -0.41307441 -1.19639652  1.27508044  0.        ]","[[ 1.22778709  3.00879566  0.12448278 -0.1764968 ]
 [ 5.94362084 -0.20489667  0.          0.        ]]",[-0.99608117 -0.23341098]
17,[-0.89520099  2.70109779],-0.22187261033,-2.48013,[-0.51515377  3.99516797],"[ 0.25603166 -0.47463877  1.08545801 -0.2812224   1.0799291  -1.52387815
 -0.26774422 -0.39751978 -1.19495191  1.26215726  0.        ]","[[ 1.33283717  3.006022    0.12448278 -0.1764968 ]
 [ 4.56597765 -0.08819858  0.          0.        ]]",[-0.99608117 -0.23341098]
18,[-0.46846025  3.17756832],-0.221088378689,-2.37691,[-0.53016591  3.95133567],"[ 0.1788123  -0.4743963   1.10239445 -0.27649973  1.07992859 -1.52387705
 -0.33658453 -0.39072212 -1.19350044  1.25532556  0.        ]","[[ 1.38768811  3.00483915  0.12448278 -0.1764968 ]
 [ 0.93122927 -0.03719976  0.          0.        ]]",[-0.99608117 -0.23341098]
19,[-0.6909149   2.86876737],-0.221136933341,-2.39793,[-0.4805063  3.9584806],"[ 0.17905275 -0.47429406  1.10234818 -0.27452207  1.07992808 -1.52387595
 -0.37206203 -0.3878226  -1.19389916  1.25548252  0.        ]","[[ 1.38751823  3.00434377  0.12448278 -0.1764968 ]
 [-0.94197467 -0.01544683  0.          0.        ]]",[-0.99608117 -0.23341098]
20,[-0.04377513  4.80719021],-0.221912154755,-2.11566,[-0.31584191  4.01778555],"[ 0.244011   -0.47425165  1.08839296 -0.2737053   1.07992757 -1.52387484
 -0.42351842 -0.38660833 -1.19606493  1.26160857  0.        ]","[[ 1.34141936  3.00413918  0.12448278 -0.1764968 ]
 [-3.65885869 -0.0063375   0.          0.        ]]",[-0.99608117 -0.23341098]
21,[-0.42608692  5.01623359],-0.22310895731,-2.08462,[-0.16671014  4.09069633],"[ 0.34703309 -0.47423424  1.05952965 -0.27337174  1.07992706 -1.52387374
 -0.42542904 -0.38610644 -1.19878223  1.27159367  0.        ]","[[  1.26722997e+00   3.00405564e+00   1.24482780e-01  -1.76496802e-01]
 [ -3.75974451e+00  -2.57280052e-03   0.00000000e+00   0.00000000e+00]]",[-0.99608117 -0.23341098]
22,[-0.1511367   3.79525193],-0.224519543234,-2.33439,[ 0.04438365  4.1813488 ],"[ 0.47060577 -0.47422711  1.0133394  -0.27323669  1.07992655 -1.52387263
 -0.45597028 -0.38590172 -1.20108396  1.28410898  0.        ]","[[  1.17585562e+00   3.00402182e+00   1.24482780e-01  -1.76496802e-01]
 [ -5.37231635e+00  -1.03759116e-03   0.00000000e+00   0.00000000e+00]]",[-0.99608117 -0.23341098]
23,[ 0.53841033  5.43306296],-0.226151450813,-2.24161,[ 0.25779933  4.27287579],"[ 0.61614698 -0.47422418  0.9409719  -0.2731824   1.07992604 -1.52387153
 -0.46528919 -0.38581862 -1.20237091  1.29970843  0.        ]","[[  1.06347248e+00   3.00400824e+00   1.24482780e-01  -1.76496802e-01]
 [ -5.86435750e+00  -4.14834084e-04   0.00000000e+00   0.00000000e+00]]",[-0.99608117 -0.23341098]
24,[ 0.57001776  4.97102141],-0.227428042878,-2.41943,[ 0.36361092  4.32502937],"[ 0.73204817 -0.47422293  0.867268   -0.27316084  1.07992553 -1.52387043
 -0.42271648 -0.3857849  -1.2021352   1.31290424  0.        ]","[[  9.68738402e-01   3.00400285e+00   1.24482780e-01  -1.76496802e-01]
 [ -3.61654164e+00  -1.62606536e-04   0.00000000e+00   0.00000000e+00]]",[-0.99608117 -0.23341098]
25,[-0.0419319   6.01465785],-0.228048909267,-2.26538,[ 0.38611418  4.34176588],"[ 0.78915438 -0.47422237  0.82484221 -0.27315237  1.07992502 -1.52386932
 -0.37861641 -0.38577157 -1.20154077  1.31969899  0.        ]","[[  9.19769765e-01   3.00400075e+00   1.24482780e-01  -1.76496802e-01]
 [ -1.28808159e+00  -6.33211930e-05   0.00000000e+00   0.00000000e+00]]",[-0.99608117 -0.23341098]
26,[ 0.48647114  5.01937994],-0.228381180203,-2.49319,[ 0.43202382  4.35672045],"[ 0.81994731 -0.47422207  0.80007853 -0.27314892  1.07992451 -1.52386822
 -0.38127772 -0.38576657 -1.20107253  1.32345177  0.        ]","[[  8.92598240e-01   3.00399990e+00   1.24482780e-01  -1.76496802e-01]
 [ -1.42860267e+00  -2.65509325e-05   0.00000000e+00   0.00000000e+00]]",[-0.99608117 -0.23341098]
27,[ 0.82505839  4.32387021],-0.228489004277,-2.65151,[ 0.39457071  4.3505125 ],"[ 0.82995987 -0.47422188  0.79172208 -0.27314755  1.079924   -1.52386712
 -0.34426291 -0.38576417 -1.20089589  1.32468785  0.        ]","[[  8.83634929e-01   3.00399957e+00   1.24482780e-01  -1.76496802e-01]
 [  5.25758713e-01  -9.28173294e-06   0.00000000e+00   0.00000000e+00]]",[-0.99608117 -0.23341098]
28,[ 0.08638859  4.37166856],-0.227961433262,-2.57146,[ 0.24491298  4.31176138],"[ 0.78105622 -0.47422173  0.83112653 -0.27314709  1.07992349 -1.52386601
 -0.28259117 -0.38576315 -1.20164498  1.31872157  0.        ]","[[  9.26820986e-01   3.00399947e+00   1.24482780e-01  -1.76496802e-01]
 [  3.78199563e+00  -2.29461223e-06   0.00000000e+00   0.00000000e+00]]",[-0.99608117 -0.23341098]
29,[-0.9849137   4.93027911],-0.2269494133,-2.32639,[ 0.11228436  4.26635075],"[ 0.68831948 -0.47422159  0.89691868 -0.27314679  1.07992298 -1.52386491
 -0.27753107 -0.38576313 -1.20236843  1.30783507  0.        ]","[[  1.00514148e+00   3.00399941e+00   1.24482780e-01  -1.76496802e-01]
 [  4.04916298e+00  -2.91868485e-06   0.00000000e+00   0.00000000e+00]]",[-0.99608117 -0.23341098]
30,[ 0.57418973  5.02759384],-0.226391951756,-2.37959,[ 0.14404219  4.2561245 ],"[ 0.63778219 -0.47422144  0.92837323 -0.27314634  1.07992247 -1.5238638
 -0.35290509 -0.38576333 -1.2024186   1.30211238  0.        ]","[[  1.04619494e+00   3.00399932e+00   1.24482780e-01  -1.76496802e-01]
 [  6.94453865e-02  -5.08551641e-06   0.00000000e+00   0.00000000e+00]]",[-0.99608117 -0.23341098]
31,[ 0.15963924  4.56909165],-0.226055849464,-2.39994,[ 0.0425089   4.22918081],"[ 0.60743611 -0.47422131  0.94589742 -0.27314623  1.07992196 -1.5238627
 -0.30987416 -0.38576233 -1.20234203  1.29874653  0.        ]","[[  1.07037964e+00   3.00399930e+00   1.24482780e-01  -1.76496802e-01]
 [  2.34145403e+00   1.65767490e-06   0.00000000e+00   0.00000000e+00]]",[-0.99608117 -0.23341098]
32,[-0.0220987   5.47754792],-0.225302376706,-2.22534,[-0.06910384  4.1869173 ],"[ 0.53992806 -0.47422119  0.98144791 -0.27314624  1.07992145 -1.5238616
 -0.29878108 -0.38576239 -1.20190392  1.29141599  0.        ]","[[  1.12308530e+00   3.00399932e+00   1.24482780e-01  -1.76496802e-01]
 [  2.92715954e+00   5.02696808e-07   0.00000000e+00   0.00000000e+00]]",[-0.99608117 -0.23341098]
33,[-0.43716028  4.16632303],-0.224457031445,-2.33306,[-0.17215395  4.14081097],"[ 0.46486544 -0.47422106  1.01577546 -0.27314617  1.07992094 -1.52386049
 -0.30153563 -0.38576242 -1.20101047  1.28351631  0.        ]","[[  1.18016922e+00   3.00399932e+00   1.24482780e-01  -1.76496802e-01]
 [  2.78171702e+00  -4.46051195e-07   0.00000000e+00   0.00000000e+00]]",[-0.99608117 -0.23341098]
