timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 2.02123055  1.92491899],-0.250008627562,-1.12042,[ 2.06749487  1.894454  ],"[ 1.20829762  2.17179261 -0.28621273 -1.0813395   0.06873536  1.03271545
 -0.47379829 -0.39068648  1.35900932 -1.28376442  0.        ]","[[-0.08900217 -0.09344686  0.00708262  0.12023548]
 [ 0.00135673  0.00019103  0.          0.        ]]",[-0.54802233 -0.03285454]
1,[ 1.79658435  1.6591356 ],-0.243961274339,-0.843333,[ 1.94736648  1.75558567],"[ 1.21210675  2.17581303 -0.22750642 -0.94801286  0.06873531  1.03271403
 -0.38971853  0.17255414  1.37039503 -1.18511777  0.        ]","[[-0.04930018 -0.05373063  0.00708262  0.12023548]
 [ 3.95567782  3.95824531  0.          0.        ]]",[-0.54802233 -0.03285454]
2,[ 0.80055102  0.65530298],-0.224598784907,-0.84586,[ 1.75576472  1.54262269],"[ 1.21051511  2.17493922 -0.05269764 -0.55071996  0.06873526  1.03271261
 -0.30730113  0.72464699  1.36661865 -0.88996384  0.        ]","[[  6.87036895e-02   6.43607308e-02   7.08261672e-03   1.20235481e-01]
 [  7.83181846e+00   7.83796288e+00   0.00000000e+00   0.00000000e+00]]",[-0.54802233 -0.03285454]
3,[ 0.72855242  2.56781925],-0.190850002663,-0.466271,[ 1.52876616  1.30771148],"[ 1.16866998  2.13638854  0.22024009  0.051196    0.06873522  1.03271119
 -0.24327414  1.07162653  1.24971718 -0.44632032  0.        ]","[[  2.55551976e-01   2.45584693e-01   7.08261672e-03   1.20235481e-01]
 [  1.08430448e+01   1.02762961e+01   0.00000000e+00   0.00000000e+00]]",[-0.54802233 -0.03285454]
4,[ 0.59138754  1.94568042],-0.142597792118,-0.333812,[ 0.90702558  0.94824117],"[ 1.04426012  2.01621608  0.55511965  0.81342387  0.06873517  1.03270977
 -0.18656687  1.60595582  0.91261039  0.03582544  0.        ]","[[  4.99169710e-01   4.88785144e-01   7.08261672e-03   1.20235481e-01]
 [  1.35100200e+01   1.40312050e+01   0.00000000e+00   0.00000000e+00]]",[-0.54802233 -0.03285454]
5,[-1.04031197  1.99719722],-0.085730227221,-0.318861,[-0.30556816  0.51751065],"[ 0.80215868  1.75301116  0.89867969  1.66240943  0.06873513  1.03270835
 -0.14248849  2.12969645  0.30576879  0.35918958  0.        ]","[[  7.90166274e-01   8.06337710e-01   7.08261672e-03   1.20235481e-01]
 [  1.55830504e+01   1.77117366e+01   0.00000000e+00   0.00000000e+00]]",[-0.54802233 -0.03285454]
6,[-0.88646858  0.74278518],-0.0590450507207,-0.303986,[-0.82591921  0.47046196],"[ 0.50478956  1.30210757  1.1379586   2.36633344  0.06873508  1.03270693
 -0.23312538  2.64332331 -0.35652038  0.2915681   0.        ]","[[  1.05905689e+00   1.19678799e+00   7.08261672e-03   1.20235481e-01]
 [  1.13203339e+01   2.13212478e+01   0.00000000e+00   0.00000000e+00]]",[-0.54802233 -0.03285454]
7,[-1.00802546  0.5863084 ],-0.0820912945016,-0.180073,[-0.97505921  0.48019129],"[ 0.26508822  0.69092011  1.2513166   2.58887431  0.06873503  1.03270551
 -0.31240513  3.00181544 -0.76486454 -0.10652984  0.        ]","[[  1.24805391e+00   1.64849092e+00   7.08261672e-03   1.20235481e-01]
 [  7.59174989e+00   2.38406318e+01   0.00000000e+00   0.00000000e+00]]",[-0.54802233 -0.03285454]
8,[-1.29838469 -0.22565148],-0.108037631923,-0.03453,[-0.95983046  0.53832281],"[ 0.11689305  0.04988938  1.29463297  2.06123383  0.06873499  1.03270409
 -0.39968757  3.26502308 -0.8164101  -0.59673911  0.        ]","[[  1.35870529e+00   2.14386393e+00   7.08261672e-03   1.20235481e-01]
 [  3.48679365e+00   2.56904674e+01   0.00000000e+00   0.00000000e+00]]",[-0.54802233 -0.03285454]
9,[-1.42372612  2.36086378],-0.122112927681,0.297132,[-0.77884048  0.87068367],"[ 0.07691086 -0.41417104  1.30316297  0.84068232  0.06873494  1.03270267
 -0.48528628  3.06548875 -0.58504041 -0.9573146   0.        ]","[[  1.38805367e+00   2.64360636e+00   7.08261672e-03   1.20235481e-01]
 [ -5.38977887e-01   2.42884058e+01   0.00000000e+00   0.00000000e+00]]",[-0.54802233 -0.03285454]
10,[ 0.15703097  1.98931912],-0.127996611036,0.168846,[ 0.33572367  1.70348334],"[ 0.14540685 -0.57999287  1.28774204 -0.59750319  0.0687349   1.03270125
 -0.56924532  1.1196954  -0.31629934 -1.10327827  0.        ]","[[  1.33766268e+00   3.09115021e+00   7.08261672e-03   1.20235481e-01]
 [ -4.48763784e+00   1.06144429e+01   0.00000000e+00   0.00000000e+00]]",[-0.54802233 -0.03285454]
11,[ 1.44542284  1.44366415],-0.13039696097,-0.34812,[ 1.29053164  2.30358744],"[ 0.25588267 -0.58173492  1.25455412 -0.78151666  0.06873485  1.03269983
 -0.55414778 -0.61565917 -0.21706301 -1.13496117  0.        ]","[[ 1.25503217  3.14583601  0.00708262  0.12023548]
 [-3.77761622 -1.58068882  0.          0.        ]]",[-0.54802233 -0.03285454]
12,[ 2.28340559  2.80073121],-0.128751641111,-0.366826,[ 1.31647754  2.31234217],"[ 0.30193391 -0.5803529   1.23754152 -0.61595624  0.06873481  1.03269841
 -0.46837228 -0.76089247 -0.26102066 -1.11772982  0.        ]","[[ 1.21995439  3.09663867  0.00708262  0.12023548]
 [ 0.25642766 -2.60131462  0.          0.        ]]",[-0.54802233 -0.03285454]
13,[ 2.27090372  3.16180324],-0.127887282765,-0.327887,[ 1.14837027  2.22341657],"[ 0.24301824 -0.57633605  1.25895986 -0.46941913  0.06873476  1.03269699
 -0.38429317 -0.63283741 -0.29281336 -1.10643854  0.        ]","[[ 1.26475735  3.05300695  0.00708262  0.12023548]
 [ 4.2106918  -1.70141812  0.          0.        ]]",[-0.54802233 -0.03285454]
14,[ 1.31696103  2.92041185],-0.128823982997,-0.160911,[ 0.88204265  2.11845064],"[ 0.07717422 -0.5727817   1.30309971 -0.38413586  0.06873471  1.03269557
 -0.30187885 -0.51887717 -0.30676205 -1.11155015  0.        ]","[[  1.38786008e+00   3.02754102e+00   7.08261672e-03   1.20235481e-01]
 [  8.08666108e+00  -9.00571507e-01   0.00000000e+00   0.00000000e+00]]",[-0.54802233 -0.03285454]
15,[ 0.95542888  0.49424019],-0.131251627921,-0.35715,[ 0.50772744  2.01113868],"[-0.19907759 -0.5706515   1.32761933 -0.34121544  0.06873467  1.03269415
 -0.22109645 -0.45230367 -0.30500729 -1.13110532  0.        ]","[[  1.58771213e+00   3.01469774e+00   7.08261672e-03   1.20235481e-01]
 [  1.18858811e+01  -4.32732428e-01   0.00000000e+00   0.00000000e+00]]",[-0.54802233 -0.03285454]
16,[ 0.0778739   4.00257112],-0.134351721162,0.634641,[ 0.03220099  1.8967762 ],"[-0.57317153 -0.56947883  1.26583756 -0.31936951  0.06873462  1.03269273
 -0.14566578 -0.42398852 -0.28750862 -1.15838132  0.        ]","[[  1.86102325e+00   3.00815277e+00   7.08261672e-03   1.20235481e-01]
 [  1.54334077e+01  -2.33751722e-01   0.00000000e+00   0.00000000e+00]]",[-0.54802233 -0.03285454]
17,[ 0.22703591  2.74968608],-0.136834559615,0.564144,[-0.40444964  1.79154253],"[-0.95883713 -0.56895623  1.06982191 -0.30998034  0.06873458  1.03269131
 -0.14560608 -0.40160626 -0.25626253 -1.18194475  0.        ]","[[  2.16971954e+00   3.00533809e+00   7.08261672e-03   1.20235481e-01]
 [  1.54362107e+01  -7.64640086e-02   0.00000000e+00   0.00000000e+00]]",[-0.54802233 -0.03285454]
18,[-1.71583607  0.3538271 ],-0.137928224712,0.292213,[-0.62540132  1.76855969],"[-1.27554886 -0.56878358  0.75106003 -0.30692714  0.06873453  1.0326899
 -0.13299029 -0.39423281 -0.21726941 -1.19403374  0.        ]","[[  2.48439673e+00   3.00442261e+00   7.08261672e-03   1.20235481e-01]
 [  1.60295309e+01  -2.46496901e-02   0.00000000e+00   0.00000000e+00]]",[-0.54802233 -0.03285454]
19,[-0.08987847  3.56060798],-0.13768877957,0.598036,[-0.69062072  1.7779355 ],"[-1.4660791  -0.56859785  0.39466833 -0.30366491  0.06873448  1.03268848
 -0.22392348 -0.39857281 -0.1812474  -1.19400326  0.        ]","[[  2.76207862e+00   3.00344433e+00   7.08261672e-03   1.20235481e-01]
 [  1.17529115e+01  -5.51508814e-02   0.00000000e+00   0.00000000e+00]]",[-0.54802233 -0.03285454]
20,[-0.48219691  1.40855408],-0.13658486953,0.138271,[-0.67565936  1.82113838],"[-1.5492604  -0.56854846  0.06756067 -0.30280756  0.06873444  1.03268706
 -0.23643693 -0.38928975 -0.15219672 -1.18589642  0.        ]","[[  2.99123207e+00   3.00318725e+00   7.08261672e-03   1.20235481e-01]
 [  1.11643933e+01   1.00830072e-02   0.00000000e+00   0.00000000e+00]]",[-0.54802233 -0.03285454]
21,[-0.05161252  2.61995781],-0.134924985381,0.118345,[-0.60430461  1.86075032],"[-1.56308691 -0.56860295 -0.23086718 -0.30377157  0.06873439  1.03268564
 -0.28173043 -0.38860511 -0.12855139 -1.17270493  0.        ]","[[  3.19314723e+00   3.00347645e+00   7.08261672e-03   1.20235481e-01]
 [  9.03422128e+00   1.48921669e-02   0.00000000e+00   0.00000000e+00]]",[-0.54802233 -0.03285454]
22,[ 0.18115345  2.26351283],-0.133029080003,-0.111893,[-0.52367383  1.89631796],"[-1.52884931 -0.56864948 -0.49009626 -0.30459753  0.06873435  1.03268422
 -0.28987806 -0.3893576  -0.11033448 -1.1573074   0.        ]","[[  3.36998694e+00   3.00372423e+00   7.08261672e-03   1.20235481e-01]
 [  8.65102680e+00   9.60201108e-03   0.00000000e+00   0.00000000e+00]]",[-0.54802233 -0.03285454]
23,[-1.73872674 -0.31051419],-0.130753088263,-0.663043,[-0.42537957  1.9330827 ],"[-1.45149163 -0.56867614 -0.74111589 -0.30507517  0.0687343   1.0326828
 -0.27826873 -0.39000442 -0.09488347 -1.1387227   0.        ]","[[  3.54848546e+00   3.00386755e+00   7.08261672e-03   1.20235481e-01]
 [  9.19700606e+00   5.05444843e-03   0.00000000e+00   0.00000000e+00]]",[-0.54802233 -0.03285454]
24,[-0.60609622  3.44279766],-0.129985305313,-0.167434,[-0.30075043  1.95047438],"[-1.36054859 -0.56625509 -0.9283547  -0.26430366  0.06873425  1.03268138
 -0.36632722 -0.56500709 -0.08097195 -1.13180164  0.        ]","[[ 3.69087343  2.9916294   0.00708262  0.12023548]
 [ 5.05559172 -1.22476447  0.          0.        ]]",[-0.54802233 -0.03285454]
25,[-0.15810551  3.31557814],-0.127231659453,-0.217805,[-0.32362205  1.92020047],"[-1.30202576 -0.56928107 -1.02214989 -0.31586892  0.06873421  1.03267996
 -0.41947694 -0.11219081 -0.08186564 -1.11025469  0.        ]","[[ 3.76690578  3.00710403  0.00708262  0.12023548]
 [ 2.55594034  1.95735902  0.          0.        ]]",[-0.54802233 -0.03285454]
26,[ 0.36604316  2.93399382],-0.125128832973,-0.289003,[-0.23264807  1.96101451],"[-1.26487725 -0.57165724 -1.07455476 -0.36101886  0.06873416  1.03267854
 -0.43386462 -0.39839321 -0.08590575 -1.09403919  0.        ]","[[ 3.81123511  3.02062677  0.00708262  0.12023548]
 [ 1.87927038 -0.05390236  0.          0.        ]]",[-0.54802233 -0.03285454]
27,[-0.64624428  0.29599352],-0.124863467136,-0.793185,[-0.16224748  1.98621595],"[-1.21880566 -0.57084102 -1.13344147 -0.3449689   0.06873412  1.03267712
 -0.40383972 -0.43408852 -0.08171511 -1.09165406  0.        ]","[[ 3.86298809  3.01582247  0.00708262  0.12023548]
 [ 3.29132791 -0.30474991  0.          0.        ]]",[-0.54802233 -0.03285454]
28,[ 0.91336406  1.61360761],-0.124825844549,-0.553333,[-0.12583005  1.98301446],"[-1.18175419 -0.56975648 -1.17663075 -0.32455275  0.06873407  1.0326757
 -0.45962979 -0.42895761 -0.07747792 -1.09103234  0.        ]","[[ 3.90248894  3.00970697  0.00708262  0.12023548]
 [ 0.66750272 -0.2686954   0.          0.        ]]",[-0.54802233 -0.03285454]
29,[-0.51344896  2.40484586],-0.124346645684,-0.515209,[-0.05790871  2.0129509 ],"[-1.13311442 -0.56911573 -1.22849487 -0.31293274  0.06873402  1.03267428
 -0.3830174  -0.40566196 -0.07420106 -1.08700229  0.        ]","[[ 3.95198974  3.00622411  0.00708262  0.12023548]
 [ 4.2705688  -0.10498997  0.          0.        ]]",[-0.54802233 -0.03285454]
30,[ 0.73902925  1.63787525],-0.123387672576,-0.632363,[ 0.01241189  2.02122402],"[-1.06659167 -0.56886082 -1.29179134 -0.30839834  0.06873398  1.03267286
 -0.42804013 -0.39654555 -0.07192853 -1.07927594  0.        ]","[[ 4.01615623  3.00486461  0.00708262  0.12023548]
 [ 2.15313594 -0.04092758  0.          0.        ]]",[-0.54802233 -0.03285454]
31,[ 1.00061173  1.39393918],-0.122199332706,-0.701985,[ 0.1141336   2.05763865],"[-0.98760364 -0.56876056 -1.35722378 -0.3066327   0.06873393  1.03267144
 -0.36672981 -0.39298602 -0.07047744 -1.06981128  0.        ]","[[ 4.08814911  3.00433522  0.00708262  0.12023548]
 [ 5.03654338 -0.01591553  0.          0.        ]]",[-0.54802233 -0.03285454]
