timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 0.40686954  0.74235598],-0.153278661546,0.0545558,[ 0.463631    0.52647519],"[ 1.12406757  1.48825176 -0.08051218 -0.60024458  0.87317128 -0.91777591
 -0.73634111 -0.26897656  0.50259625  0.66917114  0.        ]","[[ 0.01204748 -0.03122183  0.10043574 -0.10812393]
 [ 0.00161542  0.00300662  0.          0.        ]]",[-0.12491284 -0.02550192]
1,[ 0.4621766   0.35384131],-0.157960747687,0.0575611,[ 0.44470915  0.52260792],"[ 1.12360865  1.48882528 -0.05602402 -0.53672304  0.87316524 -0.91776928
 -0.65002292  0.14238402  0.50225405  0.71664591  0.        ]","[[  2.82168634e-02  -1.67637476e-03   1.00435744e-01  -1.08123928e-01]
 [  1.60997101e+00   2.94174677e+00   0.00000000e+00   0.00000000e+00]]",[-0.12491284 -0.02550192]
2,[ 1.6113097   0.03813069],-0.170802688074,0.0583996,[ 0.4221133   0.51819795],"[ 1.11990728  1.48576982  0.01993078 -0.38138296  0.8731592  -0.91776264
 -0.55363747  0.33025264  0.49260167  0.84839565  0.        ]","[[ 0.07843559  0.07062455  0.10043574 -0.10812393]
 [ 3.40592694  4.28387441  0.          0.        ]]",[-0.12491284 -0.02550192]
3,[ 0.16076545 -0.18881998],-0.192435181078,-0.089179,[ 0.38334477  0.51012486],"[ 1.1004585   1.47380837  0.1807266  -0.19701697  0.87315317 -0.917756
 -0.34495173  0.33930104  0.44877114  1.07157688  0.        ]","[[ 0.18556881  0.15695069  0.10043574 -0.10812393]
 [ 7.29445716  4.34852581  0.          0.        ]]",[-0.12491284 -0.02550192]
4,[ 1.73235401  2.11396079],-0.218502754201,0.130311,[ 0.31985852  0.49714884],"[ 1.04682366  1.45511386  0.40125123 -0.0312872   0.87314713 -0.91774937
 -0.31854224  0.22255961  0.34879718  1.33716898  0.        ]","[[ 0.33639508  0.23555366  0.10043574 -0.10812393]
 [ 7.78653265  3.5145474   0.          0.        ]]",[-0.12491284 -0.02550192]
5,[ 1.54372463  0.50736132],-0.24957515362,-0.125611,[ 0.19848138  0.47082269],"[ 0.93471952  1.41699352  0.66735342  0.19380715  0.87314109 -0.91774273
 -0.11457319  0.76686272  0.14814927  1.64067335  0.        ]","[[  0.53025801   0.34485881   0.10043574  -0.10812393]
 [ 11.58716715   7.4029948    0.           0.        ]]",[-0.12491284 -0.02550192]
6,[ 1.10369279 -1.2492603 ],-0.286134004674,-0.287331,[ 0.04002795  0.43864301],"[ 0.70640349  1.33269026  0.98723785  0.51956822  0.87313505 -0.9177361
  0.08542728  1.02731337 -0.24354519  1.94793712  0.        ]","[[  0.79939129   0.51158782   0.10043574  -0.10812393]
 [ 15.3138538    9.26366828   0.           0.        ]]",[-0.12491284 -0.02550192]
7,[ 0.09354659  0.41368184],-0.317478317364,-0.36172,[-0.10233665  0.41124851],"[ 0.31789403  1.23628376  1.27909608  0.777197    0.87312901 -0.91772946
  0.28160244  0.44709162 -0.78429289  2.09188074  0.        ]","[[  1.14234449   0.65527376   0.10043574  -0.10812393]
 [ 18.96926372   5.11867884   0.           0.        ]]",[-0.12491284 -0.02550192]
8,[-0.91563201  1.51966536],-0.335699796897,-0.262509,[-0.22868603  0.38860452],"[-0.18741861  1.14230053  1.41417617  0.96845549  0.87312297 -0.91772283
  0.28133701  0.66205092 -1.34895487  1.978541    0.        ]","[[  1.52167977   0.7730553    0.10043574  -0.10812393]
 [ 18.96434009   6.654333     0.           0.        ]]",[-0.12491284 -0.02550192]
9,[ 0.81142514  0.94528186],-0.334582747995,-0.154026,[-0.31328434  0.37711594],"[-0.64961216  0.98424262  1.35271055  1.20907874  0.87311693 -0.91771619
  0.06678172  1.1979124  -1.77862086  1.61981624  0.        ]","[[  1.86085424   0.9445509    0.10043574  -0.10812393]
 [ 14.966504    10.48249665   0.           0.        ]]",[-0.12491284 -0.02550192]
10,[-0.38413057 -1.07817983],-0.311781968471,-0.165284,[-0.34897774  0.37172976],"[-1.05499569  0.7232541   1.13523798  1.46280858  0.87311089 -0.91770956
  0.22325792  1.69251994 -1.99483677  1.07284888  0.        ]","[[  2.18943494   1.1896548    0.10043574  -0.10812393]
 [ 17.88215433  14.01605838   0.           0.        ]]",[-0.12491284 -0.02550192]
11,[ 1.19843343  1.02501096],-0.271594026685,-0.0794617,[-0.2777648   0.38378987],"[-1.38302083  0.44398007  0.7730222   1.59503616  0.87310485 -0.91770292
  0.12286336  1.09929361 -1.94404632  0.51512438  0.        ]","[[  2.52831177   1.42745604   0.10043574  -0.10812393]
 [ 16.0115108    9.77820393   0.           0.        ]]",[-0.12491284 -0.02550192]
12,[ 0.96210338  0.8009624 ],-0.216847395382,-0.103128,[-0.2198236   0.39007008],"[-1.58922261  0.16033379  0.28548434  1.60836514  0.87309881 -0.91769629
  0.31834576  1.62615196 -1.66206726  0.08144707  0.        ]","[[  2.88508447   1.66078588   0.10043574  -0.10812393]
 [ 19.65394746  13.54217246   0.           0.        ]]",[-0.12491284 -0.02550192]
13,[ 0.80597953 -0.45362209],-0.140486954018,-0.0865735,[-0.10017526  0.40722117],"[-1.61423242 -0.1934531  -0.3564566   1.45563261  0.87309278 -0.91768965
  0.50201498  2.03219717 -1.16289421 -0.11190753  0.        ]","[[  3.31249793   1.96073684   0.10043574  -0.10812393]
 [ 23.07627825  16.44321369   0.           0.        ]]",[-0.12491284 -0.02550192]
14,[ 0.11837377  0.13644843],-0.0756859147141,0.264475,[ 0.09423175  0.44484404],"[-1.34474573 -0.51298969 -1.02745154  1.11485982  0.87308674 -0.91768302
  0.64892886  1.73484919 -0.70631274  0.0707705   0.        ]","[[  3.80149093   2.26828962   0.10043574  -0.10812393]
 [ 25.81376506  14.31915645   0.           0.        ]]",[-0.12491284 -0.02550192]
15,[ 0.22850337 -0.31271672],-0.0906564920962,-0.036981,[ 0.2068854   0.47032851],"[-0.78583292 -0.74671787 -1.49695211  0.65301632  0.8730807  -0.91767639
  0.6467999   1.77049724 -0.54418487  0.45411631  0.        ]","[[  4.31737029   2.55722896   0.10043574  -0.10812393]
 [ 25.77416363  14.57403322   0.           0.        ]]",[-0.12491284 -0.02550192]
16,[ 0.05821519 -1.02247439],-0.135325696072,-0.358078,[ 0.23394802  0.47859865],"[-0.08387416 -0.89152746 -1.60187193  0.11908927  0.87307466 -0.91766975
  0.66805513  1.55659337 -0.67956254  0.7392574   0.        ]","[[  4.83682992   2.83337749   0.10043574  -0.10812393]
 [ 26.17027738  13.04602973   0.           0.        ]]",[-0.12491284 -0.02550192]
17,[ 0.22753332  1.94097728],-0.155858500222,0.120269,[ 0.25593281  0.48437509],"[ 0.57409386 -0.94164497 -1.30928042 -0.2980265   0.87306862 -0.91766312
  0.65262715  0.33181041 -0.85659159  0.78857112  0.        ]","[[  5.35735481   3.03200066   0.10043574  -0.10812393]
 [ 25.88288056   4.29600669   0.           0.        ]]",[-0.12491284 -0.02550192]
18,[-0.21933396  0.59268632],-0.160142527154,-0.0642267,[ 0.22007987  0.47670752],"[ 1.01298487 -0.94449455 -0.69462693 -0.34951551  0.87306259 -0.91765648
  0.67346293 -0.3404231  -0.93107386  0.76268507  0.        ]","[[  5.87890791   3.05606192   0.10043574  -0.10812393]
 [ 26.27117786  -0.5065243    0.           0.        ]]",[-0.12491284 -0.02550192]
19,[ 0.497937    1.55508049],-0.162270558815,0.0535466,[ 0.13224357  0.45911026],"[ 1.11624105 -0.94242298  0.0633197  -0.31108884  0.87305655 -0.91764985
  0.59893848 -0.40733769 -0.96658287  0.74863208  0.        ]","[[  6.39039982   3.03811151   0.10043574  -0.10812393]
 [ 24.8826526   -0.9845821    0.           0.        ]]",[-0.12491284 -0.02550192]
20,[-0.00628929  1.34051837],-0.161956565383,-0.0849433,[ 0.03733987  0.43922117],"[ 0.86768263 -0.94020835  0.7810053  -0.27633756  0.87305051 -0.91764322
  0.67830569 -0.35722059 -0.996926    0.71366089  0.        ]","[[  6.90289101   3.02184933   0.10043574  -0.10812393]
 [ 26.36153931  -0.62655298   0.           0.        ]]",[-0.12491284 -0.02550192]
21,[ 0.68195942 -0.21137612],-0.157783959559,-0.35633,[-0.03029537  0.42487079],"[ 0.31905232 -0.93879098  1.27851707 -0.25643862  0.87304447 -0.91763658
  0.64895734 -0.31543346 -1.00710135  0.6585595   0.        ]","[[  7.42463591   3.01252359   0.10043574  -0.10812393]
 [ 25.81477306  -0.32803328   0.           0.        ]]",[-0.12491284 -0.02550192]
22,[ 0.90032516  1.46236672],-0.150955150186,-0.266419,[-0.0405128   0.42088947],"[-0.40501771 -0.93631316  1.40701078 -0.22470509  0.87303844 -0.91762995
  0.76643423 -0.43172392 -0.99421462  0.60022978  0.        ]","[[  7.96289412   2.99762747   0.10043574  -0.10812393]
 [ 28.00374776  -1.15882985   0.           0.        ]]",[-0.12491284 -0.02550192]
23,[ 1.64192154  0.45769582],-0.140473894652,-0.300934,[-0.01649129  0.4224712 ],"[-1.14277596 -0.93756772  1.06055072 -0.24046628  0.8730324  -0.91762332
  0.92799383 -0.13627768 -0.93922941  0.55394463  0.        ]","[[  8.55317345   3.00503044   0.10043574  -0.10812393]
 [ 31.01412516   0.95183552   0.           0.        ]]",[-0.12491284 -0.02550192]
24,[-0.60561122  0.50501637],-0.132170040437,-0.152462,[ 0.09680641  0.44358888],"[-1.60174977 -0.93855489  0.22844284 -0.25352413  0.87302636 -0.91761669
  1.10752525 -0.27751799 -0.85761922  0.5619343   0.        ]","[[  9.20702026   3.01115803   0.10043574  -0.10812393]
 [ 34.35941384  -0.05719041   0.           0.        ]]",[-0.12491284 -0.02550192]
