timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 1.85748348  1.93322989],-0.13459615729,0.0137226,[ 1.31987929  1.11802256],"[ 1.19835429  2.05853054 -0.06267535 -0.85745135  1.15143838  1.01466611
 -0.53837364 -0.38084965  0.42265771 -0.97345133  0.        ]","[[ 0.05543235 -0.03262961  0.13175927  0.11769788]
 [ 0.0031026   0.00396873  0.          0.        ]]",[-0.46884131 -0.01802927]
1,[ 1.52342334  0.45936993],-0.123951201704,0.00014931,[ 1.09248662  0.97016108],"[ 1.19420533  2.05920001 -0.00378373 -0.73149513  1.15143594  1.01466423
 -0.44574681  0.18456622  0.41640703 -0.87547158  0.        ]","[[ 0.09516884  0.00716138  0.13175927  0.11769788]
 [ 3.95738558  3.96194425  0.          0.        ]]",[-0.46884131 -0.01802927]
2,[ 0.47506391  0.39420682],-0.0940428297461,0.100971,[ 0.75763285  0.86282158],"[ 1.16906926  2.05200157  0.16949352 -0.42598664  1.1514335   1.01466235
 -0.3549314   0.43298557  0.3667223  -0.60732171  0.        ]","[[ 0.21321506  0.10384785  0.13175927  0.11769788]
 [ 7.83433998  5.70090923  0.          0.        ]]",[-0.46884131 -0.01802927]
3,[ 0.19891785  1.32405513],-0.0528903711927,0.416185,[ 0.25831008  0.74510789],"[ 1.09778994  2.02317511  0.41621808 -0.0250579   1.15143106  1.01466048
 -0.31454977  0.63974052  0.21806759 -0.25062166  0.        ]","[[ 0.38719801  0.23238746  0.13175927  0.11769788]
 [ 9.55824372  7.14822038  0.          0.        ]]",[-0.46884131 -0.01802927]
4,[ 0.26545788  0.69893967],-0.0319615512368,0.428558,[-0.49214548  0.55081475],"[ 0.97031227  1.94612481  0.67493685  0.5183938   1.15142862  1.0146586
 -0.30057032  1.18511761 -0.07125299  0.1044598   0.        ]","[[  0.5843497    0.41365633   0.13175927   0.11769788]
 [ 10.15502184  10.96593099   0.           0.        ]]",[-0.46884131 -0.01802927]
5,[-1.2095377   0.81717784],-0.0798459209123,0.426849,[-1.03620291  0.55581063],"[ 0.78377238  1.77881786  0.91704314  1.18328491  1.15142618  1.01465672
 -0.28067551  1.54937323 -0.51719886  0.36014177  0.        ]","[[  0.79597015   0.65855872   0.13175927   0.11769788]
 [ 11.00433098  13.51579011   0.           0.        ]]",[-0.46884131 -0.01802927]
6,[-1.42321281 -1.11198865],-0.133149702478,0.312303,[-1.42160559  0.58791518],"[ 0.59269977  1.48886278  1.08455469  1.83686955  1.15142374  1.01465485
 -0.37843731  1.97352881 -1.00156236  0.39785465  0.        ]","[[  0.97418216   0.95866555   0.13175927   0.11769788]
 [  6.83081173  16.48498667   0.           0.        ]]",[-0.46884131 -0.01802927]
7,[-2.43492466  0.9468309 ],-0.166244567856,0.198032,[-1.54246831  0.71359563],"[ 0.47962286  1.14710347  1.15864368  2.24554146  1.1514213   1.01465297
 -0.47423098  1.36140002 -1.32483942  0.26671832  0.        ]","[[  1.06976988   1.24537312   0.13175927   0.11769788]
 [  2.74131026  12.20003237   0.           0.        ]]",[-0.46884131 -0.01802927]
8,[-1.94371282  0.71260156],-0.18172419368,0.199167,[-1.6578474  0.737059 ],"[ 0.46181421  0.78040539  1.16891118  2.40830462  1.15141886  1.01465109
 -0.56819379  1.86257842 -1.48395094  0.07862028  0.        ]","[[  1.08434944   1.52457476   0.13175927   0.11769788]
 [ -1.27003412  15.70840051   0.           0.        ]]",[-0.46884131 -0.01802927]
9,[-1.76848408 -0.29194926],-0.185788940601,0.118303,[-1.67322898  0.79018408],"[ 0.53991871  0.33103539  1.12111442  2.2766194   1.15141642  1.01464922
 -0.66030419  2.22129257 -1.52804905 -0.16077301  0.        ]","[[  1.01949622   1.8639385    0.13175927   0.11769788]
 [ -5.20230395  18.21953672   0.           0.        ]]",[-0.46884131 -0.01802927]
