timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 1.19083858  2.94950152],-0.179019024321,-2.90131,[ 0.43498245  3.17141962],"[ 1.33607289  2.50105693 -0.2921901  -0.75708074  1.33082763  1.52820997
 -0.35716296 -0.3870818   0.31328559 -1.45144874  0.        ]","[[ 0.02203373  0.01604024  0.15336859  0.17625045]
 [-0.00115758 -0.00214619  0.          0.        ]]",[-0.89201623 -0.16375266]
1,[-0.24421132  2.07252243],-0.166777853493,-2.99935,[ 0.27511325  2.94564342],"[ 1.33369601  2.4989209  -0.23374475 -0.59970868  1.33082672  1.52820872
 -0.28215085  0.14387625  0.30684097 -1.3508904   0.        ]","[[ 0.06168588  0.05571014  0.15336859  0.17625045]
 [ 3.95321357  3.95594946  0.          0.        ]]",[-0.89201623 -0.16375266]
2,[  2.10084036e-03   2.95317946e+00],-0.13985995576,-2.23908,[ 0.04409742  2.65045714],"[ 1.32428769  2.4786769  -0.13306299 -0.1343606   1.33082581  1.52820746
 -0.30198756  0.66458167  0.26902907 -1.13730087  0.        ]","[[ 0.1302579   0.17377518  0.15336859  0.17625045]
 [ 2.90748779  7.83761603  0.          0.        ]]",[-0.89201623 -0.16375266]
3,[-0.37546588  3.98131202],-0.106567127961,-1.90755,[-0.31113815  2.37077045],"[ 1.31121313  2.40055542 -0.04910549  0.60998575  1.3308249   1.5282062
 -0.30294474  1.17492561  0.17366726 -0.89194698  0.        ]","[[  0.18790083   0.36869859   0.15336859   0.17625045]
 [  2.85702438  11.64204451   0.           0.        ]]",[-0.89201623 -0.16375266]
4,[-0.48165952  1.67211057],-0.0711373042694,-1.96387,[-0.77264124  2.13590384],"[ 1.29885111  2.20566891  0.01102022  1.54670824  1.33082399  1.52820494
 -0.33220943  1.67523706 -0.00376774 -0.65404523  0.        ]","[[  0.22956185   0.63896033   0.15336859   0.17625045]
 [  1.3142887   15.37169151   0.           0.        ]]",[-0.89201623 -0.16375266]
5,[-1.37438062  1.41842314],-0.0528124920622,-1.69557,[-1.24109268  1.97742712],"[ 1.29656806  1.83374664  0.02092789  2.48297335  1.33082308  1.52820368
 -0.3688554   2.16565106 -0.25890079 -0.49522364  0.        ]","[[  0.23646391   0.98307497   0.15336859   0.17625045]
 [ -0.617562    19.02756928   0.           0.        ]]",[-0.89201623 -0.16375266]
6,[-1.67679714  2.14714118],-0.0741030843149,-1.36482,[-1.60496354  1.96005893],"[ 1.31210201  1.25831476 -0.05398066  3.09103767  1.33082217  1.52820243
 -0.44367721  2.64639917 -0.55123291 -0.48226573  0.        ]","[[  0.18453827   1.39958494   0.15336859   0.17625045]
 [ -4.56190788  22.61141094   0.           0.        ]]",[-0.89201623 -0.16375266]
7,[-0.81844512  1.45852025],-0.115672408029,-1.25023,[-1.77886057  2.09105682],"[ 1.33428777  0.53711366 -0.2443219   2.9521921   1.33082126  1.52820117
 -0.51702803  3.11755318 -0.83293377 -0.64412185  0.        ]","[[  0.05450454   1.88705476   0.15336859   0.17625045]
 [ -8.42870875  26.12375978   0.           0.        ]]",[-0.89201623 -0.16375266]
8,[-1.82779595  1.5909542 ],-0.167587322666,-1.55087,[-1.70983028  2.40285492],"[ 1.32140796 -0.14518366 -0.53771694  1.72915448  1.33082035  1.52819991
 -0.57530967  3.57929245 -1.0949445  -0.96459038  0.        ]","[[ -0.14489487   2.44406735   0.15336859   0.17625045]
 [-11.50111788  29.56596195   0.           0.        ]]",[-0.89201623 -0.16375266]
9,[-1.31273321  4.36373512],-0.229248188223,-2.28591,[-1.46203256  3.57970285],"[ 1.21638691 -0.49118446 -0.91595971 -0.53376989  1.33081944  1.52819865
 -0.64609225  3.22125652 -1.33535533 -1.41338666  0.        ]","[[ -0.41235174   3.0692376    0.15336859   0.17625045]
 [-15.23253255  26.89698394   0.           0.        ]]",[-0.89201623 -0.16375266]
10,[-1.21903518  3.61283706],-0.24662416208,-3.52207,[-1.26088929  4.71269035],"[ 0.9485653  -0.48645904 -1.33434976 -1.2466154   1.33081853  1.52819739
 -0.7155007  -0.54164546 -1.41186717 -1.52835008  0.        ]","[[ -0.75371767   3.2490736    0.15336859   0.17625045]
 [-18.8915099   -1.1543347    0.           0.        ]]",[-0.89201623 -0.16375266]
11,[-1.35982717  5.71477144],-0.233197582723,-3.22257,[-1.48210692  4.43414402],"[ 0.46639732 -0.49423661 -1.68168375 -0.95583039  1.33081762  1.52819614
 -0.78351555 -0.9894133  -1.34996178 -1.44231095  0.        ]","[[ -1.16752323   3.17562468   0.15336859   0.17625045]
 [-22.47702349  -4.49231404   0.           0.        ]]",[-0.89201623 -0.16375266]
12,[-1.41463505  3.45996128],-0.222808571692,-3.10992,[-1.52266526  4.07555532],"[-0.21216303 -0.49362715 -1.7951312  -0.64453324  1.33081671  1.52819488
 -0.85017894 -0.80956346 -1.24863825 -1.42699428  0.        ]","[[ -1.65232374   3.09718778   0.15336859   0.17625045]
 [-25.99129552  -3.15158958   0.           0.        ]]",[-0.89201623 -0.16375266]
13,[-1.64620352  2.27112115],-0.223518879033,-2.77123,[-1.58631945  3.82502031],"[-0.94600892 -0.48873833 -1.51164383 -0.45519393  1.3308158   1.52819362
 -0.91552176 -0.61649596 -1.1860214  -1.48913961  0.        ]","[[ -2.20671101   3.04937717   0.15336859   0.17625045]
 [-29.4359545   -1.7123306    0.           0.        ]]",[-0.89201623 -0.16375266]
14,[-1.7116624  5.2136295],-0.232873366635,-1.89626,[-1.67649364  3.73151398],"[-1.45824931 -0.48489624 -0.77796491 -0.3581362   1.33081489  1.52819236
 -0.97957148 -0.49868596 -1.19423573 -1.57668762  0.        ]","[[ -2.82930751   3.02479361   0.15336859   0.17625045]
 [-32.81244838  -0.83409354   0.           0.        ]]",[-0.89201623 -0.16375266]
15,[-1.3140691  3.5950728],-0.244268394332,-1.44648,[-1.48257995  3.89157677],"[-1.42685438 -0.4827655   0.21866502 -0.31232286  1.33081398  1.5281911
 -1.04235373 -0.43808151 -1.26673713 -1.63299245  0.        ]","[[ -3.51876354   3.01316589   0.15336859   0.17625045]
 [-36.12212962  -0.38230659   0.           0.        ]]",[-0.89201623 -0.16375266]
16,[-0.74587511  4.23757383],-0.250704643623,-1.31586,[-0.90335733  4.29092216],"[-0.70370272 -0.48174091  1.01098324 -0.29172653  1.33081307  1.52818985
 -1.1038934  -0.40940905 -1.36390269 -1.61660112  0.        ]","[[ -4.27375603   3.00793282   0.15336859   0.17625045]
 [-39.36631005  -0.16856296   0.           0.        ]]",[-0.89201623 -0.16375266]
17,[ 0.74248942  3.86526516],-0.247385062694,-2.08872,[-0.48608249  4.71468878],"[ 0.42294539 -0.48128195  1.05053943 -0.28276204  1.33081216  1.52818859
 -1.14512876 -0.39650281 -1.42282668 -1.52587965  0.        ]","[[ -5.08289279   3.00565401   0.15336859   0.17625045]
 [-41.54012329  -0.07235174   0.           0.        ]]",[-0.89201623 -0.16375266]
18,[ 0.05219218  5.3135354 ],-0.235871542787,-2.49944,[-0.50263911  4.84054947],"[ 1.21930643 -0.48108431  0.25965098 -0.27894981  1.33081125  1.52818733
 -1.07376362 -0.39088096 -1.40013405 -1.42089372  0.        ]","[[ -5.87594906e+00   3.00468472e+00   1.53368593e-01   1.76250445e-01]
 [ -3.77780415e+01  -3.04433799e-02   0.00000000e+00   0.00000000e+00]]",[-0.89201623 -0.16375266]
19,[-0.90632774  4.8786181 ],-0.22337340171,-3.08341,[-0.99844104  4.53490591],"[ 1.25503678 -0.48100121 -0.81495601 -0.27735666  1.33081034  1.52818607
 -1.05565643 -0.38848993 -1.31807083 -1.36567869  0.        ]","[[ -6.62193291e+00   3.00427963e+00   1.53368593e-01   1.76250445e-01]
 [ -3.68235248e+01  -1.26198001e-02   0.00000000e+00   0.00000000e+00]]",[-0.89201623 -0.16375266]
20,[-1.15406883  4.52211304],-0.216307364546,-3.13169,[-1.32033324  4.16033936],"[ 0.54899208 -0.48096678 -1.64212921 -0.27669951  1.33080943  1.52818481
 -1.10989774 -0.38749108 -1.21958908 -1.3846887   0.        ]","[[ -7.38709308e+00   3.00411254e+00   1.53368593e-01   1.76250445e-01]
 [ -3.96829631e+01  -5.17451407e-03   0.00000000e+00   0.00000000e+00]]",[-0.89201623 -0.16375266]
21,[-1.11107463  4.35953375],-0.220238998294,-2.64373,[-1.46375966  3.86276722],"[-0.5981317  -0.48095261 -1.70617389 -0.27643104  1.33080852  1.52818356
 -1.17010049 -0.38707915 -1.15963605 -1.47759961  0.        ]","[[ -8.21259518e+00   3.00404428e+00   1.53368593e-01   1.76250445e-01]
 [ -4.28566707e+01  -2.10451734e-03   0.00000000e+00   0.00000000e+00]]",[-0.89201623 -0.16375266]
22,[-1.18643104  3.4924754 ],-0.234204999356,-2.11017,[-1.63367486  3.75815344],"[-1.45307578 -0.48094678 -0.79415137 -0.27632206  1.33080761  1.5281823
 -1.22911134 -0.38691104 -1.19001427 -1.59321214  0.        ]","[[ -9.10094106e+00   3.00401659e+00   1.53368593e-01   1.76250445e-01]
 [ -4.59675503e+01  -8.52139631e-04   0.00000000e+00   0.00000000e+00]]",[-0.89201623 -0.16375266]
23,[-1.25692719  4.31253691],-0.248070427972,-1.16008,[-1.27017069  4.06083918],"[-1.25588326 -0.48094432  0.53985378 -0.27627787  1.3308067   1.52818104
 -1.28695388 -0.38684302 -1.30375717 -1.64110007  0.        ]","[[ -1.00508866e+01   3.00400537e+00   1.53368593e-01   1.76250445e-01]
 [ -4.90168456e+01  -3.45848106e-04   0.00000000e+00   0.00000000e+00]]",[-0.89201623 -0.16375266]
24,[-0.05553773  5.29926566],-0.249990388926,-1.4035,[-0.60452873  4.62872839],"[-0.00162228 -0.48094324  1.14747259 -0.2762598   1.33080579  1.52817978
 -1.34365124 -0.38681567 -1.41128665 -1.56540693  0.        ]","[[ -1.10612125e+01   3.00400079e+00   1.53368593e-01   1.76250445e-01]
 [ -5.20057757e+01  -1.42786833e-04   0.00000000e+00   0.00000000e+00]]",[-0.89201623 -0.16375266]
25,[-1.19447064  2.90543962],-0.236970111118,-2.97755,[-0.5170899   4.89396906],"[ 1.17908416 -0.48094271  0.34763217 -0.27625243  1.33080488  1.52817852
 -1.32829194 -0.38680389 -1.40523614 -1.42793092  0.        ]","[[ -1.20932046e+01   3.00399894e+00   1.53368593e-01   1.76250445e-01]
 [ -5.11961360e+01  -5.58219274e-05   0.00000000e+00   0.00000000e+00]]",[-0.89201623 -0.16375266]
26,[-1.12725906  5.12860499],-0.220171961227,-2.9215,[-1.1780405  4.4891963],"[ 1.1019886  -0.4809424  -1.13359691 -0.27624929  1.33080397  1.52817727
 -1.38417082 -0.3867999  -1.28571993 -1.36289047  0.        ]","[[ -1.31466834e+01   3.00399816e+00   1.53368593e-01   1.76250445e-01]
 [ -5.41419240e+01  -2.69001284e-05   0.00000000e+00   0.00000000e+00]]",[-0.89201623 -0.16375266]
27,[-1.60969366  3.80776136],-0.217889430757,-2.79582,[-1.38737988  4.01181793],"[-0.26885496 -0.48094217 -1.78918221 -0.2762476   1.33080306  1.52817601
 -1.43894337 -0.38679833 -1.16886128 -1.44603291  0.        ]","[[ -1.42584928e+01   3.00399774e+00   1.53368593e-01   1.76250445e-01]
 [ -5.70293958e+01  -1.60011002e-05   0.00000000e+00   0.00000000e+00]]",[-0.89201623 -0.16375266]
28,[-2.78977339  4.4338974 ],-0.234963914586,-1.85467,[-1.58573914  3.84438229],"[-1.47154724 -0.48094197 -0.73309427 -0.27624645  1.33080215  1.52817475
 -1.49263149 -0.38679769 -1.19389698 -1.59771477  0.        ]","[[ -1.54274781e+01   3.00399747e+00   1.53368593e-01   1.76250445e-01]
 [ -5.98597059e+01  -1.20142877e-05   0.00000000e+00   0.00000000e+00]]",[-0.89201623 -0.16375266]
29,[-1.33344994  4.23532028],-0.250418073248,-1.06965,[-0.99409598  4.3154974 ],"[-0.93483523 -0.48094178  0.87067526 -0.27624549  1.33080124  1.52817349
 -1.54525663 -0.38679739 -1.34498776 -1.63018256  0.        ]","[[ -1.66525075e+01   3.00399725e+00   1.53368593e-01   1.76250445e-01]
 [ -6.26339859e+01  -1.06665728e-05   0.00000000e+00   0.00000000e+00]]",[-0.89201623 -0.16375266]
30,[-1.26606743  3.23084618],-0.243951705758,-2.29098,[-0.4852975   4.90799761],"[ 0.77528204 -0.48094159  0.84648243 -0.2762446   1.33080033  1.52817223
 -1.59683984 -0.38679724 -1.42492109 -1.48581619  0.        ]","[[ -1.79324714e+01   3.00399704e+00   1.53368593e-01   1.76250445e-01]
 [ -6.53533450e+01  -1.03165090e-05   0.00000000e+00   0.00000000e+00]]",[-0.89201623 -0.16375266]
31,[-1.00325229  3.60281259],-0.222243872758,-3.09365,[-1.07640719  4.64257431],"[ 1.21386455 -0.4809414  -0.92186059 -0.27624371  1.33079942  1.52817098
 -1.64740171 -0.38679713 -1.30762507 -1.36373579  0.        ]","[[ -1.92662824e+01   3.00399683e+00   1.53368593e-01   1.76250445e-01]
 [ -6.80188705e+01  -1.03345510e-05   0.00000000e+00   0.00000000e+00]]",[-0.89201623 -0.16375266]
32,[-1.07583911  5.05558169],-0.218881834587,-2.50364,[-1.37691188  4.04364252],"[-0.42551699 -0.48094121 -1.76032222 -0.27624282  1.33079851  1.52816972
 -1.69696248 -0.38679704 -1.16361687 -1.46053849  0.        ]","[[ -2.06528745e+01   3.00399662e+00   1.53368593e-01   1.76250445e-01]
 [ -7.06316281e+01  -1.04798725e-05   0.00000000e+00   0.00000000e+00]]",[-0.89201623 -0.16375266]
33,[-1.42344733  3.92542702],-0.241306728687,-1.47909,[-1.51925087  4.00280952],"[-1.52034427 -0.48094102 -0.17731996 -0.27624192  1.3307976   1.52816846
 -1.74554195 -0.38679696 -1.23501832 -1.62862159  0.        ]","[[ -2.20912027e+01   3.00399641e+00   1.53368593e-01   1.76250445e-01]
 [ -7.31926623e+01  -1.06608312e-05   0.00000000e+00   0.00000000e+00]]",[-0.89201623 -0.16375266]
34,[ 0.3372521   3.58811497],-0.250264508176,-1.62106,[-0.64975768  4.72674179],"[-0.06934521 -0.48094083  1.15040371 -0.276241    1.33079669  1.5281672
 -1.79315953 -0.38679687 -1.40827046 -1.57120593  0.        ]","[[ -2.35802430e+01   3.00399620e+00   1.53368593e-01   1.76250445e-01]
 [ -7.57029972e+01  -1.08429789e-05   0.00000000e+00   0.00000000e+00]]",[-0.89201623 -0.16375266]
