timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 3.0994083   2.56939392],-0.319269842289,-2.91127,[ 2.98524761  2.9649415 ],"[ 1.24481926  2.3245526  -0.0721796  -0.64230468 -0.88702797 -0.40228101
 -0.40905426 -0.39303748  2.22460618  0.44087105  0.        ]","[[ 0.09206623  0.04133279 -0.10284015 -0.04645231]
 [ 0.0034949  -0.0041423   0.          0.        ]]",[-0.66234285 -0.07837772]
1,[ 2.17629613  4.40349145],-0.320382490816,-2.78376,[ 2.85716772  2.89153481],"[ 1.23860216  2.3210772  -0.01386644 -0.49878729 -0.88702726 -0.4022808
 -0.33092188  0.15901726  2.20986442  0.53979548  0.        ]","[[ 0.13181054  0.08096317 -0.10284015 -0.04645231]
 [ 3.95777845  3.95399322  0.          0.        ]]",[-0.66234285 -0.07837772]
2,[ 2.6977751   3.85437866],-0.321628328771,-2.74283,[ 2.62661552  2.72376847],"[ 1.20726892  2.29750253  0.15717051 -0.07504242 -0.88702655 -0.40228059
 -0.25433267  0.70014447  2.12921694  0.82440168  0.        ]","[[ 0.24985667  0.19897023 -0.10284015 -0.04645231]
 [ 7.83396283  7.83378142  0.          0.        ]]",[-0.66234285 -0.07837772]
3,[ 2.72505307  2.10780547],-0.316924540226,-2.88312,[ 2.29949093  2.46017742],"[ 1.11459085  2.21611662  0.42721068  0.59999533 -0.88702585 -0.40228038
 -0.17925011  1.23055153  1.88559508  1.2373492   0.        ]","[[  0.44466063   0.39380208  -0.10284015  -0.04645231]
 [ 11.6338952   11.63671374   0.           0.        ]]",[-0.66234285 -0.07837772]
4,[ 1.13993013  4.03202136],-0.296878716475,-2.9398,[ 1.83087814  2.08158684],"[ 0.90809876  2.02147237  0.75980741  1.44366854 -0.88702514 -0.40228018
 -0.10563104  1.7504309   1.37613453  1.62148982  0.        ]","[[  0.71471861   0.66393568  -0.10284015  -0.04645231]
 [ 15.35976062  15.36417816   0.           0.        ]]",[-0.66234285 -0.07837772]
5,[ 2.44549455  0.53867038],-0.250965414836,-2.84511,[ 1.32162905  1.76779294],"[ 0.53683423  1.65776443  1.07911349  2.27630426 -0.88702443 -0.40227997
 -0.03342604  2.25996221  0.62022074  1.70362813  0.        ]","[[  1.05857394   1.00787475  -0.10284015  -0.04645231]
 [ 19.01405993  19.01747359   0.           0.        ]]",[-0.66234285 -0.07837772]
6,[ 1.24444022  1.55998213],-0.174482347448,-2.39915,[ 1.19949472  1.6872828 ],"[-0.01522689  1.12859152  1.26182098  2.78689289 -0.88702372 -0.40227976
  0.03741545  2.50455665 -0.08687077  1.26189128  0.        ]","[[  1.47482307   1.40582122  -0.10284015  -0.04645231]
 [ 22.5993521   20.77123489   0.           0.        ]]",[-0.66234285 -0.07837772]
7,[ 1.39682257  2.74505613],-0.0730485148309,-1.77577,[ 1.27782011  1.70917225],"[-0.68338958  0.48922086  1.15701176  2.68874118 -0.88702302 -0.40227955
  0.10690395  2.99900901 -0.29255564  0.43836587  0.        ]","[[  1.96209047   1.85681708  -0.10284015  -0.04645231]
 [ 26.11616926  24.31648344   0.           0.        ]]",[-0.66234285 -0.07837772]
8,[ 1.67904818  2.50896337],-0.0419305626819,-0.932504,[ 1.60281634  2.32370186],"[-1.28684291 -0.14136006  0.65308284  1.71683033 -0.88702231 -0.40227934
  0.17505505  3.48367274  0.18302207 -0.13994864  0.        ]","[[  2.51901919   2.37801294  -0.10284015  -0.04645231]
 [ 29.56530093  27.79161174   0.           0.        ]]",[-0.66234285 -0.07837772]
9,[ 1.62624467  2.04924948],-0.114580423271,-0.835191,[ 1.739797   3.1355238],"[-1.54952957 -0.51752228 -0.21183557 -0.16564708 -0.8870216  -0.40227913
  0.24182191  3.95890243  0.7087898   0.10329945  0.        ]","[[  3.14423593   2.96803107  -0.10284015  -0.04645231]
 [ 32.94437604  31.19918079   0.           0.        ]]",[-0.66234285 -0.07837772]
